transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,builder_type,transaction_type
84657,30000000,32900,0,938,,unknown,1,1,attack,normal
85846,0,0,0,2325,84657.0,unknown,1,1,attack,failed
84665,3600000,0,0,921,,unknown,1,1,attack,normal
84669,2500000,0,0,931,,unknown,1,1,attack,normal
84654,2000000,0,0,924,,unknown,1,1,attack,normal
84656,2000000,0,0,929,,unknown,1,1,attack,normal
84660,1600000,0,0,924,,unknown,1,1,attack,normal
84651,1500000,0,0,932,,unknown,1,1,attack,normal
84653,1000000,0,0,933,,unknown,1,1,attack,normal
84659,1000000,0,0,923,,unknown,1,1,attack,normal
84663,1000000,0,0,930,,unknown,1,1,attack,normal
84649,600000,0,0,939,,unknown,1,1,attack,normal
84655,460000,0,0,932,,unknown,1,1,attack,normal
84650,310000,0,0,929,,unknown,1,1,attack,normal
84664,310000,0,0,935,,unknown,1,1,attack,normal
84647,300000,0,0,937,,unknown,1,1,attack,normal
84661,220000,0,0,934,,unknown,1,1,attack,normal
84667,220000,0,0,926,,unknown,1,1,attack,normal
84652,170000,0,0,931,,unknown,1,1,attack,normal
84666,160000,0,0,929,,unknown,1,1,attack,normal
84668,150000,0,0,934,,unknown,1,1,attack,normal
84646,79000,35600,0,929,,unknown,1,1,attack,normal
84658,110000,0,0,933,,unknown,1,1,attack,normal
84648,100000,0,0,933,,unknown,1,1,attack,normal
84662,98000,0,0,922,,unknown,1,1,attack,normal
84671,6300000,0,0,938,,unknown,2,2,attack,normal
84686,6100000,0,0,939,,unknown,2,2,attack,normal
84675,5200000,0,0,929,,unknown,2,2,attack,normal
84691,2300000,0,0,923,,unknown,2,2,attack,normal
84678,1600000,0,0,932,,unknown,2,2,attack,normal
84692,1500000,0,0,925,,unknown,2,2,attack,normal
84680,910000,13900,0,926,,unknown,2,2,attack,normal
85847,0,0,0,2329,84680.0,unknown,2,2,attack,failed
84689,670000,0,0,928,,unknown,2,2,attack,normal
84687,460000,181000,0,939,,unknown,2,2,attack,normal
84681,530000,0,0,938,,unknown,2,2,attack,normal
84693,420000,0,0,935,,unknown,2,2,attack,normal
84683,310000,0,0,921,,unknown,2,2,attack,normal
84682,300000,5180,0,932,,unknown,2,2,attack,normal
84684,300000,0,0,923,,unknown,2,2,attack,normal
84672,170000,100000,0,926,,unknown,2,2,attack,normal
84670,220000,0,0,936,,unknown,2,2,attack,normal
84688,190000,0,0,931,,unknown,2,2,attack,normal
84676,150000,0,0,934,,unknown,2,2,attack,normal
84677,150000,0,0,927,,unknown,2,2,attack,normal
84685,120000,0,0,923,,unknown,2,2,attack,normal
84679,110000,0,0,923,,unknown,2,2,attack,normal
84690,83000,0,0,921,,unknown,2,2,attack,normal
84673,82000,0,0,923,,unknown,2,2,attack,normal
84674,70000,0,0,929,,unknown,2,2,attack,normal
84704,43000000,0,0,924,,unknown,3,3,attack,normal
84710,43000000,0,0,922,,unknown,3,3,attack,normal
84700,27000000,0,0,938,,unknown,3,3,attack,normal
84708,5200000,24700,0,937,,unknown,3,3,attack,normal
85848,0,0,0,2324,84708.0,unknown,3,3,attack,failed
84698,5000000,0,0,933,,unknown,3,3,attack,normal
84695,4200000,0,0,931,,unknown,3,3,attack,normal
84713,2300000,68100,0,931,,unknown,3,3,attack,normal
84714,2300000,0,0,939,,unknown,3,3,attack,normal
84697,2000000,0,0,936,,unknown,3,3,attack,normal
84696,1600000,0,0,928,,unknown,3,3,attack,normal
84701,1600000,0,0,923,,unknown,3,3,attack,normal
84703,1500000,0,0,940,,unknown,3,3,attack,normal
84706,1400000,13900,0,939,,unknown,3,3,attack,normal
84711,1000000,0,0,928,,unknown,3,3,attack,normal
84717,1000000,0,0,924,,unknown,3,3,attack,normal
84694,460000,16400,0,935,,unknown,3,3,attack,normal
