block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,22191000,17000,31686000,attack,763
2,12713000,13800,65806800,attack,763
3,34920000,0,172756000,attack,752
4,47744000,959000,280633000,normal,774
5,12827000,545100,375550100,attack,759
6,16817000,189900,482016900,normal,800
7,18837000,0,614833000,normal,785
8,38458000,0,781640000,normal,797
9,41062000,1786200,968570200,normal,797
10,10665000,196100,1225739100,attack,757
11,13890000,779000,1557903000,attack,758
12,11774000,0,1950318000,normal,793
13,13011000,0,2270049000,normal,779
14,4347000,0,2734695000,normal,798
15,21802000,34700,3198786700,attack,764
16,8283000,64600,3627545600,attack,764
17,82110000,17000,4253681000,normal,790
18,10739000,16400,4817619400,normal,771
19,8400000,6390,5542534390,normal,771
20,10365000,163000,6123704000,attack,768
21,14240000,71800,6787289800,attack,765
22,19336000,73080,7431435080,normal,793
23,18864000,0,8041984000,normal,784
24,10407000,67900,8786996900,attack,764
25,57390000,369000,9683437000,attack,756
26,14260000,17784800,10481324800,normal,782
27,32520000,482800,11272530800,normal,790
28,50219000,0,12108795000,normal,788
29,14484000,47700,12920955700,normal,786
30,82230000,67900,13643507900,normal,782
31,63310000,35100,14522803100,normal,773
32,83827000,364800,15236235800,normal,786
33,14905000,0,15955489000,normal,776
34,16227000,53800,16683650800,attack,757
35,19670000,535100,17430561100,normal,774
36,10345000,322100,18436871100,attack,755
37,59332000,203000,19178971000,attack,752
38,10900000,33300,20014909300,attack,769
39,73502000,141900,20890805900,normal,791
40,44847000,606300,21413739300,normal,795
41,21720000,81130,22324627130,attack,765
42,7330000,776000,23458780000,normal,795
43,12487000,959000,24640768000,normal,784
44,20614000,15300,25751845300,normal,792
45,17915000,0,26980979000,attack,766
46,40300000,395000,28158253000,normal,785
47,11878000,7240600,29641032600,normal,776
48,10503000,0,31175973000,attack,752
49,8720000,0,32986254000,normal,781
50,12048000,0,34382230000,normal,787
