block_id,total_gas,total_mev_captured,validator_type,validator_id
1,105500000,124400,attack,1136
2,45465000,0,attack,1134
3,18487000,43600,attack,1119
4,35904000,784100,attack,1146
5,15160000,3130,attack,1143
6,14310000,56400,attack,1143
7,59140000,195000,attack,1144
8,14684000,0,attack,1135
9,6214000,77590,attack,1113
10,13890000,139000,attack,1149
11,10265000,0,attack,1111
12,8914000,145700,attack,1103
13,10010000,68100,attack,1106
14,41174000,5630,attack,1123
15,21188000,0,attack,1119
16,47643000,320600,attack,1114
17,7891000,369000,attack,1124
18,4390000,17000,attack,1136
19,57603000,0,attack,1120
20,18800000,322000,attack,1117
21,53507000,0,attack,1141
22,10277000,17976590,attack,1138
23,4130000,56200,attack,1134
24,13172000,0,attack,1132
25,21641000,174500,attack,1108
26,9303000,39400,attack,1142
27,56963000,289100,attack,1117
28,18160000,0,attack,1149
29,10525000,0,attack,1107
30,13428000,33300,attack,1101
31,46450000,0,attack,1127
32,64031000,950700,attack,1134
33,39125000,285000,attack,1136
34,14499000,0,attack,1112
35,34304000,19700,attack,1129
36,15158000,18210000,attack,1104
37,6824000,0,attack,1126
38,12552000,60500,attack,1142
39,17682000,20290,attack,1106
40,76156000,35600,attack,1134
41,17077000,801400,attack,1123
42,6460000,545000,attack,1131
43,47367000,826900,attack,1117
44,22894000,15300,attack,1110
45,38200000,19540,attack,1127
46,14430000,4756500,attack,1127
47,6159000,41420,attack,1124
48,35669000,844000,attack,1135
49,22030000,181000,attack,1107
50,9563000,529700,attack,1129
