block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,977060000,35133140,3764220185.0,normal,16
2,1232760000,71079300,8609723535.0,attack,2
3,1292439000,35651000,13869455220.0,attack,8
4,838920000,79424800,19204540880.0,attack,9
5,1203000000,25178900,25284746535.0,attack,4
6,945520000,69963770,31343299600.0,normal,49
7,1112380000,149516110,38082803480.0,normal,24
8,1314200000,22494200,45108853920.0,normal,19
9,1108570000,61636400,52384589260.0,normal,29
10,1370720000,54386300,60310692195.0,normal,19
11,1204100000,48990300,68329517620.0,normal,45
12,992710000,32296100,76715185340.0,normal,49
13,972150000,22973300,85591186380.0,normal,49
14,1400420000,76737000,95157866245.0,normal,48
15,1299289000,64681700,104795640930.0,normal,30
16,1220273000,78630400,114847602935.0,normal,22
17,1004810000,60787280,125192563020.0,normal,39
18,1282510000,50962940,136203708205.0,normal,41
19,974770000,100234700,147267023865.0,normal,27
20,1163230000,52349200,158865481870.0,normal,21
21,1398220000,68475570,170916981535.0,normal,41
22,956925000,68508700,182985105750.0,normal,43
23,1075540000,50901300,195806276680.0,attack,4
24,1024110000,34126300,208883074825.0,normal,24
25,1034275000,40285200,222331155775.0,normal,23
26,1230070000,48390240,236237546790.0,normal,44
27,1143980000,60533650,250484507160.0,attack,12
28,910030000,56222840,264916873680.0,normal,41
29,1027140000,44429920,279931674800.0,attack,12
30,973740000,55238700,295188196000.0,normal,48
31,1185470000,26147100,311038823910.0,attack,1
32,922750000,101063930,327101000615.0,normal,47
33,1257730000,59059580,343834490110.0,normal,38
34,1206160000,50431200,360746139750.0,normal,25
35,1073700000,19177900,377930615880.0,normal,49
36,1123000000,886330,395663984515.0,attack,11
37,1344200000,18330800,413941237460.0,attack,15
38,1171802000,107459200,432309190820.0,normal,48
39,1015793000,40536400,451019019940.0,attack,12
40,1165600000,32666100,470271868715.0,attack,8
41,1153600000,19797500,489854304365.0,attack,7
42,998770000,28669700,509826740215.0,attack,11
43,1033222000,81612550,530313523005.0,normal,41
44,955430000,159027300,551072371090.0,normal,46
45,1388682000,84934700,572416992915.0,normal,42
46,1263244000,32476580,593862947160.0,attack,6
47,1092383000,42805990,615580766715.0,normal,29
48,1084530000,37263850,637771034405.0,normal,17
49,1175300000,36220500,660520428625.0,attack,12
50,922473000,72737200,683449942490.0,normal,38
