block_id,total_gas,total_mev_captured,validator_type,validator_id
1,812470136,3410000,normal,4481
2,1032000708,3720000,attack,4454
3,989001219,3565000,normal,4496
4,989001771,3565000,normal,4500
5,989002323,3565000,normal,4484
6,989002875,3565000,normal,4495
7,989003427,3565000,normal,4471
8,1032004164,3720000,attack,4457
9,1032004740,3720000,attack,4451
10,1032005316,3720000,attack,4454
11,1032005892,3720000,attack,4454
12,989006187,3565000,normal,4463
13,989006739,3565000,normal,4485
14,1032007620,3720000,attack,4455
15,989007843,3565000,normal,4500
16,1032008772,3720000,attack,4458
17,989008947,3565000,normal,4466
18,989009499,3565000,normal,4471
19,989010051,3565000,normal,4481
20,989010603,3565000,normal,4482
21,989011155,3565000,normal,4493
22,989011707,3565000,normal,4497
23,989012259,3565000,normal,4485
24,989012811,3565000,normal,4479
25,989013363,3565000,normal,4484
26,989013915,3565000,normal,4467
27,989014467,3565000,normal,4497
28,989015019,3565000,normal,4477
29,989015571,3565000,normal,4465
30,1032016836,3720000,attack,4457
31,1032017412,3720000,attack,4455
32,989017227,3565000,normal,4494
33,989017779,3565000,normal,4489
34,989018331,3565000,normal,4465
35,989018883,3565000,normal,4477
36,989019435,3565000,normal,4475
37,989019987,3565000,normal,4469
38,989020539,3565000,normal,4496
39,1032022020,3720000,attack,4457
40,989021643,3565000,normal,4495
41,989022195,3565000,normal,4490
42,989022747,3565000,normal,4484
43,1032024324,3720000,attack,4458
44,989023851,3565000,normal,4483
45,989024403,3565000,normal,4489
46,989024955,3565000,normal,4477
47,989025507,3565000,normal,4468
48,989026059,3565000,normal,4486
49,989026611,3565000,normal,4483
50,989027163,3565000,normal,4472
