block_id,total_gas,total_mev_captured,validator_type,validator_id
1,4183000,42000,attack,1064
2,0,0,attack,1073
3,0,0,attack,1071
4,0,0,attack,1066
5,0,0,attack,1075
6,0,0,attack,1060
7,0,0,attack,1063
8,0,0,normal,1094
9,0,0,attack,1057
10,0,0,attack,1070
11,0,0,attack,1053
12,0,0,attack,1060
13,0,0,attack,1079
14,0,0,attack,1077
15,0,0,normal,1086
16,0,0,normal,1098
17,0,0,normal,1097
18,0,0,attack,1065
19,0,0,attack,1060
20,0,0,attack,1070
21,0,0,attack,1064
22,0,0,normal,1086
23,0,0,attack,1062
24,0,0,normal,1092
25,0,0,attack,1063
26,0,0,attack,1052
27,0,0,attack,1074
28,0,0,attack,1067
29,0,0,normal,1083
30,0,0,attack,1066
31,0,0,attack,1069
32,0,0,attack,1052
33,0,0,normal,1091
34,0,0,normal,1098
35,0,0,normal,1100
36,0,0,attack,1068
37,0,0,normal,1090
38,0,0,normal,1092
39,0,0,normal,1097
40,0,0,normal,1083
41,0,0,attack,1076
42,0,0,normal,1091
43,0,0,attack,1070
44,0,0,normal,1083
45,0,0,attack,1075
46,0,0,normal,1084
47,0,0,normal,1091
48,0,0,normal,1095
49,0,0,normal,1085
50,0,0,normal,1088
