block_id,total_gas,total_mev_captured,validator_type,validator_id
1,7980000,13900,attack,805
2,0,0,normal,834
3,0,0,normal,815
4,0,0,normal,822
5,0,0,normal,844
6,0,0,attack,804
7,0,0,normal,807
8,0,0,normal,821
9,0,0,normal,814
10,0,0,normal,829
11,0,0,normal,808
12,0,0,normal,848
13,0,0,normal,822
14,0,0,normal,835
15,0,0,normal,850
16,0,0,attack,805
17,0,0,normal,823
18,0,0,normal,846
19,0,0,normal,812
20,0,0,normal,832
21,0,0,normal,835
22,0,0,normal,818
23,0,0,normal,831
24,0,0,normal,836
25,0,0,normal,822
26,0,0,normal,832
27,0,0,attack,802
28,0,0,attack,804
29,0,0,normal,839
30,0,0,normal,832
31,0,0,normal,838
32,0,0,normal,819
33,0,0,normal,816
34,0,0,normal,819
35,0,0,normal,843
36,0,0,normal,817
37,0,0,normal,812
38,0,0,normal,819
39,0,0,normal,821
40,0,0,normal,850
41,0,0,normal,817
42,0,0,normal,846
43,0,0,normal,829
44,0,0,normal,842
45,0,0,normal,829
46,0,0,normal,848
47,0,0,normal,842
48,0,0,attack,804
49,0,0,normal,810
50,0,0,attack,804
