block_id,total_gas,total_mev_captured,validator_type,validator_id
1,715918000,66372120,attack,175
2,967187000,92832200,attack,158
3,1159000000,1139240,attack,160
4,1044650000,85358130,normal,198
5,949298000,13172080,attack,154
6,1076763000,72580700,normal,181
7,1176200000,43687000,normal,192
8,1086000000,2563900,attack,161
9,1047920000,36228800,attack,170
10,870794000,86373460,attack,175
11,1132340000,18088300,attack,170
12,1237000000,3003320,attack,175
13,1194330000,60718000,attack,165
14,1229000000,1910400,attack,164
15,1148833000,112326400,normal,187
16,1109000000,19856040,attack,165
17,1219000000,149600,attack,157
18,1469140000,90209870,normal,193
19,1090358000,36522820,attack,162
20,1326182000,49364070,normal,176
21,913720000,61877380,attack,168
22,1217000000,993800,attack,169
23,1348700000,89870600,normal,179
24,1401170000,54987140,normal,184
25,1031644000,235761800,normal,183
26,981610000,79585000,attack,155
27,1212020000,73372100,normal,183
28,936428000,80097300,attack,151
29,1039065000,100306110,normal,196
30,839050000,49680140,attack,158
31,1290209000,88287400,normal,181
32,964522000,108500920,normal,185
33,1203456000,81841400,normal,200
34,1115480000,46911700,normal,192
35,964254000,59296800,attack,154
36,1206513000,49187230,normal,192
37,1014980000,33747700,attack,161
38,1132810000,67351100,normal,186
39,839340000,58191560,normal,186
40,1125557000,108529440,normal,197
41,1181000000,6440090,attack,154
42,1237000000,703110,attack,173
43,944870000,71599180,attack,161
44,1015560000,106547100,attack,165
45,1091626000,137064700,normal,194
46,1153260000,39324240,attack,172
47,1335640000,66352800,normal,185
48,1031770000,39841700,attack,155
49,1197973000,32020100,normal,190
50,1110000000,23447300,attack,156
