block_id,total_gas,total_mev_captured,validator_type,validator_id
1,45562000,350000,normal,3050
2,50360000,35100,normal,3049
3,9867000,67500,normal,3050
4,5390000,13900,normal,3039
5,48570000,4344240,attack,3021
6,12040000,545000,normal,3048
7,50370000,0,normal,3038
8,3183000,296000,attack,3007
9,7100000,33300,normal,3036
10,64520000,17000,attack,3027
11,15536000,153300,attack,3031
12,15012000,626900,normal,3047
13,56080000,0,normal,3049
14,44652000,0,attack,3006
15,30953000,283000,attack,3033
16,26830000,429700,attack,3027
17,19147000,5640,attack,3020
18,15930000,0,normal,3047
19,30563000,256000,attack,3022
20,13713000,231000,attack,3019
21,42912000,21800,attack,3028
22,61042000,67900,attack,3034
23,19147000,518520,attack,3012
24,9970000,0,attack,3013
25,30579000,126640,normal,3047
26,8798000,257100,normal,3042
27,6622000,61500,attack,3008
28,33011000,467600,attack,3025
29,16041000,0,attack,3034
30,17048000,0,normal,3038
31,39124000,233800,attack,3034
32,22770000,227600,attack,3010
33,9159000,128000,attack,3003
34,4000000,59000,attack,3004
35,3336000,85100,attack,3002
36,95763000,80400,attack,3002
37,17520000,410000,attack,3030
38,16875000,158700,attack,3005
39,12030000,43600,attack,3025
40,11695000,379500,attack,3026
41,9724000,48000,attack,3030
42,8252000,530000,attack,3004
43,112721000,0,normal,3040
44,39925000,35100,attack,3018
45,14209000,329100,normal,3044
46,50399000,285000,attack,3004
47,6153000,0,normal,3036
48,12670000,296000,attack,3012
49,24613000,23430,attack,3027
50,13228000,0,attack,3026
