transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,builder_type,transaction_type
44883,43000017,256000,43000017,488,44881.0,unknown,1,1,attack,b_attack
47237,0,0,0,1245,44883.0,unknown,1,1,attack,failed
44884,0,0,0,488,44881.0,unknown,1,1,attack,failed
44881,43000016,256000,43000016,499,44879.0,unknown,1,1,attack,b_attack
44882,0,0,0,499,44879.0,unknown,1,1,attack,failed
44879,43000015,256000,43000015,481,44877.0,unknown,1,1,attack,b_attack
44880,0,0,0,481,44877.0,unknown,1,1,attack,failed
44877,43000014,256000,43000014,490,44875.0,unknown,1,1,attack,b_attack
44878,0,0,0,490,44875.0,unknown,1,1,attack,failed
44875,43000013,256000,43000013,495,44873.0,unknown,1,1,attack,b_attack
44876,0,0,0,495,44873.0,unknown,1,1,attack,failed
44873,43000012,256000,43000012,492,44871.0,unknown,1,1,attack,b_attack
44874,0,0,0,492,44871.0,unknown,1,1,attack,failed
44871,43000011,256000,43000011,497,44869.0,unknown,1,1,attack,b_attack
44872,0,0,0,497,44869.0,unknown,1,1,attack,failed
44869,43000010,256000,43000010,492,44867.0,unknown,1,1,attack,b_attack
44870,0,0,0,492,44867.0,unknown,1,1,attack,failed
44867,43000009,256000,43000009,496,44865.0,unknown,1,1,attack,b_attack
44868,0,0,0,496,44865.0,unknown,1,1,attack,failed
44865,43000008,256000,43000008,497,44863.0,unknown,1,1,attack,b_attack
44866,0,0,0,497,44863.0,unknown,1,1,attack,failed
44863,43000007,256000,43000007,491,44861.0,unknown,1,1,attack,b_attack
44864,0,0,0,491,44861.0,unknown,1,1,attack,failed
44861,43000006,256000,43000006,491,44859.0,unknown,1,1,attack,b_attack
44862,0,0,0,491,44859.0,unknown,1,1,attack,failed
44859,43000005,256000,43000005,495,44857.0,unknown,1,1,attack,b_attack
44860,0,0,0,495,44857.0,unknown,1,1,attack,failed
44857,43000004,256000,43000004,497,44855.0,unknown,1,1,attack,b_attack
44858,0,0,0,497,44855.0,unknown,1,1,attack,failed
44855,43000003,256000,43000003,495,44853.0,unknown,1,1,attack,b_attack
44856,0,0,0,495,44853.0,unknown,1,1,attack,failed
44853,43000002,256000,43000002,487,44851.0,unknown,1,1,attack,b_attack
44854,0,0,0,487,44851.0,unknown,1,1,attack,failed
44851,43000001,256000,43000001,489,44849.0,unknown,1,1,attack,b_attack
44852,0,0,0,489,44849.0,unknown,1,1,attack,failed
44849,43000000,256000,43000000,489,44848.0,unknown,1,1,attack,b_attack
44850,0,0,0,489,44848.0,unknown,1,1,attack,failed
44848,30000000,256000,30000000,496,44846.0,unknown,1,1,attack,b_attack
44847,0,0,0,496,44846.0,unknown,1,1,attack,failed
44846,4200000,256000,4200000,489,44844.0,unknown,1,1,attack,b_attack
44840,2400000,0,0,483,,unknown,1,1,attack,normal
