block_num,validator_id,total_gas_fee,total_mev_available
0,validator_6,209665496,4783
1,validator_10,489533052,62124
2,validator_18,484197055,4284
3,validator_7,461724124,8858
4,validator_16,1077671289,3026
5,validator_10,269449520,3642
6,validator_18,230117758,5530
7,validator_8,450517561,51511
8,validator_4,624596432,10120
9,validator_3,360360483,20092
10,validator_2,262209955,2200
11,validator_11,502492420,89324
12,validator_17,270601650,5042
13,validator_9,221972929,7930
14,validator_6,706762447,9471
15,validator_1,245735778,11448
16,validator_19,465486876,13274
17,validator_6,1802165177,7326
18,validator_11,252992358,84425
19,validator_18,291297234,8921
20,validator_8,1199117278,2661
21,validator_13,401226622,5888
22,validator_11,287663530,2317
23,validator_6,466702809,53414
24,validator_13,460994942,15051
25,validator_9,157666852,5537
26,validator_12,357702455,6985
27,validator_2,859776908,9622
28,validator_9,209098073,5757
29,validator_11,851589316,559001
30,validator_16,480119125,8248
31,validator_4,636682490,69797
32,validator_2,382964288,5756
33,validator_9,348978474,32727
34,validator_14,201646314,3244
35,validator_6,335477768,3967
36,validator_15,1142549336,4509
37,validator_12,766284744,7264
38,validator_4,904756536,3536
39,validator_18,549298873,6605
40,validator_3,547927325,2903
41,validator_11,464251029,2872
42,validator_15,274957190,2768
43,validator_2,794582496,15310
44,validator_4,664436908,7476
45,validator_4,328778773,10317
46,validator_14,540861913,6761
47,validator_6,343443062,124610
48,validator_17,334450765,351085
49,validator_9,1036804389,9005
50,validator_10,383243070,7081
51,validator_17,300933596,9931
52,validator_10,374511613,2210
53,validator_12,192047547,124119
54,validator_17,835356648,20045
55,validator_2,1362609576,7370
56,validator_6,209665496,4783
57,validator_10,489533052,62124
58,validator_18,484197055,4284
59,validator_7,461724124,8858
60,validator_16,1077671289,3026
61,validator_10,269449520,3642
62,validator_18,230117758,5530
63,validator_8,450517561,51511
64,validator_4,624596432,10120
65,validator_3,360360483,20092
66,validator_2,262209955,2200
67,validator_11,502492420,89324
68,validator_17,270601650,5042
69,validator_9,221972929,7930
70,validator_6,706762447,9471
71,validator_1,245735778,11448
72,validator_19,465486876,13274
73,validator_6,1802165177,7326
74,validator_11,252992358,84425
75,validator_18,291297234,8921
76,validator_8,1199117278,2661
77,validator_13,401226622,5888
78,validator_11,287663530,2317
79,validator_6,466702809,53414
80,validator_13,460994942,15051
81,validator_9,157666852,5537
82,validator_12,357702455,6985
83,validator_2,859776908,9622
84,validator_6,209665496,4783
85,validator_10,489533052,62124
86,validator_18,484197055,4284
87,validator_7,461724124,8858
88,validator_16,1077671289,3026
89,validator_10,269449520,3642
90,validator_18,230117758,5530
91,validator_8,450517561,51511
92,validator_4,624596432,10120
93,validator_3,360360483,20092
94,validator_2,262209955,2200
95,validator_11,502492420,89324
96,validator_17,270601650,5042
97,validator_9,221972929,7930
98,validator_6,706762447,9471
99,validator_1,245735778,11448
100,validator_19,465486876,13274
101,validator_6,1802165177,7326
102,validator_11,252992358,84425
103,validator_18,291297234,8921
104,validator_8,1199117278,2661
105,validator_13,401226622,5888
106,validator_11,287663530,2317
107,validator_6,466702809,53414
108,validator_13,460994942,15051
109,validator_9,157666852,5537
110,validator_12,357702455,6985
111,validator_2,859776908,9622
112,validator_6,209665496,4783
113,validator_10,489533052,62124
114,validator_18,484197055,4284
115,validator_7,461724124,8858
116,validator_16,1077671289,3026
117,validator_10,269449520,3642
118,validator_18,230117758,5530
119,validator_8,450517561,51511
120,validator_4,624596432,10120
121,validator_3,360360483,20092
122,validator_2,262209955,2200
123,validator_11,502492420,89324
124,validator_17,270601650,5042
125,validator_9,221972929,7930
126,validator_6,706762447,9471
127,validator_1,245735778,11448
128,validator_19,465486876,13274
129,validator_6,1802165177,7326
130,validator_11,252992358,84425
131,validator_18,291297234,8921
132,validator_8,1199117278,2661
133,validator_13,401226622,5888
134,validator_11,287663530,2317
135,validator_6,466702809,53414
136,validator_13,460994942,15051
137,validator_9,157666852,5537
138,validator_12,357702455,6985
139,validator_2,859776908,9622
140,validator_6,209665496,4783
141,validator_10,489533052,62124
142,validator_18,484197055,4284
143,validator_7,461724124,8858
144,validator_16,1077671289,3026
145,validator_10,269449520,3642
146,validator_18,230117758,5530
147,validator_8,450517561,51511
148,validator_4,624596432,10120
149,validator_3,360360483,20092
150,validator_2,262209955,2200
151,validator_11,502492420,89324
152,validator_17,270601650,5042
153,validator_9,221972929,7930
154,validator_6,706762447,9471
155,validator_1,245735778,11448
156,validator_19,465486876,13274
157,validator_6,1802165177,7326
158,validator_11,252992358,84425
159,validator_18,291297234,8921
160,validator_8,1199117278,2661
161,validator_13,401226622,5888
162,validator_11,287663530,2317
163,validator_6,466702809,53414
164,validator_13,460994942,15051
165,validator_9,157666852,5537
166,validator_12,357702455,6985
167,validator_2,859776908,9622
168,validator_17,621654891,16040
169,validator_12,360432322,4752
170,validator_14,263721587,7973
171,validator_14,272824768,9047
172,validator_11,310224878,21383
173,validator_17,295475836,487347
174,validator_12,199586683,9065
175,validator_0,269907001,4717
176,validator_11,814664937,1763
177,validator_13,530067466,480280
178,validator_18,662914758,7252
179,validator_0,427123272,9138
180,validator_2,319260091,9473
181,validator_19,376826605,12096
182,validator_0,383682878,38993
183,validator_12,1293008661,23338
184,validator_7,166236204,13889
185,validator_13,341467069,7348
186,validator_9,429829885,7147
187,validator_6,540636234,24956
188,validator_16,644619985,17031
189,validator_1,497505600,61101
190,validator_18,390589516,34222
191,validator_5,400903302,10302
192,validator_9,951523275,15704
193,validator_14,204834428,6506
194,validator_10,246378013,11931
195,validator_2,515837985,226509
196,validator_9,209098073,5757
197,validator_11,851589316,559001
198,validator_16,480119125,8248
199,validator_4,636682490,69797
200,validator_2,382964288,5756
201,validator_9,348978474,32727
202,validator_14,201646314,3244
203,validator_6,335477768,3967
204,validator_15,1142549336,4509
205,validator_12,766284744,7264
206,validator_4,904756536,3536
207,validator_18,549298873,6605
208,validator_3,547927325,2903
209,validator_11,464251029,2872
210,validator_15,274957190,2768
211,validator_2,794582496,15310
212,validator_4,664436908,7476
213,validator_4,328778773,10317
214,validator_14,540861913,6761
215,validator_6,343443062,124610
216,validator_17,334450765,351085
217,validator_9,1036804389,9005
218,validator_10,383243070,7081
219,validator_17,300933596,9931
220,validator_10,374511613,2210
221,validator_12,192047547,124119
222,validator_17,835356648,20045
223,validator_2,1362609576,7370
224,validator_6,209665496,4783
225,validator_10,489533052,62124
226,validator_18,484197055,4284
227,validator_7,461724124,8858
228,validator_16,1077671289,3026
229,validator_10,269449520,3642
230,validator_18,230117758,5530
231,validator_8,450517561,51511
232,validator_4,624596432,10120
233,validator_3,360360483,20092
234,validator_2,262209955,2200
235,validator_11,502492420,89324
236,validator_17,270601650,5042
237,validator_9,221972929,7930
238,validator_6,706762447,9471
239,validator_1,245735778,11448
240,validator_19,465486876,13274
241,validator_6,1802165177,7326
242,validator_11,252992358,84425
243,validator_18,291297234,8921
244,validator_8,1199117278,2661
245,validator_13,401226622,5888
246,validator_11,287663530,2317
247,validator_6,466702809,53414
248,validator_13,460994942,15051
249,validator_9,157666852,5537
250,validator_12,357702455,6985
251,validator_2,859776908,9622
252,validator_6,209665496,4783
253,validator_10,489533052,62124
254,validator_18,484197055,4284
255,validator_7,461724124,8858
256,validator_16,1077671289,3026
257,validator_10,269449520,3642
258,validator_18,230117758,5530
259,validator_8,450517561,51511
260,validator_4,624596432,10120
261,validator_3,360360483,20092
262,validator_2,262209955,2200
263,validator_11,502492420,89324
264,validator_17,270601650,5042
265,validator_9,221972929,7930
266,validator_6,706762447,9471
267,validator_1,245735778,11448
268,validator_19,465486876,13274
269,validator_6,1802165177,7326
270,validator_11,252992358,84425
271,validator_18,291297234,8921
272,validator_8,1199117278,2661
273,validator_13,401226622,5888
274,validator_11,287663530,2317
275,validator_6,466702809,53414
276,validator_13,460994942,15051
277,validator_9,157666852,5537
278,validator_12,357702455,6985
279,validator_2,859776908,9622
280,validator_6,209665496,4783
281,validator_10,489533052,62124
282,validator_18,484197055,4284
283,validator_7,461724124,8858
284,validator_16,1077671289,3026
285,validator_10,269449520,3642
286,validator_18,230117758,5530
287,validator_8,450517561,51511
288,validator_4,624596432,10120
289,validator_3,360360483,20092
290,validator_2,262209955,2200
291,validator_11,502492420,89324
292,validator_17,270601650,5042
293,validator_9,221972929,7930
294,validator_6,706762447,9471
295,validator_1,245735778,11448
296,validator_19,465486876,13274
297,validator_6,1802165177,7326
298,validator_11,252992358,84425
299,validator_18,291297234,8921
300,validator_8,1199117278,2661
301,validator_13,401226622,5888
302,validator_11,287663530,2317
303,validator_6,466702809,53414
304,validator_13,460994942,15051
305,validator_9,157666852,5537
306,validator_12,357702455,6985
307,validator_2,859776908,9622
308,validator_9,209098073,5757
309,validator_11,851589316,559001
310,validator_16,480119125,8248
311,validator_4,636682490,69797
312,validator_2,382964288,5756
313,validator_9,348978474,32727
314,validator_14,201646314,3244
315,validator_6,335477768,3967
316,validator_15,1142549336,4509
317,validator_12,766284744,7264
318,validator_4,904756536,3536
319,validator_18,549298873,6605
320,validator_3,547927325,2903
321,validator_11,464251029,2872
322,validator_15,274957190,2768
