block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,35965000,47700,54166700,attack,3364
2,49960000,597900,116896700,normal,3392
3,49848000,0,208802400,attack,3381
4,16580000,231000,276034800,attack,3385
5,13394000,16400,435249800,attack,3367
6,7746000,0,647316400,attack,3388
7,17240000,32900,881943500,attack,3383
8,57820000,8520,1118653120,attack,3353
9,17929000,231000,1250307800,attack,3383
10,34377000,959000,1648530200,attack,3355
11,50270000,108000,1982957000,attack,3373
12,54660000,510000,2335933800,attack,3380
13,7974000,7190000,2672912600,attack,3371
14,52600000,0,2977671800,normal,3394
15,34150000,7233300,3318609100,attack,3360
16,22810000,723300,3749743900,attack,3376
17,3340000,283000,4373280000,attack,3369
18,28665000,34700,4870426100,attack,3363
19,5200000,15100,5529672500,attack,3370
20,47214000,0,6100940800,attack,3376
21,10510000,139000,6877422200,attack,3356
22,12038000,779000,7522975000,attack,3379
23,10430000,31700,8307635300,normal,3394
24,21403000,212400,8786112200,attack,3366
25,9654000,0,9560851000,attack,3378
26,54323000,39690,10233713690,attack,3357
27,12295000,0,10839800000,attack,3389
28,9182000,164000,11777866600,attack,3354
29,13370000,0,12762106200,attack,3388
30,35047000,7190000,13959219600,normal,3398
31,7623000,669100,14989490300,attack,3374
32,28090000,5180,16112708980,attack,3358
33,35790000,38480,17346173280,attack,3355
34,33646000,35600,18271495800,normal,3398
35,52340000,116600,19241940200,attack,3381
36,37052000,15100,20112704700,normal,3394
37,51860000,293520,21033945120,attack,3356
38,9937000,0,22105513400,normal,3396
39,22490000,36800,23164372600,attack,3375
40,10956000,318600,24125274400,attack,3383
41,14549000,0,25624279800,attack,3352
42,59610000,104500,26794914700,attack,3372
43,10670000,190600,28319791800,normal,3396
44,13341000,0,29722572400,attack,3362
45,15755000,215000,31047786200,normal,3393
46,14844000,49100,32398094100,attack,3354
47,34640000,36800,34030893400,attack,3386
48,8477000,0,35537593800,attack,3370
49,8533000,928400,36983563000,attack,3371
50,7533000,0,38828365600,attack,3357
