block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,108960000,327000,395383000,normal,1864
2,47480000,682800,891214800,normal,1889
3,11673000,59100,1622592100,normal,1893
4,15802000,1091000,2222509000,normal,1893
5,61827000,806400,3155941400,normal,1886
6,38907000,177700,3838232700,normal,1871
7,31433000,12800,4630117800,normal,1893
8,26927000,98200,5525505200,normal,1888
9,49429000,82500,6713251500,normal,1897
10,46528000,91600,7920619600,normal,1900
11,94035000,47700,8631954700,normal,1895
12,11482000,42000,9828656000,normal,1857
13,36690000,0,10820546000,normal,1886
14,82160000,64600,11857004600,normal,1875
15,51852000,4701000,12753173000,normal,1865
16,30520000,0,13859748000,normal,1896
17,21610000,176800,14816854800,normal,1897
18,7917000,73540,16289318540,normal,1890
19,18309000,0,17521045000,normal,1871
20,27138000,108000,18885674000,normal,1891
21,74710000,155000,20214701000,normal,1888
22,11099000,212800,21571839800,normal,1861
23,81910000,100600,22533610600,normal,1864
24,18008000,19700,23830235700,normal,1890
25,36240000,12300,24887816300,normal,1865
26,11057000,289100,26155234100,normal,1888
27,12170000,296000,27836130000,normal,1859
28,69558000,795400,29365025400,normal,1854
29,76872000,33700,31124153700,normal,1875
30,59680000,0,32511452000,normal,1868
31,7298000,33220,34018911220,normal,1899
32,47883000,5640,35381308640,normal,1875
33,50840000,17739400,37150291400,normal,1864
34,5522000,17000,39007827000,attack,1851
35,7106000,71800,40545989800,normal,1882
36,12340000,14200,42541742200,normal,1862
37,49530000,71800,43879345800,normal,1860
38,14530000,0,46196018000,normal,1881
39,61460000,504800,47889976800,normal,1897
40,50762000,164000,50317082000,normal,1892
41,39643000,47700,51855686700,normal,1892
42,39699000,0,53425535000,normal,1898
43,20512000,446000,54677066000,normal,1890
44,11964000,135600,55951279600,normal,1878
45,3890000,0,58712098000,normal,1885
46,9480000,0,61376632000,normal,1891
47,63008000,1571700,63289455700,normal,1866
48,11152000,23500,64774007500,normal,1858
49,38160000,559100,66529391100,normal,1867
50,11980000,11200,69131923200,normal,1881
