block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,71275000,483000,116940000,normal,1639
2,13559000,0,128239000,normal,1627
3,47150000,36800,279730800,normal,1622
4,80783000,376840,480527840,attack,1606
5,13650000,33600,630645600,normal,1623
6,9040000,25800,898159800,normal,1633
7,10977000,0,1211403000,attack,1604
8,11203000,315800,1458324800,attack,1615
9,45557000,243700,1758986700,attack,1604
10,13864000,139000,2043307000,normal,1621
11,74127000,0,2606439000,normal,1633
12,13230000,0,2956398000,attack,1618
13,12012000,35600,3394871600,normal,1630
14,24537000,21740,3795762740,attack,1602
15,152860000,1208000,4401042000,attack,1603
16,12587000,665000,4766170000,normal,1634
17,5547000,646000,5578335000,normal,1638
18,31845000,0,6275163000,attack,1611
19,5540000,6390,7138088390,normal,1639
20,39035000,35600,7763956600,normal,1642
21,45034000,12300,8584924300,normal,1649
22,8298000,207780,9679839780,normal,1648
23,14860000,610000,10718828000,attack,1618
24,43307000,413130,11585454130,attack,1613
25,12190000,103900,12656051900,attack,1603
26,15200000,0,13717366000,normal,1624
27,17600000,615800,14983621800,attack,1615
28,21485000,25780,15591828780,attack,1608
29,14910000,0,16734636000,attack,1601
30,8050000,0,17910984000,attack,1615
31,12070000,7311600,19044507600,normal,1622
32,13376000,56200,20384182200,normal,1638
33,5120000,75000,21560537000,attack,1601
34,14643000,1100000,23195341000,attack,1605
35,66210000,0,24709032000,normal,1641
36,4463000,322000,26586495000,attack,1602
37,3070000,4328520,28479780520,normal,1650
38,11020000,21580,30199663580,attack,1607
39,90413000,538000,31448733000,normal,1632
40,23010000,0,32450136000,attack,1620
41,15120000,152440,34015606440,attack,1618
42,15153000,381000,35249028000,attack,1601
43,43431000,11200,36403880200,attack,1609
44,17643000,327700,38034816700,normal,1640
45,39999000,17000,39615854000,attack,1614
46,13620000,0,41712914000,normal,1622
47,64738000,5640,43253613640,attack,1620
48,13689000,16400,44994183400,attack,1608
49,34104000,283000,46416025000,normal,1643
50,44900000,7233600,47284067600,attack,1609
