block_num,builder_id,total_gas_fee,total_mev
0,builder_17,26488999,48930
1,builder_11,129939992,296000
2,builder_2,30593002,161000
3,builder_2,93776994,285000
4,builder_8,63104996,199000
5,builder_14,35154008,163600
6,builder_12,78305010,337600
7,builder_1,18312996,302900
8,builder_16,42226991,33100
9,builder_12,54400012,91300
10,builder_18,419342996,17000
11,builder_7,8783000,119720
12,builder_4,74929988,256400
13,builder_12,16029993,19700
14,builder_7,61506994,4531520
15,builder_4,12636011,212000
16,builder_3,44800007,33000
17,builder_1,70503989,585300
18,builder_16,30752984,303000
19,builder_10,55859014,1202700
20,builder_17,26488999,48930
21,builder_11,129939992,296000
22,builder_2,30593002,161000
23,builder_2,93776994,285000
24,builder_8,63104996,199000
25,builder_14,35154008,163600
26,builder_12,78305010,337600
27,builder_1,18312996,302900
28,builder_16,42226991,33100
29,builder_12,54400012,91300
30,builder_18,419342996,17000
31,builder_7,8783000,119720
32,builder_4,74929988,256400
33,builder_12,16029993,19700
34,builder_7,61506994,4531520
35,builder_4,12636011,212000
36,builder_3,44800007,33000
37,builder_1,70503989,585300
38,builder_16,30752984,303000
39,builder_10,55859014,1202700
40,builder_17,26488999,48930
41,builder_11,129939992,296000
42,builder_2,30593002,161000
43,builder_2,93776994,285000
44,builder_8,63104996,199000
45,builder_14,35154008,163600
46,builder_12,78305010,337600
47,builder_1,18312996,302900
48,builder_16,42226991,33100
49,builder_12,54400012,91300
50,builder_18,419342996,17000
51,builder_7,8783000,119720
52,builder_4,74929988,256400
53,builder_12,16029993,19700
54,builder_7,61506994,4531520
55,builder_4,12636011,212000
56,builder_3,44800007,33000
57,builder_1,70503989,585300
58,builder_16,30752984,303000
59,builder_10,55859014,1202700
60,builder_17,26488999,48930
61,builder_11,129939992,296000
62,builder_2,30593002,161000
63,builder_2,93776994,285000
64,builder_8,63104996,199000
65,builder_14,35154008,163600
66,builder_12,78305010,337600
67,builder_1,18312996,302900
68,builder_16,42226991,33100
69,builder_12,54400012,91300
70,builder_18,419342996,17000
71,builder_7,8783000,119720
72,builder_4,74929988,256400
73,builder_12,16029993,19700
74,builder_7,61506994,4531520
75,builder_4,12636011,212000
76,builder_3,44800007,33000
77,builder_1,70503989,585300
78,builder_16,30752984,303000
79,builder_10,55859014,1202700
80,builder_17,26488999,48930
81,builder_11,129939992,296000
82,builder_2,30593002,161000
83,builder_2,93776994,285000
84,builder_8,63104996,199000
85,builder_14,35154008,163600
86,builder_12,78305010,337600
87,builder_1,18312996,302900
88,builder_16,42226991,33100
89,builder_12,54400012,91300
90,builder_18,419342996,17000
91,builder_7,8783000,119720
92,builder_4,74929988,256400
93,builder_12,16029993,19700
94,builder_7,61506994,4531520
95,builder_4,12636011,212000
96,builder_3,44800007,33000
97,builder_1,70503989,585300
98,builder_16,30752984,303000
99,builder_10,55859014,1202700
100,builder_17,26488999,48930
101,builder_11,129939992,296000
102,builder_2,30593002,161000
103,builder_2,93776994,285000
104,builder_8,63104996,199000
105,builder_14,35154008,163600
106,builder_12,78305010,337600
107,builder_1,18312996,302900
108,builder_16,42226991,33100
109,builder_12,54400012,91300
110,builder_18,419342996,17000
111,builder_7,8783000,119720
