block_num,builder_id,total_gas_fee,total_mev
0,builder_13,66757997,18704360
1,builder_18,82678999,323840
2,builder_11,151062999,8696070
3,builder_2,84507001,1647300
4,builder_13,135350002,620430
5,builder_14,94802000,973430
6,builder_2,136017998,1943400
7,builder_13,104192001,2388000
8,builder_1,205064994,525900
9,builder_5,119948000,848400
10,builder_2,111679002,2417370
11,builder_12,333990999,1263500
12,builder_15,57341001,1268400
13,builder_12,111344999,4445820
14,builder_3,245101001,5005490
15,builder_0,58065001,1021330
16,builder_1,215383008,5354100
17,builder_4,102362004,397700
18,builder_9,49764000,2130200
19,builder_4,159140997,2285900
20,builder_13,66757997,18704360
21,builder_18,82678999,323840
22,builder_11,151062999,8696070
23,builder_2,84507001,1647300
24,builder_13,135350002,620430
25,builder_14,94802000,973430
26,builder_2,136017998,1943400
27,builder_13,104192001,2388000
28,builder_1,205064994,525900
29,builder_5,119948000,848400
30,builder_2,111679002,2417370
31,builder_12,333990999,1263500
32,builder_15,57341001,1268400
33,builder_12,111344999,4445820
34,builder_3,245101001,5005490
35,builder_0,58065001,1021330
36,builder_1,215383008,5354100
37,builder_4,102362004,397700
38,builder_9,49764000,2130200
39,builder_4,159140997,2285900
40,builder_13,66757997,18704360
41,builder_18,82678999,323840
42,builder_11,151062999,8696070
43,builder_2,84507001,1647300
44,builder_13,135350002,620430
45,builder_14,94802000,973430
46,builder_2,136017998,1943400
47,builder_13,104192001,2388000
48,builder_1,205064994,525900
49,builder_5,119948000,848400
50,builder_2,111679002,2417370
51,builder_12,333990999,1263500
52,builder_15,57341001,1268400
53,builder_12,111344999,4445820
54,builder_3,245101001,5005490
55,builder_0,58065001,1021330
56,builder_1,215383008,5354100
57,builder_4,102362004,397700
58,builder_9,49764000,2130200
59,builder_4,159140997,2285900
60,builder_13,66757997,18704360
61,builder_18,82678999,323840
62,builder_11,151062999,8696070
63,builder_2,84507001,1647300
64,builder_13,135350002,620430
65,builder_14,94802000,973430
66,builder_2,136017998,1943400
67,builder_13,104192001,2388000
68,builder_1,205064994,525900
69,builder_5,119948000,848400
70,builder_2,111679002,2417370
71,builder_12,333990999,1263500
72,builder_15,57341001,1268400
73,builder_12,111344999,4445820
74,builder_3,245101001,5005490
75,builder_0,58065001,1021330
76,builder_1,215383008,5354100
77,builder_4,102362004,397700
78,builder_9,49764000,2130200
79,builder_4,159140997,2285900
80,builder_13,66757997,18704360
81,builder_18,82678999,323840
82,builder_11,151062999,8696070
83,builder_2,84507001,1647300
84,builder_13,135350002,620430
85,builder_14,94802000,973430
86,builder_2,136017998,1943400
87,builder_13,104192001,2388000
88,builder_1,205064994,525900
89,builder_5,119948000,848400
90,builder_2,111679002,2417370
91,builder_12,333990999,1263500
92,builder_15,57341001,1268400
93,builder_12,111344999,4445820
94,builder_3,245101001,5005490
95,builder_0,58065001,1021330
96,builder_1,215383008,5354100
97,builder_4,102362004,397700
98,builder_9,49764000,2130200
99,builder_4,159140997,2285900
100,builder_13,66757997,18704360
101,builder_18,82678999,323840
102,builder_11,151062999,8696070
103,builder_2,84507001,1647300
104,builder_13,135350002,620430
105,builder_14,94802000,973430
106,builder_2,136017998,1943400
107,builder_13,104192001,2388000
108,builder_1,205064994,525900
109,builder_5,119948000,848400
110,builder_2,111679002,2417370
111,builder_12,333990999,1263500
112,builder_15,57341001,1268400
113,builder_12,111344999,4445820
114,builder_3,245101001,5005490
115,builder_0,58065001,1021330
116,builder_1,215383008,5354100
117,builder_4,102362004,397700
