block_num,builder_id,total_gas_fee,total_mev
0,builder_6,16089999,14330
1,builder_12,105946988,295400
2,builder_9,27590002,5180
3,builder_6,192277993,136300
4,builder_17,1464352003,295300
5,builder_5,250310003,49100
6,builder_5,80650012,75300
7,builder_6,81440000,32900
8,builder_3,36240000,15100
9,builder_7,101506004,100500
10,builder_1,17019999,16400
11,builder_0,12438998,108000
12,builder_3,140350001,78000
13,builder_5,89410003,111780
14,builder_0,112173001,205700
15,builder_5,52770001,42000
16,builder_0,28115010,381000
17,builder_12,77979988,352800
18,builder_5,63519988,293700
19,builder_0,11820015,16400
20,builder_6,16089999,14330
21,builder_12,105946988,295400
22,builder_9,27590002,5180
23,builder_6,192277993,136300
24,builder_17,1464352003,295300
25,builder_5,250310003,49100
26,builder_5,80650012,75300
27,builder_6,81440000,32900
28,builder_3,36240000,15100
29,builder_7,101506004,100500
30,builder_1,17019999,16400
31,builder_0,12438998,108000
32,builder_3,140350001,78000
33,builder_5,89410003,111780
34,builder_0,112173001,205700
35,builder_5,52770001,42000
36,builder_0,28115010,381000
37,builder_12,77979988,352800
38,builder_5,63519988,293700
39,builder_0,11820015,16400
40,builder_6,16089999,14330
41,builder_12,105946988,295400
42,builder_9,27590002,5180
43,builder_6,192277993,136300
44,builder_17,1464352003,295300
45,builder_5,250310003,49100
46,builder_5,80650012,75300
47,builder_6,81440000,32900
48,builder_3,36240000,15100
49,builder_7,101506004,100500
50,builder_1,17019999,16400
51,builder_0,12438998,108000
52,builder_3,140350001,78000
53,builder_5,89410003,111780
54,builder_0,112173001,205700
55,builder_5,52770001,42000
56,builder_0,28115010,381000
57,builder_12,77979988,352800
58,builder_5,63519988,293700
59,builder_0,11820015,16400
60,builder_6,16089999,14330
61,builder_12,105946988,295400
62,builder_9,27590002,5180
63,builder_6,192277993,136300
64,builder_17,1464352003,295300
65,builder_5,250310003,49100
66,builder_5,80650012,75300
67,builder_6,81440000,32900
68,builder_3,36240000,15100
69,builder_7,101506004,100500
70,builder_1,17019999,16400
71,builder_0,12438998,108000
72,builder_3,140350001,78000
73,builder_5,89410003,111780
74,builder_0,112173001,205700
75,builder_5,52770001,42000
76,builder_0,28115010,381000
77,builder_12,77979988,352800
78,builder_5,63519988,293700
79,builder_0,11820015,16400
80,builder_6,16089999,14330
81,builder_12,105946988,295400
82,builder_9,27590002,5180
83,builder_6,192277993,136300
84,builder_17,1464352003,295300
85,builder_5,250310003,49100
86,builder_5,80650012,75300
87,builder_6,81440000,32900
88,builder_3,36240000,15100
89,builder_7,101506004,100500
90,builder_1,17019999,16400
91,builder_0,12438998,108000
92,builder_3,140350001,78000
93,builder_5,89410003,111780
