block_num,builder_id,total_gas_fee,total_mev
0,builder_10,89676000,18885460
1,builder_3,153946000,18699300
2,builder_0,114163999,600810
3,builder_4,75340000,271380
4,builder_17,153644000,8985570
5,builder_0,74903000,1066900
6,builder_13,86012000,5244900
7,builder_1,97937000,1095700
8,builder_0,81578000,19369300
9,builder_12,131669000,4821200
10,builder_2,82039001,1366100
11,builder_16,135043000,1303920
12,builder_16,207127000,1477000
13,builder_1,56385000,870600
14,builder_15,95482000,2858000
15,builder_3,120184000,3672170
16,builder_1,177300000,1869890
17,builder_0,105326000,476620
18,builder_7,97805000,784300
19,builder_0,65797000,19520500
20,builder_10,89676000,18885460
21,builder_3,153946000,18699300
22,builder_0,114163999,600810
23,builder_4,75340000,271380
24,builder_17,153644000,8985570
25,builder_0,74903000,1066900
26,builder_13,86012000,5244900
27,builder_1,97937000,1095700
28,builder_0,81578000,19369300
29,builder_12,131669000,4821200
30,builder_2,82039001,1366100
31,builder_16,135043000,1303920
32,builder_16,207127000,1477000
33,builder_1,56385000,870600
34,builder_15,95482000,2858000
35,builder_3,120184000,3672170
36,builder_1,177300000,1869890
37,builder_0,105326000,476620
38,builder_7,97805000,784300
39,builder_0,65797000,19520500
40,builder_10,89676000,18885460
41,builder_3,153946000,18699300
42,builder_0,114163999,600810
43,builder_4,75340000,271380
44,builder_17,153644000,8985570
45,builder_0,74903000,1066900
46,builder_13,86012000,5244900
47,builder_1,97937000,1095700
48,builder_0,81578000,19369300
49,builder_12,131669000,4821200
50,builder_2,82039001,1366100
51,builder_16,135043000,1303920
52,builder_16,207127000,1477000
53,builder_1,56385000,870600
54,builder_15,95482000,2858000
55,builder_3,120184000,3672170
56,builder_1,177300000,1869890
57,builder_0,105326000,476620
58,builder_7,97805000,784300
59,builder_0,65797000,19520500
60,builder_10,89676000,18885460
61,builder_3,153946000,18699300
62,builder_0,114163999,600810
63,builder_4,75340000,271380
64,builder_17,153644000,8985570
65,builder_0,74903000,1066900
66,builder_13,86012000,5244900
67,builder_1,97937000,1095700
68,builder_0,81578000,19369300
69,builder_12,131669000,4821200
70,builder_2,82039001,1366100
71,builder_16,135043000,1303920
72,builder_16,207127000,1477000
73,builder_1,56385000,870600
74,builder_15,95482000,2858000
75,builder_3,120184000,3672170
76,builder_1,177300000,1869890
77,builder_0,105326000,476620
78,builder_7,97805000,784300
79,builder_0,65797000,19520500
80,builder_10,89676000,18885460
81,builder_3,153946000,18699300
82,builder_0,114163999,600810
83,builder_4,75340000,271380
84,builder_17,153644000,8985570
85,builder_0,74903000,1066900
86,builder_13,86012000,5244900
87,builder_1,97937000,1095700
88,builder_0,81578000,19369300
89,builder_12,131669000,4821200
90,builder_2,82039001,1366100
91,builder_16,135043000,1303920
92,builder_16,207127000,1477000
93,builder_1,56385000,870600
94,builder_15,95482000,2858000
95,builder_3,120184000,3672170
96,builder_1,177300000,1869890
97,builder_0,105326000,476620
98,builder_7,97805000,784300
99,builder_0,65797000,19520500
100,builder_10,89676000,18885460
101,builder_3,153946000,18699300
102,builder_0,114163999,600810
103,builder_4,75340000,271380
104,builder_17,153644000,8985570
105,builder_0,74903000,1066900
106,builder_13,86012000,5244900
107,builder_1,97937000,1095700
108,builder_0,81578000,19369300
109,builder_12,131669000,4821200
110,builder_2,82039001,1366100
111,builder_16,135043000,1303920
112,builder_16,207127000,1477000
113,builder_1,56385000,870600
114,builder_15,95482000,2858000
115,builder_3,120184000,3672170
116,builder_1,177300000,1869890
117,builder_0,105326000,476620
118,builder_7,97805000,784300
119,builder_0,65797000,19520500
120,builder_10,89676000,18885460
121,builder_3,153946000,18699300
122,builder_0,114163999,600810
123,builder_4,75340000,271380
124,builder_17,153644000,8985570
125,builder_0,74903000,1066900
126,builder_13,86012000,5244900
127,builder_1,97937000,1095700
128,builder_0,81578000,19369300
129,builder_12,131669000,4821200
130,builder_2,82039001,1366100
131,builder_16,135043000,1303920
132,builder_16,207127000,1477000
133,builder_1,56385000,870600
134,builder_15,95482000,2858000
135,builder_3,120184000,3672170
136,builder_1,177300000,1869890
137,builder_0,105326000,476620
138,builder_7,97805000,784300
