block_num,builder_id,total_gas_fee,total_mev
0,builder_14,14019999,3130
1,builder_0,87280995,49100
2,builder_2,82637000,161000
3,builder_4,118669996,4320000
4,builder_1,17117007,17846000
5,builder_2,102790002,108000
6,builder_7,9064998,524900
7,builder_7,118860004,296000
8,builder_1,74309001,653000
9,builder_3,425010000,274600
10,builder_18,23200004,12800
11,builder_0,10689992,139000
12,builder_15,1474609002,16400
13,builder_5,9787000,6390
14,builder_19,159432998,8520
15,builder_2,15276986,121000
16,builder_6,4504012,173600
17,builder_8,216930000,108000
18,builder_6,24549987,543100
19,builder_2,12026994,545000
20,builder_14,14019999,3130
21,builder_0,87280995,49100
22,builder_2,82637000,161000
23,builder_4,118669996,4320000
24,builder_1,17117007,17846000
25,builder_2,102790002,108000
26,builder_7,9064998,524900
27,builder_7,118860004,296000
28,builder_1,74309001,653000
29,builder_3,425010000,274600
30,builder_18,23200004,12800
31,builder_0,10689992,139000
32,builder_15,1474609002,16400
33,builder_5,9787000,6390
34,builder_19,159432998,8520
35,builder_2,15276986,121000
36,builder_6,4504012,173600
37,builder_8,216930000,108000
38,builder_6,24549987,543100
39,builder_2,12026994,545000
40,builder_14,14019999,3130
41,builder_0,87280995,49100
42,builder_2,82637000,161000
43,builder_4,118669996,4320000
44,builder_1,17117007,17846000
45,builder_2,102790002,108000
46,builder_7,9064998,524900
47,builder_7,118860004,296000
48,builder_1,74309001,653000
49,builder_3,425010000,274600
50,builder_18,23200004,12800
51,builder_0,10689992,139000
52,builder_15,1474609002,16400
53,builder_5,9787000,6390
54,builder_19,159432998,8520
55,builder_2,15276986,121000
56,builder_6,4504012,173600
57,builder_8,216930000,108000
58,builder_6,24549987,543100
59,builder_2,12026994,545000
60,builder_14,14019999,3130
61,builder_0,87280995,49100
62,builder_2,82637000,161000
63,builder_4,118669996,4320000
64,builder_1,17117007,17846000
65,builder_2,102790002,108000
66,builder_7,9064998,524900
67,builder_7,118860004,296000
68,builder_1,74309001,653000
69,builder_3,425010000,274600
70,builder_18,23200004,12800
71,builder_0,10689992,139000
72,builder_15,1474609002,16400
73,builder_5,9787000,6390
74,builder_19,159432998,8520
75,builder_2,15276986,121000
76,builder_6,4504012,173600
77,builder_8,216930000,108000
78,builder_6,24549987,543100
79,builder_2,12026994,545000
80,builder_14,14019999,3130
81,builder_0,87280995,49100
82,builder_2,82637000,161000
83,builder_4,118669996,4320000
84,builder_1,17117007,17846000
85,builder_2,102790002,108000
86,builder_7,9064998,524900
87,builder_7,118860004,296000
88,builder_1,74309001,653000
89,builder_3,425010000,274600
90,builder_18,23200004,12800
91,builder_0,10689992,139000
92,builder_15,1474609002,16400
93,builder_5,9787000,6390
94,builder_19,159432998,8520
95,builder_2,15276986,121000
96,builder_6,4504012,173600
97,builder_8,216930000,108000
98,builder_6,24549987,543100
99,builder_2,12026994,545000
100,builder_14,14019999,3130
101,builder_0,87280995,49100
102,builder_2,82637000,161000
103,builder_4,118669996,4320000
104,builder_1,17117007,17846000
105,builder_2,102790002,108000
106,builder_7,9064998,524900
107,builder_7,118860004,296000
108,builder_1,74309001,653000
109,builder_3,425010000,274600
110,builder_18,23200004,12800
111,builder_0,10689992,139000
112,builder_15,1474609002,16400
113,builder_5,9787000,6390
114,builder_19,159432998,8520
115,builder_2,15276986,121000
116,builder_6,4504012,173600
117,builder_8,216930000,108000
118,builder_6,24549987,543100
119,builder_2,12026994,545000
120,builder_14,14019999,3130
121,builder_0,87280995,49100
122,builder_2,82637000,161000
123,builder_4,118669996,4320000
124,builder_1,17117007,17846000
125,builder_2,102790002,108000
126,builder_7,9064998,524900
127,builder_7,118860004,296000
128,builder_1,74309001,653000
129,builder_3,425010000,274600
130,builder_18,23200004,12800
131,builder_0,10689992,139000
132,builder_15,1474609002,16400
133,builder_5,9787000,6390
134,builder_19,159432998,8520
135,builder_2,15276986,121000
136,builder_6,4504012,173600
137,builder_8,216930000,108000
138,builder_6,24549987,543100
139,builder_2,12026994,545000
140,builder_14,14019999,3130
141,builder_0,87280995,49100
142,builder_2,82637000,161000
143,builder_4,118669996,4320000
144,builder_1,17117007,17846000
145,builder_2,102790002,108000
146,builder_7,9064998,524900
147,builder_7,118860004,296000
148,builder_1,74309001,653000
149,builder_3,425010000,274600
150,builder_18,23200004,12800
151,builder_0,10689992,139000
152,builder_15,1474609002,16400
153,builder_5,9787000,6390
154,builder_19,159432998,8520
155,builder_2,15276986,121000
156,builder_6,4504012,173600
157,builder_8,216930000,108000
158,builder_6,24549987,543100
159,builder_2,12026994,545000
160,builder_14,14019999,3130
161,builder_0,87280995,49100
162,builder_2,82637000,161000
163,builder_4,118669996,4320000
164,builder_1,17117007,17846000
165,builder_2,102790002,108000
166,builder_7,9064998,524900
167,builder_7,118860004,296000
168,builder_1,74309001,653000
169,builder_3,425010000,274600
170,builder_18,23200004,12800
171,builder_0,10689992,139000
172,builder_15,1474609002,16400
173,builder_5,9787000,6390
174,builder_19,159432998,8520
175,builder_2,15276986,121000
176,builder_6,4504012,173600
177,builder_8,216930000,108000
178,builder_6,24549987,543100
179,builder_2,12026994,545000
180,builder_14,14019999,3130
181,builder_0,87280995,49100
182,builder_2,82637000,161000
183,builder_4,118669996,4320000
184,builder_1,17117007,17846000
185,builder_2,102790002,108000
186,builder_7,9064998,524900
187,builder_7,118860004,296000
188,builder_1,74309001,653000
189,builder_3,425010000,274600
190,builder_18,23200004,12800
191,builder_0,10689992,139000
192,builder_15,1474609002,16400
193,builder_5,9787000,6390
194,builder_19,159432998,8520
195,builder_2,15276986,121000
196,builder_6,4504012,173600
197,builder_8,216930000,108000
198,builder_6,24549987,543100
199,builder_2,12026994,545000
200,builder_14,14019999,3130
201,builder_0,87280995,49100
202,builder_2,82637000,161000
203,builder_4,118669996,4320000
204,builder_1,17117007,17846000
205,builder_2,102790002,108000
206,builder_7,9064998,524900
207,builder_7,118860004,296000
208,builder_1,74309001,653000
209,builder_3,425010000,274600
210,builder_18,23200004,12800
211,builder_0,10689992,139000
212,builder_15,1474609002,16400
213,builder_5,9787000,6390
214,builder_19,159432998,8520
215,builder_2,15276986,121000
216,builder_6,4504012,173600
217,builder_8,216930000,108000
218,builder_6,24549987,543100
219,builder_2,12026994,545000
220,builder_14,14019999,3130
221,builder_0,87280995,49100
222,builder_2,82637000,161000
223,builder_4,118669996,4320000
224,builder_1,17117007,17846000
225,builder_2,102790002,108000
226,builder_7,9064998,524900
227,builder_7,118860004,296000
228,builder_1,74309001,653000
229,builder_3,425010000,274600
230,builder_18,23200004,12800
231,builder_0,10689992,139000
232,builder_15,1474609002,16400
233,builder_5,9787000,6390
234,builder_19,159432998,8520
235,builder_2,15276986,121000
236,builder_6,4504012,173600
237,builder_8,216930000,108000
238,builder_6,24549987,543100
239,builder_2,12026994,545000
240,builder_14,14019999,3130
241,builder_0,87280995,49100
242,builder_2,82637000,161000
243,builder_4,118669996,4320000
244,builder_1,17117007,17846000
245,builder_2,102790002,108000
246,builder_7,9064998,524900
247,builder_7,118860004,296000
248,builder_1,74309001,653000
249,builder_3,425010000,274600
250,builder_18,23200004,12800
251,builder_0,10689992,139000
252,builder_15,1474609002,16400
253,builder_5,9787000,6390
254,builder_19,159432998,8520
255,builder_2,15276986,121000
256,builder_6,4504012,173600
257,builder_8,216930000,108000
258,builder_6,24549987,543100
259,builder_2,12026994,545000
260,builder_5,103830003,164000
261,builder_6,191382002,1045000
262,builder_10,73519998,105500
263,builder_6,14736010,23500
264,builder_7,2237398999,47100
265,builder_4,62390000,47900
266,builder_3,14927987,132500
267,builder_2,27689994,15300
268,builder_6,10518999,108000
269,builder_4,29263998,37140
270,builder_5,53329996,33900
271,builder_2,22889998,1274000
272,builder_2,80067999,7840
273,builder_3,110675000,429300
274,builder_5,25527003,49100
275,builder_7,1813120015,410000
276,builder_7,14820003,980580
277,builder_5,122290000,678800
278,builder_6,21489999,193900
279,builder_2,11950009,381000
280,builder_5,103830003,164000
281,builder_6,191382002,1045000
282,builder_10,73519998,105500
283,builder_6,14736010,23500
284,builder_7,2237398999,47100
285,builder_4,62390000,47900
286,builder_3,14927987,132500
287,builder_2,27689994,15300
288,builder_6,10518999,108000
289,builder_4,29263998,37140
290,builder_5,53329996,33900
291,builder_2,22889998,1274000
292,builder_2,80067999,7840
293,builder_3,110675000,429300
294,builder_5,25527003,49100
295,builder_7,1813120015,410000
296,builder_7,14820003,980580
297,builder_5,122290000,678800
298,builder_6,21489999,193900
299,builder_2,11950009,381000
300,builder_5,103830003,164000
301,builder_6,191382002,1045000
302,builder_10,73519998,105500
303,builder_6,14736010,23500
304,builder_7,2237398999,47100
305,builder_4,62390000,47900
306,builder_3,14927987,132500
307,builder_2,27689994,15300
308,builder_6,10518999,108000
309,builder_4,29263998,37140
310,builder_5,53329996,33900
311,builder_2,22889998,1274000
312,builder_2,80067999,7840
313,builder_3,110675000,429300
314,builder_5,25527003,49100
315,builder_7,1813120015,410000
316,builder_7,14820003,980580
317,builder_5,122290000,678800
318,builder_6,21489999,193900
319,builder_2,11950009,381000
320,builder_5,103830003,164000
321,builder_6,191382002,1045000
322,builder_10,73519998,105500
323,builder_6,14736010,23500
324,builder_7,2237398999,47100
325,builder_4,62390000,47900
326,builder_3,14927987,132500
327,builder_2,27689994,15300
328,builder_6,10518999,108000
329,builder_4,29263998,37140
330,builder_5,53329996,33900
331,builder_2,22889998,1274000
332,builder_2,80067999,7840
333,builder_3,110675000,429300
334,builder_5,25527003,49100
335,builder_7,1813120015,410000
336,builder_7,14820003,980580
337,builder_5,122290000,678800
338,builder_6,21489999,193900
339,builder_2,11950009,381000
340,builder_5,103830003,164000
341,builder_6,191382002,1045000
342,builder_10,73519998,105500
343,builder_6,14736010,23500
344,builder_7,2237398999,47100
345,builder_4,62390000,47900
346,builder_3,14927987,132500
347,builder_2,27689994,15300
348,builder_6,10518999,108000
349,builder_4,29263998,37140
350,builder_5,53329996,33900
351,builder_2,22889998,1274000
352,builder_2,80067999,7840
353,builder_3,110675000,429300
354,builder_5,25527003,49100
355,builder_7,1813120015,410000
356,builder_7,14820003,980580
357,builder_5,122290000,678800
358,builder_6,21489999,193900
359,builder_2,11950009,381000
360,builder_5,103830003,164000
361,builder_6,191382002,1045000
362,builder_10,73519998,105500
363,builder_6,14736010,23500
364,builder_7,2237398999,47100
365,builder_4,62390000,47900
366,builder_3,14927987,132500
367,builder_2,27689994,15300
368,builder_6,10518999,108000
369,builder_4,29263998,37140
370,builder_5,53329996,33900
371,builder_2,22889998,1274000
372,builder_2,80067999,7840
373,builder_3,110675000,429300
374,builder_5,25527003,49100
375,builder_7,1813120015,410000
376,builder_7,14820003,980580
377,builder_5,122290000,678800
378,builder_6,21489999,193900
379,builder_2,11950009,381000
380,builder_5,103830003,164000
381,builder_6,191382002,1045000
382,builder_10,73519998,105500
383,builder_6,14736010,23500
384,builder_7,2237398999,47100
385,builder_4,62390000,47900
386,builder_3,14927987,132500
387,builder_2,27689994,15300
388,builder_6,10518999,108000
389,builder_4,29263998,37140
390,builder_5,53329996,33900
391,builder_2,22889998,1274000
392,builder_2,80067999,7840
393,builder_3,110675000,429300
394,builder_5,25527003,49100
395,builder_7,1813120015,410000
396,builder_7,14820003,980580
397,builder_5,122290000,678800
398,builder_6,21489999,193900
399,builder_2,11950009,381000
400,builder_5,103830003,164000
401,builder_6,191382002,1045000
402,builder_10,73519998,105500
403,builder_6,14736010,23500
404,builder_7,2237398999,47100
405,builder_4,62390000,47900
406,builder_3,14927987,132500
407,builder_2,27689994,15300
408,builder_6,10518999,108000
409,builder_4,29263998,37140
410,builder_5,53329996,33900
411,builder_2,22889998,1274000
412,builder_2,80067999,7840
413,builder_3,110675000,429300
414,builder_5,25527003,49100
415,builder_7,1813120015,410000
416,builder_7,14820003,980580
417,builder_5,122290000,678800
418,builder_6,21489999,193900
419,builder_2,11950009,381000
420,builder_5,103830003,164000
421,builder_6,191382002,1045000
422,builder_10,73519998,105500
423,builder_6,14736010,23500
424,builder_7,2237398999,47100
425,builder_4,62390000,47900
426,builder_3,14927987,132500
427,builder_2,27689994,15300
428,builder_6,10518999,108000
429,builder_4,29263998,37140
430,builder_5,53329996,33900
431,builder_2,22889998,1274000
432,builder_2,80067999,7840
433,builder_3,110675000,429300
434,builder_5,25527003,49100
435,builder_7,1813120015,410000
436,builder_7,14820003,980580
437,builder_5,122290000,678800
438,builder_6,21489999,193900
439,builder_2,11950009,381000
440,builder_5,103830003,164000
441,builder_6,191382002,1045000
442,builder_10,73519998,105500
443,builder_6,14736010,23500
444,builder_7,2237398999,47100
445,builder_4,62390000,47900
446,builder_3,14927987,132500
447,builder_2,27689994,15300
448,builder_6,10518999,108000
449,builder_4,29263998,37140
450,builder_5,53329996,33900
451,builder_2,22889998,1274000
452,builder_2,80067999,7840
453,builder_3,110675000,429300
454,builder_5,25527003,49100
455,builder_7,1813120015,410000
456,builder_7,14820003,980580
457,builder_5,122290000,678800
458,builder_6,21489999,193900
459,builder_2,11950009,381000
460,builder_5,103830003,164000
461,builder_6,191382002,1045000
462,builder_10,73519998,105500
463,builder_6,14736010,23500
464,builder_7,2237398999,47100
465,builder_4,62390000,47900
466,builder_3,14927987,132500
467,builder_2,27689994,15300
468,builder_6,10518999,108000
469,builder_4,29263998,37140
470,builder_5,53329996,33900
471,builder_2,22889998,1274000
472,builder_2,80067999,7840
473,builder_3,110675000,429300
474,builder_5,25527003,49100
475,builder_7,1813120015,410000
476,builder_7,14820003,980580
477,builder_5,122290000,678800
478,builder_6,21489999,193900
479,builder_2,11950009,381000
480,builder_5,103830003,164000
481,builder_6,191382002,1045000
482,builder_10,73519998,105500
483,builder_6,14736010,23500
484,builder_7,2237398999,47100
485,builder_4,62390000,47900
486,builder_3,14927987,132500
487,builder_2,27689994,15300
488,builder_6,10518999,108000
489,builder_4,29263998,37140
490,builder_5,53329996,33900
491,builder_2,22889998,1274000
492,builder_2,80067999,7840
493,builder_3,110675000,429300
494,builder_5,25527003,49100
495,builder_7,1813120015,410000
496,builder_7,14820003,980580
497,builder_5,122290000,678800
498,builder_6,21489999,193900
499,builder_2,11950009,381000
500,builder_5,103830003,164000
501,builder_6,191382002,1045000
502,builder_10,73519998,105500
503,builder_6,14736010,23500
504,builder_7,2237398999,47100
505,builder_4,62390000,47900
506,builder_3,14927987,132500
507,builder_2,27689994,15300
508,builder_6,10518999,108000
509,builder_4,29263998,37140
510,builder_5,53329996,33900
511,builder_2,22889998,1274000
512,builder_2,80067999,7840
513,builder_3,110675000,429300
514,builder_5,25527003,49100
515,builder_7,1813120015,410000
516,builder_7,14820003,980580
517,builder_5,122290000,678800
518,builder_6,21489999,193900
519,builder_2,11950009,381000
520,builder_12,71399996,191100
521,builder_7,8839999,4320000
522,builder_2,28391995,67500
523,builder_7,94225000,1100000
524,builder_2,9730003,15300
525,builder_16,141199992,23500
526,builder_17,30649996,43620
527,builder_7,29333005,751000
528,builder_12,23559998,5640
529,builder_2,13619995,350000
530,builder_3,14033993,7256600
531,builder_2,49739994,36800
532,builder_3,94949998,779000
533,builder_6,91951997,16400
534,builder_1,15870008,960000
535,builder_0,89090007,32080000
536,builder_2,26007999,43600
537,builder_13,68031996,30300
538,builder_4,24732000,7190000
539,builder_1,11779999,350000
540,builder_12,71399996,191100
541,builder_7,8839999,4320000
542,builder_2,28391995,67500
543,builder_7,94225000,1100000
544,builder_2,9730003,15300
545,builder_16,141199992,23500
546,builder_17,30649996,43620
547,builder_7,29333005,751000
548,builder_12,23559998,5640
549,builder_2,13619995,350000
550,builder_3,14033993,7256600
551,builder_2,49739994,36800
552,builder_3,94949998,779000
553,builder_6,91951997,16400
554,builder_1,15870008,960000
555,builder_0,89090007,32080000
556,builder_2,26007999,43600
557,builder_13,68031996,30300
558,builder_4,24732000,7190000
559,builder_1,11779999,350000
560,builder_12,71399996,191100
561,builder_7,8839999,4320000
562,builder_2,28391995,67500
563,builder_7,94225000,1100000
564,builder_2,9730003,15300
565,builder_16,141199992,23500
566,builder_17,30649996,43620
567,builder_7,29333005,751000
568,builder_12,23559998,5640
569,builder_2,13619995,350000
570,builder_3,14033993,7256600
571,builder_2,49739994,36800
572,builder_3,94949998,779000
573,builder_6,91951997,16400
574,builder_1,15870008,960000
575,builder_0,89090007,32080000
576,builder_2,26007999,43600
577,builder_13,68031996,30300
578,builder_4,24732000,7190000
579,builder_1,11779999,350000
580,builder_12,71399996,191100
581,builder_7,8839999,4320000
582,builder_2,28391995,67500
583,builder_7,94225000,1100000
584,builder_2,9730003,15300
585,builder_16,141199992,23500
586,builder_17,30649996,43620
587,builder_7,29333005,751000
588,builder_12,23559998,5640
589,builder_2,13619995,350000
590,builder_3,14033993,7256600
591,builder_2,49739994,36800
592,builder_3,94949998,779000
593,builder_6,91951997,16400
594,builder_1,15870008,960000
595,builder_0,89090007,32080000
596,builder_2,26007999,43600
597,builder_13,68031996,30300
598,builder_4,24732000,7190000
599,builder_1,11779999,350000
600,builder_12,71399996,191100
601,builder_7,8839999,4320000
602,builder_2,28391995,67500
603,builder_7,94225000,1100000
604,builder_2,9730003,15300
605,builder_16,141199992,23500
606,builder_17,30649996,43620
607,builder_7,29333005,751000
608,builder_12,23559998,5640
609,builder_2,13619995,350000
610,builder_3,14033993,7256600
611,builder_2,49739994,36800
612,builder_3,94949998,779000
613,builder_6,91951997,16400
614,builder_1,15870008,960000
615,builder_0,89090007,32080000
616,builder_2,26007999,43600
617,builder_13,68031996,30300
618,builder_4,24732000,7190000
619,builder_1,11779999,350000
620,builder_12,71399996,191100
621,builder_7,8839999,4320000
622,builder_2,28391995,67500
623,builder_7,94225000,1100000
624,builder_2,9730003,15300
625,builder_16,141199992,23500
626,builder_17,30649996,43620
627,builder_7,29333005,751000
628,builder_12,23559998,5640
629,builder_2,13619995,350000
630,builder_3,14033993,7256600
631,builder_2,49739994,36800
632,builder_3,94949998,779000
633,builder_6,91951997,16400
634,builder_1,15870008,960000
635,builder_0,89090007,32080000
636,builder_2,26007999,43600
637,builder_13,68031996,30300
638,builder_4,24732000,7190000
639,builder_1,11779999,350000
640,builder_12,71399996,191100
641,builder_7,8839999,4320000
642,builder_2,28391995,67500
643,builder_7,94225000,1100000
644,builder_2,9730003,15300
645,builder_16,141199992,23500
646,builder_17,30649996,43620
647,builder_7,29333005,751000
648,builder_12,23559998,5640
649,builder_2,13619995,350000
650,builder_3,14033993,7256600
651,builder_2,49739994,36800
652,builder_3,94949998,779000
653,builder_6,91951997,16400
654,builder_1,15870008,960000
655,builder_0,89090007,32080000
656,builder_2,26007999,43600
657,builder_13,68031996,30300
658,builder_4,24732000,7190000
659,builder_1,11779999,350000
660,builder_12,71399996,191100
661,builder_7,8839999,4320000
662,builder_2,28391995,67500
663,builder_7,94225000,1100000
664,builder_2,9730003,15300
665,builder_16,141199992,23500
666,builder_17,30649996,43620
667,builder_7,29333005,751000
668,builder_12,23559998,5640
669,builder_2,13619995,350000
670,builder_3,14033993,7256600
671,builder_2,49739994,36800
672,builder_3,94949998,779000
673,builder_6,91951997,16400
674,builder_1,15870008,960000
675,builder_0,89090007,32080000
676,builder_2,26007999,43600
677,builder_13,68031996,30300
678,builder_4,24732000,7190000
679,builder_1,11779999,350000
680,builder_12,71399996,191100
681,builder_7,8839999,4320000
682,builder_2,28391995,67500
683,builder_7,94225000,1100000
684,builder_2,9730003,15300
685,builder_16,141199992,23500
686,builder_17,30649996,43620
687,builder_7,29333005,751000
688,builder_12,23559998,5640
689,builder_2,13619995,350000
690,builder_3,14033993,7256600
691,builder_2,49739994,36800
692,builder_3,94949998,779000
693,builder_6,91951997,16400
694,builder_1,15870008,960000
695,builder_0,89090007,32080000
696,builder_2,26007999,43600
697,builder_13,68031996,30300
698,builder_4,24732000,7190000
699,builder_1,11779999,350000
700,builder_12,71399996,191100
701,builder_7,8839999,4320000
702,builder_2,28391995,67500
703,builder_7,94225000,1100000
704,builder_2,9730003,15300
705,builder_16,141199992,23500
706,builder_17,30649996,43620
707,builder_7,29333005,751000
708,builder_12,23559998,5640
709,builder_2,13619995,350000
710,builder_3,14033993,7256600
711,builder_2,49739994,36800
712,builder_3,94949998,779000
713,builder_6,91951997,16400
714,builder_1,15870008,960000
715,builder_0,89090007,32080000
716,builder_2,26007999,43600
717,builder_13,68031996,30300
718,builder_4,24732000,7190000
719,builder_1,11779999,350000
720,builder_12,71399996,191100
721,builder_7,8839999,4320000
722,builder_2,28391995,67500
723,builder_7,94225000,1100000
724,builder_2,9730003,15300
725,builder_16,141199992,23500
726,builder_17,30649996,43620
727,builder_7,29333005,751000
728,builder_12,23559998,5640
729,builder_2,13619995,350000
730,builder_3,14033993,7256600
731,builder_2,49739994,36800
732,builder_3,94949998,779000
733,builder_6,91951997,16400
734,builder_1,15870008,960000
735,builder_0,89090007,32080000
736,builder_2,26007999,43600
737,builder_13,68031996,30300
738,builder_4,24732000,7190000
739,builder_1,11779999,350000
740,builder_12,71399996,191100
741,builder_7,8839999,4320000
742,builder_2,28391995,67500
743,builder_7,94225000,1100000
744,builder_2,9730003,15300
745,builder_16,141199992,23500
746,builder_17,30649996,43620
747,builder_7,29333005,751000
748,builder_12,23559998,5640
749,builder_2,13619995,350000
750,builder_3,14033993,7256600
751,builder_2,49739994,36800
752,builder_3,94949998,779000
753,builder_6,91951997,16400
754,builder_1,15870008,960000
755,builder_0,89090007,32080000
756,builder_2,26007999,43600
757,builder_13,68031996,30300
758,builder_4,24732000,7190000
759,builder_1,11779999,350000
760,builder_12,71399996,191100
761,builder_7,8839999,4320000
762,builder_2,28391995,67500
763,builder_7,94225000,1100000
764,builder_2,9730003,15300
765,builder_16,141199992,23500
766,builder_17,30649996,43620
767,builder_7,29333005,751000
768,builder_12,23559998,5640
769,builder_2,13619995,350000
770,builder_3,14033993,7256600
771,builder_2,49739994,36800
772,builder_3,94949998,779000
773,builder_6,91951997,16400
774,builder_1,15870008,960000
775,builder_0,89090007,32080000
776,builder_2,26007999,43600
777,builder_13,68031996,30300
778,builder_4,24732000,7190000
779,builder_1,11779999,350000
780,builder_19,44510003,5630
781,builder_13,43000001,13800
782,builder_2,107159999,50830
783,builder_5,124810002,42000
784,builder_5,95470013,1020000
785,builder_3,11970000,56200
786,builder_7,22389995,16400
787,builder_5,53199998,102800
788,builder_2,179280001,1895000
789,builder_18,68067001,23820
790,builder_3,74305000,43600
791,builder_11,43313001,35100
792,builder_2,63200993,33300
793,builder_4,110209993,35100
794,builder_4,21340008,56200
795,builder_0,6807999,60700
796,builder_4,43795986,155000
797,builder_3,98899992,103400
798,builder_1,343157000,4333900
799,builder_4,12670003,510000
800,builder_19,44510003,5630
801,builder_13,43000001,13800
802,builder_2,107159999,50830
803,builder_5,124810002,42000
804,builder_5,95470013,1020000
805,builder_3,11970000,56200
806,builder_7,22389995,16400
807,builder_5,53199998,102800
808,builder_2,179280001,1895000
809,builder_18,68067001,23820
810,builder_3,74305000,43600
811,builder_11,43313001,35100
812,builder_2,63200993,33300
813,builder_4,110209993,35100
814,builder_4,21340008,56200
815,builder_0,6807999,60700
816,builder_4,43795986,155000
817,builder_3,98899992,103400
818,builder_1,343157000,4333900
819,builder_4,12670003,510000
820,builder_19,44510003,5630
821,builder_13,43000001,13800
822,builder_2,107159999,50830
823,builder_5,124810002,42000
824,builder_5,95470013,1020000
825,builder_3,11970000,56200
826,builder_7,22389995,16400
827,builder_5,53199998,102800
828,builder_2,179280001,1895000
