block_num,builder_id,total_gas_fee,total_mev
0,builder_9,68641998,18596360
1,builder_9,55146999,1390220
2,builder_0,251102993,1811150
3,builder_8,128624000,5726400
4,builder_3,46699998,8849700
5,builder_2,58839003,4801680
6,builder_18,74776000,852800
7,builder_9,60627006,807720
8,builder_1,42539000,1345800
9,builder_14,155744000,1204820
10,builder_7,181009996,1677290
11,builder_0,98715001,1175900
12,builder_6,94682999,19012690
13,builder_13,111627000,639500
14,builder_6,126111996,1167200
15,builder_15,94025000,1543840
16,builder_6,84460999,10338600
17,builder_15,164011993,9619430
18,builder_2,65205996,1855610
19,builder_5,160826004,1963200
20,builder_9,68641998,18596360
21,builder_9,55146999,1390220
22,builder_0,251102993,1811150
23,builder_8,128624000,5726400
24,builder_3,46699998,8849700
25,builder_2,58839003,4801680
26,builder_18,74776000,852800
27,builder_9,60627006,807720
28,builder_1,42539000,1345800
29,builder_14,155744000,1204820
30,builder_7,181009996,1677290
31,builder_0,98715001,1175900
32,builder_6,94682999,19012690
33,builder_13,111627000,639500
34,builder_6,126111996,1167200
35,builder_15,94025000,1543840
36,builder_6,84460999,10338600
37,builder_15,164011993,9619430
38,builder_2,65205996,1855610
39,builder_5,160826004,1963200
40,builder_9,68641998,18596360
41,builder_9,55146999,1390220
42,builder_0,251102993,1811150
43,builder_8,128624000,5726400
44,builder_3,46699998,8849700
45,builder_2,58839003,4801680
46,builder_18,74776000,852800
47,builder_9,60627006,807720
48,builder_1,42539000,1345800
49,builder_14,155744000,1204820
50,builder_7,181009996,1677290
51,builder_0,98715001,1175900
52,builder_6,94682999,19012690
53,builder_13,111627000,639500
54,builder_6,126111996,1167200
55,builder_15,94025000,1543840
56,builder_6,84460999,10338600
57,builder_15,164011993,9619430
58,builder_2,65205996,1855610
59,builder_5,160826004,1963200
60,builder_9,68641998,18596360
61,builder_9,55146999,1390220
62,builder_0,251102993,1811150
63,builder_8,128624000,5726400
64,builder_3,46699998,8849700
65,builder_2,58839003,4801680
66,builder_18,74776000,852800
67,builder_9,60627006,807720
68,builder_1,42539000,1345800
69,builder_14,155744000,1204820
70,builder_7,181009996,1677290
71,builder_0,98715001,1175900
72,builder_6,94682999,19012690
73,builder_13,111627000,639500
74,builder_6,126111996,1167200
75,builder_15,94025000,1543840
76,builder_6,84460999,10338600
77,builder_15,164011993,9619430
78,builder_2,65205996,1855610
79,builder_5,160826004,1963200
80,builder_9,68641998,18596360
81,builder_9,55146999,1390220
82,builder_0,251102993,1811150
83,builder_8,128624000,5726400
84,builder_3,46699998,8849700
85,builder_2,58839003,4801680
86,builder_18,74776000,852800
87,builder_9,60627006,807720
88,builder_1,42539000,1345800
89,builder_14,155744000,1204820
90,builder_7,181009996,1677290
91,builder_0,98715001,1175900
92,builder_6,94682999,19012690
93,builder_13,111627000,639500
94,builder_6,126111996,1167200
95,builder_15,94025000,1543840
96,builder_6,84460999,10338600
97,builder_15,164011993,9619430
98,builder_2,65205996,1855610
99,builder_5,160826004,1963200
100,builder_9,68641998,18596360
101,builder_9,55146999,1390220
102,builder_0,251102993,1811150
103,builder_8,128624000,5726400
104,builder_3,46699998,8849700
105,builder_2,58839003,4801680
106,builder_18,74776000,852800
107,builder_9,60627006,807720
108,builder_1,42539000,1345800
109,builder_14,155744000,1204820
110,builder_7,181009996,1677290
111,builder_0,98715001,1175900
112,builder_6,94682999,19012690
113,builder_13,111627000,639500
114,builder_6,126111996,1167200
115,builder_15,94025000,1543840
116,builder_6,84460999,10338600
117,builder_15,164011993,9619430
118,builder_2,65205996,1855610
119,builder_5,160826004,1963200
120,builder_9,68641998,18596360
121,builder_9,55146999,1390220
122,builder_0,251102993,1811150
123,builder_8,128624000,5726400
124,builder_3,46699998,8849700
125,builder_2,58839003,4801680
126,builder_18,74776000,852800
127,builder_9,60627006,807720
128,builder_1,42539000,1345800
129,builder_14,155744000,1204820
130,builder_7,181009996,1677290
131,builder_0,98715001,1175900
132,builder_6,94682999,19012690
133,builder_13,111627000,639500
134,builder_6,126111996,1167200
135,builder_15,94025000,1543840
136,builder_6,84460999,10338600
137,builder_15,164011993,9619430
138,builder_2,65205996,1855610
139,builder_5,160826004,1963200
140,builder_9,68641998,18596360
141,builder_9,55146999,1390220
142,builder_0,251102993,1811150
143,builder_8,128624000,5726400
144,builder_3,46699998,8849700
145,builder_2,58839003,4801680
146,builder_18,74776000,852800
147,builder_9,60627006,807720
148,builder_1,42539000,1345800
149,builder_14,155744000,1204820
150,builder_7,181009996,1677290
151,builder_0,98715001,1175900
152,builder_6,94682999,19012690
153,builder_13,111627000,639500
154,builder_6,126111996,1167200
155,builder_15,94025000,1543840
156,builder_6,84460999,10338600
157,builder_15,164011993,9619430
158,builder_2,65205996,1855610
159,builder_5,160826004,1963200
160,builder_9,68641998,18596360
161,builder_9,55146999,1390220
162,builder_0,251102993,1811150
163,builder_8,128624000,5726400
164,builder_3,46699998,8849700
165,builder_2,58839003,4801680
166,builder_18,74776000,852800
167,builder_9,60627006,807720
168,builder_1,42539000,1345800
169,builder_14,155744000,1204820
170,builder_7,181009996,1677290
171,builder_0,98715001,1175900
172,builder_6,94682999,19012690
173,builder_13,111627000,639500
174,builder_6,126111996,1167200
175,builder_15,94025000,1543840
176,builder_6,84460999,10338600
177,builder_15,164011993,9619430
178,builder_2,65205996,1855610
179,builder_5,160826004,1963200
180,builder_9,68641998,18596360
181,builder_9,55146999,1390220
182,builder_0,251102993,1811150
183,builder_8,128624000,5726400
184,builder_3,46699998,8849700
185,builder_2,58839003,4801680
186,builder_18,74776000,852800
187,builder_9,60627006,807720
188,builder_1,42539000,1345800
189,builder_14,155744000,1204820
190,builder_7,181009996,1677290
191,builder_0,98715001,1175900
192,builder_6,94682999,19012690
193,builder_13,111627000,639500
194,builder_6,126111996,1167200
195,builder_15,94025000,1543840
196,builder_6,84460999,10338600
197,builder_15,164011993,9619430
198,builder_2,65205996,1855610
199,builder_5,160826004,1963200
200,builder_9,68641998,18596360
201,builder_9,55146999,1390220
202,builder_0,251102993,1811150
203,builder_8,128624000,5726400
204,builder_3,46699998,8849700
205,builder_2,58839003,4801680
206,builder_18,74776000,852800
207,builder_9,60627006,807720
208,builder_1,42539000,1345800
209,builder_14,155744000,1204820
210,builder_7,181009996,1677290
211,builder_0,98715001,1175900
212,builder_6,94682999,19012690
213,builder_13,111627000,639500
214,builder_6,126111996,1167200
215,builder_15,94025000,1543840
216,builder_6,84460999,10338600
217,builder_15,164011993,9619430
218,builder_2,65205996,1855610
219,builder_5,160826004,1963200
220,builder_9,68641998,18596360
221,builder_9,55146999,1390220
222,builder_0,251102993,1811150
223,builder_8,128624000,5726400
224,builder_3,46699998,8849700
225,builder_2,58839003,4801680
226,builder_18,74776000,852800
227,builder_9,60627006,807720
228,builder_1,42539000,1345800
229,builder_14,155744000,1204820
230,builder_7,181009996,1677290
231,builder_0,98715001,1175900
232,builder_6,94682999,19012690
233,builder_13,111627000,639500
234,builder_6,126111996,1167200
235,builder_15,94025000,1543840
236,builder_6,84460999,10338600
237,builder_15,164011993,9619430
238,builder_2,65205996,1855610
239,builder_5,160826004,1963200
240,builder_9,68641998,18596360
241,builder_9,55146999,1390220
242,builder_0,251102993,1811150
243,builder_8,128624000,5726400
244,builder_3,46699998,8849700
245,builder_2,58839003,4801680
246,builder_18,74776000,852800
247,builder_9,60627006,807720
248,builder_1,42539000,1345800
249,builder_14,155744000,1204820
250,builder_7,181009996,1677290
251,builder_0,98715001,1175900
252,builder_6,94682999,19012690
253,builder_13,111627000,639500
254,builder_6,126111996,1167200
255,builder_15,94025000,1543840
256,builder_6,84460999,10338600
257,builder_15,164011993,9619430
258,builder_2,65205996,1855610
259,builder_5,160826004,1963200
260,builder_12,165206005,1308620
261,builder_0,103065997,2888400
262,builder_3,69171992,1434730
263,builder_12,135231994,1264680
264,builder_6,85036002,8278820
265,builder_2,66187999,9317830
266,builder_19,127774001,1458980
267,builder_8,95877003,393100
268,builder_4,176138004,2185600
269,builder_1,163892996,1091240
270,builder_7,110229001,8161500
271,builder_6,92313998,1915900
272,builder_12,132278997,362670
273,builder_9,58231003,916800
274,builder_7,69252000,751280
275,builder_0,542816003,5464500
276,builder_7,68007998,35539630
277,builder_2,91109998,1787490
278,builder_3,141790998,18341900
279,builder_3,107737007,290900
280,builder_12,165206005,1308620
281,builder_0,103065997,2888400
282,builder_3,69171992,1434730
283,builder_12,135231994,1264680
284,builder_6,85036002,8278820
285,builder_2,66187999,9317830
286,builder_19,127774001,1458980
287,builder_8,95877003,393100
288,builder_4,176138004,2185600
289,builder_1,163892996,1091240
290,builder_7,110229001,8161500
291,builder_6,92313998,1915900
292,builder_12,132278997,362670
293,builder_9,58231003,916800
294,builder_7,69252000,751280
295,builder_0,542816003,5464500
296,builder_7,68007998,35539630
297,builder_2,91109998,1787490
298,builder_3,141790998,18341900
299,builder_3,107737007,290900
300,builder_12,165206005,1308620
301,builder_0,103065997,2888400
302,builder_3,69171992,1434730
303,builder_12,135231994,1264680
304,builder_6,85036002,8278820
305,builder_2,66187999,9317830
306,builder_19,127774001,1458980
307,builder_8,95877003,393100
308,builder_4,176138004,2185600
309,builder_1,163892996,1091240
310,builder_7,110229001,8161500
311,builder_6,92313998,1915900
312,builder_12,132278997,362670
313,builder_9,58231003,916800
314,builder_7,69252000,751280
315,builder_0,542816003,5464500
316,builder_7,68007998,35539630
317,builder_2,91109998,1787490
318,builder_3,141790998,18341900
319,builder_3,107737007,290900
320,builder_12,165206005,1308620
321,builder_0,103065997,2888400
322,builder_3,69171992,1434730
323,builder_12,135231994,1264680
324,builder_6,85036002,8278820
325,builder_2,66187999,9317830
326,builder_19,127774001,1458980
327,builder_8,95877003,393100
328,builder_4,176138004,2185600
329,builder_1,163892996,1091240
330,builder_7,110229001,8161500
331,builder_6,92313998,1915900
332,builder_12,132278997,362670
333,builder_9,58231003,916800
334,builder_7,69252000,751280
335,builder_0,542816003,5464500
336,builder_7,68007998,35539630
337,builder_2,91109998,1787490
338,builder_3,141790998,18341900
339,builder_3,107737007,290900
340,builder_12,165206005,1308620
341,builder_0,103065997,2888400
342,builder_3,69171992,1434730
343,builder_12,135231994,1264680
344,builder_6,85036002,8278820
345,builder_2,66187999,9317830
346,builder_19,127774001,1458980
347,builder_8,95877003,393100
348,builder_4,176138004,2185600
349,builder_1,163892996,1091240
350,builder_7,110229001,8161500
351,builder_6,92313998,1915900
352,builder_12,132278997,362670
353,builder_9,58231003,916800
354,builder_7,69252000,751280
355,builder_0,542816003,5464500
356,builder_7,68007998,35539630
357,builder_2,91109998,1787490
358,builder_3,141790998,18341900
359,builder_3,107737007,290900
360,builder_12,165206005,1308620
361,builder_0,103065997,2888400
362,builder_3,69171992,1434730
363,builder_12,135231994,1264680
364,builder_6,85036002,8278820
365,builder_2,66187999,9317830
366,builder_19,127774001,1458980
367,builder_8,95877003,393100
368,builder_4,176138004,2185600
369,builder_1,163892996,1091240
370,builder_7,110229001,8161500
371,builder_6,92313998,1915900
372,builder_12,132278997,362670
373,builder_9,58231003,916800
374,builder_7,69252000,751280
375,builder_0,542816003,5464500
376,builder_7,68007998,35539630
377,builder_2,91109998,1787490
378,builder_3,141790998,18341900
379,builder_3,107737007,290900
380,builder_12,165206005,1308620
381,builder_0,103065997,2888400
382,builder_3,69171992,1434730
383,builder_12,135231994,1264680
384,builder_6,85036002,8278820
385,builder_2,66187999,9317830
386,builder_19,127774001,1458980
387,builder_8,95877003,393100
388,builder_4,176138004,2185600
389,builder_1,163892996,1091240
390,builder_7,110229001,8161500
391,builder_6,92313998,1915900
392,builder_12,132278997,362670
393,builder_9,58231003,916800
394,builder_7,69252000,751280
395,builder_0,542816003,5464500
396,builder_7,68007998,35539630
397,builder_2,91109998,1787490
398,builder_3,141790998,18341900
399,builder_3,107737007,290900
400,builder_12,165206005,1308620
401,builder_0,103065997,2888400
402,builder_3,69171992,1434730
403,builder_12,135231994,1264680
404,builder_6,85036002,8278820
405,builder_2,66187999,9317830
406,builder_19,127774001,1458980
407,builder_8,95877003,393100
408,builder_4,176138004,2185600
409,builder_1,163892996,1091240
410,builder_7,110229001,8161500
411,builder_6,92313998,1915900
412,builder_12,132278997,362670
413,builder_9,58231003,916800
414,builder_7,69252000,751280
415,builder_0,542816003,5464500
416,builder_7,68007998,35539630
417,builder_2,91109998,1787490
418,builder_3,141790998,18341900
419,builder_3,107737007,290900
420,builder_12,165206005,1308620
421,builder_0,103065997,2888400
422,builder_3,69171992,1434730
423,builder_12,135231994,1264680
424,builder_6,85036002,8278820
425,builder_2,66187999,9317830
426,builder_19,127774001,1458980
427,builder_8,95877003,393100
428,builder_4,176138004,2185600
429,builder_1,163892996,1091240
430,builder_7,110229001,8161500
431,builder_6,92313998,1915900
432,builder_12,132278997,362670
433,builder_9,58231003,916800
434,builder_7,69252000,751280
435,builder_0,542816003,5464500
436,builder_7,68007998,35539630
437,builder_2,91109998,1787490
438,builder_3,141790998,18341900
439,builder_3,107737007,290900
440,builder_12,165206005,1308620
441,builder_0,103065997,2888400
442,builder_3,69171992,1434730
443,builder_12,135231994,1264680
444,builder_6,85036002,8278820
445,builder_2,66187999,9317830
446,builder_19,127774001,1458980
447,builder_8,95877003,393100
448,builder_4,176138004,2185600
449,builder_1,163892996,1091240
450,builder_7,110229001,8161500
451,builder_6,92313998,1915900
452,builder_12,132278997,362670
453,builder_9,58231003,916800
454,builder_7,69252000,751280
455,builder_0,542816003,5464500
456,builder_7,68007998,35539630
457,builder_2,91109998,1787490
458,builder_3,141790998,18341900
459,builder_3,107737007,290900
460,builder_12,165206005,1308620
461,builder_0,103065997,2888400
462,builder_3,69171992,1434730
463,builder_12,135231994,1264680
464,builder_6,85036002,8278820
465,builder_2,66187999,9317830
466,builder_19,127774001,1458980
467,builder_8,95877003,393100
468,builder_4,176138004,2185600
469,builder_1,163892996,1091240
470,builder_7,110229001,8161500
471,builder_6,92313998,1915900
472,builder_12,132278997,362670
473,builder_9,58231003,916800
474,builder_7,69252000,751280
475,builder_0,542816003,5464500
476,builder_7,68007998,35539630
477,builder_2,91109998,1787490
478,builder_3,141790998,18341900
479,builder_3,107737007,290900
480,builder_12,165206005,1308620
481,builder_0,103065997,2888400
482,builder_3,69171992,1434730
483,builder_12,135231994,1264680
484,builder_6,85036002,8278820
485,builder_2,66187999,9317830
486,builder_19,127774001,1458980
487,builder_8,95877003,393100
488,builder_4,176138004,2185600
489,builder_1,163892996,1091240
490,builder_7,110229001,8161500
491,builder_6,92313998,1915900
492,builder_12,132278997,362670
493,builder_9,58231003,916800
494,builder_7,69252000,751280
495,builder_0,542816003,5464500
496,builder_7,68007998,35539630
497,builder_2,91109998,1787490
498,builder_3,141790998,18341900
499,builder_3,107737007,290900
500,builder_12,165206005,1308620
501,builder_0,103065997,2888400
502,builder_3,69171992,1434730
503,builder_12,135231994,1264680
504,builder_6,85036002,8278820
505,builder_2,66187999,9317830
506,builder_19,127774001,1458980
507,builder_8,95877003,393100
508,builder_4,176138004,2185600
509,builder_1,163892996,1091240
510,builder_7,110229001,8161500
511,builder_6,92313998,1915900
512,builder_12,132278997,362670
513,builder_9,58231003,916800
514,builder_7,69252000,751280
515,builder_0,542816003,5464500
516,builder_7,68007998,35539630
517,builder_2,91109998,1787490
518,builder_3,141790998,18341900
519,builder_3,107737007,290900
520,builder_8,118980997,7986430
521,builder_4,56453998,4689700
522,builder_6,49502001,805100
523,builder_14,369165008,1053840
524,builder_7,186170000,2858740
525,builder_13,138547003,1477100
526,builder_18,105749998,1255700
527,builder_8,83009999,1057040
528,builder_7,59091998,774290
529,builder_6,50739005,882040
530,builder_16,85586000,256500
