block_num,builder_id,total_gas_fee,total_mev
0,builder_8,75328999,804130
1,builder_14,109844999,567380
2,builder_8,83879999,1312100
3,builder_6,96323996,1620500
4,builder_10,112307007,18109030
5,builder_18,75275005,152510
6,builder_11,80794998,938100
7,builder_13,134295996,1074640
8,builder_13,168487997,1240900
9,builder_1,100132002,917300
10,builder_15,99829004,1197270
11,builder_0,102062995,1049600
12,builder_16,68190002,5228090
13,builder_16,106171998,4384600
14,builder_7,133623999,5101760
15,builder_15,63493992,351530
16,builder_19,74612000,1084330
17,builder_4,100301003,1588090
18,builder_6,103270995,9461930
19,builder_1,141721995,196700
20,builder_8,75328999,804130
21,builder_14,109844999,567380
22,builder_8,83879999,1312100
23,builder_6,96323996,1620500
24,builder_10,112307007,18109030
25,builder_18,75275005,152510
26,builder_11,80794998,938100
27,builder_13,134295996,1074640
28,builder_13,168487997,1240900
29,builder_1,100132002,917300
30,builder_15,99829004,1197270
31,builder_0,102062995,1049600
32,builder_16,68190002,5228090
33,builder_16,106171998,4384600
34,builder_7,133623999,5101760
35,builder_15,63493992,351530
36,builder_19,74612000,1084330
37,builder_4,100301003,1588090
38,builder_6,103270995,9461930
39,builder_1,141721995,196700
40,builder_8,75328999,804130
41,builder_14,109844999,567380
42,builder_8,83879999,1312100
43,builder_6,96323996,1620500
44,builder_10,112307007,18109030
45,builder_18,75275005,152510
46,builder_11,80794998,938100
47,builder_13,134295996,1074640
48,builder_13,168487997,1240900
49,builder_1,100132002,917300
50,builder_15,99829004,1197270
51,builder_0,102062995,1049600
52,builder_16,68190002,5228090
53,builder_16,106171998,4384600
54,builder_7,133623999,5101760
55,builder_15,63493992,351530
56,builder_19,74612000,1084330
57,builder_4,100301003,1588090
58,builder_6,103270995,9461930
59,builder_1,141721995,196700
60,builder_8,75328999,804130
61,builder_14,109844999,567380
62,builder_8,83879999,1312100
63,builder_6,96323996,1620500
64,builder_10,112307007,18109030
65,builder_18,75275005,152510
66,builder_11,80794998,938100
67,builder_13,134295996,1074640
68,builder_13,168487997,1240900
69,builder_1,100132002,917300
70,builder_15,99829004,1197270
71,builder_0,102062995,1049600
72,builder_16,68190002,5228090
73,builder_16,106171998,4384600
74,builder_7,133623999,5101760
75,builder_15,63493992,351530
76,builder_19,74612000,1084330
77,builder_4,100301003,1588090
78,builder_6,103270995,9461930
79,builder_1,141721995,196700
80,builder_8,75328999,804130
81,builder_14,109844999,567380
82,builder_8,83879999,1312100
83,builder_6,96323996,1620500
84,builder_10,112307007,18109030
85,builder_18,75275005,152510
86,builder_11,80794998,938100
87,builder_13,134295996,1074640
88,builder_13,168487997,1240900
89,builder_1,100132002,917300
90,builder_15,99829004,1197270
91,builder_0,102062995,1049600
92,builder_16,68190002,5228090
93,builder_16,106171998,4384600
94,builder_7,133623999,5101760
95,builder_15,63493992,351530
96,builder_19,74612000,1084330
97,builder_4,100301003,1588090
98,builder_6,103270995,9461930
99,builder_1,141721995,196700
100,builder_8,75328999,804130
101,builder_14,109844999,567380
102,builder_8,83879999,1312100
103,builder_6,96323996,1620500
104,builder_10,112307007,18109030
105,builder_18,75275005,152510
106,builder_11,80794998,938100
107,builder_13,134295996,1074640
108,builder_13,168487997,1240900
109,builder_1,100132002,917300
110,builder_15,99829004,1197270
111,builder_0,102062995,1049600
112,builder_16,68190002,5228090
113,builder_16,106171998,4384600
114,builder_7,133623999,5101760
115,builder_15,63493992,351530
116,builder_19,74612000,1084330
117,builder_4,100301003,1588090
118,builder_6,103270995,9461930
119,builder_1,141721995,196700
120,builder_8,75328999,804130
121,builder_14,109844999,567380
122,builder_8,83879999,1312100
123,builder_6,96323996,1620500
124,builder_10,112307007,18109030
125,builder_18,75275005,152510
126,builder_11,80794998,938100
127,builder_13,134295996,1074640
128,builder_13,168487997,1240900
129,builder_1,100132002,917300
130,builder_15,99829004,1197270
131,builder_0,102062995,1049600
132,builder_16,68190002,5228090
133,builder_16,106171998,4384600
134,builder_7,133623999,5101760
135,builder_15,63493992,351530
136,builder_19,74612000,1084330
137,builder_4,100301003,1588090
138,builder_6,103270995,9461930
139,builder_1,141721995,196700
140,builder_8,75328999,804130
141,builder_14,109844999,567380
142,builder_8,83879999,1312100
143,builder_6,96323996,1620500
144,builder_10,112307007,18109030
145,builder_18,75275005,152510
146,builder_11,80794998,938100
147,builder_13,134295996,1074640
148,builder_13,168487997,1240900
149,builder_1,100132002,917300
150,builder_15,99829004,1197270
151,builder_0,102062995,1049600
152,builder_16,68190002,5228090
153,builder_16,106171998,4384600
154,builder_7,133623999,5101760
155,builder_15,63493992,351530
156,builder_19,74612000,1084330
157,builder_4,100301003,1588090
158,builder_6,103270995,9461930
159,builder_1,141721995,196700
160,builder_8,75328999,804130
161,builder_14,109844999,567380
162,builder_8,83879999,1312100
163,builder_6,96323996,1620500
164,builder_10,112307007,18109030
165,builder_18,75275005,152510
166,builder_11,80794998,938100
167,builder_13,134295996,1074640
168,builder_13,168487997,1240900
169,builder_1,100132002,917300
170,builder_15,99829004,1197270
171,builder_0,102062995,1049600
172,builder_16,68190002,5228090
173,builder_16,106171998,4384600
174,builder_7,133623999,5101760
175,builder_15,63493992,351530
176,builder_19,74612000,1084330
177,builder_4,100301003,1588090
178,builder_6,103270995,9461930
179,builder_1,141721995,196700
180,builder_8,75328999,804130
181,builder_14,109844999,567380
182,builder_8,83879999,1312100
183,builder_6,96323996,1620500
184,builder_10,112307007,18109030
185,builder_18,75275005,152510
186,builder_11,80794998,938100
187,builder_13,134295996,1074640
188,builder_13,168487997,1240900
189,builder_1,100132002,917300
190,builder_15,99829004,1197270
191,builder_0,102062995,1049600
192,builder_16,68190002,5228090
193,builder_16,106171998,4384600
194,builder_7,133623999,5101760
195,builder_15,63493992,351530
196,builder_19,74612000,1084330
197,builder_4,100301003,1588090
198,builder_6,103270995,9461930
199,builder_1,141721995,196700
200,builder_8,75328999,804130
201,builder_14,109844999,567380
202,builder_8,83879999,1312100
203,builder_6,96323996,1620500
204,builder_10,112307007,18109030
