id,position,gas_fee,mev_potential,creator_id,created_at,included_at,target_tx
14,0,19000000,0,user_11,0,0,
18,1,19000000,71800,user_17,0,0,
47,2,6100000,0,user_47,0,0,
39,3,5200000,0,user_39,0,0,
4,4,5000000,0,user_4,0,0,
34,5,5000000,0,user_34,0,0,
25,6,3600000,0,user_27,0,0,
0,7,3200000,0,user_0,0,0,
21,8,2300000,410000,user_21,0,0,
1,9,2100000,0,user_1,0,0,
32,10,1700000,0,user_32,0,0,
37,11,1500000,283000,user_38,0,0,
48,12,1500000,0,user_47,0,0,
28,13,1300000,0,user_29,0,0,
20,14,1100000,17700000,user_19,0,0,
17,15,1000000,0,user_17,0,0,
23,16,1000000,0,user_23,0,0,
30,17,1000000,0,user_31,0,0,
33,18,420000,0,user_33,0,0,
26,19,360000,0,user_28,0,0,
36,20,340000,0,user_37,0,0,
27,21,310000,0,user_28,0,0,
44,22,300000,0,user_43,0,0,
45,23,260000,0,user_44,0,0,
24,24,220000,0,user_24,0,0,
29,25,220000,0,user_30,0,0,
13,26,170000,0,user_10,0,0,
15,27,170000,0,user_12,0,0,
43,28,170000,0,user_42,0,0,
5,29,160000,0,user_5,0,0,
38,30,160000,0,user_39,0,0,
46,31,150000,43600,user_45,0,0,
19,32,130000,0,user_19,0,0,
3,33,120000,0,user_4,0,0,
42,34,120000,35600,user_41,0,0,
2,35,110000,0,user_3,0,0,
16,36,110000,0,user_15,0,0,
41,37,100000,0,user_41,0,0,
49,38,79000,0,user_49,0,0,
31,39,77000,43600,user_32,0,0,
22,40,73000,0,user_21,0,0,
10,41,70001,0,user_7,0,0,6
6,42,70000,3130,user_6,0,0,
7,43,69999,0,user_7,0,0,6
8,44,69999,0,user_7,0,0,6
9,45,69999,0,user_7,0,0,6
11,46,69999,0,user_7,0,0,6
106,0,43000000,256000,user_43,1,1,
87,1,27000000,67500,user_25,1,1,
88,2,6300000,0,user_26,1,1,
98,3,5200000,0,user_35,1,1,
68,4,5000000,0,user_15,1,1,
95,5,5000000,0,user_32,1,1,
107,6,5000000,0,user_45,1,1,
84,7,4200000,0,user_23,1,1,
111,8,3500000,0,user_47,1,1,
72,9,3200000,0,user_16,1,1,
83,10,2600000,0,user_23,1,1,
73,11,2400000,0,user_18,1,1,
62,12,2300000,0,user_12,1,1,
103,13,2300000,0,user_40,1,1,
90,14,2100000,256000,user_27,1,1,
104,15,2100000,0,user_41,1,1,
97,16,1900000,84800,user_34,1,1,
110,17,1900000,0,user_47,1,1,
61,18,1500000,0,user_11,1,1,
69,19,1400000,13900,user_16,1,1,
71,20,1400000,0,user_16,1,1,
70,21,1100000,0,user_16,1,1,
80,22,1100000,0,user_22,1,1,
58,23,1000000,0,user_8,1,1,
89,24,910000,0,user_27,1,1,
85,25,660000,15300,user_23,1,1,
63,26,630000,64600,user_12,1,1,
79,27,460000,35600,user_21,1,1,
82,28,420000,0,user_23,1,1,
66,29,260000,0,user_14,1,1,
67,30,220000,0,user_15,1,1,
59,31,190000,0,user_8,1,1,
65,32,150000,0,user_14,1,1,
94,33,150000,42000,user_31,1,1,
81,34,130000,0,user_23,1,1,
93,35,130000,0,user_30,1,1,
50,36,120000,0,user_0,1,1,
52,37,110001,0,user_4,1,1,51
51,38,110000,108000,user_3,1,1,
60,39,110000,0,user_9,1,1,
105,40,110000,0,user_42,1,1,
96,41,85000,128000,user_33,1,1,
