block_num,builder_id,total_gas_fee,total_mev
0,builder_14,89676000,18885460
1,builder_19,109967999,480810
2,builder_7,110450001,9530380
3,builder_2,120254000,1660100
4,builder_8,131496999,563080
5,builder_10,70412001,1039910
6,builder_1,64547001,1438700
7,builder_5,125460000,1520040
8,builder_15,156597001,1718390
9,builder_7,97149000,19441490
10,builder_5,81101000,2222000
11,builder_8,81852000,714810
12,builder_19,132124999,1923290
13,builder_9,112832995,2025700
14,builder_16,55603000,5043400
15,builder_15,64308000,918130
16,builder_7,124174000,5564300
17,builder_5,126602000,1830490
18,builder_14,156484999,2631040
19,builder_7,131718999,3160800
20,builder_14,89676000,18885460
21,builder_19,109967999,480810
22,builder_7,110450001,9530380
23,builder_2,120254000,1660100
24,builder_8,131496999,563080
25,builder_10,70412001,1039910
26,builder_1,64547001,1438700
27,builder_5,125460000,1520040
28,builder_15,156597001,1718390
29,builder_7,97149000,19441490
30,builder_5,81101000,2222000
31,builder_8,81852000,714810
32,builder_19,132124999,1923290
33,builder_9,112832995,2025700
34,builder_16,55603000,5043400
35,builder_15,64308000,918130
36,builder_7,124174000,5564300
37,builder_5,126602000,1830490
38,builder_14,156484999,2631040
39,builder_7,131718999,3160800
40,builder_14,89676000,18885460
41,builder_19,109967999,480810
42,builder_7,110450001,9530380
43,builder_2,120254000,1660100
44,builder_8,131496999,563080
45,builder_10,70412001,1039910
46,builder_1,64547001,1438700
47,builder_5,125460000,1520040
48,builder_15,156597001,1718390
49,builder_7,97149000,19441490
50,builder_5,81101000,2222000
51,builder_8,81852000,714810
52,builder_19,132124999,1923290
53,builder_9,112832995,2025700
54,builder_16,55603000,5043400
55,builder_15,64308000,918130
56,builder_7,124174000,5564300
57,builder_5,126602000,1830490
58,builder_14,156484999,2631040
59,builder_7,131718999,3160800
60,builder_14,89676000,18885460
61,builder_19,109967999,480810
62,builder_7,110450001,9530380
63,builder_2,120254000,1660100
64,builder_8,131496999,563080
65,builder_10,70412001,1039910
66,builder_1,64547001,1438700
67,builder_5,125460000,1520040
68,builder_15,156597001,1718390
69,builder_7,97149000,19441490
70,builder_5,81101000,2222000
71,builder_8,81852000,714810
72,builder_19,132124999,1923290
73,builder_9,112832995,2025700
74,builder_16,55603000,5043400
75,builder_15,64308000,918130
76,builder_7,124174000,5564300
77,builder_5,126602000,1830490
78,builder_14,156484999,2631040
79,builder_7,131718999,3160800
80,builder_14,89676000,18885460
81,builder_19,109967999,480810
82,builder_7,110450001,9530380
83,builder_2,120254000,1660100
84,builder_8,131496999,563080
85,builder_10,70412001,1039910
86,builder_1,64547001,1438700
87,builder_5,125460000,1520040
88,builder_15,156597001,1718390
89,builder_7,97149000,19441490
90,builder_5,81101000,2222000
91,builder_8,81852000,714810
92,builder_19,132124999,1923290
93,builder_9,112832995,2025700
94,builder_16,55603000,5043400
95,builder_15,64308000,918130
96,builder_7,124174000,5564300
97,builder_5,126602000,1830490
98,builder_14,156484999,2631040
99,builder_7,131718999,3160800
100,builder_14,89676000,18885460
101,builder_19,109967999,480810
102,builder_7,110450001,9530380
103,builder_2,120254000,1660100
104,builder_8,131496999,563080
105,builder_10,70412001,1039910
106,builder_1,64547001,1438700
107,builder_5,125460000,1520040
108,builder_15,156597001,1718390
109,builder_7,97149000,19441490
110,builder_5,81101000,2222000
111,builder_8,81852000,714810
112,builder_19,132124999,1923290
113,builder_9,112832995,2025700
114,builder_16,55603000,5043400
115,builder_15,64308000,918130
116,builder_7,124174000,5564300
117,builder_5,126602000,1830490
118,builder_14,156484999,2631040
119,builder_7,131718999,3160800
120,builder_14,89676000,18885460
121,builder_19,109967999,480810
122,builder_7,110450001,9530380
123,builder_2,120254000,1660100
124,builder_8,131496999,563080
125,builder_10,70412001,1039910
126,builder_1,64547001,1438700
127,builder_5,125460000,1520040
128,builder_15,156597001,1718390
129,builder_7,97149000,19441490
130,builder_5,81101000,2222000
131,builder_8,81852000,714810
132,builder_19,132124999,1923290
133,builder_9,112832995,2025700
134,builder_16,55603000,5043400
135,builder_15,64308000,918130
136,builder_7,124174000,5564300
137,builder_5,126602000,1830490
138,builder_14,156484999,2631040
139,builder_7,131718999,3160800
140,builder_14,89676000,18885460
141,builder_19,109967999,480810
142,builder_7,110450001,9530380
143,builder_2,120254000,1660100
144,builder_8,131496999,563080
145,builder_10,70412001,1039910
146,builder_1,64547001,1438700
147,builder_5,125460000,1520040
148,builder_15,156597001,1718390
149,builder_7,97149000,19441490
150,builder_5,81101000,2222000
151,builder_8,81852000,714810
152,builder_19,132124999,1923290
153,builder_9,112832995,2025700
154,builder_16,55603000,5043400
155,builder_15,64308000,918130
156,builder_7,124174000,5564300
157,builder_5,126602000,1830490
158,builder_14,156484999,2631040
159,builder_7,131718999,3160800
160,builder_14,89676000,18885460
161,builder_19,109967999,480810
162,builder_7,110450001,9530380
163,builder_2,120254000,1660100
164,builder_8,131496999,563080
165,builder_10,70412001,1039910
166,builder_1,64547001,1438700
167,builder_5,125460000,1520040
168,builder_15,156597001,1718390
169,builder_7,97149000,19441490
170,builder_5,81101000,2222000
171,builder_8,81852000,714810
172,builder_19,132124999,1923290
173,builder_9,112832995,2025700
174,builder_16,55603000,5043400
175,builder_15,64308000,918130
176,builder_7,124174000,5564300
177,builder_5,126602000,1830490
178,builder_14,156484999,2631040
179,builder_7,131718999,3160800
180,builder_14,89676000,18885460
181,builder_19,109967999,480810
182,builder_7,110450001,9530380
183,builder_2,120254000,1660100
184,builder_8,131496999,563080
185,builder_10,70412001,1039910
186,builder_1,64547001,1438700
187,builder_5,125460000,1520040
188,builder_15,156597001,1718390
189,builder_7,97149000,19441490
190,builder_5,81101000,2222000
191,builder_8,81852000,714810
192,builder_19,132124999,1923290
193,builder_9,112832995,2025700
194,builder_16,55603000,5043400
195,builder_15,64308000,918130
196,builder_7,124174000,5564300
197,builder_5,126602000,1830490
198,builder_14,156484999,2631040
199,builder_7,131718999,3160800
200,builder_14,89676000,18885460
201,builder_19,109967999,480810
202,builder_7,110450001,9530380
203,builder_2,120254000,1660100
204,builder_8,131496999,563080
205,builder_10,70412001,1039910
206,builder_1,64547001,1438700
207,builder_5,125460000,1520040
208,builder_15,156597001,1718390
209,builder_7,97149000,19441490
210,builder_5,81101000,2222000
211,builder_8,81852000,714810
212,builder_19,132124999,1923290
213,builder_9,112832995,2025700
214,builder_16,55603000,5043400
215,builder_15,64308000,918130
216,builder_7,124174000,5564300
217,builder_5,126602000,1830490
218,builder_14,156484999,2631040
219,builder_7,131718999,3160800
220,builder_14,89676000,18885460
221,builder_19,109967999,480810
222,builder_7,110450001,9530380
223,builder_2,120254000,1660100
224,builder_8,131496999,563080
225,builder_10,70412001,1039910
226,builder_1,64547001,1438700
227,builder_5,125460000,1520040
228,builder_15,156597001,1718390
229,builder_7,97149000,19441490
230,builder_5,81101000,2222000
231,builder_8,81852000,714810
232,builder_19,132124999,1923290
233,builder_9,112832995,2025700
234,builder_16,55603000,5043400
235,builder_15,64308000,918130
236,builder_7,124174000,5564300
237,builder_5,126602000,1830490
238,builder_14,156484999,2631040
239,builder_7,131718999,3160800
240,builder_14,89676000,18885460
241,builder_19,109967999,480810
242,builder_7,110450001,9530380
243,builder_2,120254000,1660100
244,builder_8,131496999,563080
245,builder_10,70412001,1039910
246,builder_1,64547001,1438700
247,builder_5,125460000,1520040
248,builder_15,156597001,1718390
249,builder_7,97149000,19441490
250,builder_5,81101000,2222000
251,builder_8,81852000,714810
252,builder_19,132124999,1923290
253,builder_9,112832995,2025700
254,builder_16,55603000,5043400
255,builder_15,64308000,918130
256,builder_7,124174000,5564300
257,builder_5,126602000,1830490
258,builder_14,156484999,2631040
259,builder_7,131718999,3160800
260,builder_14,141791997,414300
261,builder_6,66366000,2222300
262,builder_10,63275998,8535400
263,builder_17,95068000,6432800
264,builder_13,70182000,7803630
265,builder_12,45486000,220140
266,builder_0,116716000,383400
267,builder_9,57328001,1280000
268,builder_6,141382999,18447780
269,builder_3,195370995,5934140
270,builder_3,175398000,2870810
271,builder_9,72623001,478740
272,builder_5,47807000,7737600
273,builder_13,107139998,8691300
274,builder_5,77006000,1281100
275,builder_9,74962000,5043800
276,builder_7,136861999,1268900
277,builder_14,118099998,1836900
278,builder_9,107869997,1851310
279,builder_4,166938998,18908820
280,builder_14,141791997,414300
281,builder_6,66366000,2222300
282,builder_10,63275998,8535400
283,builder_17,95068000,6432800
284,builder_13,70182000,7803630
285,builder_12,45486000,220140
286,builder_0,116716000,383400
287,builder_9,57328001,1280000
288,builder_6,141382999,18447780
289,builder_3,195370995,5934140
290,builder_3,175398000,2870810
291,builder_9,72623001,478740
292,builder_5,47807000,7737600
293,builder_13,107139998,8691300
294,builder_5,77006000,1281100
295,builder_9,74962000,5043800
296,builder_7,136861999,1268900
297,builder_14,118099998,1836900
298,builder_9,107869997,1851310
299,builder_4,166938998,18908820
300,builder_14,141791997,414300
301,builder_6,66366000,2222300
302,builder_10,63275998,8535400
303,builder_17,95068000,6432800
304,builder_13,70182000,7803630
305,builder_12,45486000,220140
306,builder_0,116716000,383400
307,builder_9,57328001,1280000
308,builder_6,141382999,18447780
309,builder_3,195370995,5934140
310,builder_3,175398000,2870810
311,builder_9,72623001,478740
312,builder_5,47807000,7737600
313,builder_13,107139998,8691300
314,builder_5,77006000,1281100
315,builder_9,74962000,5043800
316,builder_7,136861999,1268900
317,builder_14,118099998,1836900
318,builder_9,107869997,1851310
319,builder_4,166938998,18908820
320,builder_14,141791997,414300
321,builder_6,66366000,2222300
322,builder_10,63275998,8535400
323,builder_17,95068000,6432800
324,builder_13,70182000,7803630
325,builder_12,45486000,220140
326,builder_0,116716000,383400
327,builder_9,57328001,1280000
328,builder_6,141382999,18447780
329,builder_3,195370995,5934140
330,builder_3,175398000,2870810
331,builder_9,72623001,478740
332,builder_5,47807000,7737600
