block_id,total_gas,total_mev_captured,validator_type,validator_id
1,30524000,35533800,attack,6803
2,100949000,247200,attack,6841
3,67275000,843200,attack,6803
4,53819000,7657600,normal,6846
5,63623000,524100,attack,6818
6,37637000,892100,attack,6813
7,65864000,1090000,attack,6825
8,159969000,616600,attack,6810
9,49916000,60400,attack,6816
10,78180000,223940,attack,6840
11,48210000,583900,attack,6845
12,80587000,388800,attack,6815
13,120470000,200000,attack,6838
14,21931000,256000,attack,6829
15,32528000,14396400,attack,6835
16,38746000,491180,normal,6848
17,69903000,17040,attack,6802
18,141286001,21400,attack,6835
19,83920000,14434700,attack,6806
20,25109000,2267900,attack,6836
21,49233000,732900,attack,6825
22,123188000,864000,attack,6816
23,72601000,27600,attack,6838
24,41435000,216100,attack,6805
25,69810000,1804900,normal,6846
26,62385000,621200,attack,6823
27,78407000,281700,attack,6831
28,41200000,132200,attack,6802
29,125367000,777880,attack,6837
30,49672000,357000,attack,6837
31,30642000,886000,attack,6825
32,74610000,8661800,attack,6806
33,28441000,47880,attack,6811
34,83725000,27600,attack,6802
35,35552000,1055440,attack,6817
36,66082000,960900,attack,6829
37,45654000,0,normal,6847
38,61107000,904900,attack,6816
39,17557000,263840,attack,6840
40,121982000,491000,attack,6811
41,55712000,114400,attack,6816
42,42815000,14531500,attack,6816
43,71981000,29780,attack,6817
44,61436000,772680,attack,6824
45,20837000,0,attack,6841
46,64166000,0,attack,6840
47,74248000,735100,attack,6818
48,119874000,1130100,attack,6838
49,109988000,437800,attack,6806
50,49887000,8697130,attack,6838
