block_id,total_gas,total_mev_captured,validator_type,validator_id
1,883560190,760800,normal,2848
2,989000736,729100,normal,2822
3,989001288,729100,normal,2844
4,989001840,729100,normal,2845
5,989002392,729100,normal,2850
6,989002944,729100,normal,2828
7,1032003660,760800,attack,2805
8,1032004236,760800,attack,2809
9,989004600,729100,normal,2828
10,989005152,729100,normal,2835
11,1032005964,760800,attack,2806
12,989006256,729100,normal,2841
13,989006808,729100,normal,2846
14,989007360,729100,normal,2840
15,1032008268,760800,attack,2802
16,1032008844,760800,attack,2820
17,989009016,729100,normal,2841
18,989009568,729100,normal,2850
19,989010120,729100,normal,2824
20,1032011148,760800,attack,2805
21,989011224,729100,normal,2833
22,989011776,729100,normal,2825
23,989012328,729100,normal,2844
24,989012880,729100,normal,2835
25,1032014028,760800,attack,2808
26,989013984,729100,normal,2834
27,989014536,729100,normal,2846
28,1032015756,760800,attack,2806
29,989015640,729100,normal,2844
30,989016192,729100,normal,2839
31,1032017460,760800,normal,2841
32,1075018800,792500,attack,2809
33,1032018612,760800,normal,2827
34,1032019188,760800,normal,2843
35,1032019764,760800,normal,2826
36,1032020340,760800,normal,2842
37,1032020940,760800,attack,2801
38,989020608,729100,normal,2840
39,989021160,729100,normal,2827
40,1075023600,792500,attack,2820
41,1032023220,760800,normal,2823
42,1032023796,760800,normal,2830
43,989023368,729100,normal,2833
44,1075026000,792500,attack,2815
45,989024472,729100,normal,2829
46,1032026100,760800,normal,2824
47,1075027800,792500,attack,2809
48,989026128,729100,normal,2839
49,1075029000,792500,attack,2801
50,1075029600,792500,attack,2820
