block_num,builder_id,total_gas_fee,total_mev
0,builder_16,86391000,18439860
1,builder_18,148066000,18796200
2,builder_15,113124000,560470
3,builder_18,168520000,816980
4,builder_9,164334000,8845870
5,builder_11,70191000,170900
6,builder_2,116942000,5417900
7,builder_15,92495000,1068100
8,builder_0,49865000,8158800
9,builder_6,57293000,567480
10,builder_5,60704000,5459900
11,builder_2,78389000,61400
12,builder_18,95233000,215680
13,builder_16,62580000,1367700
14,builder_18,96493000,996300
15,builder_15,89698000,2262000
16,builder_1,187151000,1496820
17,builder_16,119999000,2530720
18,builder_10,151882000,1705000
19,builder_1,135344000,599400
20,builder_18,112890000,808400
21,builder_18,96429000,19491300
22,builder_13,113209000,19759430
23,builder_9,113121000,1061300
24,builder_12,94477000,1093140
25,builder_16,151910000,1191300
26,builder_13,73036000,1752480
27,builder_2,60790000,1391700
28,builder_9,186323000,9783600
29,builder_1,78310000,526900
30,builder_14,120895000,1441700
31,builder_1,166501000,9844200
32,builder_9,93924000,5212900
33,builder_9,61962000,1722700
34,builder_6,72276000,388430
35,builder_12,190186000,1963200
36,builder_16,86391000,18439860
37,builder_18,148066000,18796200
38,builder_15,113124000,560470
39,builder_18,168520000,816980
40,builder_9,164334000,8845870
41,builder_11,70191000,170900
42,builder_2,116942000,5417900
43,builder_15,92495000,1068100
44,builder_0,49865000,8158800
45,builder_6,57293000,567480
46,builder_5,60704000,5459900
47,builder_2,78389000,61400
48,builder_18,95233000,215680
49,builder_16,62580000,1367700
50,builder_18,96493000,996300
51,builder_15,89698000,2262000
52,builder_1,187151000,1496820
53,builder_16,119999000,2530720
54,builder_10,151882000,1705000
55,builder_1,135344000,599400
56,builder_18,112890000,808400
57,builder_18,96429000,19491300
58,builder_13,113209000,19759430
59,builder_9,113121000,1061300
60,builder_12,94477000,1093140
61,builder_16,151910000,1191300
62,builder_13,73036000,1752480
63,builder_2,60790000,1391700
64,builder_9,186323000,9783600
65,builder_1,78310000,526900
66,builder_14,120895000,1441700
67,builder_1,166501000,9844200
68,builder_9,93924000,5212900
69,builder_9,61962000,1722700
70,builder_6,72276000,388430
71,builder_12,190186000,1963200
72,builder_16,86391000,18439860
73,builder_18,148066000,18796200
74,builder_15,113124000,560470
75,builder_18,168520000,816980
76,builder_9,164334000,8845870
77,builder_11,70191000,170900
78,builder_2,116942000,5417900
79,builder_15,92495000,1068100
80,builder_0,49865000,8158800
81,builder_6,57293000,567480
82,builder_5,60704000,5459900
83,builder_2,78389000,61400
84,builder_18,95233000,215680
85,builder_16,62580000,1367700
86,builder_18,96493000,996300
87,builder_15,89698000,2262000
88,builder_1,187151000,1496820
89,builder_16,119999000,2530720
90,builder_10,151882000,1705000
91,builder_1,135344000,599400
92,builder_18,112890000,808400
93,builder_18,96429000,19491300
94,builder_13,113209000,19759430
95,builder_9,113121000,1061300
96,builder_12,94477000,1093140
97,builder_16,151910000,1191300
98,builder_13,73036000,1752480
99,builder_2,60790000,1391700
100,builder_9,186323000,9783600
101,builder_1,78310000,526900
102,builder_14,120895000,1441700
103,builder_1,166501000,9844200
104,builder_9,93924000,5212900
105,builder_9,61962000,1722700
106,builder_6,72276000,388430
107,builder_12,190186000,1963200
108,builder_16,86391000,18439860
109,builder_18,148066000,18796200
110,builder_15,113124000,560470
111,builder_18,168520000,816980
112,builder_9,164334000,8845870
113,builder_11,70191000,170900
114,builder_2,116942000,5417900
115,builder_15,92495000,1068100
116,builder_0,49865000,8158800
117,builder_6,57293000,567480
118,builder_5,60704000,5459900
119,builder_2,78389000,61400
120,builder_18,95233000,215680
121,builder_16,62580000,1367700
122,builder_18,96493000,996300
123,builder_15,89698000,2262000
124,builder_1,187151000,1496820
125,builder_16,119999000,2530720
126,builder_10,151882000,1705000
127,builder_1,135344000,599400
128,builder_18,112890000,808400
129,builder_18,96429000,19491300
130,builder_13,113209000,19759430
131,builder_9,113121000,1061300
132,builder_12,94477000,1093140
133,builder_16,151910000,1191300
134,builder_13,73036000,1752480
135,builder_2,60790000,1391700
136,builder_9,186323000,9783600
137,builder_1,78310000,526900
138,builder_14,120895000,1441700
139,builder_1,166501000,9844200
140,builder_9,93924000,5212900
141,builder_9,61962000,1722700
142,builder_6,72276000,388430
143,builder_12,190186000,1963200
144,builder_16,86391000,18439860
145,builder_18,148066000,18796200
146,builder_15,113124000,560470
147,builder_18,168520000,816980
148,builder_9,164334000,8845870
149,builder_11,70191000,170900
150,builder_2,116942000,5417900
151,builder_15,92495000,1068100
152,builder_0,49865000,8158800
153,builder_6,57293000,567480
154,builder_5,60704000,5459900
155,builder_2,78389000,61400
156,builder_18,95233000,215680
157,builder_16,62580000,1367700
158,builder_18,96493000,996300
159,builder_15,89698000,2262000
160,builder_1,187151000,1496820
161,builder_16,119999000,2530720
162,builder_10,151882000,1705000
163,builder_1,135344000,599400
164,builder_18,112890000,808400
165,builder_18,96429000,19491300
166,builder_13,113209000,19759430
167,builder_9,113121000,1061300
168,builder_12,94477000,1093140
169,builder_16,151910000,1191300
170,builder_13,73036000,1752480
171,builder_2,60790000,1391700
172,builder_9,186323000,9783600
173,builder_1,78310000,526900
174,builder_14,120895000,1441700
175,builder_1,166501000,9844200
176,builder_9,93924000,5212900
177,builder_9,61962000,1722700
178,builder_6,72276000,388430
179,builder_12,190186000,1963200
180,builder_16,86391000,18439860
181,builder_18,148066000,18796200
182,builder_15,113124000,560470
183,builder_18,168520000,816980
184,builder_9,164334000,8845870
185,builder_11,70191000,170900
186,builder_2,116942000,5417900
187,builder_15,92495000,1068100
188,builder_0,49865000,8158800
189,builder_6,57293000,567480
190,builder_5,60704000,5459900
191,builder_2,78389000,61400
192,builder_18,95233000,215680
193,builder_16,62580000,1367700
194,builder_18,96493000,996300
195,builder_15,89698000,2262000
196,builder_1,187151000,1496820
197,builder_16,119999000,2530720
198,builder_10,151882000,1705000
199,builder_1,135344000,599400
200,builder_18,112890000,808400
201,builder_18,96429000,19491300
202,builder_13,113209000,19759430
203,builder_9,113121000,1061300
204,builder_12,94477000,1093140
205,builder_16,151910000,1191300
206,builder_13,73036000,1752480
207,builder_2,60790000,1391700
208,builder_9,186323000,9783600
209,builder_1,78310000,526900
210,builder_14,120895000,1441700
211,builder_1,166501000,9844200
212,builder_9,93924000,5212900
213,builder_9,61962000,1722700
214,builder_6,72276000,388430
215,builder_12,190186000,1963200
216,builder_16,86391000,18439860
217,builder_18,148066000,18796200
218,builder_15,113124000,560470
219,builder_18,168520000,816980
220,builder_9,164334000,8845870
221,builder_11,70191000,170900
