block_num,builder_id,total_gas_fee,total_mev
0,builder_8,107553000,2129440
1,builder_18,159002000,971300
2,builder_11,132732000,1362930
3,builder_8,196054000,7982500
4,builder_14,153171000,1465820
5,builder_1,123767000,8339400
6,builder_11,61056000,1555700
7,builder_14,116354000,1114890
8,builder_4,193073000,6496800
9,builder_14,67370000,1234480
10,builder_4,75917000,1082100
11,builder_2,73039000,1920600
12,builder_14,42177000,953700
13,builder_14,189333000,941800
14,builder_4,38978000,18002400
15,builder_8,169596000,1088950
16,builder_9,72312000,26500300
17,builder_8,67206000,989380
18,builder_14,58476000,1007380
19,builder_14,208569000,3123900
20,builder_14,79657000,27143500
21,builder_8,170097000,18388140
22,builder_0,62494000,1150570
23,builder_18,150627000,479800
24,builder_14,46847000,4545190
25,builder_9,126090000,1781350
26,builder_9,149085000,353100
27,builder_18,112241000,454840
28,builder_17,196326000,1323440
29,builder_9,63955000,964700
30,builder_12,234631000,4684370
31,builder_14,104063000,1477190
32,builder_9,103795000,605800
33,builder_4,133591000,8580140
34,builder_11,56074000,1348590
35,builder_14,89424000,1750800
36,builder_8,107553000,2129440
37,builder_18,159002000,971300
38,builder_11,132732000,1362930
39,builder_8,196054000,7982500
40,builder_14,153171000,1465820
41,builder_1,123767000,8339400
42,builder_11,61056000,1555700
43,builder_14,116354000,1114890
44,builder_4,193073000,6496800
45,builder_14,67370000,1234480
46,builder_4,75917000,1082100
47,builder_2,73039000,1920600
48,builder_14,42177000,953700
49,builder_14,189333000,941800
50,builder_4,38978000,18002400
51,builder_8,169596000,1088950
52,builder_9,72312000,26500300
53,builder_8,67206000,989380
54,builder_14,58476000,1007380
55,builder_14,208569000,3123900
56,builder_14,79657000,27143500
57,builder_8,170097000,18388140
58,builder_0,62494000,1150570
59,builder_18,150627000,479800
60,builder_14,46847000,4545190
61,builder_9,126090000,1781350
62,builder_9,149085000,353100
63,builder_18,112241000,454840
64,builder_17,196326000,1323440
65,builder_9,63955000,964700
66,builder_12,234631000,4684370
67,builder_14,104063000,1477190
68,builder_9,103795000,605800
69,builder_4,133591000,8580140
70,builder_11,56074000,1348590
71,builder_14,89424000,1750800
72,builder_8,107553000,2129440
73,builder_18,159002000,971300
74,builder_11,132732000,1362930
75,builder_8,196054000,7982500
76,builder_14,153171000,1465820
77,builder_1,123767000,8339400
78,builder_11,61056000,1555700
79,builder_14,116354000,1114890
80,builder_4,193073000,6496800
81,builder_14,67370000,1234480
82,builder_4,75917000,1082100
83,builder_2,73039000,1920600
84,builder_14,42177000,953700
85,builder_14,189333000,941800
86,builder_4,38978000,18002400
87,builder_8,169596000,1088950
88,builder_9,72312000,26500300
89,builder_8,67206000,989380
90,builder_14,58476000,1007380
91,builder_14,208569000,3123900
92,builder_14,79657000,27143500
93,builder_8,170097000,18388140
94,builder_0,62494000,1150570
95,builder_18,150627000,479800
96,builder_14,46847000,4545190
97,builder_9,126090000,1781350
98,builder_9,149085000,353100
99,builder_18,112241000,454840
100,builder_17,196326000,1323440
101,builder_9,63955000,964700
102,builder_12,234631000,4684370
103,builder_14,104063000,1477190
104,builder_9,103795000,605800
105,builder_4,133591000,8580140
106,builder_11,56074000,1348590
107,builder_14,89424000,1750800
108,builder_8,107553000,2129440
109,builder_18,159002000,971300
110,builder_11,132732000,1362930
111,builder_8,196054000,7982500
112,builder_14,153171000,1465820
113,builder_1,123767000,8339400
114,builder_11,61056000,1555700
115,builder_14,116354000,1114890
116,builder_4,193073000,6496800
117,builder_14,67370000,1234480
118,builder_4,75917000,1082100
119,builder_2,73039000,1920600
120,builder_14,42177000,953700
121,builder_14,189333000,941800
122,builder_4,38978000,18002400
123,builder_8,169596000,1088950
124,builder_9,72312000,26500300
125,builder_8,67206000,989380
126,builder_14,58476000,1007380
127,builder_14,208569000,3123900
128,builder_14,79657000,27143500
129,builder_8,170097000,18388140
130,builder_0,62494000,1150570
131,builder_18,150627000,479800
132,builder_14,46847000,4545190
133,builder_9,126090000,1781350
134,builder_9,149085000,353100
135,builder_18,112241000,454840
136,builder_17,196326000,1323440
137,builder_9,63955000,964700
138,builder_12,234631000,4684370
139,builder_14,104063000,1477190
140,builder_9,103795000,605800
141,builder_4,133591000,8580140
142,builder_11,56074000,1348590
143,builder_14,89424000,1750800
144,builder_8,107553000,2129440
145,builder_18,159002000,971300
146,builder_11,132732000,1362930
147,builder_8,196054000,7982500
148,builder_14,153171000,1465820
149,builder_1,123767000,8339400
150,builder_11,61056000,1555700
151,builder_14,116354000,1114890
152,builder_4,193073000,6496800
153,builder_14,67370000,1234480
154,builder_4,75917000,1082100
155,builder_2,73039000,1920600
156,builder_14,42177000,953700
157,builder_14,189333000,941800
158,builder_4,38978000,18002400
159,builder_8,169596000,1088950
160,builder_9,72312000,26500300
161,builder_8,67206000,989380
162,builder_14,58476000,1007380
163,builder_14,208569000,3123900
164,builder_14,79657000,27143500
165,builder_8,170097000,18388140
166,builder_0,62494000,1150570
167,builder_18,150627000,479800
168,builder_14,46847000,4545190
169,builder_9,126090000,1781350
170,builder_9,149085000,353100
171,builder_18,112241000,454840
172,builder_17,196326000,1323440
173,builder_9,63955000,964700
174,builder_12,234631000,4684370
175,builder_14,104063000,1477190
176,builder_9,103795000,605800
177,builder_4,133591000,8580140
178,builder_11,56074000,1348590
179,builder_14,89424000,1750800
180,builder_8,107553000,2129440
181,builder_18,159002000,971300
182,builder_11,132732000,1362930
183,builder_8,196054000,7982500
184,builder_14,153171000,1465820
185,builder_1,123767000,8339400
186,builder_11,61056000,1555700
187,builder_14,116354000,1114890
188,builder_4,193073000,6496800
189,builder_14,67370000,1234480
190,builder_4,75917000,1082100
191,builder_2,73039000,1920600
192,builder_14,42177000,953700
193,builder_14,189333000,941800
194,builder_4,38978000,18002400
195,builder_8,169596000,1088950
196,builder_9,72312000,26500300
197,builder_8,67206000,989380
198,builder_14,58476000,1007380
199,builder_14,208569000,3123900
200,builder_14,79657000,27143500
201,builder_8,170097000,18388140
202,builder_0,62494000,1150570
203,builder_18,150627000,479800
204,builder_14,46847000,4545190
205,builder_9,126090000,1781350
206,builder_9,149085000,353100
207,builder_18,112241000,454840
208,builder_17,196326000,1323440
209,builder_9,63955000,964700
210,builder_12,234631000,4684370
211,builder_14,104063000,1477190
212,builder_9,103795000,605800
213,builder_4,133591000,8580140
214,builder_11,56074000,1348590
215,builder_14,89424000,1750800
216,builder_8,107553000,2129440
217,builder_18,159002000,971300
218,builder_11,132732000,1362930
219,builder_8,196054000,7982500
220,builder_14,153171000,1465820
221,builder_1,123767000,8339400
222,builder_11,61056000,1555700
223,builder_14,116354000,1114890
224,builder_4,193073000,6496800
225,builder_14,67370000,1234480
226,builder_4,75917000,1082100
227,builder_2,73039000,1920600
228,builder_14,42177000,953700
229,builder_14,189333000,941800
230,builder_4,38978000,18002400
231,builder_8,169596000,1088950
232,builder_9,72312000,26500300
233,builder_8,67206000,989380
234,builder_14,58476000,1007380
235,builder_14,208569000,3123900
236,builder_14,79657000,27143500
237,builder_8,170097000,18388140
238,builder_0,62494000,1150570
