block_num,builder_id,total_gas_fee,total_mev
0,builder_18,103810000,2129440
1,builder_17,103134000,263500
2,builder_17,147770000,1712430
3,builder_1,162838000,8051500
4,builder_1,61646000,561700
5,builder_12,99575000,658500
6,builder_12,42336000,1655680
7,builder_17,131024000,1620800
8,builder_3,112813000,698700
9,builder_18,79580000,357400
10,builder_7,56317000,18158730
11,builder_12,104466000,1959000
12,builder_12,76483000,221880
13,builder_18,46929000,1148900
14,builder_3,112284000,86770
15,builder_19,95922000,8821200
16,builder_2,104888000,1136800
17,builder_18,201875000,12937520
18,builder_7,137809000,4104800
19,builder_4,74937000,20592340
20,builder_12,59259000,926670
21,builder_12,100466000,861130
22,builder_17,111459000,2337990
23,builder_7,109955000,347850
24,builder_17,51919000,774400
25,builder_17,156924000,4888130
26,builder_17,61867000,1141900
27,builder_1,261314000,5887530
28,builder_12,124354000,947600
29,builder_17,90267000,1321700
30,builder_6,56392000,1865270
31,builder_18,69339000,1378230
32,builder_12,174333000,1424530
33,builder_18,112623000,5204700
34,builder_12,84724000,1339140
35,builder_17,125022000,1055330
36,builder_18,103810000,2129440
37,builder_17,103134000,263500
38,builder_17,147770000,1712430
39,builder_1,162838000,8051500
40,builder_1,61646000,561700
41,builder_12,99575000,658500
42,builder_12,42336000,1655680
43,builder_17,131024000,1620800
44,builder_3,112813000,698700
45,builder_18,79580000,357400
46,builder_7,56317000,18158730
47,builder_12,104466000,1959000
48,builder_12,76483000,221880
49,builder_18,46929000,1148900
50,builder_3,112284000,86770
51,builder_19,95922000,8821200
52,builder_2,104888000,1136800
53,builder_18,201875000,12937520
54,builder_7,137809000,4104800
55,builder_4,74937000,20592340
56,builder_12,59259000,926670
57,builder_12,100466000,861130
58,builder_17,111459000,2337990
59,builder_7,109955000,347850
60,builder_17,51919000,774400
61,builder_17,156924000,4888130
62,builder_17,61867000,1141900
63,builder_1,261314000,5887530
64,builder_12,124354000,947600
65,builder_17,90267000,1321700
66,builder_6,56392000,1865270
