block_num,builder_id,total_gas_fee,total_mev
0,builder_18,103460000,1552740
1,builder_2,106770000,234300
2,builder_2,148958000,1410430
3,builder_17,172039000,8062200
4,builder_9,120423000,1058700
5,builder_6,98822000,18484000
6,builder_9,95764000,1466500
7,builder_18,107590000,2600600
8,builder_17,76358000,2431700
9,builder_17,78586000,1517500
10,builder_2,60124000,590030
11,builder_18,106146000,1728100
12,builder_9,148243000,867720
13,builder_8,46105000,1486500
14,builder_19,124084000,86770
15,builder_7,92471000,8330700
16,builder_18,87335000,690100
17,builder_13,119875000,5711840
18,builder_2,92596000,2356800
19,builder_18,74077000,19701540
20,builder_9,89254000,1108370
21,builder_15,61715000,1392130
22,builder_2,107115000,363400
23,builder_0,130954000,1495950
24,builder_13,51176000,984200
25,builder_12,156202000,1607530
26,builder_8,57503000,1237500
27,builder_18,262719000,1761870
28,builder_18,128515000,992300
29,builder_9,60931000,1251100
30,builder_9,51387000,2542270
31,builder_13,159482000,7149030
32,builder_6,98303000,1276560
33,builder_1,118873000,821000
34,builder_0,89277000,5730540
35,builder_18,125152000,1130330
36,builder_18,103460000,1552740
37,builder_2,106770000,234300
38,builder_2,148958000,1410430
39,builder_17,172039000,8062200
40,builder_9,120423000,1058700
41,builder_6,98822000,18484000
42,builder_9,95764000,1466500
43,builder_18,107590000,2600600
44,builder_17,76358000,2431700
45,builder_17,78586000,1517500
46,builder_2,60124000,590030
47,builder_18,106146000,1728100
48,builder_9,148243000,867720
49,builder_8,46105000,1486500
50,builder_19,124084000,86770
51,builder_7,92471000,8330700
52,builder_18,87335000,690100
53,builder_13,119875000,5711840
54,builder_2,92596000,2356800
55,builder_18,74077000,19701540
56,builder_9,89254000,1108370
57,builder_15,61715000,1392130
58,builder_2,107115000,363400
59,builder_0,130954000,1495950
60,builder_13,51176000,984200
61,builder_12,156202000,1607530
62,builder_8,57503000,1237500
63,builder_18,262719000,1761870
64,builder_18,128515000,992300
65,builder_9,60931000,1251100
66,builder_9,51387000,2542270
67,builder_13,159482000,7149030
68,builder_6,98303000,1276560
69,builder_1,118873000,821000
70,builder_0,89277000,5730540
71,builder_18,125152000,1130330
72,builder_18,103460000,1552740
73,builder_2,106770000,234300
74,builder_2,148958000,1410430
75,builder_17,172039000,8062200
76,builder_9,120423000,1058700
77,builder_6,98822000,18484000
78,builder_9,95764000,1466500
79,builder_18,107590000,2600600
80,builder_17,76358000,2431700
81,builder_17,78586000,1517500
