block_num,builder_id,total_gas_fee,total_mev
0,builder_11,107230000,2057640
1,builder_11,158299000,2105200
2,builder_8,153706000,971300
3,builder_6,100896000,1190700
4,builder_6,184144000,1622530
5,builder_14,115353000,1358600
6,builder_11,165311000,8049000
7,builder_12,148283000,550500
8,builder_0,68978000,994700
9,builder_1,135639000,8406990
10,builder_11,106895000,18504500
11,builder_11,62586000,1188580
12,builder_4,96584000,1602200
13,builder_1,138304000,18661210
14,builder_17,106003000,590530
15,builder_6,192053000,6789600
16,builder_6,119486000,2081700
17,builder_11,65614000,1917480
18,builder_6,79727000,347200
19,builder_17,105167000,512300
20,builder_18,106613000,18274830
21,builder_1,74976000,2236400
22,builder_11,116044000,1964940
23,builder_9,49278000,935800
24,builder_11,170490000,1457500
25,builder_0,74964000,91280
26,builder_6,68194000,19042700
27,builder_17,40921000,547800
28,builder_19,166586000,1315020
29,builder_11,82634000,112070
30,builder_14,71432000,25691700
31,builder_0,176058000,817000
32,builder_1,83422000,1612980
33,builder_11,101856000,518600
34,builder_11,68196000,998060
35,builder_18,197230000,12138320
36,builder_11,107230000,2057640
37,builder_11,158299000,2105200
38,builder_8,153706000,971300
39,builder_6,100896000,1190700
40,builder_6,184144000,1622530
41,builder_14,115353000,1358600
42,builder_11,165311000,8049000
43,builder_12,148283000,550500
44,builder_0,68978000,994700
45,builder_1,135639000,8406990
46,builder_11,106895000,18504500
47,builder_11,62586000,1188580
48,builder_4,96584000,1602200
49,builder_1,138304000,18661210
50,builder_17,106003000,590530
51,builder_6,192053000,6789600
52,builder_6,119486000,2081700
53,builder_11,65614000,1917480
54,builder_6,79727000,347200
55,builder_17,105167000,512300
56,builder_18,106613000,18274830
57,builder_1,74976000,2236400
58,builder_11,116044000,1964940
59,builder_9,49278000,935800
60,builder_11,170490000,1457500
61,builder_0,74964000,91280
62,builder_6,68194000,19042700
63,builder_17,40921000,547800
64,builder_19,166586000,1315020
65,builder_11,82634000,112070
66,builder_14,71432000,25691700
67,builder_0,176058000,817000
68,builder_1,83422000,1612980
69,builder_11,101856000,518600
70,builder_11,68196000,998060
71,builder_18,197230000,12138320
72,builder_11,107230000,2057640
73,builder_11,158299000,2105200
74,builder_8,153706000,971300
75,builder_6,100896000,1190700
76,builder_6,184144000,1622530
77,builder_14,115353000,1358600
78,builder_11,165311000,8049000
79,builder_12,148283000,550500
80,builder_0,68978000,994700
81,builder_1,135639000,8406990
82,builder_11,106895000,18504500
83,builder_11,62586000,1188580
84,builder_4,96584000,1602200
85,builder_1,138304000,18661210
86,builder_17,106003000,590530
87,builder_6,192053000,6789600
88,builder_6,119486000,2081700
89,builder_11,65614000,1917480
90,builder_6,79727000,347200
91,builder_17,105167000,512300
92,builder_18,106613000,18274830
93,builder_1,74976000,2236400
94,builder_11,116044000,1964940
95,builder_9,49278000,935800
96,builder_11,170490000,1457500
97,builder_0,74964000,91280
98,builder_6,68194000,19042700
99,builder_17,40921000,547800
100,builder_19,166586000,1315020
101,builder_11,82634000,112070
102,builder_14,71432000,25691700
103,builder_0,176058000,817000
104,builder_1,83422000,1612980
105,builder_11,101856000,518600
