block_num,builder_id,total_gas_fee,total_mev
0,builder_5,103943000,2037940
1,builder_4,124894000,1236900
2,builder_4,71616000,1223800
3,builder_14,120619000,1705900
4,builder_4,163481000,7753000
5,builder_3,117731000,1842500
6,builder_4,105226000,8473290
7,builder_4,50447000,910780
8,builder_14,125619000,18818690
9,builder_4,147821000,7433700
10,builder_0,106084000,2197950
11,builder_8,150751000,483500
12,builder_8,100188000,574830
13,builder_4,146142000,2552200
14,builder_14,74470000,1374300
15,builder_17,56871000,220080
16,builder_4,46731000,18944400
17,builder_11,140137000,1051820
18,builder_4,75252000,18542400
19,builder_4,184619000,958600
20,builder_8,122098000,1492100
21,builder_13,128915000,5795140
22,builder_4,234476000,1791200
23,builder_14,88079000,26744490
24,builder_4,130741000,24151900
25,builder_14,85868000,1984370
26,builder_1,176123000,639930
27,builder_1,34249000,2720500
28,builder_4,56861000,486220
29,builder_4,107891000,2087350
30,builder_4,150180000,6426400
31,builder_4,110021000,390240
32,builder_19,125296000,1194730
33,builder_4,113026000,2941880
34,builder_4,132382000,8830130
35,builder_12,261407000,1594740
36,builder_5,103943000,2037940
37,builder_4,124894000,1236900
38,builder_4,71616000,1223800
39,builder_14,120619000,1705900
40,builder_4,163481000,7753000
41,builder_3,117731000,1842500
42,builder_4,105226000,8473290
43,builder_4,50447000,910780
44,builder_14,125619000,18818690
45,builder_4,147821000,7433700
46,builder_0,106084000,2197950
47,builder_8,150751000,483500
48,builder_8,100188000,574830
49,builder_4,146142000,2552200
50,builder_14,74470000,1374300
51,builder_17,56871000,220080
52,builder_4,46731000,18944400
53,builder_11,140137000,1051820
54,builder_4,75252000,18542400
55,builder_4,184619000,958600
56,builder_8,122098000,1492100
57,builder_13,128915000,5795140
58,builder_4,234476000,1791200
59,builder_14,88079000,26744490
60,builder_4,130741000,24151900
61,builder_14,85868000,1984370
62,builder_1,176123000,639930
63,builder_1,34249000,2720500
64,builder_4,56861000,486220
65,builder_4,107891000,2087350
66,builder_4,150180000,6426400
67,builder_4,110021000,390240
68,builder_19,125296000,1194730
69,builder_4,113026000,2941880
70,builder_4,132382000,8830130
71,builder_12,261407000,1594740
72,builder_5,103943000,2037940
73,builder_4,124894000,1236900
74,builder_4,71616000,1223800
75,builder_14,120619000,1705900
76,builder_4,163481000,7753000
77,builder_3,117731000,1842500
78,builder_4,105226000,8473290
79,builder_4,50447000,910780
80,builder_14,125619000,18818690
81,builder_4,147821000,7433700
82,builder_0,106084000,2197950
83,builder_8,150751000,483500
84,builder_8,100188000,574830
85,builder_4,146142000,2552200
86,builder_14,74470000,1374300
87,builder_17,56871000,220080
88,builder_4,46731000,18944400
89,builder_11,140137000,1051820
90,builder_4,75252000,18542400
91,builder_4,184619000,958600
92,builder_8,122098000,1492100
93,builder_13,128915000,5795140
94,builder_4,234476000,1791200
95,builder_14,88079000,26744490
96,builder_4,130741000,24151900
97,builder_14,85868000,1984370
98,builder_1,176123000,639930
99,builder_1,34249000,2720500
100,builder_4,56861000,486220
101,builder_4,107891000,2087350
102,builder_4,150180000,6426400
103,builder_4,110021000,390240
104,builder_19,125296000,1194730
105,builder_4,113026000,2941880
106,builder_4,132382000,8830130
107,builder_12,261407000,1594740
108,builder_5,103943000,2037940
109,builder_4,124894000,1236900
110,builder_4,71616000,1223800
111,builder_14,120619000,1705900
112,builder_4,163481000,7753000
113,builder_3,117731000,1842500
114,builder_4,105226000,8473290
115,builder_4,50447000,910780
116,builder_14,125619000,18818690
117,builder_4,147821000,7433700
118,builder_0,106084000,2197950
119,builder_8,150751000,483500
120,builder_8,100188000,574830
121,builder_4,146142000,2552200
122,builder_14,74470000,1374300
123,builder_17,56871000,220080
124,builder_4,46731000,18944400
125,builder_11,140137000,1051820
126,builder_4,75252000,18542400
127,builder_4,184619000,958600
128,builder_8,122098000,1492100
129,builder_13,128915000,5795140
130,builder_4,234476000,1791200
131,builder_14,88079000,26744490
132,builder_4,130741000,24151900
133,builder_14,85868000,1984370
134,builder_1,176123000,639930
135,builder_1,34249000,2720500
136,builder_4,56861000,486220
137,builder_4,107891000,2087350
138,builder_4,150180000,6426400
139,builder_4,110021000,390240
140,builder_19,125296000,1194730
141,builder_4,113026000,2941880
142,builder_4,132382000,8830130
143,builder_12,261407000,1594740
144,builder_5,103943000,2037940
