id,position,gas_fee,mev_potential,creator_id,created_at,included_at,target_tx
39,0,30000000,510000,user_41,0,0,
31,1,19000000,594000,user_35,0,0,
20,2,6300000,0,user_23,0,0,
43,3,6300000,0,user_43,0,0,
40,4,4500000,181000,user_42,0,0,
5,5,3500000,0,user_7,0,0,
22,6,3500000,0,user_24,0,0,
18,7,3200000,0,user_21,0,0,
37,8,2600000,0,user_39,0,0,
38,9,2600000,0,user_39,0,0,
46,10,2600000,0,user_46,0,0,
14,11,2300000,0,user_17,0,0,
0,12,2100000,0,user_0,0,0,
25,13,2000000,0,user_29,0,0,
9,14,1700000,0,user_9,0,0,
13,15,1700000,31700,user_16,0,0,
45,16,1700000,0,user_45,0,0,
15,17,1600000,0,user_18,0,0,
11,18,1500000,0,user_15,0,0,
35,19,1500000,12800,user_38,0,0,
30,20,1100000,73100,user_35,0,0,
19,21,1000000,0,user_22,0,0,
17,22,870000,0,user_20,0,0,
28,23,670000,545000,user_33,0,0,
27,24,600000,0,user_32,0,0,
42,25,360000,21800,user_43,0,0,
1,26,310000,0,user_2,0,0,
3,27,260000,0,user_5,0,0,
33,28,260000,0,user_38,0,0,
44,29,220000,0,user_43,0,0,
4,30,190000,71800,user_6,0,0,
6,31,160000,0,user_8,0,0,
34,32,160000,0,user_38,0,0,
2,33,150000,0,user_2,0,0,
32,34,150000,0,user_38,0,0,
23,35,130000,0,user_25,0,0,
7,36,120000,0,user_9,0,0,
24,37,120000,0,user_28,0,0,
12,38,110000,19700,user_15,0,0,
41,39,110000,60700,user_43,0,0,
29,40,87000,0,user_34,0,0,
48,41,87000,0,user_49,0,0,
21,42,80000,0,user_24,0,0,
16,43,79000,0,user_19,0,0,
8,44,77000,0,user_9,0,0,
36,45,70000,7840,user_38,0,0,
47,46,70000,0,user_48,0,0,
202,0,43000000,0,user_23,1,1,
216,1,27000000,0,user_43,1,1,
177,2,19000000,0,user_1,1,1,
194,3,6300000,0,user_17,1,1,
192,4,5000000,0,user_13,1,1,
184,5,3600000,0,user_5,1,1,
207,6,2600000,0,user_33,1,1,
211,7,2500000,0,user_39,1,1,
209,8,2300000,0,user_34,1,1,
196,9,1900000,0,user_19,1,1,
190,10,1600000,181000,user_10,1,1,
214,11,1600000,0,user_41,1,1,
198,12,1400000,0,user_20,1,1,
213,13,1300000,0,user_40,1,1,
176,14,1000000,0,user_0,1,1,
179,15,1000000,0,user_2,1,1,
197,16,970000,13900,user_19,1,1,
186,17,650000,0,user_7,1,1,
180,18,630000,0,user_3,1,1,
195,19,460000,0,user_18,1,1,
199,20,360000,0,user_21,1,1,
200,21,340000,0,user_22,1,1,
178,22,260000,0,user_2,1,1,
181,23,240000,0,user_3,1,1,
205,24,240000,0,user_31,1,1,
212,25,190000,0,user_39,1,1,
191,26,170000,0,user_11,1,1,
189,27,160000,39400,user_10,1,1,
193,28,110000,0,user_15,1,1,
210,29,110000,0,user_37,1,1,
215,30,110000,12800,user_42,1,1,
204,31,98000,0,user_30,1,1,
187,32,87000,0,user_8,1,1,
185,33,84000,0,user_6,1,1,
188,34,84000,0,user_9,1,1,
217,35,84000,16400,user_46,1,1,
175,36,83000,381000,user_0,1,1,
201,37,82000,0,user_23,1,1,
203,38,82000,0,user_30,1,1,
208,39,73000,0,user_34,1,1,
314,0,43000000,3130,user_30,2,2,
344,1,0,0,builder_1,2,2,314
331,2,30000000,0,user_48,2,2,
317,3,27000000,0,user_33,2,2,
308,4,19000000,0,user_24,2,2,
318,5,19000000,0,user_34,2,2,
299,6,6100000,0,user_17,2,2,
282,7,5200000,0,user_2,2,2,
324,8,4200000,0,user_39,2,2,
316,9,3500000,0,user_33,2,2,
345,10,0,0,builder_1,2,2,325
325,11,2000000,100000,user_42,2,2,
346,12,0,0,builder_1,2,2,321
321,13,1500000,545000,user_36,2,2,
288,14,2000000,0,user_7,2,2,
311,15,2000000,0,user_28,2,2,
347,16,0,0,builder_1,2,2,312
312,17,1700000,32900,user_29,2,2,
319,18,1600000,0,user_35,2,2,
300,19,1400000,0,user_20,2,2,
326,20,1200000,0,user_42,2,2,
291,21,1000000,0,user_9,2,2,
310,22,1000000,0,user_27,2,2,
293,23,970000,0,user_10,2,2,
292,24,910000,0,user_10,2,2,
296,25,120000,545000,user_14,2,2,
348,26,0,0,builder_1,2,2,296
298,27,530000,0,user_17,2,2,
286,28,460000,0,user_7,2,2,
320,29,420000,0,user_35,2,2,
349,30,0,0,builder_1,2,2,284
284,31,120000,296000,user_4,2,2,
283,32,370000,24700,user_4,2,2,
350,33,0,0,builder_1,2,2,283
295,34,370000,0,user_14,2,2,
279,35,360000,0,user_0,2,2,
322,36,110000,215000,user_36,2,2,
351,37,0,0,builder_1,2,2,322
330,38,310000,0,user_47,2,2,
352,39,0,0,builder_1,2,2,285
285,40,260000,18600,user_6,2,2,
353,41,0,0,builder_1,2,2,313
313,42,150000,60700,user_30,2,2,
315,43,190000,0,user_32,2,2,
332,44,160000,0,user_49,2,2,
328,45,150000,0,user_44,2,2,
294,46,120000,0,user_13,2,2,
329,47,120000,0,user_46,2,2,
289,48,110000,0,user_7,2,2,
327,49,110000,0,user_43,2,2,
354,50,0,0,builder_1,2,2,287
287,51,87000,15300,user_7,2,2,
323,52,100000,0,user_38,2,2,
301,53,87000,0,user_21,2,2,
309,54,77000,0,user_25,2,2,
297,55,70000,0,user_17,2,2,
488,0,30000000,0,user_2,3,3,
493,1,27000000,0,user_3,3,3,
528,2,27000000,0,user_28,3,3,
485,3,6300000,0,user_1,3,3,
486,4,6300000,0,user_2,3,3,
509,5,5000000,0,user_12,3,3,
508,6,3200000,23500,user_11,3,3,
525,7,2600000,0,user_25,3,3,
519,8,2400000,0,user_21,3,3,
498,9,1900000,0,user_6,3,3,
491,10,1800000,0,user_3,3,3,
547,11,1800000,0,user_47,3,3,
549,12,1800000,0,user_49,3,3,
514,13,1600000,35100,user_17,3,3,
546,14,1600000,8520,user_45,3,3,
507,15,1500000,0,user_11,3,3,
500,16,1400000,0,user_7,3,3,
543,17,1100000,0,user_41,3,3,
487,18,970000,64600,user_2,3,3,
539,19,970000,0,user_40,3,3,
513,20,910000,0,user_16,3,3,
542,21,870000,0,user_41,3,3,
522,22,660000,0,user_24,3,3,
497,23,530000,0,user_6,3,3,
521,24,530000,0,user_23,3,3,
504,25,470000,0,user_10,3,3,
544,26,470000,0,user_41,3,3,
531,27,420000,0,user_32,3,3,
516,28,350000,0,user_18,3,3,
518,29,350000,0,user_20,3,3,
505,30,320000,0,user_10,3,3,
541,31,320000,0,user_40,3,3,
545,32,320000,0,user_43,3,3,
483,33,220000,0,user_0,3,3,
502,34,220000,0,user_9,3,3,
523,35,190000,0,user_25,3,3,
489,36,170000,0,user_2,3,3,
492,37,170000,0,user_3,3,3,
503,38,170000,0,user_10,3,3,
527,39,170000,296000,user_27,3,3,
537,40,170000,0,user_38,3,3,
538,41,170000,0,user_39,3,3,
484,42,160000,0,user_1,3,3,
490,43,160000,0,user_2,3,3,
512,44,160000,0,user_16,3,3,
535,45,160000,0,user_37,3,3,
494,46,150000,0,user_4,3,3,
534,47,150000,0,user_35,3,3,
496,48,130000,18600,user_6,3,3,
495,49,120000,0,user_6,3,3,
501,50,110000,0,user_7,3,3,
506,51,110000,0,user_11,3,3,
530,52,110000,0,user_32,3,3,
533,53,110000,0,user_34,3,3,
517,54,100000,0,user_19,3,3,
540,55,100000,0,user_40,3,3,
532,56,98000,0,user_33,3,3,
548,57,84000,0,user_48,3,3,
499,58,83000,0,user_6,3,3,
511,59,83000,0,user_15,3,3,
520,60,83000,0,user_22,3,3,
515,61,82000,0,user_17,3,3,
524,62,77000,12800,user_25,3,3,
536,63,77000,0,user_38,3,3,
648,0,43000000,0,user_12,4,4,
671,1,43000000,0,user_42,4,4,
641,2,6300000,0,user_6,4,4,
643,3,6300000,0,user_7,4,4,
677,4,4500000,0,user_45,4,4,
657,5,3600000,0,user_21,4,4,
760,6,0,0,builder_12,4,4,649
649,7,2500000,231000,user_13,4,4,
663,8,2500000,0,user_32,4,4,
672,9,1900000,0,user_42,4,4,
651,10,1500000,285000,user_14,4,4,
761,11,0,0,builder_12,4,4,651
762,12,0,0,builder_12,4,4,642
642,13,970000,779000,user_6,4,4,
667,14,1700000,0,user_35,4,4,
763,15,0,0,builder_12,4,4,637
