block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,12456000,63000,37245800,attack,1675
2,14790000,0,97577400,attack,1662
3,19320000,0,177635600,attack,1658
4,12219000,250700,301912100,attack,1673
5,10923000,55900,430949500,attack,1687
6,11900000,185800,602050800,normal,1697
7,24120000,171840,777918840,attack,1693
8,32780000,49100,1069449100,attack,1657
9,49404000,89500,1344907900,attack,1669
10,6260000,0,1717599800,attack,1684
11,12130000,36880,2051901080,attack,1670
12,8625000,0,2467886000,attack,1684
13,10091000,12800,2793026800,attack,1662
14,15470000,0,3285119800,attack,1665
15,45010000,1124230,3687446030,attack,1685
16,18603000,240600,4051817400,attack,1662
17,15235000,350000,4544953200,attack,1667
18,13230000,842100,5113700900,attack,1657
19,38177000,144630,5599612430,attack,1670
20,9509000,69220,6151263420,attack,1658
21,41145000,116900,6817823100,attack,1674
22,6580000,33300,7465194500,attack,1651
23,14265000,75000,8183741200,attack,1656
24,15149000,994000,8925164200,attack,1676
25,12516000,49100,9820876300,attack,1686
26,12435000,1113900,10692015100,attack,1656
27,15888000,0,11107364200,normal,1700
28,27414000,350000,12183265200,attack,1686
29,58920000,8520,13023314720,attack,1665
30,12356000,239000,13656796200,attack,1655
31,37738000,979640,14222863840,attack,1668
32,52662000,176200,14866064400,attack,1669
33,20100000,4492100,15723703300,attack,1687
34,42530000,0,16819796200,attack,1672
35,11520000,31700,18074842900,normal,1697
36,42946000,214700,18810731900,attack,1691
37,11663000,0,19859654200,attack,1654
38,30160000,100800,21175142000,attack,1684
39,41885000,1010700,21946456900,normal,1700
40,96289000,0,22771330200,attack,1651
41,7667000,15700,23963678900,attack,1660
42,59410000,0,25432696200,attack,1664
43,38783000,23500,26448442700,attack,1664
44,13330000,0,28122726200,attack,1651
45,30030000,0,29447846200,attack,1692
46,6120000,99600,30873990800,attack,1686
47,12443000,75000,32133574200,attack,1667
48,53990000,33300,33923104500,normal,1700
49,11897000,0,35553068200,attack,1682
50,17185000,0,36899641200,attack,1694
