block_id,total_gas,total_mev_captured,validator_type,validator_id
1,54960000,78800,normal,2014
2,17938000,8520,normal,2017
3,12680000,1019700,normal,2024
4,14070000,0,normal,2031
5,41433000,1523800,normal,2010
6,54077000,64600,normal,2006
7,50838000,1093700,normal,2049
8,16510000,13800,normal,2012
9,12700000,76900,normal,2035
10,15900000,12800,normal,2013
11,17600000,5150000,normal,2009
12,8997000,0,normal,2008
13,14180000,21800,normal,2007
14,8946000,0,normal,2029
15,9480000,0,normal,2007
16,22435000,18521000,normal,2022
17,53810000,1314000,normal,2048
18,16973000,559600,normal,2034
19,22504000,36800,normal,2008
20,13487000,288130,normal,2017
21,19134000,0,normal,2011
22,30414000,35600,normal,2029
23,10210000,0,normal,2038
24,11570000,215000,normal,2025
25,6408000,194100,normal,2004
26,36790000,215000,normal,2039
27,29304000,0,normal,2045
28,35950000,13900,normal,2047
29,20290000,0,normal,2039
30,3239000,115900,normal,2031
31,88695000,108000,normal,2048
32,16030000,561400,normal,2033
33,10589000,175700,normal,2020
34,26665000,140700,normal,2007
35,10485000,281100,normal,2042
36,12210000,71800,attack,2001
37,88340000,351100,normal,2014
38,24714000,52200,normal,2028
39,50537000,19700,normal,2024
40,10895000,12800,normal,2027
41,37307000,0,normal,2025
42,8965000,369000,normal,2034
43,52065000,28400,normal,2045
44,5900000,11200,normal,2023
45,8624000,0,normal,2007
46,17985000,444900,normal,2029
47,11570000,96300,normal,2017
48,87016000,0,normal,2005
49,55030000,229200,normal,2035
50,95445000,296000,normal,2050
