block_id,total_gas,total_mev_captured,validator_type,validator_id
1,214320000,6683900,attack,211
2,294520000,2278940,attack,236
3,272480000,19659120,attack,225
4,172140000,19322000,attack,202
5,182550000,5436240,normal,241
6,189305000,5951900,attack,223
7,120850000,18203100,attack,236
8,233850000,18986140,attack,213
9,251110000,6973340,normal,242
10,366370000,5342930,attack,226
11,257000000,2417880,attack,229
12,135520000,1457700,normal,247
13,156420000,18512060,attack,223
14,241320000,1849670,attack,221
15,343100000,128120,attack,220
16,279680000,18138300,attack,236
17,264500000,880500,attack,228
18,126950000,2375200,normal,246
19,115000000,646370,attack,228
20,235600000,23070640,attack,205
21,213470000,8821530,attack,239
22,137850000,7945650,normal,247
23,230130000,8660800,attack,240
24,92150000,949100,attack,226
25,162010000,26321440,attack,216
26,151170000,14625600,normal,248
27,221480000,1826730,attack,228
28,177180000,7756580,attack,240
29,158770000,6132000,attack,204
30,148320000,2465660,attack,211
31,293380000,17943560,attack,234
32,236870000,12655300,attack,216
33,287900000,931200,attack,224
34,354400000,237640,attack,208
35,149330000,5828300,attack,229
36,125200000,2005900,attack,201
37,229783000,8269840,attack,223
38,135470000,9256300,attack,201
39,211184000,11745740,normal,242
40,207920000,4550240,attack,238
41,99570000,6915600,attack,239
42,184270000,23201400,attack,224
43,118060000,17235580,attack,225
44,197970000,9497880,attack,239
45,258500000,1117000,attack,231
46,123350000,1209840,attack,234
47,254160000,9446120,attack,207
48,159730000,9081600,attack,240
49,233060000,3525930,attack,216
50,154610000,1338400,normal,243
