block_id,total_gas,total_mev_captured,validator_type,validator_id
1,818225153,124080,attack,4403
2,989000667,129720,normal,4425
3,1032001284,135360,attack,4415
4,1032001860,135360,attack,4409
5,989002323,129720,normal,4446
6,1032003012,135360,attack,4412
7,1032003588,135360,attack,4401
8,989003979,129720,normal,4445
9,989004531,129720,normal,4423
10,989005083,129720,normal,4449
11,989005635,129720,normal,4429
12,989006187,129720,normal,4436
13,989006739,129720,normal,4428
14,1032007620,135360,attack,4413
15,989007843,129720,normal,4430
16,989008395,129720,normal,4430
17,989008947,129720,normal,4430
18,989009499,129720,normal,4431
19,989010051,129720,normal,4421
20,1032011076,135360,attack,4408
21,1032011652,135360,attack,4412
22,989011707,129720,normal,4439
23,1032012804,135360,attack,4405
24,989012811,129720,normal,4448
25,989013363,129720,normal,4424
26,1032014508,135360,normal,4436
27,1032015084,135360,normal,4427
28,1075016325,141000,attack,4408
29,989015571,129720,normal,4447
30,1032016836,135360,attack,4412
31,1032017412,135360,attack,4410
32,1032017988,135360,attack,4420
33,989017779,129720,normal,4449
34,1032019140,135360,attack,4413
35,1032019692,135360,normal,4432
36,1075021125,141000,attack,4409
37,989019987,129720,normal,4443
38,1032021420,135360,normal,4427
39,1032021996,135360,normal,4444
40,1032022572,135360,normal,4428
41,989022195,129720,normal,4422
42,1032023724,135360,normal,4430
43,1075025325,141000,attack,4407
44,1032024876,135360,normal,4428
45,1032025452,135360,normal,4437
46,1032026028,135360,normal,4450
47,989025507,129720,normal,4421
48,1032027180,135360,normal,4421
49,1075028925,141000,attack,4420
50,989027163,129720,normal,4441
