block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,650810000,23711230,14129004981.497738,attack,277
2,695303000,54293700,44322713414.69658,attack,279
3,636240000,10033430,83175602826.00879,attack,283
4,637860000,7551440,133040296774.40578,attack,279
5,615770000,69048000,194353049169.0564,attack,283
6,494870000,40108400,268197265692.2435,attack,267
7,596210000,43265440,346694858607.7329,attack,254
8,630120000,58960000,445657146819.1729,attack,255
9,549338000,55569230,547017104259.2978,attack,267
10,530890000,49900620,663342013939.971,attack,259
11,638650000,53093100,792989813736.4321,attack,273
12,635745000,45430100,922658519021.1456,attack,265
13,705757000,34253720,1077604276647.083,attack,283
14,714970000,44494000,1230074573345.0874,attack,255
15,677700000,20651800,1423243727116.3376,attack,267
16,642410000,8901490,1599827918376.8413,attack,266
17,601758000,30078400,1796479703055.0295,attack,254
18,805300000,33679720,2003627732913.7114,attack,285
19,504600000,1575820,2194137697873.7166,attack,257
20,645577000,51224200,2431625545665.3193,attack,279
21,628520000,23038040,2682265814106.641,attack,251
22,639870000,25584740,2905045963698.324,attack,282
23,660870000,16380500,3089695708742.293,attack,260
24,837500000,6747200,3397893838918.9463,attack,254
25,839670000,61815140,3698439907513.2983,attack,270
26,649800000,9652800,3994102602442.1196,attack,282
27,679070000,45750540,4304354421178.4966,attack,274
28,781900000,10378500,4554791994816.322,attack,285
29,499050000,29751900,4900680557431.516,attack,279
30,686170000,7985470,5278304596981.397,attack,259
31,636250000,68178900,5594925787339.075,attack,263
32,470999000,22654600,5894420454951.673,attack,263
33,735040000,54078140,6293547740246.855,attack,278
34,602060000,51041700,6572851073652.733,attack,254
35,695230000,25175240,6987841813692.466,attack,282
36,614360000,14842230,7458821062095.578,attack,261
37,698463000,76163300,7804456675183.129,attack,281
38,671710000,35472200,8217602300660.275,attack,261
39,615100000,25389300,8647828354212.281,attack,275
40,657483000,61574250,8981475763362.016,attack,273
41,752390000,32296930,9364041500063.287,attack,271
42,685455000,42441490,10037236139937.922,attack,285
43,781100000,51427140,10472148318022.514,attack,269
44,639390000,22820200,10942331097973.281,attack,253
45,964500000,25219100,11272440029094.338,attack,274
46,844243000,44903900,11975853211507.924,attack,283
47,922040000,40492080,12232855837720.973,attack,271
48,691540000,39754930,12983972958092.906,attack,268
49,719617000,21573900,13624713512656.51,attack,253
50,802930000,26183980,14176804147848.193,attack,284
