block_id,total_gas,total_mev_captured,validator_type,validator_id
1,54472000,2221800,attack,5081
2,11890000,0,attack,5080
3,12830000,639790,attack,5069
4,26533000,97800,normal,5094
5,18805000,426600,attack,5076
6,73820000,338200,attack,5060
7,61303000,446400,attack,5054
8,27640000,108200,attack,5071
9,49538000,660000,attack,5080
10,36717000,1309300,normal,5097
11,35453000,117580,attack,5084
12,95330000,335100,attack,5075
13,127241001,2294900,attack,5082
14,24178000,649400,normal,5093
15,112903001,2037200,attack,5078
16,73957000,145300,attack,5080
17,66816000,8895400,attack,5081
18,20244000,779000,normal,5093
19,48979000,108200,normal,5098
20,47297000,34000,attack,5074
21,49945000,30200,normal,5089
22,35614000,796800,attack,5068
23,41720000,14380000,attack,5070
24,82096000,10360,attack,5080
25,127618000,126000,attack,5059
26,54180000,0,attack,5051
27,48615000,195600,normal,5094
28,32115000,0,attack,5058
29,74297000,167800,attack,5082
30,104450000,773000,attack,5084
31,31153000,86340,normal,5100
32,29580000,67900,normal,5088
33,102120000,17860630,normal,5089
34,18382000,228400,normal,5088
35,69030000,460100,attack,5080
36,62573000,14595700,attack,5066
37,80037000,8671700,attack,5084
38,29473000,1919000,attack,5081
39,63458000,236040,attack,5054
40,37468000,22460,attack,5078
41,64960000,740000,normal,5098
42,22844000,323900,attack,5062
43,62734000,346700,attack,5065
44,24163000,17040,attack,5078
45,80622000,1163200,attack,5073
46,50657000,147400,attack,5065
47,43666000,1694100,attack,5068
48,72748000,169600,attack,5082
49,28029000,439700,normal,5098
50,27229000,713980,attack,5074
