block_num,builder_id,total_gas_fee,total_mev,included_txs
0,builder_6,5919998,3130,
1,builder_6,137820994,5180,
2,builder_6,348686010,801940,
3,builder_6,103906999,17748900,
4,builder_6,73070999,315880,
5,builder_6,113822006,8424600,
6,builder_6,39513997,184300,
7,builder_6,185169997,8786700,
8,builder_6,320100007,607900,
9,builder_6,178910998,1346490,
10,builder_6,140213993,411500,
11,builder_6,90751007,1248000,
12,builder_6,124712002,359640,
13,builder_6,153355993,460240,
14,builder_6,5900000,0,
15,builder_6,193779995,1325520,
16,builder_6,67618991,4873300,
17,builder_6,78800003,7675000,
18,builder_6,166770003,7643720,
19,builder_6,36649997,264100,
20,builder_6,5919998,3130,
21,builder_6,137820994,5180,
22,builder_6,348686010,801940,
23,builder_6,103906999,17748900,
24,builder_6,73070999,315880,
25,builder_6,113822006,8424600,
26,builder_6,39513997,184300,
27,builder_6,185169997,8786700,
28,builder_6,320100007,607900,
29,builder_6,178910998,1346490,
30,builder_6,140213993,411500,
31,builder_6,90751007,1248000,
32,builder_6,124712002,359640,
33,builder_6,153355993,460240,
34,builder_6,5900000,0,
35,builder_6,193779995,1325520,
36,builder_6,67618991,4873300,
37,builder_6,78800003,7675000,
38,builder_6,166770003,7643720,
39,builder_6,36649997,264100,
40,builder_6,5919998,3130,
41,builder_6,137820994,5180,
42,builder_6,348686010,801940,
43,builder_6,103906999,17748900,
44,builder_6,73070999,315880,
45,builder_6,113822006,8424600,
46,builder_6,39513997,184300,
47,builder_6,185169997,8786700,
48,builder_6,320100007,607900,
49,builder_6,178910998,1346490,
50,builder_6,140213993,411500,
51,builder_6,90751007,1248000,
52,builder_6,124712002,359640,
53,builder_6,153355993,460240,
54,builder_6,5900000,0,
55,builder_6,193779995,1325520,
56,builder_6,67618991,4873300,
57,builder_6,78800003,7675000,
58,builder_6,166770003,7643720,
59,builder_6,36649997,264100,
60,builder_6,5919998,3130,
61,builder_6,137820994,5180,
62,builder_6,348686010,801940,
63,builder_6,103906999,17748900,
64,builder_6,73070999,315880,
65,builder_6,113822006,8424600,
66,builder_6,39513997,184300,
67,builder_6,185169997,8786700,
68,builder_6,320100007,607900,
69,builder_6,178910998,1346490,
70,builder_6,140213993,411500,
71,builder_6,90751007,1248000,
72,builder_6,124712002,359640,
73,builder_6,153355993,460240,
74,builder_6,5900000,0,
75,builder_6,193779995,1325520,
76,builder_6,67618991,4873300,
77,builder_6,78800003,7675000,
78,builder_6,166770003,7643720,
79,builder_6,36649997,264100,
80,builder_6,5919998,3130,
81,builder_6,137820994,5180,
82,builder_6,348686010,801940,
83,builder_6,103906999,17748900,
84,builder_6,73070999,315880,
85,builder_6,113822006,8424600,
86,builder_6,39513997,184300,
87,builder_6,185169997,8786700,
88,builder_6,320100007,607900,
89,builder_6,178910998,1346490,
90,builder_6,140213993,411500,
91,builder_6,90751007,1248000,
92,builder_6,124712002,359640,
93,builder_6,153355993,460240,
94,builder_6,5900000,0,
95,builder_6,193779995,1325520,
96,builder_6,67618991,4873300,
97,builder_6,78800003,7675000,
98,builder_6,166770003,7643720,
99,builder_6,36649997,264100,
100,builder_6,5919998,3130,
101,builder_6,137820994,5180,
102,builder_6,348686010,801940,
103,builder_6,103906999,17748900,
104,builder_6,73070999,315880,
105,builder_6,113822006,8424600,
106,builder_6,39513997,184300,
107,builder_6,185169997,8786700,
108,builder_6,320100007,607900,
109,builder_6,178910998,1346490,
110,builder_6,140213993,411500,
111,builder_6,90751007,1248000,
112,builder_6,124712002,359640,
113,builder_6,153355993,460240,
114,builder_6,5900000,0,
115,builder_6,193779995,1325520,
116,builder_6,67618991,4873300,
117,builder_6,78800003,7675000,
118,builder_6,166770003,7643720,
119,builder_6,36649997,264100,
120,builder_6,5919998,3130,
121,builder_6,137820994,5180,
122,builder_6,348686010,801940,
123,builder_6,103906999,17748900,
124,builder_6,73070999,315880,
125,builder_6,113822006,8424600,
126,builder_6,39513997,184300,
127,builder_6,185169997,8786700,
128,builder_6,320100007,607900,
129,builder_6,178910998,1346490,
130,builder_6,140213993,411500,
131,builder_6,90751007,1248000,
132,builder_6,124712002,359640,
133,builder_6,153355993,460240,
134,builder_6,5900000,0,
135,builder_6,193779995,1325520,
136,builder_6,67618991,4873300,
137,builder_6,78800003,7675000,
138,builder_6,166770003,7643720,
139,builder_6,36649997,264100,
140,builder_6,5919998,3130,
141,builder_6,137820994,5180,
142,builder_6,348686010,801940,
143,builder_6,103906999,17748900,
144,builder_6,73070999,315880,
145,builder_6,113822006,8424600,
146,builder_6,39513997,184300,
147,builder_6,185169997,8786700,
148,builder_6,320100007,607900,
149,builder_6,178910998,1346490,
150,builder_6,140213993,411500,
151,builder_6,90751007,1248000,
152,builder_6,124712002,359640,
153,builder_6,153355993,460240,
154,builder_6,5900000,0,
155,builder_6,193779995,1325520,
156,builder_6,67618991,4873300,
157,builder_6,78800003,7675000,
158,builder_6,166770003,7643720,
159,builder_6,36649997,264100,
160,builder_6,5919998,3130,
161,builder_6,137820994,5180,
162,builder_6,348686010,801940,
163,builder_6,103906999,17748900,
164,builder_6,73070999,315880,
165,builder_6,113822006,8424600,
166,builder_6,39513997,184300,
167,builder_6,185169997,8786700,
168,builder_6,320100007,607900,
169,builder_6,178910998,1346490,
170,builder_6,140213993,411500,
171,builder_6,90751007,1248000,
172,builder_6,124712002,359640,
173,builder_6,153355993,460240,
174,builder_6,5900000,0,
175,builder_6,193779995,1325520,
176,builder_6,67618991,4873300,
177,builder_6,78800003,7675000,
178,builder_6,166770003,7643720,
179,builder_6,36649997,264100,
180,builder_6,5919998,3130,
181,builder_6,137820994,5180,
182,builder_6,348686010,801940,
183,builder_6,103906999,17748900,
184,builder_6,73070999,315880,
185,builder_6,113822006,8424600,
186,builder_6,39513997,184300,
187,builder_6,185169997,8786700,
188,builder_6,320100007,607900,
189,builder_6,178910998,1346490,
190,builder_6,140213993,411500,
191,builder_6,90751007,1248000,
192,builder_6,124712002,359640,
193,builder_6,153355993,460240,
194,builder_6,5900000,0,
195,builder_6,193779995,1325520,
196,builder_6,67618991,4873300,
197,builder_6,78800003,7675000,
198,builder_6,166770003,7643720,
199,builder_6,36649997,264100,
200,builder_6,5919998,3130,
201,builder_6,137820994,5180,
202,builder_6,348686010,801940,
203,builder_6,103906999,17748900,
204,builder_6,73070999,315880,
205,builder_6,113822006,8424600,
206,builder_6,39513997,184300,
207,builder_6,185169997,8786700,
208,builder_6,320100007,607900,
209,builder_6,178910998,1346490,
210,builder_6,140213993,411500,
211,builder_6,90751007,1248000,
212,builder_6,124712002,359640,
213,builder_6,153355993,460240,
214,builder_6,5900000,0,
215,builder_6,193779995,1325520,
216,builder_6,67618991,4873300,
217,builder_6,78800003,7675000,
218,builder_6,166770003,7643720,
219,builder_6,36649997,264100,
220,builder_6,5919998,3130,
221,builder_6,137820994,5180,
222,builder_6,348686010,801940,
223,builder_6,103906999,17748900,
224,builder_6,73070999,315880,
225,builder_6,113822006,8424600,
226,builder_6,39513997,184300,
227,builder_6,185169997,8786700,
228,builder_6,320100007,607900,
229,builder_6,178910998,1346490,
230,builder_6,140213993,411500,
231,builder_6,90751007,1248000,
232,builder_6,124712002,359640,
233,builder_6,153355993,460240,
234,builder_6,5900000,0,
235,builder_6,193779995,1325520,
236,builder_6,67618991,4873300,
237,builder_6,78800003,7675000,
238,builder_6,166770003,7643720,
239,builder_6,36649997,264100,
240,builder_6,5919998,3130,
241,builder_6,137820994,5180,
242,builder_6,348686010,801940,
243,builder_6,103906999,17748900,
244,builder_6,73070999,315880,
245,builder_6,113822006,8424600,
246,builder_6,39513997,184300,
247,builder_6,185169997,8786700,
248,builder_6,320100007,607900,
