id,position,gas_fee,mev_potential,creator_id,created_at,included_at,target_tx
0,0,3200000,0,user_0,0,0,
1,1,2100000,0,user_1,0,0,
5,93,160000,0,user_5,0,3,
2,3,110000,0,user_3,0,0,
6,4,70000,3130,user_6,0,0,
61,5,69999,0,builder_6,0,0,6
18,59,70001,0,user_11,0,2,6
17,66,69999,0,user_11,0,2,6
19,67,69999,0,user_11,0,2,6
125,0,30000001,0,builder_6,1,1,36
36,1,30000000,5180,user_28,0,3,
64,5,29999999,0,user_0,1,3,36
66,6,29999999,0,user_6,1,3,36
45,14,5200000,0,user_37,0,3,
40,16,5000000,0,user_32,0,3,
4,15,5000000,0,user_4,0,3,
23,64,600000,0,user_16,0,3,
21,91,170000,0,user_14,0,3,
44,94,160000,0,user_37,0,3,
15,10,150000,0,user_9,0,1,
3,11,120000,0,user_4,0,1,
46,12,79000,0,user_38,0,1,
55,13,79000,0,user_47,0,1,
14,14,73000,0,user_9,0,1,
20,15,70001,0,user_13,0,1,6
34,16,70001,0,user_25,0,1,6
35,17,70001,0,user_26,0,1,6
75,18,70001,0,user_11,1,1,6
22,19,69999,0,user_15,0,1,6
25,20,69999,0,user_19,0,1,6
26,21,69999,0,user_19,0,1,6
39,22,69999,0,user_31,0,1,6
16,23,69999,0,user_10,0,1,6
24,24,69999,0,user_18,0,1,6
27,25,69999,0,user_20,0,1,6
33,26,69999,0,user_25,0,1,6
76,4,30000001,0,user_12,1,3,36
87,3,30000001,0,user_20,1,3,36
78,7,29999999,0,user_13,1,3,36
86,8,29999999,0,user_19,1,3,36
85,9,29999999,0,user_18,1,3,36
114,17,5000000,0,user_49,1,3,
112,23,2000000,0,user_47,1,3,
97,22,2000000,0,user_36,1,3,
101,25,1800000,0,user_39,1,3,
43,26,1500000,283000,user_36,0,3,
193,10,1499999,0,builder_6,2,2,43
38,28,1700000,0,user_30,0,3,
65,30,1500001,0,user_2,1,3,43
93,35,1500001,0,user_26,1,3,43
67,31,1500001,0,user_7,1,3,43
68,32,1500001,0,user_7,1,3,43
70,33,1500001,0,user_7,1,3,43
71,34,1500001,0,user_7,1,3,43
92,41,1499999,0,user_26,1,3,43
69,40,1499999,0,user_7,1,3,43
144,42,1499999,0,user_11,2,3,43
194,21,1100001,0,builder_6,2,2,98
98,45,1100000,256000,user_37,1,3,
9,46,1200000,0,user_7,0,3,
116,59,600000,155000,user_49,1,3,
195,25,599999,0,builder_6,2,2,116
139,65,599999,0,user_6,2,3,116
10,67,460000,0,user_7,0,3,
115,69,420000,24700,user_49,1,3,
196,29,419999,0,builder_6,2,2,115
100,70,350000,0,user_39,1,3,
41,71,340000,5630,user_33,0,3,
197,32,339999,0,builder_6,2,2,41
81,73,340001,0,user_16,1,3,41
42,78,340000,0,user_35,0,3,
83,80,339999,0,user_18,1,3,41
84,81,339999,0,user_18,1,3,41
136,79,339999,0,user_2,2,3,41
11,85,260000,0,user_7,0,3,
49,92,170000,0,user_40,0,3,
198,40,120001,0,builder_6,2,2,48
48,96,120000,35600,user_39,0,3,
8,42,150000,0,user_7,0,2,
199,43,77001,0,builder_6,2,2,37
37,44,77000,43600,user_30,0,2,
99,45,120000,0,user_38,1,2,
56,46,120000,0,user_48,0,2,
138,47,119999,0,user_5,2,2,48
200,48,84001,0,builder_6,2,2,7
7,49,84000,19700,user_7,0,2,
47,50,100000,0,user_39,0,2,
32,51,84001,0,user_24,0,2,7
135,52,84001,0,user_0,2,2,7
88,53,83999,0,user_22,1,2,7
72,54,77001,0,user_9,1,2,37
73,55,77001,0,user_9,1,2,37
82,56,76999,0,user_17,1,2,37
77,57,70001,0,user_13,1,2,6
30,58,70001,0,user_23,0,2,6
18,59,70001,0,user_11,0,2,6
74,60,70001,0,user_10,1,2,6
95,61,70001,0,user_28,1,2,6
79,62,69999,0,user_13,1,2,6
31,63,69999,0,user_23,0,2,6
80,64,69999,0,user_15,1,2,6
96,65,69999,0,user_31,1,2,6
17,66,69999,0,user_11,0,2,6
19,67,69999,0,user_11,0,2,6
164,0,43000000,0,user_35,2,3,
36,1,30000000,5180,user_28,0,3,
327,2,29999999,0,builder_6,3,3,36
87,3,30000001,0,user_20,1,3,36
76,4,30000001,0,user_12,1,3,36
64,5,29999999,0,user_0,1,3,36
66,6,29999999,0,user_6,1,3,36
78,7,29999999,0,user_13,1,3,36
86,8,29999999,0,user_19,1,3,36
85,9,29999999,0,user_18,1,3,36
163,10,19000000,0,user_34,2,3,
328,11,1100001,0,builder_6,3,3,29
29,12,1100000,17700000,user_21,0,3,
53,13,6100000,0,user_45,0,3,
45,14,5200000,0,user_37,0,3,
4,15,5000000,0,user_4,0,3,
40,16,5000000,0,user_32,0,3,
114,17,5000000,0,user_49,1,3,
167,18,4500000,0,user_40,2,3,
107,19,2500000,0,user_43,1,3,
329,20,2300001,0,builder_6,3,3,104
104,21,2300000,14200,user_43,1,3,
97,22,2000000,0,user_36,1,3,
112,23,2000000,0,user_47,1,3,
169,24,2000000,0,user_40,2,3,
101,25,1800000,0,user_39,1,3,
43,26,1500000,283000,user_36,0,3,
330,27,1499999,0,builder_6,3,3,43
38,28,1700000,0,user_30,0,3,
13,29,1600000,0,user_8,0,3,
65,30,1500001,0,user_2,1,3,43
67,31,1500001,0,user_7,1,3,43
68,32,1500001,0,user_7,1,3,43
70,33,1500001,0,user_7,1,3,43
71,34,1500001,0,user_7,1,3,43
93,35,1500001,0,user_26,1,3,43
140,36,1500001,0,user_7,2,3,43
225,37,1500001,0,user_1,3,3,43
54,38,1500000,0,user_45,0,3,
105,39,1500000,0,user_43,1,3,
69,40,1499999,0,user_7,1,3,43
92,41,1499999,0,user_26,1,3,43
144,42,1499999,0,user_11,2,3,43
224,43,1499999,0,user_0,3,3,43
331,44,1100001,0,builder_6,3,3,98
98,45,1100000,256000,user_37,1,3,
9,46,1200000,0,user_7,0,3,
137,47,1100001,0,user_4,2,3,29
143,48,1100001,0,user_9,2,3,98
158,49,1100001,0,user_27,2,3,29
146,50,1100001,0,user_13,2,3,98
152,51,1100001,0,user_20,2,3,98
157,52,1100001,0,user_26,2,3,98
161,6,1100001,0,user_31,2,4,98
147,54,1099999,0,user_14,2,3,29
159,55,1099999,0,user_28,2,3,29
240,10,1099999,0,user_11,3,4,29
111,57,970000,0,user_45,1,3,
165,58,870000,0,user_40,2,3,
116,59,600000,155000,user_49,1,3,
332,60,599999,0,builder_6,3,3,116
102,61,630000,0,user_40,1,3,
231,21,600001,0,user_3,3,5,116
151,31,600001,0,user_18,2,4,116
23,64,600000,0,user_16,0,3,
139,65,599999,0,user_6,2,3,116
227,66,599999,0,user_2,3,3,116
10,67,460000,0,user_7,0,3,
333,68,420001,0,builder_6,3,3,115
115,69,420000,24700,user_49,1,3,
100,70,350000,0,user_39,1,3,
41,71,340000,5630,user_33,0,3,
334,72,339999,0,builder_6,3,3,41
81,73,340001,0,user_16,1,3,41
145,74,340001,0,user_12,2,3,41
150,75,340001,0,user_16,2,3,41
89,33,340001,0,user_23,1,4,41
