block_num,builder_id,total_gas_fee,total_mev,total_created_txs,total_attack_txs,included_txs
64,builder_6,89312994,14200,48,37,89
65,builder_6,59084000,19700,35,25,100
66,builder_6,11984005,720000,51,40,23
67,builder_7,44100000,0,57,44,2
68,builder_6,174380007,1106200,44,33,100
69,builder_6,92559998,231000,54,44,45
70,builder_6,84235001,465130,53,43,47
71,builder_6,122319010,898730,54,47,85
72,builder_6,91193992,541600,43,30,99
73,builder_6,235800001,512830,56,46,100
74,builder_6,98732989,356100,48,37,99
75,builder_6,128139990,73100,55,37,90
76,builder_6,146469990,1173000,50,36,100
77,builder_6,131554993,1843390,51,38,98
78,builder_6,167688004,7949790,64,46,93
79,builder_6,75246999,791530,59,47,76
80,builder_6,5849999,3130,56,45,8
81,builder_6,5989999,3130,49,34,10
82,builder_6,314810001,17922610,51,42,94
83,builder_6,362320006,17870380,46,35,100
84,builder_6,89312994,14200,48,37,89
85,builder_6,59084000,19700,35,25,100
86,builder_6,11984005,720000,51,40,23
87,builder_7,44100000,0,57,44,2
88,builder_6,174380007,1106200,44,33,100
89,builder_6,92559998,231000,54,44,45
90,builder_6,84235001,465130,53,43,47
91,builder_6,122319010,898730,54,47,85
92,builder_6,91193992,541600,43,30,99
93,builder_6,235800001,512830,56,46,100
94,builder_6,98732989,356100,48,37,99
95,builder_6,128139990,73100,55,37,90
96,builder_6,146469990,1173000,50,36,100
97,builder_6,131554993,1843390,51,38,98
98,builder_6,167688004,7949790,64,46,93
99,builder_6,75246999,791530,59,47,76
100,builder_6,5849999,3130,56,45,8
101,builder_6,5989999,3130,49,34,10
102,builder_6,314810001,17922610,51,42,94
103,builder_6,362320006,17870380,46,35,100
104,builder_6,89312994,14200,48,37,89
105,builder_6,59084000,19700,35,25,100
106,builder_6,11984005,720000,51,40,23
107,builder_7,44100000,0,57,44,2
108,builder_6,174380007,1106200,44,33,100
109,builder_6,92559998,231000,54,44,45
110,builder_6,84235001,465130,53,43,47
111,builder_6,122319010,898730,54,47,85
112,builder_6,91193992,541600,43,30,99
113,builder_6,235800001,512830,56,46,100
114,builder_6,98732989,356100,48,37,99
115,builder_6,128139990,73100,55,37,90
116,builder_6,146469990,1173000,50,36,100
117,builder_6,131554993,1843390,51,38,98
118,builder_6,167688004,7949790,64,46,93
119,builder_6,75246999,791530,59,47,76
120,builder_6,5849999,3130,56,45,8
121,builder_6,5989999,3130,49,34,10
122,builder_6,314810001,17922610,51,42,94
123,builder_6,362320006,17870380,46,35,100
124,builder_6,89312994,14200,48,37,89
125,builder_6,59084000,19700,35,25,100
126,builder_6,11984005,720000,51,40,23
127,builder_7,44100000,0,57,44,2
128,builder_6,174380007,1106200,44,33,100
129,builder_6,92559998,231000,54,44,45
130,builder_6,84235001,465130,53,43,47
131,builder_6,122319010,898730,54,47,85
132,builder_6,91193992,541600,43,30,99
133,builder_6,235800001,512830,56,46,100
134,builder_6,98732989,356100,48,37,99
135,builder_6,128139990,73100,55,37,90
136,builder_6,146469990,1173000,50,36,100
137,builder_6,131554993,1843390,51,38,98
138,builder_6,167688004,7949790,64,46,93
139,builder_6,75246999,791530,59,47,76
140,builder_6,5849999,3130,56,45,8
141,builder_6,5989999,3130,49,34,10
142,builder_6,314810001,17922610,51,42,94
143,builder_6,362320006,17870380,46,35,100
144,builder_6,89312994,14200,48,37,89
145,builder_6,59084000,19700,35,25,100
146,builder_6,11984005,720000,51,40,23
147,builder_7,44100000,0,57,44,2
148,builder_6,174380007,1106200,44,33,100
149,builder_6,92559998,231000,54,44,45
150,builder_6,84235001,465130,53,43,47
151,builder_6,122319010,898730,54,47,85
152,builder_6,91193992,541600,43,30,99
153,builder_6,235800001,512830,56,46,100
154,builder_6,98732989,356100,48,37,99
155,builder_6,128139990,73100,55,37,90
156,builder_6,146469990,1173000,50,36,100
157,builder_6,131554993,1843390,51,38,98
158,builder_6,167688004,7949790,64,46,93
159,builder_6,75246999,791530,59,47,76
160,builder_6,5849999,3130,56,45,8
161,builder_6,5989999,3130,49,34,10
162,builder_6,314810001,17922610,51,42,94
163,builder_6,362320006,17870380,46,35,100
164,builder_6,89312994,14200,48,37,89
165,builder_6,59084000,19700,35,25,100
166,builder_6,11984005,720000,51,40,23
167,builder_7,44100000,0,57,44,2
168,builder_6,174380007,1106200,44,33,100
169,builder_6,92559998,231000,54,44,45
170,builder_6,84235001,465130,53,43,47
171,builder_6,122319010,898730,54,47,85
172,builder_6,91193992,541600,43,30,99
173,builder_6,235800001,512830,56,46,100
174,builder_6,98732989,356100,48,37,99
175,builder_6,128139990,73100,55,37,90
176,builder_6,146469990,1173000,50,36,100
177,builder_6,131554993,1843390,51,38,98
178,builder_6,167688004,7949790,64,46,93
179,builder_6,75246999,791530,59,47,76
180,builder_6,5849999,3130,56,45,8
181,builder_6,5989999,3130,49,34,10
182,builder_6,314810001,17922610,51,42,94
183,builder_6,362320006,17870380,46,35,100
184,builder_6,89312994,14200,48,37,89
185,builder_6,59084000,19700,35,25,100
186,builder_6,11984005,720000,51,40,23
187,builder_7,44100000,0,57,44,2
188,builder_6,174380007,1106200,44,33,100
189,builder_6,92559998,231000,54,44,45
190,builder_6,84235001,465130,53,43,47
191,builder_6,122319010,898730,54,47,85
192,builder_6,91193992,541600,43,30,99
193,builder_6,235800001,512830,56,46,100
194,builder_6,98732989,356100,48,37,99
195,builder_6,128139990,73100,55,37,90
196,builder_6,146469990,1173000,50,36,100
197,builder_6,131554993,1843390,51,38,98
198,builder_6,167688004,7949790,64,46,93
199,builder_6,75246999,791530,59,47,76
200,builder_6,5849999,3130,56,45,8
201,builder_6,5989999,3130,49,34,10
202,builder_6,314810001,17922610,51,42,94
203,builder_6,362320006,17870380,46,35,100
204,builder_6,89312994,14200,48,37,89
205,builder_6,59084000,19700,35,25,100
206,builder_6,11984005,720000,51,40,23
207,builder_7,44100000,0,57,44,2
208,builder_6,174380007,1106200,44,33,100
209,builder_6,92559998,231000,54,44,45
210,builder_6,84235001,465130,53,43,47
211,builder_6,122319010,898730,54,47,85
212,builder_6,91193992,541600,43,30,99
213,builder_6,235800001,512830,56,46,100
214,builder_6,98732989,356100,48,37,99
215,builder_6,128139990,73100,55,37,90
216,builder_6,146469990,1173000,50,36,100
217,builder_6,131554993,1843390,51,38,98
218,builder_6,167688004,7949790,64,46,93
219,builder_6,75246999,791530,59,47,76
220,builder_6,5849999,3130,56,45,8
221,builder_6,5989999,3130,49,34,10
222,builder_6,314810001,17922610,51,42,94
223,builder_6,362320006,17870380,46,35,100
224,builder_6,89312994,14200,48,37,89
225,builder_6,59084000,19700,35,25,100
226,builder_6,11984005,720000,51,40,23
227,builder_7,44100000,0,57,44,2
228,builder_6,174380007,1106200,44,33,100
229,builder_6,92559998,231000,54,44,45
230,builder_6,84235001,465130,53,43,47
231,builder_6,122319010,898730,54,47,85
232,builder_6,91193992,541600,43,30,99
233,builder_6,235800001,512830,56,46,100
234,builder_6,98732989,356100,48,37,99
235,builder_6,128139990,73100,55,37,90
236,builder_6,146469990,1173000,50,36,100
237,builder_6,131554993,1843390,51,38,98
238,builder_6,167688004,7949790,64,46,93
239,builder_6,75246999,791530,59,47,76
240,builder_6,5849999,3130,56,45,8
241,builder_6,5989999,3130,49,34,10
242,builder_6,314810001,17922610,51,42,94
243,builder_6,362320006,17870380,46,35,100
244,builder_6,89312994,14200,48,37,89
245,builder_6,59084000,19700,35,25,100
246,builder_6,11984005,720000,51,40,23
247,builder_7,44100000,0,57,44,2
248,builder_6,174380007,1106200,44,33,100
249,builder_6,92559998,231000,54,44,45
250,builder_6,84235001,465130,53,43,47
251,builder_6,122319010,898730,54,47,85
252,builder_6,91193992,541600,43,30,99
253,builder_6,235800001,512830,56,46,100
254,builder_6,98732989,356100,48,37,99
255,builder_6,128139990,73100,55,37,90
256,builder_6,146469990,1173000,50,36,100
257,builder_6,131554993,1843390,51,38,98
258,builder_6,167688004,7949790,64,46,93
259,builder_6,75246999,791530,59,47,76
260,builder_6,1100000,0,65,50,1
261,builder_6,70358995,5558900,60,42,36
262,builder_6,225519994,13216500,49,36,100
263,builder_6,188609991,7936400,67,46,100
264,builder_6,104018995,328720,57,43,99
265,builder_6,156790002,184820,41,34,100
266,builder_6,127783994,735230,48,35,100
267,builder_6,49547995,268300,50,41,44
268,builder_6,189330035,673500,55,39,100
269,builder_6,171809999,106100,44,30,100
270,builder_6,119340008,404230,56,45,100
271,builder_6,100219991,233600,40,31,51
272,builder_6,119832985,44990,46,38,78
273,builder_6,162310012,44990,50,36,100
274,builder_6,76183001,594800,56,46,60
275,builder_6,103900996,16400,51,37,56
276,builder_6,167061990,16400,47,35,69
277,builder_6,322900000,864100,56,48,100
278,builder_6,89668986,64600,54,42,66
279,builder_6,102531997,78500,50,35,100
280,builder_6,1100000,0,65,50,1
281,builder_6,70358995,5558900,60,42,36
282,builder_6,225519994,13216500,49,36,100
283,builder_6,188609991,7936400,67,46,100
284,builder_6,104018995,328720,57,43,99
285,builder_6,156790002,184820,41,34,100
286,builder_6,127783994,735230,48,35,100
287,builder_6,49547995,268300,50,41,44
288,builder_6,189330035,673500,55,39,100
289,builder_6,171809999,106100,44,30,100
290,builder_6,119340008,404230,56,45,100
291,builder_6,100219991,233600,40,31,51
292,builder_6,119832985,44990,46,38,78
293,builder_6,162310012,44990,50,36,100
294,builder_6,76183001,594800,56,46,60
295,builder_6,103900996,16400,51,37,56
296,builder_6,167061990,16400,47,35,69
297,builder_6,322900000,864100,56,48,100
298,builder_6,89668986,64600,54,42,66
299,builder_6,102531997,78500,50,35,100
300,builder_6,1100000,0,65,50,1
301,builder_6,70358995,5558900,60,42,36
302,builder_6,225519994,13216500,49,36,100
303,builder_6,188609991,7936400,67,46,100
304,builder_6,104018995,328720,57,43,99
305,builder_6,156790002,184820,41,34,100
306,builder_6,127783994,735230,48,35,100
307,builder_6,49547995,268300,50,41,44
308,builder_6,189330035,673500,55,39,100
309,builder_6,171809999,106100,44,30,100
310,builder_6,119340008,404230,56,45,100
311,builder_6,100219991,233600,40,31,51
312,builder_6,119832985,44990,46,38,78
313,builder_6,162310012,44990,50,36,100
314,builder_6,76183001,594800,56,46,60
315,builder_6,103900996,16400,51,37,56
316,builder_6,167061990,16400,47,35,69
317,builder_6,322900000,864100,56,48,100
318,builder_6,89668986,64600,54,42,66
319,builder_6,102531997,78500,50,35,100
320,builder_6,1100000,0,65,50,1
321,builder_6,70358995,5558900,60,42,36
322,builder_6,225519994,13216500,49,36,100
323,builder_6,188609991,7936400,67,46,100
324,builder_6,104018995,328720,57,43,99
325,builder_6,156790002,184820,41,34,100
326,builder_6,127783994,735230,48,35,100
327,builder_6,49547995,268300,50,41,44
328,builder_6,189330035,673500,55,39,100
329,builder_6,171809999,106100,44,30,100
330,builder_6,119340008,404230,56,45,100
331,builder_6,100219991,233600,40,31,51
332,builder_6,119832985,44990,46,38,78
333,builder_6,162310012,44990,50,36,100
334,builder_6,76183001,594800,56,46,60
335,builder_6,103900996,16400,51,37,56
336,builder_6,167061990,16400,47,35,69
337,builder_6,322900000,864100,56,48,100
338,builder_6,89668986,64600,54,42,66
339,builder_6,102531997,78500,50,35,100
340,builder_6,1100000,0,65,50,1
341,builder_6,70358995,5558900,60,42,36
342,builder_6,225519994,13216500,49,36,100
343,builder_6,188609991,7936400,67,46,100
344,builder_6,104018995,328720,57,43,99
345,builder_6,156790002,184820,41,34,100
346,builder_6,127783994,735230,48,35,100
347,builder_6,49547995,268300,50,41,44
348,builder_6,189330035,673500,55,39,100
349,builder_6,171809999,106100,44,30,100
350,builder_6,119340008,404230,56,45,100
351,builder_6,100219991,233600,40,31,51
352,builder_6,119832985,44990,46,38,78
353,builder_6,162310012,44990,50,36,100
354,builder_6,76183001,594800,56,46,60
355,builder_6,103900996,16400,51,37,56
356,builder_6,167061990,16400,47,35,69
357,builder_6,322900000,864100,56,48,100
358,builder_6,89668986,64600,54,42,66
359,builder_6,102531997,78500,50,35,100
360,builder_6,1100000,0,65,50,1
361,builder_6,70358995,5558900,60,42,36
362,builder_6,225519994,13216500,49,36,100
363,builder_6,188609991,7936400,67,46,100
364,builder_6,104018995,328720,57,43,99
365,builder_6,156790002,184820,41,34,100
366,builder_6,127783994,735230,48,35,100
367,builder_6,49547995,268300,50,41,44
368,builder_6,189330035,673500,55,39,100
369,builder_6,171809999,106100,44,30,100
370,builder_6,119340008,404230,56,45,100
371,builder_6,100219991,233600,40,31,51
372,builder_6,119832985,44990,46,38,78
373,builder_6,162310012,44990,50,36,100
374,builder_6,76183001,594800,56,46,60
375,builder_6,103900996,16400,51,37,56
376,builder_6,167061990,16400,47,35,69
377,builder_6,322900000,864100,56,48,100
378,builder_6,89668986,64600,54,42,66
379,builder_6,102531997,78500,50,35,100
380,builder_6,1100000,0,65,50,1
381,builder_6,70358995,5558900,60,42,36
382,builder_6,225519994,13216500,49,36,100
383,builder_6,188609991,7936400,67,46,100
384,builder_6,104018995,328720,57,43,99
385,builder_6,156790002,184820,41,34,100
386,builder_6,127783994,735230,48,35,100
387,builder_6,49547995,268300,50,41,44
388,builder_6,189330035,673500,55,39,100
389,builder_6,171809999,106100,44,30,100
390,builder_6,119340008,404230,56,45,100
391,builder_6,100219991,233600,40,31,51
392,builder_6,119832985,44990,46,38,78
393,builder_6,162310012,44990,50,36,100
394,builder_6,76183001,594800,56,46,60
395,builder_6,103900996,16400,51,37,56
396,builder_6,167061990,16400,47,35,69
397,builder_6,322900000,864100,56,48,100
398,builder_6,89668986,64600,54,42,66
399,builder_6,102531997,78500,50,35,100
400,builder_6,1100000,0,65,50,1
401,builder_6,70358995,5558900,60,42,36
402,builder_6,225519994,13216500,49,36,100
403,builder_6,188609991,7936400,67,46,100
404,builder_6,104018995,328720,57,43,99
405,builder_6,156790002,184820,41,34,100
406,builder_6,127783994,735230,48,35,100
407,builder_6,49547995,268300,50,41,44
408,builder_6,189330035,673500,55,39,100
409,builder_6,171809999,106100,44,30,100
410,builder_6,119340008,404230,56,45,100
411,builder_6,100219991,233600,40,31,51
412,builder_6,119832985,44990,46,38,78
413,builder_6,162310012,44990,50,36,100
414,builder_6,76183001,594800,56,46,60
415,builder_6,103900996,16400,51,37,56
416,builder_6,167061990,16400,47,35,69
417,builder_6,322900000,864100,56,48,100
418,builder_6,89668986,64600,54,42,66
419,builder_6,102531997,78500,50,35,100
420,builder_6,1100000,0,65,50,1
421,builder_6,70358995,5558900,60,42,36
422,builder_6,225519994,13216500,49,36,100
423,builder_6,188609991,7936400,67,46,100
424,builder_6,104018995,328720,57,43,99
425,builder_6,156790002,184820,41,34,100
426,builder_6,127783994,735230,48,35,100
427,builder_6,49547995,268300,50,41,44
428,builder_6,189330035,673500,55,39,100
429,builder_6,171809999,106100,44,30,100
430,builder_6,119340008,404230,56,45,100
431,builder_6,100219991,233600,40,31,51
432,builder_6,119832985,44990,46,38,78
433,builder_6,162310012,44990,50,36,100
434,builder_6,76183001,594800,56,46,60
435,builder_6,103900996,16400,51,37,56
436,builder_6,167061990,16400,47,35,69
437,builder_6,322900000,864100,56,48,100
438,builder_6,89668986,64600,54,42,66
439,builder_6,102531997,78500,50,35,100
440,builder_6,1100000,0,65,50,1
441,builder_6,70358995,5558900,60,42,36
442,builder_6,225519994,13216500,49,36,100
443,builder_6,188609991,7936400,67,46,100
444,builder_6,104018995,328720,57,43,99
445,builder_6,156790002,184820,41,34,100
446,builder_6,127783994,735230,48,35,100
447,builder_6,49547995,268300,50,41,44
448,builder_6,189330035,673500,55,39,100
449,builder_6,171809999,106100,44,30,100
450,builder_6,119340008,404230,56,45,100
451,builder_6,100219991,233600,40,31,51
452,builder_6,119832985,44990,46,38,78
453,builder_6,162310012,44990,50,36,100
454,builder_6,76183001,594800,56,46,60
455,builder_6,103900996,16400,51,37,56
456,builder_6,167061990,16400,47,35,69
457,builder_6,322900000,864100,56,48,100
458,builder_6,89668986,64600,54,42,66
459,builder_6,102531997,78500,50,35,100
460,builder_6,1100000,0,65,50,1
461,builder_6,70358995,5558900,60,42,36
462,builder_6,225519994,13216500,49,36,100
463,builder_6,188609991,7936400,67,46,100
464,builder_6,104018995,328720,57,43,99
465,builder_6,156790002,184820,41,34,100
466,builder_6,127783994,735230,48,35,100
467,builder_6,49547995,268300,50,41,44
468,builder_6,189330035,673500,55,39,100
469,builder_6,171809999,106100,44,30,100
470,builder_6,119340008,404230,56,45,100
471,builder_6,100219991,233600,40,31,51
472,builder_6,119832985,44990,46,38,78
473,builder_6,162310012,44990,50,36,100
474,builder_6,76183001,594800,56,46,60
475,builder_6,103900996,16400,51,37,56
476,builder_6,167061990,16400,47,35,69
477,builder_6,322900000,864100,56,48,100
478,builder_6,89668986,64600,54,42,66
479,builder_6,102531997,78500,50,35,100
480,builder_6,1100000,0,65,50,1
481,builder_6,70358995,5558900,60,42,36
482,builder_6,225519994,13216500,49,36,100
483,builder_6,188609991,7936400,67,46,100
484,builder_6,104018995,328720,57,43,99
485,builder_6,156790002,184820,41,34,100
486,builder_6,127783994,735230,48,35,100
487,builder_6,49547995,268300,50,41,44
488,builder_6,189330035,673500,55,39,100
489,builder_6,171809999,106100,44,30,100
490,builder_6,119340008,404230,56,45,100
491,builder_6,100219991,233600,40,31,51
492,builder_6,119832985,44990,46,38,78
493,builder_6,162310012,44990,50,36,100
494,builder_6,76183001,594800,56,46,60
495,builder_6,103900996,16400,51,37,56
496,builder_6,167061990,16400,47,35,69
497,builder_6,322900000,864100,56,48,100
498,builder_6,89668986,64600,54,42,66
499,builder_6,102531997,78500,50,35,100
500,builder_6,1100000,0,65,50,1
501,builder_6,70358995,5558900,60,42,36
502,builder_6,225519994,13216500,49,36,100
503,builder_6,188609991,7936400,67,46,100
504,builder_6,104018995,328720,57,43,99
505,builder_6,156790002,184820,41,34,100
506,builder_6,127783994,735230,48,35,100
507,builder_6,49547995,268300,50,41,44
508,builder_6,189330035,673500,55,39,100
509,builder_6,171809999,106100,44,30,100
510,builder_6,119340008,404230,56,45,100
511,builder_6,100219991,233600,40,31,51
512,builder_6,119832985,44990,46,38,78
513,builder_6,162310012,44990,50,36,100
514,builder_6,76183001,594800,56,46,60
515,builder_6,103900996,16400,51,37,56
516,builder_6,167061990,16400,47,35,69
517,builder_6,322900000,864100,56,48,100
518,builder_6,89668986,64600,54,42,66
519,builder_6,102531997,78500,50,35,100
520,builder_6,24700004,12800,65,50,14
521,builder_6,119110000,133800,50,42,54
522,builder_6,145477994,4733700,62,47,94
523,builder_6,72178003,4638800,54,39,87
524,builder_6,59818014,266200,52,45,100
525,builder_6,125100003,4634500,46,33,100
526,builder_6,81989995,576100,55,34,96
527,builder_6,102271000,181000,49,38,46
528,builder_7,5098000,0,47,29,2
529,builder_6,241830010,902400,51,43,100
530,builder_6,91585999,211400,55,42,73
531,builder_6,136434004,114400,56,31,94
532,builder_6,175580013,327630,57,43,100
533,builder_6,110840011,643730,51,38,100
534,builder_6,72164003,372300,54,46,93
535,builder_6,96080010,1261000,49,37,86
536,builder_6,127620021,1100000,54,42,85
537,builder_6,308510013,146700,54,40,100
538,builder_6,282329994,377700,55,43,100
539,builder_6,189911981,483100,59,47,91
540,builder_6,24700004,12800,65,50,14
541,builder_6,119110000,133800,50,42,54
542,builder_6,145477994,4733700,62,47,94
543,builder_6,72178003,4638800,54,39,87
544,builder_6,59818014,266200,52,45,100
545,builder_6,125100003,4634500,46,33,100
546,builder_6,81989995,576100,55,34,96
547,builder_6,102271000,181000,49,38,46
548,builder_7,5098000,0,47,29,2
549,builder_6,241830010,902400,51,43,100
550,builder_6,91585999,211400,55,42,73
551,builder_6,136434004,114400,56,31,94
552,builder_6,175580013,327630,57,43,100
553,builder_6,110840011,643730,51,38,100
554,builder_6,72164003,372300,54,46,93
555,builder_6,96080010,1261000,49,37,86
556,builder_6,127620021,1100000,54,42,85
557,builder_6,308510013,146700,54,40,100
558,builder_6,282329994,377700,55,43,100
559,builder_6,189911981,483100,59,47,91
560,builder_6,24700004,12800,65,50,14
561,builder_6,119110000,133800,50,42,54
562,builder_6,145477994,4733700,62,47,94
563,builder_6,72178003,4638800,54,39,87
564,builder_6,59818014,266200,52,45,100
565,builder_6,125100003,4634500,46,33,100
566,builder_6,81989995,576100,55,34,96
567,builder_6,102271000,181000,49,38,46
568,builder_7,5098000,0,47,29,2
569,builder_6,241830010,902400,51,43,100
570,builder_6,91585999,211400,55,42,73
571,builder_6,136434004,114400,56,31,94
572,builder_6,175580013,327630,57,43,100
573,builder_6,110840011,643730,51,38,100
574,builder_6,72164003,372300,54,46,93
575,builder_6,96080010,1261000,49,37,86
576,builder_6,127620021,1100000,54,42,85
577,builder_6,308510013,146700,54,40,100
578,builder_6,282329994,377700,55,43,100
579,builder_6,189911981,483100,59,47,91
580,builder_6,24700004,12800,65,50,14
581,builder_6,119110000,133800,50,42,54
582,builder_6,145477994,4733700,62,47,94
583,builder_6,72178003,4638800,54,39,87
584,builder_6,59818014,266200,52,45,100
585,builder_6,125100003,4634500,46,33,100
586,builder_6,81989995,576100,55,34,96
587,builder_6,102271000,181000,49,38,46
588,builder_7,5098000,0,47,29,2
589,builder_6,241830010,902400,51,43,100
590,builder_6,91585999,211400,55,42,73
591,builder_6,136434004,114400,56,31,94
592,builder_6,175580013,327630,57,43,100
593,builder_6,110840011,643730,51,38,100
594,builder_6,72164003,372300,54,46,93
595,builder_6,96080010,1261000,49,37,86
596,builder_6,127620021,1100000,54,42,85
597,builder_6,308510013,146700,54,40,100
598,builder_6,282329994,377700,55,43,100
599,builder_6,189911981,483100,59,47,91
600,builder_6,24700004,12800,65,50,14
601,builder_6,119110000,133800,50,42,54
602,builder_6,145477994,4733700,62,47,94
603,builder_6,72178003,4638800,54,39,87
604,builder_6,59818014,266200,52,45,100
605,builder_6,125100003,4634500,46,33,100
606,builder_6,81989995,576100,55,34,96
607,builder_6,102271000,181000,49,38,46
608,builder_7,5098000,0,47,29,2
609,builder_6,241830010,902400,51,43,100
610,builder_6,91585999,211400,55,42,73
611,builder_6,136434004,114400,56,31,94
612,builder_6,175580013,327630,57,43,100
613,builder_6,110840011,643730,51,38,100
614,builder_6,72164003,372300,54,46,93
615,builder_6,96080010,1261000,49,37,86
616,builder_6,127620021,1100000,54,42,85
617,builder_6,308510013,146700,54,40,100
618,builder_6,282329994,377700,55,43,100
619,builder_6,189911981,483100,59,47,91
620,builder_6,24700004,12800,65,50,14
621,builder_6,119110000,133800,50,42,54
622,builder_6,145477994,4733700,62,47,94
623,builder_6,72178003,4638800,54,39,87
624,builder_6,59818014,266200,52,45,100
625,builder_6,125100003,4634500,46,33,100
626,builder_6,81989995,576100,55,34,96
627,builder_6,102271000,181000,49,38,46
628,builder_7,5098000,0,47,29,2
629,builder_6,241830010,902400,51,43,100
630,builder_6,91585999,211400,55,42,73
631,builder_6,136434004,114400,56,31,94
632,builder_6,175580013,327630,57,43,100
633,builder_6,110840011,643730,51,38,100
634,builder_6,72164003,372300,54,46,93
635,builder_6,96080010,1261000,49,37,86
636,builder_6,127620021,1100000,54,42,85
637,builder_6,308510013,146700,54,40,100
638,builder_6,282329994,377700,55,43,100
639,builder_6,189911981,483100,59,47,91
640,builder_6,24700004,12800,65,50,14
641,builder_6,119110000,133800,50,42,54
642,builder_6,145477994,4733700,62,47,94
643,builder_6,72178003,4638800,54,39,87
644,builder_6,59818014,266200,52,45,100
645,builder_6,125100003,4634500,46,33,100
646,builder_6,81989995,576100,55,34,96
647,builder_6,102271000,181000,49,38,46
648,builder_7,5098000,0,47,29,2
649,builder_6,241830010,902400,51,43,100
650,builder_6,91585999,211400,55,42,73
651,builder_6,136434004,114400,56,31,94
652,builder_6,175580013,327630,57,43,100
653,builder_6,110840011,643730,51,38,100
654,builder_6,72164003,372300,54,46,93
655,builder_6,96080010,1261000,49,37,86
656,builder_6,127620021,1100000,54,42,85
657,builder_6,308510013,146700,54,40,100
658,builder_6,282329994,377700,55,43,100
659,builder_6,189911981,483100,59,47,91
660,builder_6,24700004,12800,65,50,14
661,builder_6,119110000,133800,50,42,54
662,builder_6,145477994,4733700,62,47,94
663,builder_6,72178003,4638800,54,39,87
664,builder_6,59818014,266200,52,45,100
665,builder_6,125100003,4634500,46,33,100
666,builder_6,81989995,576100,55,34,96
667,builder_6,102271000,181000,49,38,46
668,builder_7,5098000,0,47,29,2
669,builder_6,241830010,902400,51,43,100
670,builder_6,91585999,211400,55,42,73
671,builder_6,136434004,114400,56,31,94
672,builder_6,175580013,327630,57,43,100
673,builder_6,110840011,643730,51,38,100
674,builder_6,72164003,372300,54,46,93
675,builder_6,96080010,1261000,49,37,86
676,builder_6,127620021,1100000,54,42,85
677,builder_6,308510013,146700,54,40,100
678,builder_6,282329994,377700,55,43,100
679,builder_6,189911981,483100,59,47,91
680,builder_6,24700004,12800,65,50,14
681,builder_6,119110000,133800,50,42,54
682,builder_6,145477994,4733700,62,47,94
683,builder_6,72178003,4638800,54,39,87
684,builder_6,59818014,266200,52,45,100
685,builder_6,125100003,4634500,46,33,100
686,builder_6,81989995,576100,55,34,96
687,builder_6,102271000,181000,49,38,46
688,builder_7,5098000,0,47,29,2
