block_num,builder_id,total_gas_fee,total_mev,included_txs
0,builder_6,5849999,3130,
1,builder_6,5989999,3130,
2,builder_6,314941006,19395810,
3,builder_6,37941997,0,
4,builder_6,262544008,319600,
5,builder_6,234315005,434500,
6,builder_6,48590000,17700000,
7,builder_6,130000007,35400000,
8,builder_6,126423999,17700000,
9,builder_6,330670012,46500,
10,builder_6,520000018,0,
11,builder_6,105500002,0,
12,builder_6,277910000,56200,
13,builder_6,370390005,91300,
14,builder_6,376170008,119900,
15,builder_6,386279997,117900,
16,builder_6,311421991,68700,
17,builder_6,180050006,0,
18,builder_6,465400021,410000,
19,builder_6,412300005,413130,
20,builder_6,5849999,3130,
21,builder_6,5989999,3130,
22,builder_6,314941006,19395810,
23,builder_6,37941997,0,
24,builder_6,262544008,319600,
25,builder_6,234315005,434500,
26,builder_6,48590000,17700000,
27,builder_6,130000007,35400000,
28,builder_6,126423999,17700000,
29,builder_6,330670012,46500,
30,builder_6,520000018,0,
31,builder_6,105500002,0,
32,builder_6,277910000,56200,
33,builder_6,370390005,91300,
34,builder_6,376170008,119900,
35,builder_6,386279997,117900,
36,builder_6,311421991,68700,
37,builder_6,180050006,0,
38,builder_6,465400021,410000,
39,builder_6,412300005,413130,
40,builder_6,5849999,3130,
41,builder_6,5989999,3130,
42,builder_6,314941006,19395810,
43,builder_6,37941997,0,
44,builder_6,262544008,319600,
45,builder_6,234315005,434500,
46,builder_6,48590000,17700000,
47,builder_6,130000007,35400000,
48,builder_6,126423999,17700000,
49,builder_6,330670012,46500,
50,builder_6,520000018,0,
51,builder_6,105500002,0,
52,builder_6,277910000,56200,
53,builder_6,370390005,91300,
54,builder_6,376170008,119900,
55,builder_6,386279997,117900,
56,builder_6,311421991,68700,
57,builder_6,180050006,0,
58,builder_6,465400021,410000,
59,builder_6,412300005,413130,
60,builder_6,5849999,3130,
61,builder_6,5989999,3130,
62,builder_6,314941006,19395810,
63,builder_6,37941997,0,
64,builder_6,262544008,319600,
65,builder_6,234315005,434500,
66,builder_6,48590000,17700000,
67,builder_6,130000007,35400000,
68,builder_6,126423999,17700000,
69,builder_6,330670012,46500,
70,builder_6,520000018,0,
71,builder_6,105500002,0,
72,builder_6,277910000,56200,
73,builder_6,370390005,91300,
74,builder_6,376170008,119900,
75,builder_6,386279997,117900,
76,builder_6,311421991,68700,
77,builder_6,180050006,0,
78,builder_6,465400021,410000,
79,builder_6,412300005,413130,
80,builder_6,5849999,3130,
81,builder_6,5989999,3130,
82,builder_6,314941006,19395810,
83,builder_6,37941997,0,
84,builder_6,262544008,319600,
85,builder_6,234315005,434500,
86,builder_6,48590000,17700000,
87,builder_6,130000007,35400000,
88,builder_6,126423999,17700000,
89,builder_6,330670012,46500,
90,builder_6,520000018,0,
91,builder_6,105500002,0,
92,builder_6,277910000,56200,
93,builder_6,370390005,91300,
94,builder_6,376170008,119900,
95,builder_6,386279997,117900,
96,builder_6,311421991,68700,
97,builder_6,180050006,0,
98,builder_6,465400021,410000,
99,builder_6,412300005,413130,
100,builder_6,5849999,3130,
101,builder_6,5989999,3130,
102,builder_6,314941006,19395810,
103,builder_6,37941997,0,
104,builder_6,262544008,319600,
105,builder_6,234315005,434500,
106,builder_6,48590000,17700000,
107,builder_6,130000007,35400000,
108,builder_6,126423999,17700000,
109,builder_6,330670012,46500,
110,builder_6,520000018,0,
111,builder_6,105500002,0,
112,builder_6,277910000,56200,
113,builder_6,370390005,91300,
114,builder_6,376170008,119900,
115,builder_6,386279997,117900,
116,builder_6,311421991,68700,
117,builder_6,180050006,0,
118,builder_6,465400021,410000,
119,builder_6,412300005,413130,
120,builder_6,5849999,3130,
121,builder_6,5989999,3130,
122,builder_6,314941006,19395810,
123,builder_6,37941997,0,
124,builder_6,262544008,319600,
125,builder_6,234315005,434500,
126,builder_6,48590000,17700000,
127,builder_6,130000007,35400000,
128,builder_6,126423999,17700000,
129,builder_6,330670012,46500,
130,builder_6,520000018,0,
131,builder_6,105500002,0,
132,builder_6,277910000,56200,
133,builder_6,370390005,91300,
134,builder_6,376170008,119900,
135,builder_6,386279997,117900,
136,builder_6,311421991,68700,
137,builder_6,180050006,0,
138,builder_6,465400021,410000,
139,builder_6,412300005,413130,
140,builder_6,5849999,3130,
141,builder_6,5989999,3130,
142,builder_6,314941006,19395810,
143,builder_6,37941997,0,
144,builder_6,262544008,319600,
145,builder_6,234315005,434500,
146,builder_6,48590000,17700000,
147,builder_6,130000007,35400000,
148,builder_6,126423999,17700000,
149,builder_6,330670012,46500,
150,builder_6,520000018,0,
151,builder_6,105500002,0,
152,builder_6,277910000,56200,
153,builder_6,370390005,91300,
154,builder_6,376170008,119900,
155,builder_6,386279997,117900,
156,builder_6,311421991,68700,
157,builder_6,180050006,0,
158,builder_6,465400021,410000,
159,builder_6,412300005,413130,
160,builder_6,5849999,3130,
161,builder_6,5989999,3130,
162,builder_6,314941006,19395810,
163,builder_6,37941997,0,
164,builder_6,262544008,319600,
165,builder_6,234315005,434500,
166,builder_6,48590000,17700000,
167,builder_6,130000007,35400000,
168,builder_6,126423999,17700000,
169,builder_6,330670012,46500,
170,builder_6,520000018,0,
171,builder_6,105500002,0,
172,builder_6,277910000,56200,
173,builder_6,370390005,91300,
174,builder_6,376170008,119900,
175,builder_6,386279997,117900,
176,builder_6,311421991,68700,
177,builder_6,180050006,0,
178,builder_6,465400021,410000,
179,builder_6,412300005,413130,
180,builder_6,5849999,3130,
181,builder_6,5989999,3130,
182,builder_6,314941006,19395810,
183,builder_6,37941997,0,
184,builder_6,262544008,319600,
185,builder_6,234315005,434500,
186,builder_6,48590000,17700000,
187,builder_6,130000007,35400000,
188,builder_6,126423999,17700000,
189,builder_6,330670012,46500,
190,builder_6,520000018,0,
191,builder_6,105500002,0,
192,builder_6,277910000,56200,
193,builder_6,370390005,91300,
194,builder_6,376170008,119900,
195,builder_6,386279997,117900,
196,builder_6,311421991,68700,
197,builder_6,180050006,0,
198,builder_6,465400021,410000,
199,builder_6,412300005,413130,
200,builder_6,5849999,3130,
201,builder_6,5989999,3130,
202,builder_6,314941006,19395810,
203,builder_6,37941997,0,
204,builder_6,262544008,319600,
205,builder_6,234315005,434500,
206,builder_6,48590000,17700000,
207,builder_6,130000007,35400000,
208,builder_6,126423999,17700000,
209,builder_6,330670012,46500,
210,builder_6,520000018,0,
211,builder_6,105500002,0,
212,builder_6,277910000,56200,
213,builder_6,370390005,91300,
214,builder_6,376170008,119900,
215,builder_6,386279997,117900,
216,builder_6,311421991,68700,
217,builder_6,180050006,0,
218,builder_6,465400021,410000,
219,builder_6,412300005,413130,
220,builder_6,5849999,3130,
221,builder_6,5989999,3130,
222,builder_6,314941006,19395810,
223,builder_6,37941997,0,
224,builder_6,262544008,319600,
225,builder_6,234315005,434500,
226,builder_6,48590000,17700000,
227,builder_6,130000007,35400000,
228,builder_6,126423999,17700000,
229,builder_6,330670012,46500,
230,builder_6,520000018,0,
231,builder_6,105500002,0,
232,builder_6,277910000,56200,
233,builder_6,370390005,91300,
234,builder_6,376170008,119900,
235,builder_6,386279997,117900,
236,builder_6,311421991,68700,
237,builder_6,180050006,0,
238,builder_6,465400021,410000,
239,builder_6,412300005,413130,
240,builder_6,5849999,3130,
241,builder_6,5989999,3130,
242,builder_6,314941006,19395810,
243,builder_6,37941997,0,
244,builder_6,262544008,319600,
245,builder_6,234315005,434500,
246,builder_6,48590000,17700000,
247,builder_6,130000007,35400000,
248,builder_6,126423999,17700000,
249,builder_6,330670012,46500,
250,builder_6,520000018,0,
251,builder_6,105500002,0,
252,builder_6,277910000,56200,
253,builder_6,370390005,91300,
254,builder_6,376170008,119900,
255,builder_6,386279997,117900,
256,builder_6,311421991,68700,
257,builder_6,180050006,0,
258,builder_6,465400021,410000,
259,builder_6,412300005,413130,
260,builder_6,1130000,36800,
261,builder_6,36741003,805800,
262,builder_6,178351010,909940,
263,builder_3,896809996,7840,
264,builder_6,2412409987,0,
265,builder_6,2769149997,33300,
266,builder_6,152830012,0,
267,builder_6,2300600014,194300,
268,builder_6,505759993,161000,
269,builder_6,101722993,0,
270,builder_6,163115999,0,
271,builder_6,149239989,15100,
272,builder_6,233189994,15100,
273,builder_6,148457009,0,
274,builder_6,153779995,17748600,
275,builder_6,179280007,18294000,
276,builder_6,147440002,0,
277,builder_6,212520022,0,
278,builder_6,159424000,7309100,
279,builder_6,242106003,119100,
280,builder_6,1130000,36800,
281,builder_6,36741003,805800,
282,builder_6,178351010,909940,
283,builder_3,896809996,7840,
284,builder_6,2412409987,0,
285,builder_6,2769149997,33300,
286,builder_6,152830012,0,
287,builder_6,2300600014,194300,
288,builder_6,505759993,161000,
289,builder_6,101722993,0,
290,builder_6,163115999,0,
291,builder_6,149239989,15100,
292,builder_6,233189994,15100,
293,builder_6,148457009,0,
294,builder_6,153779995,17748600,
295,builder_6,179280007,18294000,
296,builder_6,147440002,0,
297,builder_6,212520022,0,
298,builder_6,159424000,7309100,
299,builder_6,242106003,119100,
300,builder_6,1130000,36800,
301,builder_6,36741003,805800,
302,builder_6,178351010,909940,
303,builder_3,896809996,7840,
304,builder_6,2412409987,0,
305,builder_6,2769149997,33300,
306,builder_6,152830012,0,
307,builder_6,2300600014,194300,
308,builder_6,505759993,161000,
309,builder_6,101722993,0,
310,builder_6,163115999,0,
311,builder_6,149239989,15100,
312,builder_6,233189994,15100,
313,builder_6,148457009,0,
314,builder_6,153779995,17748600,
315,builder_6,179280007,18294000,
316,builder_6,147440002,0,
317,builder_6,212520022,0,
318,builder_6,159424000,7309100,
319,builder_6,242106003,119100,
320,builder_6,1130000,36800,
321,builder_6,36741003,805800,
322,builder_6,178351010,909940,
323,builder_3,896809996,7840,
324,builder_6,2412409987,0,
325,builder_6,2769149997,33300,
326,builder_6,152830012,0,
327,builder_6,2300600014,194300,
328,builder_6,505759993,161000,
329,builder_6,101722993,0,
330,builder_6,163115999,0,
331,builder_6,149239989,15100,
332,builder_6,233189994,15100,
333,builder_6,148457009,0,
334,builder_6,153779995,17748600,
335,builder_6,179280007,18294000,
336,builder_6,147440002,0,
337,builder_6,212520022,0,
338,builder_6,159424000,7309100,
339,builder_6,242106003,119100,
340,builder_6,1130000,36800,
