block_num,builder_id,total_gas_fee,total_mev,included_txs
0,builder_6,5919998,3130,
1,builder_6,43438996,1632830,
2,builder_6,46259000,17794120,
3,builder_6,170978988,17842900,
4,builder_6,46425984,43600,
5,builder_6,261609993,18077700,
6,builder_6,170040032,322000,
7,builder_6,106077020,0,
8,builder_7,11807004,0,
9,builder_6,71507016,0,
10,builder_6,116092045,0,
11,builder_6,93682017,0,
12,builder_6,125744042,0,
13,builder_6,85736998,161000,
14,builder_6,43134000,0,
15,builder_6,37319999,0,
16,builder_6,52970000,0,
17,builder_6,27446993,0,
18,builder_6,192140022,0,
19,builder_6,179930030,0,
20,builder_6,5919998,3130,
21,builder_6,43438996,1632830,
22,builder_6,46259000,17794120,
23,builder_6,170978988,17842900,
24,builder_6,46425984,43600,
25,builder_6,261609993,18077700,
26,builder_6,170040032,322000,
27,builder_6,106077020,0,
28,builder_7,11807004,0,
29,builder_6,71507016,0,
30,builder_6,116092045,0,
31,builder_6,93682017,0,
32,builder_6,125744042,0,
33,builder_6,85736998,161000,
34,builder_6,43134000,0,
35,builder_6,37319999,0,
36,builder_6,52970000,0,
37,builder_6,27446993,0,
38,builder_6,192140022,0,
39,builder_6,179930030,0,
40,builder_6,5919998,3130,
41,builder_6,43438996,1632830,
42,builder_6,46259000,17794120,
43,builder_6,170978988,17842900,
44,builder_6,46425984,43600,
45,builder_6,261609993,18077700,
46,builder_6,170040032,322000,
47,builder_6,106077020,0,
48,builder_7,11807004,0,
49,builder_6,71507016,0,
50,builder_6,116092045,0,
51,builder_6,93682017,0,
52,builder_6,125744042,0,
53,builder_6,85736998,161000,
54,builder_6,43134000,0,
55,builder_6,37319999,0,
56,builder_6,52970000,0,
57,builder_6,27446993,0,
58,builder_6,192140022,0,
59,builder_6,179930030,0,
60,builder_6,5919998,3130,
61,builder_6,43438996,1632830,
62,builder_6,46259000,17794120,
63,builder_6,170978988,17842900,
64,builder_6,46425984,43600,
65,builder_6,261609993,18077700,
66,builder_6,170040032,322000,
67,builder_6,106077020,0,
68,builder_7,11807004,0,
69,builder_6,71507016,0,
70,builder_6,116092045,0,
71,builder_6,93682017,0,
72,builder_6,125744042,0,
73,builder_6,85736998,161000,
74,builder_6,43134000,0,
75,builder_6,37319999,0,
76,builder_6,52970000,0,
77,builder_6,27446993,0,
78,builder_6,192140022,0,
79,builder_6,179930030,0,
80,builder_6,5919998,3130,
81,builder_6,43438996,1632830,
82,builder_6,46259000,17794120,
83,builder_6,170978988,17842900,
84,builder_6,46425984,43600,
85,builder_6,261609993,18077700,
86,builder_6,170040032,322000,
87,builder_6,106077020,0,
88,builder_7,11807004,0,
89,builder_6,71507016,0,
90,builder_6,116092045,0,
91,builder_6,93682017,0,
92,builder_6,125744042,0,
93,builder_6,85736998,161000,
94,builder_6,43134000,0,
95,builder_6,37319999,0,
96,builder_6,52970000,0,
97,builder_6,27446993,0,
98,builder_6,192140022,0,
99,builder_6,179930030,0,
100,builder_6,5919998,3130,
101,builder_6,43438996,1632830,
102,builder_6,46259000,17794120,
103,builder_6,170978988,17842900,
104,builder_6,46425984,43600,
105,builder_6,261609993,18077700,
106,builder_6,170040032,322000,
107,builder_6,106077020,0,
108,builder_7,11807004,0,
109,builder_6,71507016,0,
110,builder_6,116092045,0,
111,builder_6,93682017,0,
112,builder_6,125744042,0,
113,builder_6,85736998,161000,
114,builder_6,43134000,0,
115,builder_6,37319999,0,
116,builder_6,52970000,0,
117,builder_6,27446993,0,
118,builder_6,192140022,0,
119,builder_6,179930030,0,
120,builder_6,5919998,3130,
121,builder_6,43438996,1632830,
122,builder_6,46259000,17794120,
123,builder_6,170978988,17842900,
124,builder_6,46425984,43600,
125,builder_6,261609993,18077700,
126,builder_6,170040032,322000,
127,builder_6,106077020,0,
128,builder_7,11807004,0,
129,builder_6,71507016,0,
130,builder_6,116092045,0,
131,builder_6,93682017,0,
132,builder_6,125744042,0,
133,builder_6,85736998,161000,
134,builder_6,43134000,0,
135,builder_6,37319999,0,
136,builder_6,52970000,0,
137,builder_6,27446993,0,
138,builder_6,192140022,0,
139,builder_6,179930030,0,
140,builder_6,5919998,3130,
141,builder_6,43438996,1632830,
142,builder_6,46259000,17794120,
143,builder_6,170978988,17842900,
144,builder_6,46425984,43600,
145,builder_6,261609993,18077700,
146,builder_6,170040032,322000,
147,builder_6,106077020,0,
148,builder_7,11807004,0,
149,builder_6,71507016,0,
150,builder_6,116092045,0,
151,builder_6,93682017,0,
152,builder_6,125744042,0,
153,builder_6,85736998,161000,
154,builder_6,43134000,0,
155,builder_6,37319999,0,
156,builder_6,52970000,0,
157,builder_6,27446993,0,
158,builder_6,192140022,0,
159,builder_6,179930030,0,
160,builder_6,5919998,3130,
161,builder_6,43438996,1632830,
162,builder_6,46259000,17794120,
163,builder_6,170978988,17842900,
164,builder_6,46425984,43600,
165,builder_6,261609993,18077700,
166,builder_6,170040032,322000,
167,builder_6,106077020,0,
168,builder_7,11807004,0,
169,builder_6,71507016,0,
170,builder_6,116092045,0,
171,builder_6,93682017,0,
172,builder_6,125744042,0,
173,builder_6,85736998,161000,
174,builder_6,43134000,0,
175,builder_6,37319999,0,
176,builder_6,52970000,0,
177,builder_6,27446993,0,
178,builder_6,192140022,0,
179,builder_6,179930030,0,
180,builder_6,5919998,3130,
181,builder_6,43438996,1632830,
182,builder_6,46259000,17794120,
183,builder_6,170978988,17842900,
184,builder_6,46425984,43600,
185,builder_6,261609993,18077700,
186,builder_6,170040032,322000,
187,builder_6,106077020,0,
188,builder_7,11807004,0,
189,builder_6,71507016,0,
190,builder_6,116092045,0,
191,builder_6,93682017,0,
192,builder_6,125744042,0,
193,builder_6,85736998,161000,
194,builder_6,43134000,0,
195,builder_6,37319999,0,
196,builder_6,52970000,0,
197,builder_6,27446993,0,
198,builder_6,192140022,0,
199,builder_6,179930030,0,
200,builder_6,5919998,3130,
201,builder_6,43438996,1632830,
202,builder_6,46259000,17794120,
203,builder_6,170978988,17842900,
204,builder_6,46425984,43600,
205,builder_6,261609993,18077700,
206,builder_6,170040032,322000,
207,builder_6,106077020,0,
208,builder_7,11807004,0,
209,builder_6,71507016,0,
210,builder_6,116092045,0,
211,builder_6,93682017,0,
212,builder_6,125744042,0,
213,builder_6,85736998,161000,
214,builder_6,43134000,0,
215,builder_6,37319999,0,
216,builder_6,52970000,0,
217,builder_6,27446993,0,
218,builder_6,192140022,0,
219,builder_6,179930030,0,
220,builder_6,5919998,3130,
221,builder_6,43438996,1632830,
222,builder_6,46259000,17794120,
223,builder_6,170978988,17842900,
224,builder_6,46425984,43600,
225,builder_6,261609993,18077700,
226,builder_6,170040032,322000,
227,builder_6,106077020,0,
228,builder_7,11807004,0,
229,builder_6,71507016,0,
230,builder_6,116092045,0,
231,builder_6,93682017,0,
232,builder_6,125744042,0,
233,builder_6,85736998,161000,
234,builder_6,43134000,0,
235,builder_6,37319999,0,
236,builder_6,52970000,0,
237,builder_6,27446993,0,
238,builder_6,192140022,0,
239,builder_6,179930030,0,
240,builder_6,5919998,3130,
241,builder_6,43438996,1632830,
242,builder_6,46259000,17794120,
243,builder_6,170978988,17842900,
244,builder_6,46425984,43600,
245,builder_6,261609993,18077700,
246,builder_6,170040032,322000,
247,builder_6,106077020,0,
248,builder_7,11807004,0,
