block_num,builder_id,total_gas_fee,total_mev,total_created_txs,total_attack_txs,included_txs
67,builder_6,57324014,1197480,59,36,97
68,builder_6,240313001,1617030,42,27,100
69,builder_6,357683994,1048630,53,35,100
70,builder_6,223599995,882000,42,34,83
71,builder_6,490292002,1177900,58,42,95
72,builder_6,600319008,1007400,52,40,90
73,builder_6,442140004,1839600,52,43,100
74,builder_6,338430009,112640,54,41,100
75,builder_6,38100005,383000,59,44,34
76,builder_6,42163005,383000,54,40,37
77,builder_7,5900000,0,49,36,3
78,builder_6,200400002,1046020,63,47,100
79,builder_6,256800042,1080720,62,47,100
80,builder_6,5849999,3130,56,44,8
81,builder_6,5989999,3130,53,33,10
82,builder_6,276189999,18283380,41,28,75
83,builder_6,349870000,18306080,57,48,100
84,builder_6,97392998,86000,49,38,100
85,builder_6,80502009,19700,39,24,100
86,builder_6,12807005,5180,51,40,10
87,builder_6,57324014,1197480,59,36,97
88,builder_6,240313001,1617030,42,27,100
89,builder_6,357683994,1048630,53,35,100
90,builder_6,223599995,882000,42,34,83
91,builder_6,490292002,1177900,58,42,95
92,builder_6,600319008,1007400,52,40,90
93,builder_6,442140004,1839600,52,43,100
94,builder_6,338430009,112640,54,41,100
95,builder_6,38100005,383000,59,44,34
96,builder_6,42163005,383000,54,40,37
97,builder_7,5900000,0,49,36,3
98,builder_6,200400002,1046020,63,47,100
99,builder_6,256800042,1080720,62,47,100
100,builder_6,5849999,3130,56,44,8
101,builder_6,5989999,3130,53,33,10
102,builder_6,276189999,18283380,41,28,75
103,builder_6,349870000,18306080,57,48,100
104,builder_6,97392998,86000,49,38,100
105,builder_6,80502009,19700,39,24,100
106,builder_6,12807005,5180,51,40,10
107,builder_6,57324014,1197480,59,36,97
108,builder_6,240313001,1617030,42,27,100
109,builder_6,357683994,1048630,53,35,100
110,builder_6,223599995,882000,42,34,83
111,builder_6,490292002,1177900,58,42,95
112,builder_6,600319008,1007400,52,40,90
113,builder_6,442140004,1839600,52,43,100
114,builder_6,338430009,112640,54,41,100
115,builder_6,38100005,383000,59,44,34
116,builder_6,42163005,383000,54,40,37
117,builder_7,5900000,0,49,36,3
118,builder_6,200400002,1046020,63,47,100
119,builder_6,256800042,1080720,62,47,100
120,builder_6,5849999,3130,56,44,8
121,builder_6,5989999,3130,53,33,10
122,builder_6,276189999,18283380,41,28,75
123,builder_6,349870000,18306080,57,48,100
124,builder_6,97392998,86000,49,38,100
125,builder_6,80502009,19700,39,24,100
126,builder_6,12807005,5180,51,40,10
127,builder_6,57324014,1197480,59,36,97
128,builder_6,240313001,1617030,42,27,100
129,builder_6,357683994,1048630,53,35,100
130,builder_6,223599995,882000,42,34,83
131,builder_6,490292002,1177900,58,42,95
132,builder_6,600319008,1007400,52,40,90
133,builder_6,442140004,1839600,52,43,100
134,builder_6,338430009,112640,54,41,100
135,builder_6,38100005,383000,59,44,34
136,builder_6,42163005,383000,54,40,37
137,builder_7,5900000,0,49,36,3
138,builder_6,200400002,1046020,63,47,100
139,builder_6,256800042,1080720,62,47,100
140,builder_6,5849999,3130,56,44,8
141,builder_6,5989999,3130,53,33,10
142,builder_6,276189999,18283380,41,28,75
143,builder_6,349870000,18306080,57,48,100
144,builder_6,97392998,86000,49,38,100
145,builder_6,80502009,19700,39,24,100
146,builder_6,12807005,5180,51,40,10
147,builder_6,57324014,1197480,59,36,97
148,builder_6,240313001,1617030,42,27,100
149,builder_6,357683994,1048630,53,35,100
150,builder_6,223599995,882000,42,34,83
151,builder_6,490292002,1177900,58,42,95
152,builder_6,600319008,1007400,52,40,90
153,builder_6,442140004,1839600,52,43,100
154,builder_6,338430009,112640,54,41,100
155,builder_6,38100005,383000,59,44,34
156,builder_6,42163005,383000,54,40,37
157,builder_7,5900000,0,49,36,3
158,builder_6,200400002,1046020,63,47,100
159,builder_6,256800042,1080720,62,47,100
160,builder_6,5849999,3130,56,44,8
161,builder_6,5989999,3130,53,33,10
162,builder_6,276189999,18283380,41,28,75
163,builder_6,349870000,18306080,57,48,100
164,builder_6,97392998,86000,49,38,100
165,builder_6,80502009,19700,39,24,100
166,builder_6,12807005,5180,51,40,10
167,builder_6,57324014,1197480,59,36,97
168,builder_6,240313001,1617030,42,27,100
169,builder_6,357683994,1048630,53,35,100
170,builder_6,223599995,882000,42,34,83
171,builder_6,490292002,1177900,58,42,95
172,builder_6,600319008,1007400,52,40,90
173,builder_6,442140004,1839600,52,43,100
174,builder_6,338430009,112640,54,41,100
175,builder_6,38100005,383000,59,44,34
176,builder_6,42163005,383000,54,40,37
177,builder_7,5900000,0,49,36,3
178,builder_6,200400002,1046020,63,47,100
179,builder_6,256800042,1080720,62,47,100
180,builder_6,5849999,3130,56,44,8
181,builder_6,5989999,3130,53,33,10
182,builder_6,276189999,18283380,41,28,75
183,builder_6,349870000,18306080,57,48,100
184,builder_6,97392998,86000,49,38,100
185,builder_6,80502009,19700,39,24,100
186,builder_6,12807005,5180,51,40,10
187,builder_6,57324014,1197480,59,36,97
188,builder_6,240313001,1617030,42,27,100
189,builder_6,357683994,1048630,53,35,100
190,builder_6,223599995,882000,42,34,83
191,builder_6,490292002,1177900,58,42,95
192,builder_6,600319008,1007400,52,40,90
193,builder_6,442140004,1839600,52,43,100
194,builder_6,338430009,112640,54,41,100
195,builder_6,38100005,383000,59,44,34
196,builder_6,42163005,383000,54,40,37
197,builder_7,5900000,0,49,36,3
198,builder_6,200400002,1046020,63,47,100
199,builder_6,256800042,1080720,62,47,100
200,builder_6,5849999,3130,56,44,8
201,builder_6,5989999,3130,53,33,10
202,builder_6,276189999,18283380,41,28,75
203,builder_6,349870000,18306080,57,48,100
204,builder_6,97392998,86000,49,38,100
205,builder_6,80502009,19700,39,24,100
206,builder_6,12807005,5180,51,40,10
207,builder_6,57324014,1197480,59,36,97
208,builder_6,240313001,1617030,42,27,100
209,builder_6,357683994,1048630,53,35,100
210,builder_6,223599995,882000,42,34,83
211,builder_6,490292002,1177900,58,42,95
212,builder_6,600319008,1007400,52,40,90
213,builder_6,442140004,1839600,52,43,100
214,builder_6,338430009,112640,54,41,100
215,builder_6,38100005,383000,59,44,34
216,builder_6,42163005,383000,54,40,37
217,builder_7,5900000,0,49,36,3
218,builder_6,200400002,1046020,63,47,100
219,builder_6,256800042,1080720,62,47,100
220,builder_6,5849999,3130,56,44,8
221,builder_6,5989999,3130,53,33,10
222,builder_6,276189999,18283380,41,28,75
223,builder_6,349870000,18306080,57,48,100
224,builder_6,97392998,86000,49,38,100
225,builder_6,80502009,19700,39,24,100
226,builder_6,12807005,5180,51,40,10
227,builder_6,57324014,1197480,59,36,97
228,builder_6,240313001,1617030,42,27,100
229,builder_6,357683994,1048630,53,35,100
230,builder_6,223599995,882000,42,34,83
231,builder_6,490292002,1177900,58,42,95
232,builder_6,600319008,1007400,52,40,90
233,builder_6,442140004,1839600,52,43,100
234,builder_6,338430009,112640,54,41,100
235,builder_6,38100005,383000,59,44,34
236,builder_6,42163005,383000,54,40,37
237,builder_7,5900000,0,49,36,3
238,builder_6,200400002,1046020,63,47,100
239,builder_6,256800042,1080720,62,47,100
240,builder_6,5849999,3130,56,44,8
241,builder_6,5989999,3130,53,33,10
242,builder_6,276189999,18283380,41,28,75
243,builder_6,349870000,18306080,57,48,100
244,builder_6,97392998,86000,49,38,100
245,builder_6,80502009,19700,39,24,100
246,builder_6,12807005,5180,51,40,10
247,builder_6,57324014,1197480,59,36,97
248,builder_6,240313001,1617030,42,27,100
249,builder_6,357683994,1048630,53,35,100
250,builder_6,223599995,882000,42,34,83
251,builder_6,490292002,1177900,58,42,95
252,builder_6,600319008,1007400,52,40,90
253,builder_6,442140004,1839600,52,43,100
254,builder_6,338430009,112640,54,41,100
255,builder_6,38100005,383000,59,44,34
256,builder_6,42163005,383000,54,40,37
257,builder_7,5900000,0,49,36,3
258,builder_6,200400002,1046020,63,47,100
259,builder_6,256800042,1080720,62,47,100
260,builder_6,640000,215000,45,30,3
261,builder_6,133307995,5100800,59,46,42
262,builder_6,212299994,5071600,68,49,64
263,builder_6,565209987,1770000,59,34,100
264,builder_6,543729992,1321000,59,45,100
265,builder_6,528299999,678800,52,38,100
266,builder_6,264772008,991500,47,33,74
267,builder_6,266638999,286800,52,39,93
268,builder_6,297200004,10700,47,37,100
269,builder_6,171641012,4616900,49,36,89
270,builder_6,60090003,43600,55,40,49
271,builder_6,71743001,38940,44,32,46
272,builder_6,229339994,101480,48,33,100
273,builder_6,253766988,392540,52,30,99
274,builder_6,121270003,343500,54,42,50
275,builder_6,262039992,679900,42,33,100
276,builder_6,75551996,221390,48,37,45
277,builder_6,93375006,113800,51,34,56
278,builder_6,200182993,491700,52,43,90
279,builder_6,135059989,17733100,64,46,62
280,builder_6,640000,215000,45,30,3
281,builder_6,133307995,5100800,59,46,42
282,builder_6,212299994,5071600,68,49,64
283,builder_6,565209987,1770000,59,34,100
284,builder_6,543729992,1321000,59,45,100
285,builder_6,528299999,678800,52,38,100
286,builder_6,264772008,991500,47,33,74
287,builder_6,266638999,286800,52,39,93
288,builder_6,297200004,10700,47,37,100
289,builder_6,171641012,4616900,49,36,89
290,builder_6,60090003,43600,55,40,49
291,builder_6,71743001,38940,44,32,46
292,builder_6,229339994,101480,48,33,100
293,builder_6,253766988,392540,52,30,99
294,builder_6,121270003,343500,54,42,50
295,builder_6,262039992,679900,42,33,100
296,builder_6,75551996,221390,48,37,45
297,builder_6,93375006,113800,51,34,56
298,builder_6,200182993,491700,52,43,90
299,builder_6,135059989,17733100,64,46,62
300,builder_6,640000,215000,45,30,3
301,builder_6,133307995,5100800,59,46,42
302,builder_6,212299994,5071600,68,49,64
303,builder_6,565209987,1770000,59,34,100
304,builder_6,543729992,1321000,59,45,100
305,builder_6,528299999,678800,52,38,100
306,builder_6,264772008,991500,47,33,74
307,builder_6,266638999,286800,52,39,93
308,builder_6,297200004,10700,47,37,100
309,builder_6,171641012,4616900,49,36,89
310,builder_6,60090003,43600,55,40,49
311,builder_6,71743001,38940,44,32,46
312,builder_6,229339994,101480,48,33,100
313,builder_6,253766988,392540,52,30,99
314,builder_6,121270003,343500,54,42,50
315,builder_6,262039992,679900,42,33,100
316,builder_6,75551996,221390,48,37,45
317,builder_6,93375006,113800,51,34,56
318,builder_6,200182993,491700,52,43,90
319,builder_6,135059989,17733100,64,46,62
320,builder_6,640000,215000,45,30,3
321,builder_6,133307995,5100800,59,46,42
322,builder_6,212299994,5071600,68,49,64
323,builder_6,565209987,1770000,59,34,100
324,builder_6,543729992,1321000,59,45,100
325,builder_6,528299999,678800,52,38,100
326,builder_6,264772008,991500,47,33,74
327,builder_6,266638999,286800,52,39,93
328,builder_6,297200004,10700,47,37,100
329,builder_6,171641012,4616900,49,36,89
330,builder_6,60090003,43600,55,40,49
331,builder_6,71743001,38940,44,32,46
332,builder_6,229339994,101480,48,33,100
333,builder_6,253766988,392540,52,30,99
334,builder_6,121270003,343500,54,42,50
335,builder_6,262039992,679900,42,33,100
336,builder_6,75551996,221390,48,37,45
337,builder_6,93375006,113800,51,34,56
338,builder_6,200182993,491700,52,43,90
339,builder_6,135059989,17733100,64,46,62
340,builder_6,640000,215000,45,30,3
341,builder_6,133307995,5100800,59,46,42
342,builder_6,212299994,5071600,68,49,64
343,builder_6,565209987,1770000,59,34,100
344,builder_6,543729992,1321000,59,45,100
345,builder_6,528299999,678800,52,38,100
346,builder_6,264772008,991500,47,33,74
347,builder_6,266638999,286800,52,39,93
348,builder_6,297200004,10700,47,37,100
349,builder_6,171641012,4616900,49,36,89
350,builder_6,60090003,43600,55,40,49
351,builder_6,71743001,38940,44,32,46
352,builder_6,229339994,101480,48,33,100
353,builder_6,253766988,392540,52,30,99
354,builder_6,121270003,343500,54,42,50
355,builder_6,262039992,679900,42,33,100
356,builder_6,75551996,221390,48,37,45
357,builder_6,93375006,113800,51,34,56
358,builder_6,200182993,491700,52,43,90
359,builder_6,135059989,17733100,64,46,62
360,builder_6,640000,215000,45,30,3
361,builder_6,133307995,5100800,59,46,42
362,builder_6,212299994,5071600,68,49,64
363,builder_6,565209987,1770000,59,34,100
364,builder_6,543729992,1321000,59,45,100
365,builder_6,528299999,678800,52,38,100
366,builder_6,264772008,991500,47,33,74
367,builder_6,266638999,286800,52,39,93
368,builder_6,297200004,10700,47,37,100
369,builder_6,171641012,4616900,49,36,89
370,builder_6,60090003,43600,55,40,49
371,builder_6,71743001,38940,44,32,46
372,builder_6,229339994,101480,48,33,100
373,builder_6,253766988,392540,52,30,99
374,builder_6,121270003,343500,54,42,50
375,builder_6,262039992,679900,42,33,100
376,builder_6,75551996,221390,48,37,45
377,builder_6,93375006,113800,51,34,56
378,builder_6,200182993,491700,52,43,90
379,builder_6,135059989,17733100,64,46,62
380,builder_6,640000,215000,45,30,3
381,builder_6,133307995,5100800,59,46,42
382,builder_6,212299994,5071600,68,49,64
383,builder_6,565209987,1770000,59,34,100
384,builder_6,543729992,1321000,59,45,100
385,builder_6,528299999,678800,52,38,100
386,builder_6,264772008,991500,47,33,74
387,builder_6,266638999,286800,52,39,93
388,builder_6,297200004,10700,47,37,100
389,builder_6,171641012,4616900,49,36,89
390,builder_6,60090003,43600,55,40,49
391,builder_6,71743001,38940,44,32,46
392,builder_6,229339994,101480,48,33,100
393,builder_6,253766988,392540,52,30,99
394,builder_6,121270003,343500,54,42,50
395,builder_6,262039992,679900,42,33,100
396,builder_6,75551996,221390,48,37,45
397,builder_6,93375006,113800,51,34,56
398,builder_6,200182993,491700,52,43,90
399,builder_6,135059989,17733100,64,46,62
400,builder_6,640000,215000,45,30,3
401,builder_6,133307995,5100800,59,46,42
402,builder_6,212299994,5071600,68,49,64
403,builder_6,565209987,1770000,59,34,100
404,builder_6,543729992,1321000,59,45,100
405,builder_6,528299999,678800,52,38,100
406,builder_6,264772008,991500,47,33,74
407,builder_6,266638999,286800,52,39,93
408,builder_6,297200004,10700,47,37,100
409,builder_6,171641012,4616900,49,36,89
410,builder_6,60090003,43600,55,40,49
411,builder_6,71743001,38940,44,32,46
412,builder_6,229339994,101480,48,33,100
413,builder_6,253766988,392540,52,30,99
414,builder_6,121270003,343500,54,42,50
415,builder_6,262039992,679900,42,33,100
416,builder_6,75551996,221390,48,37,45
417,builder_6,93375006,113800,51,34,56
418,builder_6,200182993,491700,52,43,90
419,builder_6,135059989,17733100,64,46,62
420,builder_6,640000,215000,45,30,3
421,builder_6,133307995,5100800,59,46,42
422,builder_6,212299994,5071600,68,49,64
423,builder_6,565209987,1770000,59,34,100
424,builder_6,543729992,1321000,59,45,100
425,builder_6,528299999,678800,52,38,100
426,builder_6,264772008,991500,47,33,74
427,builder_6,266638999,286800,52,39,93
428,builder_6,297200004,10700,47,37,100
429,builder_6,171641012,4616900,49,36,89
430,builder_6,60090003,43600,55,40,49
431,builder_6,71743001,38940,44,32,46
432,builder_6,229339994,101480,48,33,100
433,builder_6,253766988,392540,52,30,99
434,builder_6,121270003,343500,54,42,50
435,builder_6,262039992,679900,42,33,100
436,builder_6,75551996,221390,48,37,45
437,builder_6,93375006,113800,51,34,56
438,builder_6,200182993,491700,52,43,90
439,builder_6,135059989,17733100,64,46,62
440,builder_6,640000,215000,45,30,3
441,builder_6,133307995,5100800,59,46,42
442,builder_6,212299994,5071600,68,49,64
443,builder_6,565209987,1770000,59,34,100
444,builder_6,543729992,1321000,59,45,100
445,builder_6,528299999,678800,52,38,100
446,builder_6,264772008,991500,47,33,74
447,builder_6,266638999,286800,52,39,93
448,builder_6,297200004,10700,47,37,100
449,builder_6,171641012,4616900,49,36,89
450,builder_6,60090003,43600,55,40,49
451,builder_6,71743001,38940,44,32,46
452,builder_6,229339994,101480,48,33,100
453,builder_6,253766988,392540,52,30,99
454,builder_6,121270003,343500,54,42,50
455,builder_6,262039992,679900,42,33,100
456,builder_6,75551996,221390,48,37,45
457,builder_6,93375006,113800,51,34,56
458,builder_6,200182993,491700,52,43,90
459,builder_6,135059989,17733100,64,46,62
460,builder_6,640000,215000,45,30,3
461,builder_6,133307995,5100800,59,46,42
462,builder_6,212299994,5071600,68,49,64
463,builder_6,565209987,1770000,59,34,100
464,builder_6,543729992,1321000,59,45,100
465,builder_6,528299999,678800,52,38,100
466,builder_6,264772008,991500,47,33,74
467,builder_6,266638999,286800,52,39,93
468,builder_6,297200004,10700,47,37,100
469,builder_6,171641012,4616900,49,36,89
470,builder_6,60090003,43600,55,40,49
471,builder_6,71743001,38940,44,32,46
472,builder_6,229339994,101480,48,33,100
473,builder_6,253766988,392540,52,30,99
474,builder_6,121270003,343500,54,42,50
475,builder_6,262039992,679900,42,33,100
476,builder_6,75551996,221390,48,37,45
477,builder_6,93375006,113800,51,34,56
478,builder_6,200182993,491700,52,43,90
479,builder_6,135059989,17733100,64,46,62
480,builder_6,640000,215000,45,30,3
481,builder_6,133307995,5100800,59,46,42
482,builder_6,212299994,5071600,68,49,64
483,builder_6,565209987,1770000,59,34,100
484,builder_6,543729992,1321000,59,45,100
485,builder_6,528299999,678800,52,38,100
486,builder_6,264772008,991500,47,33,74
487,builder_6,266638999,286800,52,39,93
488,builder_6,297200004,10700,47,37,100
489,builder_6,171641012,4616900,49,36,89
490,builder_6,60090003,43600,55,40,49
491,builder_6,71743001,38940,44,32,46
492,builder_6,229339994,101480,48,33,100
493,builder_6,253766988,392540,52,30,99
494,builder_6,121270003,343500,54,42,50
495,builder_6,262039992,679900,42,33,100
496,builder_6,75551996,221390,48,37,45
497,builder_6,93375006,113800,51,34,56
498,builder_6,200182993,491700,52,43,90
499,builder_6,135059989,17733100,64,46,62
500,builder_6,640000,215000,45,30,3
501,builder_6,133307995,5100800,59,46,42
502,builder_6,212299994,5071600,68,49,64
503,builder_6,565209987,1770000,59,34,100
504,builder_6,543729992,1321000,59,45,100
505,builder_6,528299999,678800,52,38,100
506,builder_6,264772008,991500,47,33,74
507,builder_6,266638999,286800,52,39,93
508,builder_6,297200004,10700,47,37,100
509,builder_6,171641012,4616900,49,36,89
510,builder_6,60090003,43600,55,40,49
511,builder_6,71743001,38940,44,32,46
512,builder_6,229339994,101480,48,33,100
513,builder_6,253766988,392540,52,30,99
514,builder_6,121270003,343500,54,42,50
515,builder_6,262039992,679900,42,33,100
516,builder_6,75551996,221390,48,37,45
517,builder_6,93375006,113800,51,34,56
518,builder_6,200182993,491700,52,43,90
519,builder_6,135059989,17733100,64,46,62
520,builder_6,1099996,3130,54,41,5
521,builder_6,18799989,3130,58,46,36
522,builder_6,19899993,0,52,40,41
523,builder_6,82570054,161000,63,50,100
524,builder_6,85510055,173300,48,32,100
525,builder_6,122935011,873180,52,43,100
526,builder_6,100838996,479100,54,35,61
527,builder_6,133494010,322000,50,40,74
528,builder_6,155290022,912200,60,41,100
529,builder_6,33640005,590200,36,25,54
530,builder_6,119159998,785820,44,28,100
531,builder_6,67002001,195620,50,35,55
532,builder_6,15880006,0,55,44,28
533,builder_6,193370035,799800,44,29,100
534,builder_6,172099997,735000,49,29,100
535,builder_6,219770008,357400,55,38,100
536,builder_6,174080009,670200,53,40,100
537,builder_6,124680013,573900,47,37,100
538,builder_6,161840011,881900,53,43,100
539,builder_7,370000,39400,56,38,2
540,builder_6,1099996,3130,54,41,5
541,builder_6,18799989,3130,58,46,36
542,builder_6,19899993,0,52,40,41
543,builder_6,82570054,161000,63,50,100
544,builder_6,85510055,173300,48,32,100
545,builder_6,122935011,873180,52,43,100
546,builder_6,100838996,479100,54,35,61
547,builder_6,133494010,322000,50,40,74
548,builder_6,155290022,912200,60,41,100
549,builder_6,33640005,590200,36,25,54
550,builder_6,119159998,785820,44,28,100
551,builder_6,67002001,195620,50,35,55
552,builder_6,15880006,0,55,44,28
553,builder_6,193370035,799800,44,29,100
554,builder_6,172099997,735000,49,29,100
555,builder_6,219770008,357400,55,38,100
556,builder_6,174080009,670200,53,40,100
557,builder_6,124680013,573900,47,37,100
558,builder_6,161840011,881900,53,43,100
559,builder_7,370000,39400,56,38,2
560,builder_6,1099996,3130,54,41,5
561,builder_6,18799989,3130,58,46,36
562,builder_6,19899993,0,52,40,41
563,builder_6,82570054,161000,63,50,100
564,builder_6,85510055,173300,48,32,100
565,builder_6,122935011,873180,52,43,100
566,builder_6,100838996,479100,54,35,61
567,builder_6,133494010,322000,50,40,74
568,builder_6,155290022,912200,60,41,100
569,builder_6,33640005,590200,36,25,54
570,builder_6,119159998,785820,44,28,100
571,builder_6,67002001,195620,50,35,55
572,builder_6,15880006,0,55,44,28
573,builder_6,193370035,799800,44,29,100
574,builder_6,172099997,735000,49,29,100
575,builder_6,219770008,357400,55,38,100
576,builder_6,174080009,670200,53,40,100
577,builder_6,124680013,573900,47,37,100
578,builder_6,161840011,881900,53,43,100
579,builder_7,370000,39400,56,38,2
580,builder_6,1099996,3130,54,41,5
581,builder_6,18799989,3130,58,46,36
582,builder_6,19899993,0,52,40,41
583,builder_6,82570054,161000,63,50,100
584,builder_6,85510055,173300,48,32,100
585,builder_6,122935011,873180,52,43,100
586,builder_6,100838996,479100,54,35,61
587,builder_6,133494010,322000,50,40,74
588,builder_6,155290022,912200,60,41,100
589,builder_6,33640005,590200,36,25,54
590,builder_6,119159998,785820,44,28,100
591,builder_6,67002001,195620,50,35,55
592,builder_6,15880006,0,55,44,28
593,builder_6,193370035,799800,44,29,100
594,builder_6,172099997,735000,49,29,100
595,builder_6,219770008,357400,55,38,100
596,builder_6,174080009,670200,53,40,100
597,builder_6,124680013,573900,47,37,100
598,builder_6,161840011,881900,53,43,100
599,builder_7,370000,39400,56,38,2
600,builder_6,1099996,3130,54,41,5
601,builder_6,18799989,3130,58,46,36
602,builder_6,19899993,0,52,40,41
603,builder_6,82570054,161000,63,50,100
604,builder_6,85510055,173300,48,32,100
605,builder_6,122935011,873180,52,43,100
606,builder_6,100838996,479100,54,35,61
607,builder_6,133494010,322000,50,40,74
608,builder_6,155290022,912200,60,41,100
609,builder_6,33640005,590200,36,25,54
610,builder_6,119159998,785820,44,28,100
611,builder_6,67002001,195620,50,35,55
612,builder_6,15880006,0,55,44,28
613,builder_6,193370035,799800,44,29,100
614,builder_6,172099997,735000,49,29,100
615,builder_6,219770008,357400,55,38,100
616,builder_6,174080009,670200,53,40,100
617,builder_6,124680013,573900,47,37,100
618,builder_6,161840011,881900,53,43,100
619,builder_7,370000,39400,56,38,2
620,builder_6,1099996,3130,54,41,5
621,builder_6,18799989,3130,58,46,36
622,builder_6,19899993,0,52,40,41
623,builder_6,82570054,161000,63,50,100
624,builder_6,85510055,173300,48,32,100
625,builder_6,122935011,873180,52,43,100
626,builder_6,100838996,479100,54,35,61
627,builder_6,133494010,322000,50,40,74
628,builder_6,155290022,912200,60,41,100
629,builder_6,33640005,590200,36,25,54
630,builder_6,119159998,785820,44,28,100
631,builder_6,67002001,195620,50,35,55
632,builder_6,15880006,0,55,44,28
633,builder_6,193370035,799800,44,29,100
634,builder_6,172099997,735000,49,29,100
635,builder_6,219770008,357400,55,38,100
636,builder_6,174080009,670200,53,40,100
637,builder_6,124680013,573900,47,37,100
638,builder_6,161840011,881900,53,43,100
639,builder_7,370000,39400,56,38,2
640,builder_6,1099996,3130,54,41,5
641,builder_6,18799989,3130,58,46,36
642,builder_6,19899993,0,52,40,41
643,builder_6,82570054,161000,63,50,100
644,builder_6,85510055,173300,48,32,100
645,builder_6,122935011,873180,52,43,100
646,builder_6,100838996,479100,54,35,61
647,builder_6,133494010,322000,50,40,74
648,builder_6,155290022,912200,60,41,100
649,builder_6,33640005,590200,36,25,54
650,builder_6,119159998,785820,44,28,100
651,builder_6,67002001,195620,50,35,55
652,builder_6,15880006,0,55,44,28
653,builder_6,193370035,799800,44,29,100
654,builder_6,172099997,735000,49,29,100
655,builder_6,219770008,357400,55,38,100
656,builder_6,174080009,670200,53,40,100
657,builder_6,124680013,573900,47,37,100
658,builder_6,161840011,881900,53,43,100
659,builder_7,370000,39400,56,38,2
660,builder_6,1099996,3130,54,41,5
661,builder_6,18799989,3130,58,46,36
662,builder_6,19899993,0,52,40,41
663,builder_6,82570054,161000,63,50,100
664,builder_6,85510055,173300,48,32,100
665,builder_6,122935011,873180,52,43,100
666,builder_6,100838996,479100,54,35,61
667,builder_6,133494010,322000,50,40,74
668,builder_6,155290022,912200,60,41,100
669,builder_6,33640005,590200,36,25,54
670,builder_6,119159998,785820,44,28,100
671,builder_6,67002001,195620,50,35,55
672,builder_6,15880006,0,55,44,28
673,builder_6,193370035,799800,44,29,100
674,builder_6,172099997,735000,49,29,100
675,builder_6,219770008,357400,55,38,100
676,builder_6,174080009,670200,53,40,100
677,builder_6,124680013,573900,47,37,100
678,builder_6,161840011,881900,53,43,100
679,builder_7,370000,39400,56,38,2
680,builder_6,1099996,3130,54,41,5
681,builder_6,18799989,3130,58,46,36
682,builder_6,19899993,0,52,40,41
683,builder_6,82570054,161000,63,50,100
684,builder_6,85510055,173300,48,32,100
685,builder_6,122935011,873180,52,43,100
686,builder_6,100838996,479100,54,35,61
