block_num,builder_id,total_gas_fee,total_mev,included_txs
0,builder_6,5849999,3130,
1,builder_6,5989999,3130,
2,builder_6,318865992,18286510,
3,builder_6,377531005,18253980,
4,builder_6,84921015,200000,
5,builder_6,52648998,2187640,
6,builder_6,77166006,9612940,
7,builder_6,109880007,8381000,
8,builder_6,100920008,430000,
9,builder_6,146194015,723420,
10,builder_6,23070001,0,
11,builder_6,171450009,2211500,
12,builder_6,238200017,1158800,
13,builder_6,124710004,85840,
14,builder_6,117891995,88040,
15,builder_6,246970022,223740,
16,builder_6,186469998,423040,
17,builder_6,74771998,256000,
18,builder_6,16110006,0,
19,builder_6,187170025,4414920,
20,builder_6,5849999,3130,
21,builder_6,5989999,3130,
22,builder_6,318865992,18286510,
23,builder_6,377531005,18253980,
24,builder_6,84921015,200000,
25,builder_6,52648998,2187640,
26,builder_6,77166006,9612940,
27,builder_6,109880007,8381000,
28,builder_6,100920008,430000,
29,builder_6,146194015,723420,
30,builder_6,23070001,0,
31,builder_6,171450009,2211500,
32,builder_6,238200017,1158800,
33,builder_6,124710004,85840,
34,builder_6,117891995,88040,
35,builder_6,246970022,223740,
36,builder_6,186469998,423040,
37,builder_6,74771998,256000,
38,builder_6,16110006,0,
39,builder_6,187170025,4414920,
40,builder_6,5849999,3130,
41,builder_6,5989999,3130,
42,builder_6,318865992,18286510,
43,builder_6,377531005,18253980,
44,builder_6,84921015,200000,
45,builder_6,52648998,2187640,
46,builder_6,77166006,9612940,
47,builder_6,109880007,8381000,
48,builder_6,100920008,430000,
49,builder_6,146194015,723420,
50,builder_6,23070001,0,
51,builder_6,171450009,2211500,
52,builder_6,238200017,1158800,
53,builder_6,124710004,85840,
54,builder_6,117891995,88040,
55,builder_6,246970022,223740,
56,builder_6,186469998,423040,
57,builder_6,74771998,256000,
58,builder_6,16110006,0,
59,builder_6,187170025,4414920,
60,builder_6,5849999,3130,
61,builder_6,5989999,3130,
62,builder_6,318865992,18286510,
63,builder_6,377531005,18253980,
64,builder_6,84921015,200000,
65,builder_6,52648998,2187640,
66,builder_6,77166006,9612940,
67,builder_6,109880007,8381000,
68,builder_6,100920008,430000,
69,builder_6,146194015,723420,
70,builder_6,23070001,0,
71,builder_6,171450009,2211500,
72,builder_6,238200017,1158800,
73,builder_6,124710004,85840,
74,builder_6,117891995,88040,
75,builder_6,246970022,223740,
76,builder_6,186469998,423040,
77,builder_6,74771998,256000,
78,builder_6,16110006,0,
79,builder_6,187170025,4414920,
80,builder_6,5849999,3130,
81,builder_6,5989999,3130,
82,builder_6,318865992,18286510,
83,builder_6,377531005,18253980,
84,builder_6,84921015,200000,
85,builder_6,52648998,2187640,
86,builder_6,77166006,9612940,
87,builder_6,109880007,8381000,
88,builder_6,100920008,430000,
89,builder_6,146194015,723420,
90,builder_6,23070001,0,
91,builder_6,171450009,2211500,
92,builder_6,238200017,1158800,
93,builder_6,124710004,85840,
94,builder_6,117891995,88040,
95,builder_6,246970022,223740,
96,builder_6,186469998,423040,
97,builder_6,74771998,256000,
98,builder_6,16110006,0,
99,builder_6,187170025,4414920,
100,builder_6,5849999,3130,
101,builder_6,5989999,3130,
102,builder_6,318865992,18286510,
103,builder_6,377531005,18253980,
104,builder_6,84921015,200000,
105,builder_6,52648998,2187640,
106,builder_6,77166006,9612940,
107,builder_6,109880007,8381000,
108,builder_6,100920008,430000,
109,builder_6,146194015,723420,
110,builder_6,23070001,0,
111,builder_6,171450009,2211500,
112,builder_6,238200017,1158800,
113,builder_6,124710004,85840,
114,builder_6,117891995,88040,
115,builder_6,246970022,223740,
116,builder_6,186469998,423040,
117,builder_6,74771998,256000,
118,builder_6,16110006,0,
119,builder_6,187170025,4414920,
120,builder_6,5849999,3130,
121,builder_6,5989999,3130,
122,builder_6,318865992,18286510,
123,builder_6,377531005,18253980,
124,builder_6,84921015,200000,
125,builder_6,52648998,2187640,
126,builder_6,77166006,9612940,
127,builder_6,109880007,8381000,
128,builder_6,100920008,430000,
129,builder_6,146194015,723420,
130,builder_6,23070001,0,
131,builder_6,171450009,2211500,
132,builder_6,238200017,1158800,
133,builder_6,124710004,85840,
134,builder_6,117891995,88040,
135,builder_6,246970022,223740,
136,builder_6,186469998,423040,
137,builder_6,74771998,256000,
138,builder_6,16110006,0,
139,builder_6,187170025,4414920,
140,builder_6,5849999,3130,
141,builder_6,5989999,3130,
142,builder_6,318865992,18286510,
143,builder_6,377531005,18253980,
144,builder_6,84921015,200000,
145,builder_6,52648998,2187640,
146,builder_6,77166006,9612940,
147,builder_6,109880007,8381000,
148,builder_6,100920008,430000,
149,builder_6,146194015,723420,
150,builder_6,23070001,0,
151,builder_6,171450009,2211500,
152,builder_6,238200017,1158800,
153,builder_6,124710004,85840,
154,builder_6,117891995,88040,
155,builder_6,246970022,223740,
156,builder_6,186469998,423040,
157,builder_6,74771998,256000,
158,builder_6,16110006,0,
159,builder_6,187170025,4414920,
160,builder_6,5849999,3130,
161,builder_6,5989999,3130,
162,builder_6,318865992,18286510,
163,builder_6,377531005,18253980,
164,builder_6,84921015,200000,
165,builder_6,52648998,2187640,
166,builder_6,77166006,9612940,
167,builder_6,109880007,8381000,
168,builder_6,100920008,430000,
169,builder_6,146194015,723420,
170,builder_6,23070001,0,
171,builder_6,171450009,2211500,
172,builder_6,238200017,1158800,
173,builder_6,124710004,85840,
174,builder_6,117891995,88040,
175,builder_6,246970022,223740,
176,builder_6,186469998,423040,
177,builder_6,74771998,256000,
178,builder_6,16110006,0,
179,builder_6,187170025,4414920,
180,builder_6,5849999,3130,
181,builder_6,5989999,3130,
182,builder_6,318865992,18286510,
183,builder_6,377531005,18253980,
184,builder_6,84921015,200000,
185,builder_6,52648998,2187640,
186,builder_6,77166006,9612940,
187,builder_6,109880007,8381000,
188,builder_6,100920008,430000,
189,builder_6,146194015,723420,
190,builder_6,23070001,0,
191,builder_6,171450009,2211500,
192,builder_6,238200017,1158800,
193,builder_6,124710004,85840,
194,builder_6,117891995,88040,
195,builder_6,246970022,223740,
196,builder_6,186469998,423040,
197,builder_6,74771998,256000,
198,builder_6,16110006,0,
199,builder_6,187170025,4414920,
200,builder_6,5849999,3130,
201,builder_6,5989999,3130,
202,builder_6,318865992,18286510,
203,builder_6,377531005,18253980,
204,builder_6,84921015,200000,
205,builder_6,52648998,2187640,
206,builder_6,77166006,9612940,
207,builder_6,109880007,8381000,
208,builder_6,100920008,430000,
209,builder_6,146194015,723420,
210,builder_6,23070001,0,
211,builder_6,171450009,2211500,
212,builder_6,238200017,1158800,
213,builder_6,124710004,85840,
214,builder_6,117891995,88040,
215,builder_6,246970022,223740,
216,builder_6,186469998,423040,
217,builder_6,74771998,256000,
218,builder_6,16110006,0,
219,builder_6,187170025,4414920,
220,builder_6,5849999,3130,
221,builder_6,5989999,3130,
222,builder_6,318865992,18286510,
223,builder_6,377531005,18253980,
224,builder_6,84921015,200000,
225,builder_6,52648998,2187640,
226,builder_6,77166006,9612940,
227,builder_6,109880007,8381000,
228,builder_6,100920008,430000,
229,builder_6,146194015,723420,
230,builder_6,23070001,0,
231,builder_6,171450009,2211500,
232,builder_6,238200017,1158800,
233,builder_6,124710004,85840,
234,builder_6,117891995,88040,
235,builder_6,246970022,223740,
236,builder_6,186469998,423040,
237,builder_6,74771998,256000,
238,builder_6,16110006,0,
239,builder_6,187170025,4414920,
240,builder_6,5849999,3130,
241,builder_6,5989999,3130,
242,builder_6,318865992,18286510,
243,builder_6,377531005,18253980,
244,builder_6,84921015,200000,
245,builder_6,52648998,2187640,
246,builder_6,77166006,9612940,
247,builder_6,109880007,8381000,
248,builder_6,100920008,430000,
249,builder_6,146194015,723420,
250,builder_6,23070001,0,
251,builder_6,171450009,2211500,
252,builder_6,238200017,1158800,
253,builder_6,124710004,85840,
254,builder_6,117891995,88040,
255,builder_6,246970022,223740,
256,builder_6,186469998,423040,
257,builder_6,74771998,256000,
258,builder_6,16110006,0,
259,builder_6,187170025,4414920,
260,builder_6,5760001,3130,
261,builder_6,57037008,798130,
262,builder_6,36595995,108000,
263,builder_6,2670000,0,
264,builder_6,168310008,1394000,
265,builder_6,166010005,1555000,
266,builder_6,141176991,589400,
267,builder_6,146410002,391600,
268,builder_6,81685994,144300,
269,builder_3,55446992,144300,
270,builder_6,165679999,58200,
271,builder_6,190089991,24900,
272,builder_6,470001,0,
273,builder_6,106799992,1410130,
274,builder_6,76629997,1088130,
275,builder_6,131700001,731880,
276,builder_6,285440004,1693980,
277,builder_6,204149986,24600,
278,builder_6,160390002,70500,
279,builder_6,46446001,353100,
280,builder_6,5760001,3130,
281,builder_6,57037008,798130,
282,builder_6,36595995,108000,
283,builder_6,2670000,0,
284,builder_6,168310008,1394000,
285,builder_6,166010005,1555000,
286,builder_6,141176991,589400,
287,builder_6,146410002,391600,
288,builder_6,81685994,144300,
289,builder_3,55446992,144300,
290,builder_6,165679999,58200,
291,builder_6,190089991,24900,
292,builder_6,470001,0,
293,builder_6,106799992,1410130,
294,builder_6,76629997,1088130,
295,builder_6,131700001,731880,
296,builder_6,285440004,1693980,
297,builder_6,204149986,24600,
298,builder_6,160390002,70500,
299,builder_6,46446001,353100,
300,builder_6,5760001,3130,
301,builder_6,57037008,798130,
302,builder_6,36595995,108000,
303,builder_6,2670000,0,
304,builder_6,168310008,1394000,
305,builder_6,166010005,1555000,
306,builder_6,141176991,589400,
307,builder_6,146410002,391600,
308,builder_6,81685994,144300,
309,builder_3,55446992,144300,
310,builder_6,165679999,58200,
311,builder_6,190089991,24900,
312,builder_6,470001,0,
313,builder_6,106799992,1410130,
314,builder_6,76629997,1088130,
315,builder_6,131700001,731880,
316,builder_6,285440004,1693980,
317,builder_6,204149986,24600,
318,builder_6,160390002,70500,
319,builder_6,46446001,353100,
320,builder_6,5760001,3130,
321,builder_6,57037008,798130,
322,builder_6,36595995,108000,
323,builder_6,2670000,0,
324,builder_6,168310008,1394000,
325,builder_6,166010005,1555000,
326,builder_6,141176991,589400,
327,builder_6,146410002,391600,
328,builder_6,81685994,144300,
329,builder_3,55446992,144300,
330,builder_6,165679999,58200,
331,builder_6,190089991,24900,
332,builder_6,470001,0,
333,builder_6,106799992,1410130,
334,builder_6,76629997,1088130,
