block_num,builder_id,total_gas_fee,total_mev,total_created_txs,total_attack_txs,included_txs
684,builder_6,29698994,480000,47,30,43
685,builder_6,71683006,299430,59,29,52
686,builder_6,327410010,303210,42,23,100
687,builder_6,146738004,1726000,56,33,100
688,builder_6,143022999,683700,51,34,39
689,builder_6,408000,0,54,29,2
690,builder_6,617000,0,47,25,3
691,builder_6,1152260005,351590,54,35,100
692,builder_6,307472001,664730,41,25,45
693,builder_6,1721600001,515000,49,30,100
694,builder_6,603748008,220100,39,23,94
695,builder_6,358513007,5794660,63,41,53
696,builder_6,709955015,13790180,48,30,100
697,builder_6,401991996,554100,37,19,93
698,builder_6,120079998,498000,49,28,47
699,builder_6,47687998,0,64,38,11
700,builder_6,35940000,0,61,37,7
701,builder_6,167765003,18327360,54,36,50
702,builder_6,473631996,19212420,59,39,100
703,builder_6,226964004,19080,46,28,64
704,builder_6,29698994,480000,47,30,43
705,builder_6,71683006,299430,59,29,52
706,builder_6,327410010,303210,42,23,100
707,builder_6,146738004,1726000,56,33,100
708,builder_6,143022999,683700,51,34,39
709,builder_6,408000,0,54,29,2
710,builder_6,617000,0,47,25,3
711,builder_6,1152260005,351590,54,35,100
712,builder_6,307472001,664730,41,25,45
713,builder_6,1721600001,515000,49,30,100
714,builder_6,603748008,220100,39,23,94
715,builder_6,358513007,5794660,63,41,53
716,builder_6,709955015,13790180,48,30,100
717,builder_6,401991996,554100,37,19,93
718,builder_6,120079998,498000,49,28,47
719,builder_6,47687998,0,64,38,11
720,builder_6,35940000,0,61,37,7
721,builder_6,167765003,18327360,54,36,50
722,builder_6,473631996,19212420,59,39,100
723,builder_6,226964004,19080,46,28,64
724,builder_6,29698994,480000,47,30,43
725,builder_6,71683006,299430,59,29,52
726,builder_6,327410010,303210,42,23,100
727,builder_6,146738004,1726000,56,33,100
728,builder_6,143022999,683700,51,34,39
729,builder_6,408000,0,54,29,2
730,builder_6,617000,0,47,25,3
731,builder_6,1152260005,351590,54,35,100
732,builder_6,307472001,664730,41,25,45
733,builder_6,1721600001,515000,49,30,100
734,builder_6,603748008,220100,39,23,94
735,builder_6,358513007,5794660,63,41,53
736,builder_6,709955015,13790180,48,30,100
737,builder_6,401991996,554100,37,19,93
738,builder_6,120079998,498000,49,28,47
739,builder_6,47687998,0,64,38,11
740,builder_6,35940000,0,61,37,7
741,builder_6,167765003,18327360,54,36,50
742,builder_6,473631996,19212420,59,39,100
743,builder_6,226964004,19080,46,28,64
744,builder_6,29698994,480000,47,30,43
745,builder_6,71683006,299430,59,29,52
746,builder_6,327410010,303210,42,23,100
747,builder_6,146738004,1726000,56,33,100
748,builder_6,143022999,683700,51,34,39
749,builder_6,408000,0,54,29,2
750,builder_6,617000,0,47,25,3
751,builder_6,1152260005,351590,54,35,100
752,builder_6,307472001,664730,41,25,45
753,builder_6,1721600001,515000,49,30,100
754,builder_6,603748008,220100,39,23,94
755,builder_6,358513007,5794660,63,41,53
756,builder_6,709955015,13790180,48,30,100
757,builder_6,401991996,554100,37,19,93
758,builder_6,120079998,498000,49,28,47
759,builder_6,47687998,0,64,38,11
760,builder_6,35940000,0,61,37,7
761,builder_6,167765003,18327360,54,36,50
762,builder_6,473631996,19212420,59,39,100
763,builder_6,226964004,19080,46,28,64
764,builder_6,29698994,480000,47,30,43
765,builder_6,71683006,299430,59,29,52
766,builder_6,327410010,303210,42,23,100
767,builder_6,146738004,1726000,56,33,100
768,builder_6,143022999,683700,51,34,39
769,builder_6,408000,0,54,29,2
770,builder_6,617000,0,47,25,3
771,builder_6,1152260005,351590,54,35,100
772,builder_6,307472001,664730,41,25,45
773,builder_6,1721600001,515000,49,30,100
774,builder_6,603748008,220100,39,23,94
775,builder_6,358513007,5794660,63,41,53
776,builder_6,709955015,13790180,48,30,100
777,builder_6,401991996,554100,37,19,93
778,builder_6,120079998,498000,49,28,47
779,builder_6,47687998,0,64,38,11
780,builder_6,9000001,13900,44,20,2
781,builder_6,82743998,705940,51,36,38
782,builder_6,24080000,60700,56,27,12
783,builder_6,230216009,296500,55,30,82
784,builder_6,425870011,214000,51,24,100
785,builder_6,199509985,698200,38,18,71
786,builder_6,48454991,4525240,51,33,41
787,builder_6,113031004,5530240,74,43,94
788,builder_6,66812003,4667800,47,28,86
789,builder_6,88857000,304830,58,32,79
790,builder_6,28112003,18636680,44,26,44
791,builder_6,80040009,24471710,50,31,100
792,builder_6,113197002,48409350,60,33,100
793,builder_6,63088000,329700,50,31,50
794,builder_6,59400003,298000,45,18,60
795,builder_6,120786990,969000,52,32,96
796,builder_6,156108000,1729000,53,33,77
797,builder_6,76614005,293900,44,25,67
798,builder_6,107408993,282000,58,34,59
799,builder_6,530000,12800,52,35,1
800,builder_6,9000001,13900,44,20,2
801,builder_6,82743998,705940,51,36,38
802,builder_6,24080000,60700,56,27,12
803,builder_6,230216009,296500,55,30,82
804,builder_6,425870011,214000,51,24,100
805,builder_6,199509985,698200,38,18,71
806,builder_6,48454991,4525240,51,33,41
807,builder_6,113031004,5530240,74,43,94
808,builder_6,66812003,4667800,47,28,86
809,builder_6,88857000,304830,58,32,79
810,builder_6,28112003,18636680,44,26,44
811,builder_6,80040009,24471710,50,31,100
812,builder_6,113197002,48409350,60,33,100
813,builder_6,63088000,329700,50,31,50
814,builder_6,59400003,298000,45,18,60
815,builder_6,120786990,969000,52,32,96
816,builder_6,156108000,1729000,53,33,77
817,builder_6,76614005,293900,44,25,67
818,builder_6,107408993,282000,58,34,59
819,builder_6,530000,12800,52,35,1
820,builder_6,9000001,13900,44,20,2
821,builder_6,82743998,705940,51,36,38
822,builder_6,24080000,60700,56,27,12
823,builder_6,230216009,296500,55,30,82
824,builder_6,425870011,214000,51,24,100
825,builder_6,199509985,698200,38,18,71
826,builder_6,48454991,4525240,51,33,41
827,builder_6,113031004,5530240,74,43,94
828,builder_6,66812003,4667800,47,28,86
829,builder_6,88857000,304830,58,32,79
830,builder_6,28112003,18636680,44,26,44
831,builder_6,80040009,24471710,50,31,100
832,builder_6,113197002,48409350,60,33,100
833,builder_6,63088000,329700,50,31,50
834,builder_6,59400003,298000,45,18,60
835,builder_6,120786990,969000,52,32,96
836,builder_6,156108000,1729000,53,33,77
837,builder_6,76614005,293900,44,25,67
838,builder_6,107408993,282000,58,34,59
839,builder_6,530000,12800,52,35,1
840,builder_6,9000001,13900,44,20,2
841,builder_6,82743998,705940,51,36,38
842,builder_6,24080000,60700,56,27,12
843,builder_6,230216009,296500,55,30,82
844,builder_6,425870011,214000,51,24,100
845,builder_6,199509985,698200,38,18,71
846,builder_6,48454991,4525240,51,33,41
847,builder_6,113031004,5530240,74,43,94
848,builder_6,66812003,4667800,47,28,86
849,builder_6,88857000,304830,58,32,79
850,builder_6,28112003,18636680,44,26,44
851,builder_6,80040009,24471710,50,31,100
852,builder_6,113197002,48409350,60,33,100
853,builder_6,63088000,329700,50,31,50
854,builder_6,59400003,298000,45,18,60
855,builder_6,120786990,969000,52,32,96
856,builder_6,156108000,1729000,53,33,77
857,builder_6,76614005,293900,44,25,67
858,builder_6,107408993,282000,58,34,59
859,builder_6,530000,12800,52,35,1
860,builder_6,9000001,13900,44,20,2
861,builder_6,82743998,705940,51,36,38
862,builder_6,24080000,60700,56,27,12
863,builder_6,230216009,296500,55,30,82
864,builder_6,425870011,214000,51,24,100
865,builder_6,199509985,698200,38,18,71
866,builder_6,48454991,4525240,51,33,41
867,builder_6,113031004,5530240,74,43,94
868,builder_6,66812003,4667800,47,28,86
869,builder_6,88857000,304830,58,32,79
870,builder_6,28112003,18636680,44,26,44
871,builder_6,80040009,24471710,50,31,100
872,builder_6,113197002,48409350,60,33,100
873,builder_6,63088000,329700,50,31,50
874,builder_6,59400003,298000,45,18,60
875,builder_6,120786990,969000,52,32,96
876,builder_6,156108000,1729000,53,33,77
877,builder_6,76614005,293900,44,25,67
878,builder_6,107408993,282000,58,34,59
879,builder_6,530000,12800,52,35,1
880,builder_6,9000001,13900,44,20,2
881,builder_6,82743998,705940,51,36,38
882,builder_6,24080000,60700,56,27,12
883,builder_6,230216009,296500,55,30,82
884,builder_6,425870011,214000,51,24,100
885,builder_6,199509985,698200,38,18,71
886,builder_6,48454991,4525240,51,33,41
887,builder_6,113031004,5530240,74,43,94
888,builder_6,66812003,4667800,47,28,86
889,builder_6,88857000,304830,58,32,79
890,builder_6,28112003,18636680,44,26,44
891,builder_6,80040009,24471710,50,31,100
892,builder_6,113197002,48409350,60,33,100
893,builder_6,63088000,329700,50,31,50
894,builder_6,59400003,298000,45,18,60
895,builder_6,120786990,969000,52,32,96
896,builder_6,156108000,1729000,53,33,77
897,builder_6,76614005,293900,44,25,67
898,builder_6,107408993,282000,58,34,59
899,builder_6,530000,12800,52,35,1
900,builder_6,9000001,13900,44,20,2
901,builder_6,82743998,705940,51,36,38
902,builder_6,24080000,60700,56,27,12
903,builder_6,230216009,296500,55,30,82
904,builder_6,425870011,214000,51,24,100
905,builder_6,199509985,698200,38,18,71
906,builder_6,48454991,4525240,51,33,41
907,builder_6,113031004,5530240,74,43,94
908,builder_6,66812003,4667800,47,28,86
909,builder_6,88857000,304830,58,32,79
910,builder_6,28112003,18636680,44,26,44
911,builder_6,80040009,24471710,50,31,100
912,builder_6,113197002,48409350,60,33,100
913,builder_6,63088000,329700,50,31,50
914,builder_6,59400003,298000,45,18,60
915,builder_6,120786990,969000,52,32,96
916,builder_6,156108000,1729000,53,33,77
917,builder_6,76614005,293900,44,25,67
918,builder_6,107408993,282000,58,34,59
919,builder_6,530000,12800,52,35,1
920,builder_6,9000001,13900,44,20,2
921,builder_6,82743998,705940,51,36,38
922,builder_6,24080000,60700,56,27,12
923,builder_6,230216009,296500,55,30,82
924,builder_6,425870011,214000,51,24,100
925,builder_6,199509985,698200,38,18,71
926,builder_6,48454991,4525240,51,33,41
927,builder_6,113031004,5530240,74,43,94
928,builder_6,66812003,4667800,47,28,86
929,builder_6,88857000,304830,58,32,79
930,builder_6,28112003,18636680,44,26,44
931,builder_6,80040009,24471710,50,31,100
932,builder_6,113197002,48409350,60,33,100
933,builder_6,63088000,329700,50,31,50
934,builder_6,59400003,298000,45,18,60
935,builder_6,120786990,969000,52,32,96
936,builder_6,156108000,1729000,53,33,77
937,builder_6,76614005,293900,44,25,67
938,builder_6,107408993,282000,58,34,59
939,builder_6,530000,12800,52,35,1
940,builder_6,9000001,13900,44,20,2
941,builder_6,82743998,705940,51,36,38
942,builder_6,24080000,60700,56,27,12
943,builder_6,230216009,296500,55,30,82
944,builder_6,425870011,214000,51,24,100
945,builder_6,199509985,698200,38,18,71
946,builder_6,48454991,4525240,51,33,41
947,builder_6,113031004,5530240,74,43,94
948,builder_6,66812003,4667800,47,28,86
949,builder_6,88857000,304830,58,32,79
950,builder_6,28112003,18636680,44,26,44
951,builder_6,80040009,24471710,50,31,100
952,builder_6,113197002,48409350,60,33,100
953,builder_6,63088000,329700,50,31,50
954,builder_6,59400003,298000,45,18,60
955,builder_6,120786990,969000,52,32,96
956,builder_6,156108000,1729000,53,33,77
957,builder_6,76614005,293900,44,25,67
958,builder_6,107408993,282000,58,34,59
959,builder_6,530000,12800,52,35,1
960,builder_6,9000001,13900,44,20,2
961,builder_6,82743998,705940,51,36,38
962,builder_6,24080000,60700,56,27,12
963,builder_6,230216009,296500,55,30,82
964,builder_6,425870011,214000,51,24,100
965,builder_6,199509985,698200,38,18,71
966,builder_6,48454991,4525240,51,33,41
967,builder_6,113031004,5530240,74,43,94
968,builder_6,66812003,4667800,47,28,86
969,builder_6,88857000,304830,58,32,79
970,builder_6,28112003,18636680,44,26,44
971,builder_6,80040009,24471710,50,31,100
972,builder_6,113197002,48409350,60,33,100
973,builder_6,63088000,329700,50,31,50
974,builder_6,59400003,298000,45,18,60
975,builder_6,120786990,969000,52,32,96
976,builder_6,156108000,1729000,53,33,77
977,builder_6,76614005,293900,44,25,67
978,builder_6,107408993,282000,58,34,59
979,builder_6,530000,12800,52,35,1
980,builder_6,9000001,13900,44,20,2
981,builder_6,82743998,705940,51,36,38
982,builder_6,24080000,60700,56,27,12
983,builder_6,230216009,296500,55,30,82
984,builder_6,425870011,214000,51,24,100
985,builder_6,199509985,698200,38,18,71
986,builder_6,48454991,4525240,51,33,41
987,builder_6,113031004,5530240,74,43,94
988,builder_6,66812003,4667800,47,28,86
989,builder_6,88857000,304830,58,32,79
990,builder_6,28112003,18636680,44,26,44
991,builder_6,80040009,24471710,50,31,100
992,builder_6,113197002,48409350,60,33,100
993,builder_6,63088000,329700,50,31,50
994,builder_6,59400003,298000,45,18,60
995,builder_6,120786990,969000,52,32,96
996,builder_6,156108000,1729000,53,33,77
997,builder_6,76614005,293900,44,25,67
998,builder_6,107408993,282000,58,34,59
999,builder_6,530000,12800,52,35,1
