block_num,builder_id,total_gas_fee,total_mev,total_created_txs,total_attack_txs,included_txs
139,builder_6,109889995,0,58,35,32
140,builder_6,5849999,3130,57,37,8
141,builder_3,87396001,18060240,39,26,38
142,builder_7,80523000,8310,54,25,28
143,builder_6,350000,0,57,33,1
144,builder_6,365910007,20497010,47,32,100
145,builder_6,1081099996,18993760,57,38,100
146,builder_6,890099989,1261510,58,36,100
147,builder_6,93423006,12300,46,26,45
148,builder_6,233540002,501000,49,26,100
149,builder_6,104524995,266100,44,20,50
150,builder_6,87405001,10700,59,37,30
151,builder_6,169638006,465920,48,34,76
152,builder_6,356000001,32500,61,36,100
153,builder_6,138458994,94490,49,27,79
154,builder_6,136183000,81140,59,31,55
155,builder_6,72669997,18397440,53,29,64
156,builder_6,166411995,1751200,48,31,100
157,builder_6,114968998,869500,55,35,35
158,builder_6,207717995,1170600,44,22,100
159,builder_6,109889995,0,58,35,32
160,builder_6,5849999,3130,57,37,8
161,builder_3,87396001,18060240,39,26,38
162,builder_7,80523000,8310,54,25,28
163,builder_6,350000,0,57,33,1
164,builder_6,365910007,20497010,47,32,100
165,builder_6,1081099996,18993760,57,38,100
166,builder_6,890099989,1261510,58,36,100
167,builder_6,93423006,12300,46,26,45
168,builder_6,233540002,501000,49,26,100
169,builder_6,104524995,266100,44,20,50
170,builder_6,87405001,10700,59,37,30
171,builder_6,169638006,465920,48,34,76
172,builder_6,356000001,32500,61,36,100
173,builder_6,138458994,94490,49,27,79
174,builder_6,136183000,81140,59,31,55
175,builder_6,72669997,18397440,53,29,64
176,builder_6,166411995,1751200,48,31,100
177,builder_6,114968998,869500,55,35,35
178,builder_6,207717995,1170600,44,22,100
179,builder_6,109889995,0,58,35,32
180,builder_6,5849999,3130,57,37,8
181,builder_3,87396001,18060240,39,26,38
182,builder_7,80523000,8310,54,25,28
183,builder_6,350000,0,57,33,1
184,builder_6,365910007,20497010,47,32,100
185,builder_6,1081099996,18993760,57,38,100
186,builder_6,890099989,1261510,58,36,100
187,builder_6,93423006,12300,46,26,45
188,builder_6,233540002,501000,49,26,100
189,builder_6,104524995,266100,44,20,50
190,builder_6,87405001,10700,59,37,30
191,builder_6,169638006,465920,48,34,76
192,builder_6,356000001,32500,61,36,100
193,builder_6,138458994,94490,49,27,79
194,builder_6,136183000,81140,59,31,55
195,builder_6,72669997,18397440,53,29,64
196,builder_6,166411995,1751200,48,31,100
197,builder_6,114968998,869500,55,35,35
198,builder_6,207717995,1170600,44,22,100
199,builder_6,109889995,0,58,35,32
200,builder_6,5849999,3130,57,37,8
201,builder_3,87396001,18060240,39,26,38
202,builder_7,80523000,8310,54,25,28
203,builder_6,350000,0,57,33,1
204,builder_6,365910007,20497010,47,32,100
205,builder_6,1081099996,18993760,57,38,100
206,builder_6,890099989,1261510,58,36,100
207,builder_6,93423006,12300,46,26,45
208,builder_6,233540002,501000,49,26,100
209,builder_6,104524995,266100,44,20,50
210,builder_6,87405001,10700,59,37,30
211,builder_6,169638006,465920,48,34,76
212,builder_6,356000001,32500,61,36,100
213,builder_6,138458994,94490,49,27,79
214,builder_6,136183000,81140,59,31,55
215,builder_6,72669997,18397440,53,29,64
216,builder_6,166411995,1751200,48,31,100
217,builder_6,114968998,869500,55,35,35
218,builder_6,207717995,1170600,44,22,100
219,builder_6,109889995,0,58,35,32
220,builder_6,5849999,3130,57,37,8
221,builder_3,87396001,18060240,39,26,38
222,builder_7,80523000,8310,54,25,28
223,builder_6,350000,0,57,33,1
224,builder_6,365910007,20497010,47,32,100
225,builder_6,1081099996,18993760,57,38,100
226,builder_6,890099989,1261510,58,36,100
227,builder_6,93423006,12300,46,26,45
228,builder_6,233540002,501000,49,26,100
229,builder_6,104524995,266100,44,20,50
230,builder_6,87405001,10700,59,37,30
231,builder_6,169638006,465920,48,34,76
232,builder_6,356000001,32500,61,36,100
233,builder_6,138458994,94490,49,27,79
234,builder_6,136183000,81140,59,31,55
235,builder_6,72669997,18397440,53,29,64
236,builder_6,166411995,1751200,48,31,100
237,builder_6,114968998,869500,55,35,35
238,builder_6,207717995,1170600,44,22,100
239,builder_6,109889995,0,58,35,32
240,builder_6,5849999,3130,57,37,8
241,builder_3,87396001,18060240,39,26,38
242,builder_7,80523000,8310,54,25,28
243,builder_6,350000,0,57,33,1
244,builder_6,365910007,20497010,47,32,100
245,builder_6,1081099996,18993760,57,38,100
246,builder_6,890099989,1261510,58,36,100
247,builder_6,93423006,12300,46,26,45
248,builder_6,233540002,501000,49,26,100
249,builder_6,104524995,266100,44,20,50
250,builder_6,87405001,10700,59,37,30
251,builder_6,169638006,465920,48,34,76
252,builder_6,356000001,32500,61,36,100
253,builder_6,138458994,94490,49,27,79
254,builder_6,136183000,81140,59,31,55
255,builder_6,72669997,18397440,53,29,64
256,builder_6,166411995,1751200,48,31,100
257,builder_6,114968998,869500,55,35,35
258,builder_6,207717995,1170600,44,22,100
259,builder_6,109889995,0,58,35,32
260,builder_6,20512000,13800,47,26,5
261,builder_7,1140000,0,51,27,3
262,builder_6,112779008,1932850,54,31,75
263,builder_6,73000,0,61,32,1
264,builder_6,304470010,736440,51,27,100
265,builder_6,269370000,661120,52,33,100
266,builder_6,199819979,1598100,58,39,100
267,builder_6,151286001,367400,51,36,71
268,builder_6,47023002,8521000,46,24,37
269,builder_6,94243008,9401700,40,20,88
270,builder_6,156326005,2090600,48,29,100
271,builder_6,140781998,2242100,58,32,55
272,builder_6,195555004,1104300,56,36,55
273,builder_6,364590010,354580,52,33,100
274,builder_6,351970004,443740,51,32,100
275,builder_6,245647987,190800,44,26,58
276,builder_6,203936996,535300,51,27,44
277,builder_6,256655994,527200,43,24,56
278,builder_6,123483007,1041300,65,43,53
279,builder_6,512769994,675700,58,33,100
280,builder_6,20512000,13800,47,26,5
281,builder_7,1140000,0,51,27,3
282,builder_6,112779008,1932850,54,31,75
283,builder_6,73000,0,61,32,1
284,builder_6,304470010,736440,51,27,100
285,builder_6,269370000,661120,52,33,100
286,builder_6,199819979,1598100,58,39,100
287,builder_6,151286001,367400,51,36,71
288,builder_6,47023002,8521000,46,24,37
289,builder_6,94243008,9401700,40,20,88
290,builder_6,156326005,2090600,48,29,100
291,builder_6,140781998,2242100,58,32,55
292,builder_6,195555004,1104300,56,36,55
293,builder_6,364590010,354580,52,33,100
294,builder_6,351970004,443740,51,32,100
295,builder_6,245647987,190800,44,26,58
296,builder_6,203936996,535300,51,27,44
297,builder_6,256655994,527200,43,24,56
298,builder_6,123483007,1041300,65,43,53
299,builder_6,512769994,675700,58,33,100
300,builder_6,20512000,13800,47,26,5
301,builder_7,1140000,0,51,27,3
302,builder_6,112779008,1932850,54,31,75
303,builder_6,73000,0,61,32,1
304,builder_6,304470010,736440,51,27,100
305,builder_6,269370000,661120,52,33,100
306,builder_6,199819979,1598100,58,39,100
307,builder_6,151286001,367400,51,36,71
308,builder_6,47023002,8521000,46,24,37
309,builder_6,94243008,9401700,40,20,88
310,builder_6,156326005,2090600,48,29,100
311,builder_6,140781998,2242100,58,32,55
312,builder_6,195555004,1104300,56,36,55
313,builder_6,364590010,354580,52,33,100
314,builder_6,351970004,443740,51,32,100
315,builder_6,245647987,190800,44,26,58
316,builder_6,203936996,535300,51,27,44
317,builder_6,256655994,527200,43,24,56
318,builder_6,123483007,1041300,65,43,53
319,builder_6,512769994,675700,58,33,100
320,builder_6,20512000,13800,47,26,5
321,builder_7,1140000,0,51,27,3
322,builder_6,112779008,1932850,54,31,75
323,builder_6,73000,0,61,32,1
324,builder_6,304470010,736440,51,27,100
325,builder_6,269370000,661120,52,33,100
326,builder_6,199819979,1598100,58,39,100
327,builder_6,151286001,367400,51,36,71
328,builder_6,47023002,8521000,46,24,37
329,builder_6,94243008,9401700,40,20,88
330,builder_6,156326005,2090600,48,29,100
331,builder_6,140781998,2242100,58,32,55
332,builder_6,195555004,1104300,56,36,55
333,builder_6,364590010,354580,52,33,100
334,builder_6,351970004,443740,51,32,100
335,builder_6,245647987,190800,44,26,58
336,builder_6,203936996,535300,51,27,44
337,builder_6,256655994,527200,43,24,56
338,builder_6,123483007,1041300,65,43,53
339,builder_6,512769994,675700,58,33,100
340,builder_6,20512000,13800,47,26,5
341,builder_7,1140000,0,51,27,3
342,builder_6,112779008,1932850,54,31,75
343,builder_6,73000,0,61,32,1
344,builder_6,304470010,736440,51,27,100
345,builder_6,269370000,661120,52,33,100
346,builder_6,199819979,1598100,58,39,100
347,builder_6,151286001,367400,51,36,71
348,builder_6,47023002,8521000,46,24,37
349,builder_6,94243008,9401700,40,20,88
350,builder_6,156326005,2090600,48,29,100
351,builder_6,140781998,2242100,58,32,55
352,builder_6,195555004,1104300,56,36,55
353,builder_6,364590010,354580,52,33,100
354,builder_6,351970004,443740,51,32,100
355,builder_6,245647987,190800,44,26,58
356,builder_6,203936996,535300,51,27,44
357,builder_6,256655994,527200,43,24,56
358,builder_6,123483007,1041300,65,43,53
359,builder_6,512769994,675700,58,33,100
360,builder_6,20512000,13800,47,26,5
361,builder_7,1140000,0,51,27,3
362,builder_6,112779008,1932850,54,31,75
363,builder_6,73000,0,61,32,1
364,builder_6,304470010,736440,51,27,100
365,builder_6,269370000,661120,52,33,100
366,builder_6,199819979,1598100,58,39,100
367,builder_6,151286001,367400,51,36,71
368,builder_6,47023002,8521000,46,24,37
369,builder_6,94243008,9401700,40,20,88
370,builder_6,156326005,2090600,48,29,100
371,builder_6,140781998,2242100,58,32,55
372,builder_6,195555004,1104300,56,36,55
373,builder_6,364590010,354580,52,33,100
374,builder_6,351970004,443740,51,32,100
375,builder_6,245647987,190800,44,26,58
376,builder_6,203936996,535300,51,27,44
377,builder_6,256655994,527200,43,24,56
378,builder_6,123483007,1041300,65,43,53
379,builder_6,512769994,675700,58,33,100
380,builder_6,20512000,13800,47,26,5
381,builder_7,1140000,0,51,27,3
382,builder_6,112779008,1932850,54,31,75
383,builder_6,73000,0,61,32,1
384,builder_6,304470010,736440,51,27,100
385,builder_6,269370000,661120,52,33,100
386,builder_6,199819979,1598100,58,39,100
387,builder_6,151286001,367400,51,36,71
388,builder_6,47023002,8521000,46,24,37
389,builder_6,94243008,9401700,40,20,88
390,builder_6,156326005,2090600,48,29,100
391,builder_6,140781998,2242100,58,32,55
392,builder_6,195555004,1104300,56,36,55
393,builder_6,364590010,354580,52,33,100
394,builder_6,351970004,443740,51,32,100
395,builder_6,245647987,190800,44,26,58
396,builder_6,203936996,535300,51,27,44
397,builder_6,256655994,527200,43,24,56
398,builder_6,123483007,1041300,65,43,53
399,builder_6,512769994,675700,58,33,100
400,builder_6,20512000,13800,47,26,5
401,builder_7,1140000,0,51,27,3
402,builder_6,112779008,1932850,54,31,75
403,builder_6,73000,0,61,32,1
404,builder_6,304470010,736440,51,27,100
405,builder_6,269370000,661120,52,33,100
406,builder_6,199819979,1598100,58,39,100
407,builder_6,151286001,367400,51,36,71
408,builder_6,47023002,8521000,46,24,37
409,builder_6,94243008,9401700,40,20,88
410,builder_6,156326005,2090600,48,29,100
411,builder_6,140781998,2242100,58,32,55
412,builder_6,195555004,1104300,56,36,55
413,builder_6,364590010,354580,52,33,100
414,builder_6,351970004,443740,51,32,100
415,builder_6,245647987,190800,44,26,58
416,builder_6,203936996,535300,51,27,44
417,builder_6,256655994,527200,43,24,56
418,builder_6,123483007,1041300,65,43,53
419,builder_6,512769994,675700,58,33,100
420,builder_6,20512000,13800,47,26,5
421,builder_7,1140000,0,51,27,3
422,builder_6,112779008,1932850,54,31,75
423,builder_6,73000,0,61,32,1
424,builder_6,304470010,736440,51,27,100
425,builder_6,269370000,661120,52,33,100
426,builder_6,199819979,1598100,58,39,100
427,builder_6,151286001,367400,51,36,71
428,builder_6,47023002,8521000,46,24,37
429,builder_6,94243008,9401700,40,20,88
430,builder_6,156326005,2090600,48,29,100
431,builder_6,140781998,2242100,58,32,55
432,builder_6,195555004,1104300,56,36,55
433,builder_6,364590010,354580,52,33,100
434,builder_6,351970004,443740,51,32,100
435,builder_6,245647987,190800,44,26,58
436,builder_6,203936996,535300,51,27,44
437,builder_6,256655994,527200,43,24,56
438,builder_6,123483007,1041300,65,43,53
439,builder_6,512769994,675700,58,33,100
440,builder_6,20512000,13800,47,26,5
441,builder_7,1140000,0,51,27,3
442,builder_6,112779008,1932850,54,31,75
443,builder_6,73000,0,61,32,1
444,builder_6,304470010,736440,51,27,100
445,builder_6,269370000,661120,52,33,100
446,builder_6,199819979,1598100,58,39,100
447,builder_6,151286001,367400,51,36,71
448,builder_6,47023002,8521000,46,24,37
449,builder_6,94243008,9401700,40,20,88
450,builder_6,156326005,2090600,48,29,100
451,builder_6,140781998,2242100,58,32,55
452,builder_6,195555004,1104300,56,36,55
453,builder_6,364590010,354580,52,33,100
454,builder_6,351970004,443740,51,32,100
455,builder_6,245647987,190800,44,26,58
456,builder_6,203936996,535300,51,27,44
457,builder_6,256655994,527200,43,24,56
458,builder_6,123483007,1041300,65,43,53
459,builder_6,512769994,675700,58,33,100
460,builder_6,20512000,13800,47,26,5
461,builder_7,1140000,0,51,27,3
462,builder_6,112779008,1932850,54,31,75
463,builder_6,73000,0,61,32,1
464,builder_6,304470010,736440,51,27,100
465,builder_6,269370000,661120,52,33,100
466,builder_6,199819979,1598100,58,39,100
467,builder_6,151286001,367400,51,36,71
468,builder_6,47023002,8521000,46,24,37
469,builder_6,94243008,9401700,40,20,88
470,builder_6,156326005,2090600,48,29,100
471,builder_6,140781998,2242100,58,32,55
472,builder_6,195555004,1104300,56,36,55
473,builder_6,364590010,354580,52,33,100
474,builder_6,351970004,443740,51,32,100
475,builder_6,245647987,190800,44,26,58
476,builder_6,203936996,535300,51,27,44
477,builder_6,256655994,527200,43,24,56
478,builder_6,123483007,1041300,65,43,53
479,builder_6,512769994,675700,58,33,100
480,builder_6,20512000,13800,47,26,5
481,builder_7,1140000,0,51,27,3
482,builder_6,112779008,1932850,54,31,75
483,builder_6,73000,0,61,32,1
484,builder_6,304470010,736440,51,27,100
485,builder_6,269370000,661120,52,33,100
486,builder_6,199819979,1598100,58,39,100
487,builder_6,151286001,367400,51,36,71
488,builder_6,47023002,8521000,46,24,37
489,builder_6,94243008,9401700,40,20,88
490,builder_6,156326005,2090600,48,29,100
491,builder_6,140781998,2242100,58,32,55
492,builder_6,195555004,1104300,56,36,55
493,builder_6,364590010,354580,52,33,100
494,builder_6,351970004,443740,51,32,100
495,builder_6,245647987,190800,44,26,58
496,builder_6,203936996,535300,51,27,44
497,builder_6,256655994,527200,43,24,56
498,builder_6,123483007,1041300,65,43,53
499,builder_6,512769994,675700,58,33,100
500,builder_6,20512000,13800,47,26,5
501,builder_7,1140000,0,51,27,3
502,builder_6,112779008,1932850,54,31,75
503,builder_6,73000,0,61,32,1
504,builder_6,304470010,736440,51,27,100
505,builder_6,269370000,661120,52,33,100
506,builder_6,199819979,1598100,58,39,100
507,builder_6,151286001,367400,51,36,71
508,builder_6,47023002,8521000,46,24,37
509,builder_6,94243008,9401700,40,20,88
510,builder_6,156326005,2090600,48,29,100
511,builder_6,140781998,2242100,58,32,55
512,builder_6,195555004,1104300,56,36,55
513,builder_6,364590010,354580,52,33,100
514,builder_6,351970004,443740,51,32,100
515,builder_6,245647987,190800,44,26,58
516,builder_6,203936996,535300,51,27,44
517,builder_6,256655994,527200,43,24,56
518,builder_6,123483007,1041300,65,43,53
519,builder_6,512769994,675700,58,33,100
520,builder_6,8550001,14200,46,28,8
521,builder_6,5790002,0,45,28,9
522,builder_6,204618004,1366080,60,38,88
523,builder_6,266379999,353580,57,34,60
524,builder_6,153579990,1040000,55,30,79
525,builder_6,184179989,1490600,42,28,100
526,builder_6,41570004,4320000,43,26,11
527,builder_6,290910013,578300,61,35,100
528,builder_6,2877000,0,51,30,3
529,builder_6,1178790007,447980,53,36,100
530,builder_6,917049996,1188000,55,27,78
531,builder_6,354009996,174700,50,28,56
532,builder_6,564020006,581910,51,28,100
533,builder_6,640000,5640,39,21,2
534,builder_6,101443998,18105520,48,21,78
535,builder_6,322000005,4979400,50,34,100
536,builder_6,183901999,306300,55,27,60
537,builder_6,147128002,669800,45,26,52
538,builder_6,415305999,19339400,53,29,94
539,builder_6,100561996,404700,55,30,41
540,builder_6,8550001,14200,46,28,8
541,builder_6,5790002,0,45,28,9
542,builder_6,204618004,1366080,60,38,88
543,builder_6,266379999,353580,57,34,60
544,builder_6,153579990,1040000,55,30,79
545,builder_6,184179989,1490600,42,28,100
546,builder_6,41570004,4320000,43,26,11
547,builder_6,290910013,578300,61,35,100
548,builder_6,2877000,0,51,30,3
549,builder_6,1178790007,447980,53,36,100
550,builder_6,917049996,1188000,55,27,78
551,builder_6,354009996,174700,50,28,56
552,builder_6,564020006,581910,51,28,100
553,builder_6,640000,5640,39,21,2
554,builder_6,101443998,18105520,48,21,78
555,builder_6,322000005,4979400,50,34,100
556,builder_6,183901999,306300,55,27,60
557,builder_6,147128002,669800,45,26,52
558,builder_6,415305999,19339400,53,29,94
559,builder_6,100561996,404700,55,30,41
560,builder_6,8550001,14200,46,28,8
561,builder_6,5790002,0,45,28,9
562,builder_6,204618004,1366080,60,38,88
563,builder_6,266379999,353580,57,34,60
564,builder_6,153579990,1040000,55,30,79
565,builder_6,184179989,1490600,42,28,100
566,builder_6,41570004,4320000,43,26,11
567,builder_6,290910013,578300,61,35,100
568,builder_6,2877000,0,51,30,3
569,builder_6,1178790007,447980,53,36,100
570,builder_6,917049996,1188000,55,27,78
571,builder_6,354009996,174700,50,28,56
572,builder_6,564020006,581910,51,28,100
573,builder_6,640000,5640,39,21,2
574,builder_6,101443998,18105520,48,21,78
575,builder_6,322000005,4979400,50,34,100
576,builder_6,183901999,306300,55,27,60
577,builder_6,147128002,669800,45,26,52
578,builder_6,415305999,19339400,53,29,94
579,builder_6,100561996,404700,55,30,41
580,builder_6,8550001,14200,46,28,8
581,builder_6,5790002,0,45,28,9
582,builder_6,204618004,1366080,60,38,88
583,builder_6,266379999,353580,57,34,60
584,builder_6,153579990,1040000,55,30,79
585,builder_6,184179989,1490600,42,28,100
586,builder_6,41570004,4320000,43,26,11
587,builder_6,290910013,578300,61,35,100
588,builder_6,2877000,0,51,30,3
589,builder_6,1178790007,447980,53,36,100
590,builder_6,917049996,1188000,55,27,78
591,builder_6,354009996,174700,50,28,56
592,builder_6,564020006,581910,51,28,100
593,builder_6,640000,5640,39,21,2
594,builder_6,101443998,18105520,48,21,78
595,builder_6,322000005,4979400,50,34,100
596,builder_6,183901999,306300,55,27,60
597,builder_6,147128002,669800,45,26,52
598,builder_6,415305999,19339400,53,29,94
599,builder_6,100561996,404700,55,30,41
600,builder_6,8550001,14200,46,28,8
601,builder_6,5790002,0,45,28,9
602,builder_6,204618004,1366080,60,38,88
603,builder_6,266379999,353580,57,34,60
604,builder_6,153579990,1040000,55,30,79
605,builder_6,184179989,1490600,42,28,100
606,builder_6,41570004,4320000,43,26,11
607,builder_6,290910013,578300,61,35,100
608,builder_6,2877000,0,51,30,3
609,builder_6,1178790007,447980,53,36,100
610,builder_6,917049996,1188000,55,27,78
611,builder_6,354009996,174700,50,28,56
612,builder_6,564020006,581910,51,28,100
613,builder_6,640000,5640,39,21,2
614,builder_6,101443998,18105520,48,21,78
615,builder_6,322000005,4979400,50,34,100
616,builder_6,183901999,306300,55,27,60
617,builder_6,147128002,669800,45,26,52
618,builder_6,415305999,19339400,53,29,94
619,builder_6,100561996,404700,55,30,41
620,builder_6,8550001,14200,46,28,8
621,builder_6,5790002,0,45,28,9
622,builder_6,204618004,1366080,60,38,88
623,builder_6,266379999,353580,57,34,60
624,builder_6,153579990,1040000,55,30,79
625,builder_6,184179989,1490600,42,28,100
626,builder_6,41570004,4320000,43,26,11
627,builder_6,290910013,578300,61,35,100
628,builder_6,2877000,0,51,30,3
629,builder_6,1178790007,447980,53,36,100
630,builder_6,917049996,1188000,55,27,78
631,builder_6,354009996,174700,50,28,56
632,builder_6,564020006,581910,51,28,100
633,builder_6,640000,5640,39,21,2
634,builder_6,101443998,18105520,48,21,78
635,builder_6,322000005,4979400,50,34,100
636,builder_6,183901999,306300,55,27,60
637,builder_6,147128002,669800,45,26,52
638,builder_6,415305999,19339400,53,29,94
639,builder_6,100561996,404700,55,30,41
640,builder_6,8550001,14200,46,28,8
641,builder_6,5790002,0,45,28,9
642,builder_6,204618004,1366080,60,38,88
643,builder_6,266379999,353580,57,34,60
644,builder_6,153579990,1040000,55,30,79
645,builder_6,184179989,1490600,42,28,100
646,builder_6,41570004,4320000,43,26,11
647,builder_6,290910013,578300,61,35,100
648,builder_6,2877000,0,51,30,3
649,builder_6,1178790007,447980,53,36,100
650,builder_6,917049996,1188000,55,27,78
651,builder_6,354009996,174700,50,28,56
652,builder_6,564020006,581910,51,28,100
653,builder_6,640000,5640,39,21,2
654,builder_6,101443998,18105520,48,21,78
655,builder_6,322000005,4979400,50,34,100
656,builder_6,183901999,306300,55,27,60
657,builder_6,147128002,669800,45,26,52
658,builder_6,415305999,19339400,53,29,94
659,builder_6,100561996,404700,55,30,41
660,builder_6,8550001,14200,46,28,8
661,builder_6,5790002,0,45,28,9
662,builder_6,204618004,1366080,60,38,88
663,builder_6,266379999,353580,57,34,60
664,builder_6,153579990,1040000,55,30,79
665,builder_6,184179989,1490600,42,28,100
666,builder_6,41570004,4320000,43,26,11
667,builder_6,290910013,578300,61,35,100
668,builder_6,2877000,0,51,30,3
669,builder_6,1178790007,447980,53,36,100
670,builder_6,917049996,1188000,55,27,78
671,builder_6,354009996,174700,50,28,56
672,builder_6,564020006,581910,51,28,100
673,builder_6,640000,5640,39,21,2
674,builder_6,101443998,18105520,48,21,78
675,builder_6,322000005,4979400,50,34,100
676,builder_6,183901999,306300,55,27,60
677,builder_6,147128002,669800,45,26,52
678,builder_6,415305999,19339400,53,29,94
679,builder_6,100561996,404700,55,30,41
680,builder_6,8550001,14200,46,28,8
681,builder_6,5790002,0,45,28,9
682,builder_6,204618004,1366080,60,38,88
683,builder_6,266379999,353580,57,34,60
684,builder_6,153579990,1040000,55,30,79
685,builder_6,184179989,1490600,42,28,100
