block_num,builder_id,total_gas_fee,total_mev,included_txs
0,builder_6,5919998,3130,
1,builder_6,128378993,1638010,
2,builder_6,90744005,17743600,
3,builder_6,104778000,0,
4,builder_6,69961002,50520,
5,builder_6,450100024,17750520,
6,builder_6,313450007,0,
7,builder_6,142204984,17700000,
8,builder_6,79331008,594000,
9,builder_6,161476009,640500,
10,builder_6,120661999,46500,
11,builder_6,507500004,0,
12,builder_6,582600000,0,
13,builder_6,398969995,0,
14,builder_6,466500001,0,
15,builder_6,359270002,116400,
16,builder_6,369409998,116400,
17,builder_6,86040007,0,
18,builder_6,438200015,0,
19,builder_6,279879985,0,
20,builder_6,5919998,3130,
21,builder_6,128378993,1638010,
22,builder_6,90744005,17743600,
23,builder_6,104778000,0,
24,builder_6,69961002,50520,
25,builder_6,450100024,17750520,
26,builder_6,313450007,0,
27,builder_6,142204984,17700000,
28,builder_6,79331008,594000,
29,builder_6,161476009,640500,
30,builder_6,120661999,46500,
31,builder_6,507500004,0,
32,builder_6,582600000,0,
33,builder_6,398969995,0,
34,builder_6,466500001,0,
35,builder_6,359270002,116400,
36,builder_6,369409998,116400,
37,builder_6,86040007,0,
38,builder_6,438200015,0,
39,builder_6,279879985,0,
40,builder_6,5919998,3130,
41,builder_6,128378993,1638010,
42,builder_6,90744005,17743600,
43,builder_6,104778000,0,
44,builder_6,69961002,50520,
45,builder_6,450100024,17750520,
46,builder_6,313450007,0,
47,builder_6,142204984,17700000,
48,builder_6,79331008,594000,
49,builder_6,161476009,640500,
50,builder_6,120661999,46500,
51,builder_6,507500004,0,
52,builder_6,582600000,0,
53,builder_6,398969995,0,
54,builder_6,466500001,0,
55,builder_6,359270002,116400,
56,builder_6,369409998,116400,
57,builder_6,86040007,0,
58,builder_6,438200015,0,
59,builder_6,279879985,0,
60,builder_6,5919998,3130,
61,builder_6,128378993,1638010,
62,builder_6,90744005,17743600,
63,builder_6,104778000,0,
64,builder_6,69961002,50520,
65,builder_6,450100024,17750520,
66,builder_6,313450007,0,
67,builder_6,142204984,17700000,
