block_num,builder_id,total_gas_fee,total_mev,total_created_txs,total_attack_txs,included_txs
92,builder_6,96237001,2132290,61,33,69
93,builder_6,34240004,123100,45,28,63
94,builder_6,160000,73100,45,21,1
95,builder_6,107264001,676400,60,26,93
96,builder_6,180760016,731000,55,25,100
97,builder_6,229779997,1262400,48,25,100
98,builder_6,67064995,497500,56,33,44
99,builder_6,125096004,5459190,46,22,89
100,builder_6,5849999,3130,58,32,8
101,builder_6,17966998,22830,46,24,31
102,builder_6,56726007,18126530,60,26,64
103,builder_6,275629000,1328730,54,27,84
104,builder_6,588546998,1000000,51,19,68
105,builder_6,315974998,18600,50,27,23
106,builder_6,319440001,157800,41,18,19
107,builder_6,1383459997,4709700,50,26,100
108,builder_6,2370000,0,57,24,2
109,builder_6,150214006,756200,53,25,56
110,builder_6,530650004,1267330,64,24,100
111,builder_6,60966996,1571300,63,25,87
112,builder_6,96237001,2132290,61,33,69
113,builder_6,34240004,123100,45,28,63
114,builder_6,160000,73100,45,21,1
115,builder_6,107264001,676400,60,26,93
116,builder_6,180760016,731000,55,25,100
117,builder_6,229779997,1262400,48,25,100
118,builder_6,67064995,497500,56,33,44
119,builder_6,125096004,5459190,46,22,89
120,builder_6,5849999,3130,58,32,8
121,builder_6,17966998,22830,46,24,31
122,builder_6,56726007,18126530,60,26,64
123,builder_6,275629000,1328730,54,27,84
124,builder_6,588546998,1000000,51,19,68
125,builder_6,315974998,18600,50,27,23
126,builder_6,319440001,157800,41,18,19
127,builder_6,1383459997,4709700,50,26,100
128,builder_6,2370000,0,57,24,2
129,builder_6,150214006,756200,53,25,56
130,builder_6,530650004,1267330,64,24,100
131,builder_6,60966996,1571300,63,25,87
132,builder_6,96237001,2132290,61,33,69
133,builder_6,34240004,123100,45,28,63
134,builder_6,160000,73100,45,21,1
135,builder_6,107264001,676400,60,26,93
136,builder_6,180760016,731000,55,25,100
137,builder_6,229779997,1262400,48,25,100
138,builder_6,67064995,497500,56,33,44
139,builder_6,125096004,5459190,46,22,89
140,builder_6,5849999,3130,58,32,8
141,builder_6,17966998,22830,46,24,31
142,builder_6,56726007,18126530,60,26,64
143,builder_6,275629000,1328730,54,27,84
144,builder_6,588546998,1000000,51,19,68
145,builder_6,315974998,18600,50,27,23
146,builder_6,319440001,157800,41,18,19
147,builder_6,1383459997,4709700,50,26,100
148,builder_6,2370000,0,57,24,2
149,builder_6,150214006,756200,53,25,56
150,builder_6,530650004,1267330,64,24,100
151,builder_6,60966996,1571300,63,25,87
152,builder_6,96237001,2132290,61,33,69
153,builder_6,34240004,123100,45,28,63
154,builder_6,160000,73100,45,21,1
155,builder_6,107264001,676400,60,26,93
156,builder_6,180760016,731000,55,25,100
157,builder_6,229779997,1262400,48,25,100
158,builder_6,67064995,497500,56,33,44
159,builder_6,125096004,5459190,46,22,89
160,builder_6,5849999,3130,58,32,8
161,builder_6,17966998,22830,46,24,31
162,builder_6,56726007,18126530,60,26,64
163,builder_6,275629000,1328730,54,27,84
164,builder_6,588546998,1000000,51,19,68
165,builder_6,315974998,18600,50,27,23
166,builder_6,319440001,157800,41,18,19
167,builder_6,1383459997,4709700,50,26,100
168,builder_6,2370000,0,57,24,2
169,builder_6,150214006,756200,53,25,56
170,builder_6,530650004,1267330,64,24,100
171,builder_6,60966996,1571300,63,25,87
172,builder_6,96237001,2132290,61,33,69
173,builder_6,34240004,123100,45,28,63
174,builder_6,160000,73100,45,21,1
175,builder_6,107264001,676400,60,26,93
176,builder_6,180760016,731000,55,25,100
177,builder_6,229779997,1262400,48,25,100
178,builder_6,67064995,497500,56,33,44
179,builder_6,125096004,5459190,46,22,89
180,builder_6,5849999,3130,58,32,8
181,builder_6,17966998,22830,46,24,31
182,builder_6,56726007,18126530,60,26,64
183,builder_6,275629000,1328730,54,27,84
184,builder_6,588546998,1000000,51,19,68
185,builder_6,315974998,18600,50,27,23
186,builder_6,319440001,157800,41,18,19
187,builder_6,1383459997,4709700,50,26,100
188,builder_6,2370000,0,57,24,2
189,builder_6,150214006,756200,53,25,56
190,builder_6,530650004,1267330,64,24,100
191,builder_6,60966996,1571300,63,25,87
192,builder_6,96237001,2132290,61,33,69
193,builder_6,34240004,123100,45,28,63
194,builder_6,160000,73100,45,21,1
195,builder_6,107264001,676400,60,26,93
196,builder_6,180760016,731000,55,25,100
197,builder_6,229779997,1262400,48,25,100
198,builder_6,67064995,497500,56,33,44
199,builder_6,125096004,5459190,46,22,89
200,builder_6,5849999,3130,58,32,8
201,builder_6,17966998,22830,46,24,31
202,builder_6,56726007,18126530,60,26,64
203,builder_6,275629000,1328730,54,27,84
204,builder_6,588546998,1000000,51,19,68
205,builder_6,315974998,18600,50,27,23
206,builder_6,319440001,157800,41,18,19
207,builder_6,1383459997,4709700,50,26,100
208,builder_6,2370000,0,57,24,2
209,builder_6,150214006,756200,53,25,56
210,builder_6,530650004,1267330,64,24,100
211,builder_6,60966996,1571300,63,25,87
212,builder_6,96237001,2132290,61,33,69
213,builder_6,34240004,123100,45,28,63
214,builder_6,160000,73100,45,21,1
215,builder_6,107264001,676400,60,26,93
216,builder_6,180760016,731000,55,25,100
217,builder_6,229779997,1262400,48,25,100
218,builder_6,67064995,497500,56,33,44
219,builder_6,125096004,5459190,46,22,89
220,builder_6,5849999,3130,58,32,8
221,builder_6,17966998,22830,46,24,31
222,builder_6,56726007,18126530,60,26,64
223,builder_6,275629000,1328730,54,27,84
224,builder_6,588546998,1000000,51,19,68
225,builder_6,315974998,18600,50,27,23
226,builder_6,319440001,157800,41,18,19
227,builder_6,1383459997,4709700,50,26,100
228,builder_6,2370000,0,57,24,2
229,builder_6,150214006,756200,53,25,56
230,builder_6,530650004,1267330,64,24,100
231,builder_6,60966996,1571300,63,25,87
232,builder_6,96237001,2132290,61,33,69
233,builder_6,34240004,123100,45,28,63
234,builder_6,160000,73100,45,21,1
235,builder_6,107264001,676400,60,26,93
236,builder_6,180760016,731000,55,25,100
237,builder_6,229779997,1262400,48,25,100
238,builder_6,67064995,497500,56,33,44
239,builder_6,125096004,5459190,46,22,89
240,builder_6,5849999,3130,58,32,8
241,builder_6,17966998,22830,46,24,31
242,builder_6,56726007,18126530,60,26,64
243,builder_6,275629000,1328730,54,27,84
244,builder_6,588546998,1000000,51,19,68
245,builder_6,315974998,18600,50,27,23
246,builder_6,319440001,157800,41,18,19
247,builder_6,1383459997,4709700,50,26,100
248,builder_6,2370000,0,57,24,2
249,builder_6,150214006,756200,53,25,56
250,builder_6,530650004,1267330,64,24,100
251,builder_6,60966996,1571300,63,25,87
252,builder_6,96237001,2132290,61,33,69
253,builder_6,34240004,123100,45,28,63
254,builder_6,160000,73100,45,21,1
255,builder_6,107264001,676400,60,26,93
256,builder_6,180760016,731000,55,25,100
257,builder_6,229779997,1262400,48,25,100
258,builder_6,67064995,497500,56,33,44
259,builder_6,125096004,5459190,46,22,89
260,builder_6,2706000,128000,52,29,7
261,builder_6,32791999,641800,55,21,37
262,builder_6,85853996,9715000,59,28,72
263,builder_6,131745000,100200,60,31,73
264,builder_6,125412006,837600,64,24,35
265,builder_6,221100002,1782800,51,23,100
266,builder_6,67456990,1728800,58,32,68
267,builder_6,10346994,181000,60,22,20
268,builder_6,111040985,1476900,66,27,84
269,builder_6,224399993,1286790,54,23,100
270,builder_6,355350000,1171960,51,25,100
271,builder_6,126995999,912700,49,24,52
272,builder_6,163589002,3439130,53,27,94
273,builder_6,4550003,381000,47,22,11
274,builder_6,22871999,421230,44,18,25
275,builder_6,237390003,9292360,67,30,100
276,builder_6,93412004,1591700,52,25,68
277,builder_6,45262996,818990,54,27,47
278,builder_6,2700000,221000,53,18,2
279,builder_6,130808988,682600,47,26,95
280,builder_6,2706000,128000,52,29,7
281,builder_6,32791999,641800,55,21,37
282,builder_6,85853996,9715000,59,28,72
283,builder_6,131745000,100200,60,31,73
284,builder_6,125412006,837600,64,24,35
285,builder_6,221100002,1782800,51,23,100
286,builder_6,67456990,1728800,58,32,68
287,builder_6,10346994,181000,60,22,20
288,builder_6,111040985,1476900,66,27,84
289,builder_6,224399993,1286790,54,23,100
290,builder_6,355350000,1171960,51,25,100
291,builder_6,126995999,912700,49,24,52
292,builder_6,163589002,3439130,53,27,94
293,builder_6,4550003,381000,47,22,11
294,builder_6,22871999,421230,44,18,25
295,builder_6,237390003,9292360,67,30,100
296,builder_6,93412004,1591700,52,25,68
297,builder_6,45262996,818990,54,27,47
298,builder_6,2700000,221000,53,18,2
299,builder_6,130808988,682600,47,26,95
300,builder_6,2706000,128000,52,29,7
301,builder_6,32791999,641800,55,21,37
302,builder_6,85853996,9715000,59,28,72
303,builder_6,131745000,100200,60,31,73
304,builder_6,125412006,837600,64,24,35
305,builder_6,221100002,1782800,51,23,100
306,builder_6,67456990,1728800,58,32,68
307,builder_6,10346994,181000,60,22,20
308,builder_6,111040985,1476900,66,27,84
309,builder_6,224399993,1286790,54,23,100
310,builder_6,355350000,1171960,51,25,100
311,builder_6,126995999,912700,49,24,52
312,builder_6,163589002,3439130,53,27,94
313,builder_6,4550003,381000,47,22,11
314,builder_6,22871999,421230,44,18,25
315,builder_6,237390003,9292360,67,30,100
316,builder_6,93412004,1591700,52,25,68
317,builder_6,45262996,818990,54,27,47
318,builder_6,2700000,221000,53,18,2
319,builder_6,130808988,682600,47,26,95
320,builder_6,2706000,128000,52,29,7
321,builder_6,32791999,641800,55,21,37
322,builder_6,85853996,9715000,59,28,72
323,builder_6,131745000,100200,60,31,73
324,builder_6,125412006,837600,64,24,35
325,builder_6,221100002,1782800,51,23,100
326,builder_6,67456990,1728800,58,32,68
327,builder_6,10346994,181000,60,22,20
328,builder_6,111040985,1476900,66,27,84
329,builder_6,224399993,1286790,54,23,100
330,builder_6,355350000,1171960,51,25,100
331,builder_6,126995999,912700,49,24,52
332,builder_6,163589002,3439130,53,27,94
333,builder_6,4550003,381000,47,22,11
334,builder_6,22871999,421230,44,18,25
335,builder_6,237390003,9292360,67,30,100
336,builder_6,93412004,1591700,52,25,68
337,builder_6,45262996,818990,54,27,47
338,builder_6,2700000,221000,53,18,2
339,builder_6,130808988,682600,47,26,95
340,builder_6,2706000,128000,52,29,7
341,builder_6,32791999,641800,55,21,37
342,builder_6,85853996,9715000,59,28,72
343,builder_6,131745000,100200,60,31,73
344,builder_6,125412006,837600,64,24,35
345,builder_6,221100002,1782800,51,23,100
346,builder_6,67456990,1728800,58,32,68
347,builder_6,10346994,181000,60,22,20
348,builder_6,111040985,1476900,66,27,84
349,builder_6,224399993,1286790,54,23,100
350,builder_6,355350000,1171960,51,25,100
351,builder_6,126995999,912700,49,24,52
352,builder_6,163589002,3439130,53,27,94
353,builder_6,4550003,381000,47,22,11
354,builder_6,22871999,421230,44,18,25
355,builder_6,237390003,9292360,67,30,100
356,builder_6,93412004,1591700,52,25,68
357,builder_6,45262996,818990,54,27,47
358,builder_6,2700000,221000,53,18,2
359,builder_6,130808988,682600,47,26,95
360,builder_6,2706000,128000,52,29,7
361,builder_6,32791999,641800,55,21,37
362,builder_6,85853996,9715000,59,28,72
363,builder_6,131745000,100200,60,31,73
364,builder_6,125412006,837600,64,24,35
365,builder_6,221100002,1782800,51,23,100
366,builder_6,67456990,1728800,58,32,68
367,builder_6,10346994,181000,60,22,20
368,builder_6,111040985,1476900,66,27,84
369,builder_6,224399993,1286790,54,23,100
370,builder_6,355350000,1171960,51,25,100
371,builder_6,126995999,912700,49,24,52
372,builder_6,163589002,3439130,53,27,94
373,builder_6,4550003,381000,47,22,11
374,builder_6,22871999,421230,44,18,25
375,builder_6,237390003,9292360,67,30,100
376,builder_6,93412004,1591700,52,25,68
377,builder_6,45262996,818990,54,27,47
378,builder_6,2700000,221000,53,18,2
379,builder_6,130808988,682600,47,26,95
380,builder_6,2706000,128000,52,29,7
381,builder_6,32791999,641800,55,21,37
382,builder_6,85853996,9715000,59,28,72
383,builder_6,131745000,100200,60,31,73
384,builder_6,125412006,837600,64,24,35
385,builder_6,221100002,1782800,51,23,100
386,builder_6,67456990,1728800,58,32,68
387,builder_6,10346994,181000,60,22,20
388,builder_6,111040985,1476900,66,27,84
389,builder_6,224399993,1286790,54,23,100
390,builder_6,355350000,1171960,51,25,100
391,builder_6,126995999,912700,49,24,52
392,builder_6,163589002,3439130,53,27,94
393,builder_6,4550003,381000,47,22,11
394,builder_6,22871999,421230,44,18,25
395,builder_6,237390003,9292360,67,30,100
396,builder_6,93412004,1591700,52,25,68
397,builder_6,45262996,818990,54,27,47
398,builder_6,2700000,221000,53,18,2
399,builder_6,130808988,682600,47,26,95
400,builder_6,2706000,128000,52,29,7
401,builder_6,32791999,641800,55,21,37
402,builder_6,85853996,9715000,59,28,72
403,builder_6,131745000,100200,60,31,73
404,builder_6,125412006,837600,64,24,35
405,builder_6,221100002,1782800,51,23,100
406,builder_6,67456990,1728800,58,32,68
407,builder_6,10346994,181000,60,22,20
408,builder_6,111040985,1476900,66,27,84
409,builder_6,224399993,1286790,54,23,100
410,builder_6,355350000,1171960,51,25,100
411,builder_6,126995999,912700,49,24,52
412,builder_6,163589002,3439130,53,27,94
413,builder_6,4550003,381000,47,22,11
414,builder_6,22871999,421230,44,18,25
415,builder_6,237390003,9292360,67,30,100
416,builder_6,93412004,1591700,52,25,68
417,builder_6,45262996,818990,54,27,47
418,builder_6,2700000,221000,53,18,2
419,builder_6,130808988,682600,47,26,95
420,builder_6,2706000,128000,52,29,7
421,builder_6,32791999,641800,55,21,37
422,builder_6,85853996,9715000,59,28,72
423,builder_6,131745000,100200,60,31,73
424,builder_6,125412006,837600,64,24,35
425,builder_6,221100002,1782800,51,23,100
426,builder_6,67456990,1728800,58,32,68
427,builder_6,10346994,181000,60,22,20
428,builder_6,111040985,1476900,66,27,84
429,builder_6,224399993,1286790,54,23,100
430,builder_6,355350000,1171960,51,25,100
431,builder_6,126995999,912700,49,24,52
432,builder_6,163589002,3439130,53,27,94
433,builder_6,4550003,381000,47,22,11
434,builder_6,22871999,421230,44,18,25
435,builder_6,237390003,9292360,67,30,100
436,builder_6,93412004,1591700,52,25,68
437,builder_6,45262996,818990,54,27,47
438,builder_6,2700000,221000,53,18,2
439,builder_6,130808988,682600,47,26,95
440,builder_6,2706000,128000,52,29,7
441,builder_6,32791999,641800,55,21,37
442,builder_6,85853996,9715000,59,28,72
443,builder_6,131745000,100200,60,31,73
444,builder_6,125412006,837600,64,24,35
445,builder_6,221100002,1782800,51,23,100
446,builder_6,67456990,1728800,58,32,68
447,builder_6,10346994,181000,60,22,20
448,builder_6,111040985,1476900,66,27,84
449,builder_6,224399993,1286790,54,23,100
450,builder_6,355350000,1171960,51,25,100
451,builder_6,126995999,912700,49,24,52
452,builder_6,163589002,3439130,53,27,94
453,builder_6,4550003,381000,47,22,11
454,builder_6,22871999,421230,44,18,25
455,builder_6,237390003,9292360,67,30,100
456,builder_6,93412004,1591700,52,25,68
457,builder_6,45262996,818990,54,27,47
458,builder_6,2700000,221000,53,18,2
459,builder_6,130808988,682600,47,26,95
460,builder_6,2706000,128000,52,29,7
461,builder_6,32791999,641800,55,21,37
462,builder_6,85853996,9715000,59,28,72
463,builder_6,131745000,100200,60,31,73
464,builder_6,125412006,837600,64,24,35
465,builder_6,221100002,1782800,51,23,100
466,builder_6,67456990,1728800,58,32,68
467,builder_6,10346994,181000,60,22,20
468,builder_6,111040985,1476900,66,27,84
469,builder_6,224399993,1286790,54,23,100
470,builder_6,355350000,1171960,51,25,100
471,builder_6,126995999,912700,49,24,52
472,builder_6,163589002,3439130,53,27,94
473,builder_6,4550003,381000,47,22,11
474,builder_6,22871999,421230,44,18,25
475,builder_6,237390003,9292360,67,30,100
476,builder_6,93412004,1591700,52,25,68
477,builder_6,45262996,818990,54,27,47
478,builder_6,2700000,221000,53,18,2
479,builder_6,130808988,682600,47,26,95
480,builder_6,2706000,128000,52,29,7
481,builder_6,32791999,641800,55,21,37
482,builder_6,85853996,9715000,59,28,72
483,builder_6,131745000,100200,60,31,73
484,builder_6,125412006,837600,64,24,35
485,builder_6,221100002,1782800,51,23,100
486,builder_6,67456990,1728800,58,32,68
487,builder_6,10346994,181000,60,22,20
488,builder_6,111040985,1476900,66,27,84
489,builder_6,224399993,1286790,54,23,100
490,builder_6,355350000,1171960,51,25,100
491,builder_6,126995999,912700,49,24,52
492,builder_6,163589002,3439130,53,27,94
493,builder_6,4550003,381000,47,22,11
494,builder_6,22871999,421230,44,18,25
495,builder_6,237390003,9292360,67,30,100
496,builder_6,93412004,1591700,52,25,68
497,builder_6,45262996,818990,54,27,47
498,builder_6,2700000,221000,53,18,2
499,builder_6,130808988,682600,47,26,95
500,builder_6,2706000,128000,52,29,7
501,builder_6,32791999,641800,55,21,37
502,builder_6,85853996,9715000,59,28,72
503,builder_6,131745000,100200,60,31,73
504,builder_6,125412006,837600,64,24,35
505,builder_6,221100002,1782800,51,23,100
506,builder_6,67456990,1728800,58,32,68
507,builder_6,10346994,181000,60,22,20
508,builder_6,111040985,1476900,66,27,84
509,builder_6,224399993,1286790,54,23,100
510,builder_6,355350000,1171960,51,25,100
511,builder_6,126995999,912700,49,24,52
512,builder_6,163589002,3439130,53,27,94
513,builder_6,4550003,381000,47,22,11
514,builder_6,22871999,421230,44,18,25
515,builder_6,237390003,9292360,67,30,100
516,builder_6,93412004,1591700,52,25,68
517,builder_6,45262996,818990,54,27,47
518,builder_6,2700000,221000,53,18,2
519,builder_6,130808988,682600,47,26,95
520,builder_6,3390000,0,41,11,2
521,builder_6,16656004,749000,45,20,18
522,builder_6,79730010,40954100,54,32,88
523,builder_6,124466001,17000,46,26,28
524,builder_6,74360002,45400,57,33,39
525,builder_6,292120002,1033000,55,22,100
526,builder_6,47590990,126900,57,29,57
527,builder_6,102379004,14835000,61,24,81
528,builder_6,19405000,474600,56,28,25
529,builder_6,115870004,412230,54,30,73
530,builder_6,289159997,1946400,56,25,100
531,builder_6,137973004,18159600,64,24,57
532,builder_6,157972007,19469880,46,23,69
533,builder_6,223073001,4640680,45,24,100
534,builder_6,113245005,4951230,47,19,52
535,builder_6,303080010,6153200,53,22,100
536,builder_6,12870003,23500,39,14,10
537,builder_6,77000,32900,43,17,1
538,builder_6,244670016,1119620,51,27,100
539,builder_6,71960997,54700,46,19,54
540,builder_6,3390000,0,41,11,2
541,builder_6,16656004,749000,45,20,18
542,builder_6,79730010,40954100,54,32,88
543,builder_6,124466001,17000,46,26,28
544,builder_6,74360002,45400,57,33,39
545,builder_6,292120002,1033000,55,22,100
546,builder_6,47590990,126900,57,29,57
547,builder_6,102379004,14835000,61,24,81
548,builder_6,19405000,474600,56,28,25
549,builder_6,115870004,412230,54,30,73
550,builder_6,289159997,1946400,56,25,100
551,builder_6,137973004,18159600,64,24,57
552,builder_6,157972007,19469880,46,23,69
553,builder_6,223073001,4640680,45,24,100
554,builder_6,113245005,4951230,47,19,52
555,builder_6,303080010,6153200,53,22,100
556,builder_6,12870003,23500,39,14,10
557,builder_6,77000,32900,43,17,1
558,builder_6,244670016,1119620,51,27,100
559,builder_6,71960997,54700,46,19,54
560,builder_6,3390000,0,41,11,2
561,builder_6,16656004,749000,45,20,18
562,builder_6,79730010,40954100,54,32,88
563,builder_6,124466001,17000,46,26,28
564,builder_6,74360002,45400,57,33,39
565,builder_6,292120002,1033000,55,22,100
566,builder_6,47590990,126900,57,29,57
567,builder_6,102379004,14835000,61,24,81
568,builder_6,19405000,474600,56,28,25
569,builder_6,115870004,412230,54,30,73
570,builder_6,289159997,1946400,56,25,100
571,builder_6,137973004,18159600,64,24,57
572,builder_6,157972007,19469880,46,23,69
573,builder_6,223073001,4640680,45,24,100
574,builder_6,113245005,4951230,47,19,52
575,builder_6,303080010,6153200,53,22,100
576,builder_6,12870003,23500,39,14,10
577,builder_6,77000,32900,43,17,1
578,builder_6,244670016,1119620,51,27,100
579,builder_6,71960997,54700,46,19,54
580,builder_6,3390000,0,41,11,2
581,builder_6,16656004,749000,45,20,18
582,builder_6,79730010,40954100,54,32,88
583,builder_6,124466001,17000,46,26,28
584,builder_6,74360002,45400,57,33,39
585,builder_6,292120002,1033000,55,22,100
586,builder_6,47590990,126900,57,29,57
587,builder_6,102379004,14835000,61,24,81
588,builder_6,19405000,474600,56,28,25
589,builder_6,115870004,412230,54,30,73
590,builder_6,289159997,1946400,56,25,100
591,builder_6,137973004,18159600,64,24,57
592,builder_6,157972007,19469880,46,23,69
593,builder_6,223073001,4640680,45,24,100
594,builder_6,113245005,4951230,47,19,52
595,builder_6,303080010,6153200,53,22,100
596,builder_6,12870003,23500,39,14,10
597,builder_6,77000,32900,43,17,1
598,builder_6,244670016,1119620,51,27,100
599,builder_6,71960997,54700,46,19,54
600,builder_6,3390000,0,41,11,2
601,builder_6,16656004,749000,45,20,18
602,builder_6,79730010,40954100,54,32,88
603,builder_6,124466001,17000,46,26,28
604,builder_6,74360002,45400,57,33,39
605,builder_6,292120002,1033000,55,22,100
606,builder_6,47590990,126900,57,29,57
607,builder_6,102379004,14835000,61,24,81
608,builder_6,19405000,474600,56,28,25
609,builder_6,115870004,412230,54,30,73
610,builder_6,289159997,1946400,56,25,100
611,builder_6,137973004,18159600,64,24,57
612,builder_6,157972007,19469880,46,23,69
613,builder_6,223073001,4640680,45,24,100
614,builder_6,113245005,4951230,47,19,52
615,builder_6,303080010,6153200,53,22,100
616,builder_6,12870003,23500,39,14,10
617,builder_6,77000,32900,43,17,1
618,builder_6,244670016,1119620,51,27,100
619,builder_6,71960997,54700,46,19,54
620,builder_6,3390000,0,41,11,2
621,builder_6,16656004,749000,45,20,18
622,builder_6,79730010,40954100,54,32,88
623,builder_6,124466001,17000,46,26,28
624,builder_6,74360002,45400,57,33,39
625,builder_6,292120002,1033000,55,22,100
626,builder_6,47590990,126900,57,29,57
627,builder_6,102379004,14835000,61,24,81
628,builder_6,19405000,474600,56,28,25
629,builder_6,115870004,412230,54,30,73
630,builder_6,289159997,1946400,56,25,100
631,builder_6,137973004,18159600,64,24,57
632,builder_6,157972007,19469880,46,23,69
633,builder_6,223073001,4640680,45,24,100
634,builder_6,113245005,4951230,47,19,52
635,builder_6,303080010,6153200,53,22,100
636,builder_6,12870003,23500,39,14,10
637,builder_6,77000,32900,43,17,1
638,builder_6,244670016,1119620,51,27,100
639,builder_6,71960997,54700,46,19,54
640,builder_6,3390000,0,41,11,2
641,builder_6,16656004,749000,45,20,18
642,builder_6,79730010,40954100,54,32,88
643,builder_6,124466001,17000,46,26,28
644,builder_6,74360002,45400,57,33,39
645,builder_6,292120002,1033000,55,22,100
646,builder_6,47590990,126900,57,29,57
647,builder_6,102379004,14835000,61,24,81
648,builder_6,19405000,474600,56,28,25
649,builder_6,115870004,412230,54,30,73
650,builder_6,289159997,1946400,56,25,100
651,builder_6,137973004,18159600,64,24,57
652,builder_6,157972007,19469880,46,23,69
653,builder_6,223073001,4640680,45,24,100
654,builder_6,113245005,4951230,47,19,52
655,builder_6,303080010,6153200,53,22,100
656,builder_6,12870003,23500,39,14,10
657,builder_6,77000,32900,43,17,1
658,builder_6,244670016,1119620,51,27,100
659,builder_6,71960997,54700,46,19,54
660,builder_6,3390000,0,41,11,2
661,builder_6,16656004,749000,45,20,18
662,builder_6,79730010,40954100,54,32,88
663,builder_6,124466001,17000,46,26,28
664,builder_6,74360002,45400,57,33,39
665,builder_6,292120002,1033000,55,22,100
666,builder_6,47590990,126900,57,29,57
667,builder_6,102379004,14835000,61,24,81
668,builder_6,19405000,474600,56,28,25
669,builder_6,115870004,412230,54,30,73
670,builder_6,289159997,1946400,56,25,100
671,builder_6,137973004,18159600,64,24,57
672,builder_6,157972007,19469880,46,23,69
673,builder_6,223073001,4640680,45,24,100
674,builder_6,113245005,4951230,47,19,52
675,builder_6,303080010,6153200,53,22,100
676,builder_6,12870003,23500,39,14,10
677,builder_6,77000,32900,43,17,1
678,builder_6,244670016,1119620,51,27,100
679,builder_6,71960997,54700,46,19,54
680,builder_6,3390000,0,41,11,2
