block_num,builder_id,total_gas_fee,total_mev,total_created_txs,total_attack_txs,included_txs
64,builder_6,118468992,180600,39,29,100
65,builder_6,59011980,124300,36,19,71
66,builder_6,37102994,17749300,44,36,79
67,builder_6,176727995,444000,53,42,40
68,builder_6,506303988,1877000,52,42,99
69,builder_6,386749994,1433000,39,27,65
70,builder_6,1034242001,1037500,55,43,89
71,builder_6,763089005,393900,59,46,97
72,builder_6,212759997,229900,53,40,100
73,builder_6,3420000,0,51,39,9
74,builder_6,96940030,836630,55,43,100
75,builder_6,144620007,846160,58,46,100
76,builder_6,64480004,283000,59,43,47
77,builder_6,100560005,806000,48,35,100
78,builder_6,62483001,1120600,60,46,94
79,builder_6,59281991,999700,59,45,65
80,builder_6,5849999,3130,56,45,8
81,builder_6,5989999,3130,49,34,10
82,builder_6,314810001,17922610,52,38,94
83,builder_6,338506005,17965080,51,38,100
84,builder_6,118468992,180600,39,29,100
85,builder_6,59011980,124300,36,19,71
86,builder_6,37102994,17749300,44,36,79
87,builder_6,176727995,444000,53,42,40
88,builder_6,506303988,1877000,52,42,99
89,builder_6,386749994,1433000,39,27,65
90,builder_6,1034242001,1037500,55,43,89
91,builder_6,763089005,393900,59,46,97
92,builder_6,212759997,229900,53,40,100
93,builder_6,3420000,0,51,39,9
94,builder_6,96940030,836630,55,43,100
95,builder_6,144620007,846160,58,46,100
96,builder_6,64480004,283000,59,43,47
97,builder_6,100560005,806000,48,35,100
98,builder_6,62483001,1120600,60,46,94
99,builder_6,59281991,999700,59,45,65
100,builder_6,5849999,3130,56,45,8
101,builder_6,5989999,3130,49,34,10
102,builder_6,314810001,17922610,52,38,94
103,builder_6,338506005,17965080,51,38,100
104,builder_6,118468992,180600,39,29,100
105,builder_6,59011980,124300,36,19,71
106,builder_6,37102994,17749300,44,36,79
107,builder_6,176727995,444000,53,42,40
108,builder_6,506303988,1877000,52,42,99
109,builder_6,386749994,1433000,39,27,65
110,builder_6,1034242001,1037500,55,43,89
111,builder_6,763089005,393900,59,46,97
112,builder_6,212759997,229900,53,40,100
113,builder_6,3420000,0,51,39,9
114,builder_6,96940030,836630,55,43,100
115,builder_6,144620007,846160,58,46,100
116,builder_6,64480004,283000,59,43,47
117,builder_6,100560005,806000,48,35,100
118,builder_6,62483001,1120600,60,46,94
119,builder_6,59281991,999700,59,45,65
120,builder_6,5849999,3130,56,45,8
121,builder_6,5989999,3130,49,34,10
122,builder_6,314810001,17922610,52,38,94
123,builder_6,338506005,17965080,51,38,100
124,builder_6,118468992,180600,39,29,100
125,builder_6,59011980,124300,36,19,71
126,builder_6,37102994,17749300,44,36,79
127,builder_6,176727995,444000,53,42,40
128,builder_6,506303988,1877000,52,42,99
129,builder_6,386749994,1433000,39,27,65
130,builder_6,1034242001,1037500,55,43,89
131,builder_6,763089005,393900,59,46,97
132,builder_6,212759997,229900,53,40,100
133,builder_6,3420000,0,51,39,9
134,builder_6,96940030,836630,55,43,100
135,builder_6,144620007,846160,58,46,100
136,builder_6,64480004,283000,59,43,47
137,builder_6,100560005,806000,48,35,100
138,builder_6,62483001,1120600,60,46,94
139,builder_6,59281991,999700,59,45,65
140,builder_6,5849999,3130,56,45,8
141,builder_6,5989999,3130,49,34,10
142,builder_6,314810001,17922610,52,38,94
143,builder_6,338506005,17965080,51,38,100
144,builder_6,118468992,180600,39,29,100
145,builder_6,59011980,124300,36,19,71
146,builder_6,37102994,17749300,44,36,79
147,builder_6,176727995,444000,53,42,40
148,builder_6,506303988,1877000,52,42,99
149,builder_6,386749994,1433000,39,27,65
150,builder_6,1034242001,1037500,55,43,89
151,builder_6,763089005,393900,59,46,97
152,builder_6,212759997,229900,53,40,100
153,builder_6,3420000,0,51,39,9
154,builder_6,96940030,836630,55,43,100
155,builder_6,144620007,846160,58,46,100
156,builder_6,64480004,283000,59,43,47
157,builder_6,100560005,806000,48,35,100
158,builder_6,62483001,1120600,60,46,94
159,builder_6,59281991,999700,59,45,65
160,builder_6,5849999,3130,56,45,8
161,builder_6,5989999,3130,49,34,10
162,builder_6,314810001,17922610,52,38,94
163,builder_6,338506005,17965080,51,38,100
164,builder_6,118468992,180600,39,29,100
165,builder_6,59011980,124300,36,19,71
166,builder_6,37102994,17749300,44,36,79
167,builder_6,176727995,444000,53,42,40
168,builder_6,506303988,1877000,52,42,99
169,builder_6,386749994,1433000,39,27,65
170,builder_6,1034242001,1037500,55,43,89
171,builder_6,763089005,393900,59,46,97
172,builder_6,212759997,229900,53,40,100
173,builder_6,3420000,0,51,39,9
174,builder_6,96940030,836630,55,43,100
175,builder_6,144620007,846160,58,46,100
176,builder_6,64480004,283000,59,43,47
177,builder_6,100560005,806000,48,35,100
178,builder_6,62483001,1120600,60,46,94
179,builder_6,59281991,999700,59,45,65
180,builder_6,5849999,3130,56,45,8
181,builder_6,5989999,3130,49,34,10
182,builder_6,314810001,17922610,52,38,94
183,builder_6,338506005,17965080,51,38,100
184,builder_6,118468992,180600,39,29,100
185,builder_6,59011980,124300,36,19,71
186,builder_6,37102994,17749300,44,36,79
187,builder_6,176727995,444000,53,42,40
188,builder_6,506303988,1877000,52,42,99
189,builder_6,386749994,1433000,39,27,65
190,builder_6,1034242001,1037500,55,43,89
191,builder_6,763089005,393900,59,46,97
192,builder_6,212759997,229900,53,40,100
193,builder_6,3420000,0,51,39,9
194,builder_6,96940030,836630,55,43,100
195,builder_6,144620007,846160,58,46,100
196,builder_6,64480004,283000,59,43,47
197,builder_6,100560005,806000,48,35,100
198,builder_6,62483001,1120600,60,46,94
199,builder_6,59281991,999700,59,45,65
200,builder_6,5849999,3130,56,45,8
201,builder_6,5989999,3130,49,34,10
202,builder_6,314810001,17922610,52,38,94
203,builder_6,338506005,17965080,51,38,100
204,builder_6,118468992,180600,39,29,100
205,builder_6,59011980,124300,36,19,71
206,builder_6,37102994,17749300,44,36,79
207,builder_6,176727995,444000,53,42,40
208,builder_6,506303988,1877000,52,42,99
209,builder_6,386749994,1433000,39,27,65
210,builder_6,1034242001,1037500,55,43,89
211,builder_6,763089005,393900,59,46,97
212,builder_6,212759997,229900,53,40,100
213,builder_6,3420000,0,51,39,9
214,builder_6,96940030,836630,55,43,100
215,builder_6,144620007,846160,58,46,100
216,builder_6,64480004,283000,59,43,47
217,builder_6,100560005,806000,48,35,100
218,builder_6,62483001,1120600,60,46,94
219,builder_6,59281991,999700,59,45,65
220,builder_6,5849999,3130,56,45,8
221,builder_6,5989999,3130,49,34,10
222,builder_6,314810001,17922610,52,38,94
223,builder_6,338506005,17965080,51,38,100
224,builder_6,118468992,180600,39,29,100
225,builder_6,59011980,124300,36,19,71
226,builder_6,37102994,17749300,44,36,79
227,builder_6,176727995,444000,53,42,40
228,builder_6,506303988,1877000,52,42,99
229,builder_6,386749994,1433000,39,27,65
230,builder_6,1034242001,1037500,55,43,89
231,builder_6,763089005,393900,59,46,97
232,builder_6,212759997,229900,53,40,100
233,builder_6,3420000,0,51,39,9
234,builder_6,96940030,836630,55,43,100
235,builder_6,144620007,846160,58,46,100
236,builder_6,64480004,283000,59,43,47
237,builder_6,100560005,806000,48,35,100
238,builder_6,62483001,1120600,60,46,94
239,builder_6,59281991,999700,59,45,65
240,builder_6,5849999,3130,56,45,8
241,builder_6,5989999,3130,49,34,10
242,builder_6,314810001,17922610,52,38,94
243,builder_6,338506005,17965080,51,38,100
244,builder_6,118468992,180600,39,29,100
245,builder_6,59011980,124300,36,19,71
246,builder_6,37102994,17749300,44,36,79
247,builder_6,176727995,444000,53,42,40
248,builder_6,506303988,1877000,52,42,99
249,builder_6,386749994,1433000,39,27,65
250,builder_6,1034242001,1037500,55,43,89
251,builder_6,763089005,393900,59,46,97
252,builder_6,212759997,229900,53,40,100
253,builder_6,3420000,0,51,39,9
254,builder_6,96940030,836630,55,43,100
255,builder_6,144620007,846160,58,46,100
256,builder_6,64480004,283000,59,43,47
257,builder_6,100560005,806000,48,35,100
258,builder_6,62483001,1120600,60,46,94
259,builder_6,59281991,999700,59,45,65
260,builder_6,1910000,0,52,38,4
261,builder_6,138092995,299880,48,38,38
262,builder_6,354381999,270000,70,44,51
263,builder_6,1406909996,1476800,44,36,100
264,builder_6,918092977,1549330,43,34,90
265,builder_6,297361999,129200,48,35,56
266,builder_6,333469007,595400,50,38,100
267,builder_6,757879995,544830,49,30,100
268,builder_6,379250004,371000,67,42,98
269,builder_6,316799010,414030,54,41,84
270,builder_6,160944009,595030,38,23,55
271,builder_6,445469996,935230,57,46,100
272,builder_6,49699990,63300,41,31,56
273,builder_6,89216993,21490,43,37,84
274,builder_6,95373007,0,49,36,72
275,builder_6,30660001,115000,58,46,66
276,builder_6,54456992,241040,43,37,90
277,builder_6,101396999,160740,48,37,74
278,builder_6,129295004,67600,63,49,100
279,builder_6,12089999,12800,55,43,11
280,builder_6,1910000,0,52,38,4
281,builder_6,138092995,299880,48,38,38
282,builder_6,354381999,270000,70,44,51
283,builder_6,1406909996,1476800,44,36,100
284,builder_6,918092977,1549330,43,34,90
285,builder_6,297361999,129200,48,35,56
286,builder_6,333469007,595400,50,38,100
287,builder_6,757879995,544830,49,30,100
288,builder_6,379250004,371000,67,42,98
289,builder_6,316799010,414030,54,41,84
290,builder_6,160944009,595030,38,23,55
291,builder_6,445469996,935230,57,46,100
292,builder_6,49699990,63300,41,31,56
293,builder_6,89216993,21490,43,37,84
294,builder_6,95373007,0,49,36,72
295,builder_6,30660001,115000,58,46,66
296,builder_6,54456992,241040,43,37,90
297,builder_6,101396999,160740,48,37,74
298,builder_6,129295004,67600,63,49,100
299,builder_6,12089999,12800,55,43,11
300,builder_6,1910000,0,52,38,4
301,builder_6,138092995,299880,48,38,38
302,builder_6,354381999,270000,70,44,51
303,builder_6,1406909996,1476800,44,36,100
304,builder_6,918092977,1549330,43,34,90
305,builder_6,297361999,129200,48,35,56
306,builder_6,333469007,595400,50,38,100
307,builder_6,757879995,544830,49,30,100
308,builder_6,379250004,371000,67,42,98
309,builder_6,316799010,414030,54,41,84
310,builder_6,160944009,595030,38,23,55
311,builder_6,445469996,935230,57,46,100
312,builder_6,49699990,63300,41,31,56
313,builder_6,89216993,21490,43,37,84
314,builder_6,95373007,0,49,36,72
315,builder_6,30660001,115000,58,46,66
316,builder_6,54456992,241040,43,37,90
317,builder_6,101396999,160740,48,37,74
318,builder_6,129295004,67600,63,49,100
319,builder_6,12089999,12800,55,43,11
320,builder_6,1910000,0,52,38,4
321,builder_6,138092995,299880,48,38,38
322,builder_6,354381999,270000,70,44,51
323,builder_6,1406909996,1476800,44,36,100
324,builder_6,918092977,1549330,43,34,90
325,builder_6,297361999,129200,48,35,56
326,builder_6,333469007,595400,50,38,100
327,builder_6,757879995,544830,49,30,100
328,builder_6,379250004,371000,67,42,98
329,builder_6,316799010,414030,54,41,84
330,builder_6,160944009,595030,38,23,55
331,builder_6,445469996,935230,57,46,100
332,builder_6,49699990,63300,41,31,56
333,builder_6,89216993,21490,43,37,84
334,builder_6,95373007,0,49,36,72
335,builder_6,30660001,115000,58,46,66
336,builder_6,54456992,241040,43,37,90
337,builder_6,101396999,160740,48,37,74
338,builder_6,129295004,67600,63,49,100
339,builder_6,12089999,12800,55,43,11
340,builder_6,1910000,0,52,38,4
341,builder_6,138092995,299880,48,38,38
342,builder_6,354381999,270000,70,44,51
343,builder_6,1406909996,1476800,44,36,100
344,builder_6,918092977,1549330,43,34,90
345,builder_6,297361999,129200,48,35,56
346,builder_6,333469007,595400,50,38,100
347,builder_6,757879995,544830,49,30,100
348,builder_6,379250004,371000,67,42,98
349,builder_6,316799010,414030,54,41,84
350,builder_6,160944009,595030,38,23,55
351,builder_6,445469996,935230,57,46,100
352,builder_6,49699990,63300,41,31,56
353,builder_6,89216993,21490,43,37,84
354,builder_6,95373007,0,49,36,72
355,builder_6,30660001,115000,58,46,66
356,builder_6,54456992,241040,43,37,90
357,builder_6,101396999,160740,48,37,74
358,builder_6,129295004,67600,63,49,100
359,builder_6,12089999,12800,55,43,11
360,builder_6,1910000,0,52,38,4
361,builder_6,138092995,299880,48,38,38
362,builder_6,354381999,270000,70,44,51
363,builder_6,1406909996,1476800,44,36,100
364,builder_6,918092977,1549330,43,34,90
365,builder_6,297361999,129200,48,35,56
366,builder_6,333469007,595400,50,38,100
367,builder_6,757879995,544830,49,30,100
368,builder_6,379250004,371000,67,42,98
369,builder_6,316799010,414030,54,41,84
370,builder_6,160944009,595030,38,23,55
371,builder_6,445469996,935230,57,46,100
372,builder_6,49699990,63300,41,31,56
373,builder_6,89216993,21490,43,37,84
374,builder_6,95373007,0,49,36,72
375,builder_6,30660001,115000,58,46,66
376,builder_6,54456992,241040,43,37,90
377,builder_6,101396999,160740,48,37,74
378,builder_6,129295004,67600,63,49,100
379,builder_6,12089999,12800,55,43,11
380,builder_6,1910000,0,52,38,4
381,builder_6,138092995,299880,48,38,38
382,builder_6,354381999,270000,70,44,51
383,builder_6,1406909996,1476800,44,36,100
384,builder_6,918092977,1549330,43,34,90
385,builder_6,297361999,129200,48,35,56
386,builder_6,333469007,595400,50,38,100
387,builder_6,757879995,544830,49,30,100
388,builder_6,379250004,371000,67,42,98
389,builder_6,316799010,414030,54,41,84
390,builder_6,160944009,595030,38,23,55
391,builder_6,445469996,935230,57,46,100
392,builder_6,49699990,63300,41,31,56
393,builder_6,89216993,21490,43,37,84
394,builder_6,95373007,0,49,36,72
395,builder_6,30660001,115000,58,46,66
396,builder_6,54456992,241040,43,37,90
397,builder_6,101396999,160740,48,37,74
398,builder_6,129295004,67600,63,49,100
399,builder_6,12089999,12800,55,43,11
400,builder_6,1910000,0,52,38,4
401,builder_6,138092995,299880,48,38,38
402,builder_6,354381999,270000,70,44,51
403,builder_6,1406909996,1476800,44,36,100
404,builder_6,918092977,1549330,43,34,90
405,builder_6,297361999,129200,48,35,56
406,builder_6,333469007,595400,50,38,100
407,builder_6,757879995,544830,49,30,100
408,builder_6,379250004,371000,67,42,98
409,builder_6,316799010,414030,54,41,84
410,builder_6,160944009,595030,38,23,55
411,builder_6,445469996,935230,57,46,100
412,builder_6,49699990,63300,41,31,56
413,builder_6,89216993,21490,43,37,84
414,builder_6,95373007,0,49,36,72
415,builder_6,30660001,115000,58,46,66
416,builder_6,54456992,241040,43,37,90
417,builder_6,101396999,160740,48,37,74
418,builder_6,129295004,67600,63,49,100
419,builder_6,12089999,12800,55,43,11
420,builder_6,1910000,0,52,38,4
421,builder_6,138092995,299880,48,38,38
422,builder_6,354381999,270000,70,44,51
423,builder_6,1406909996,1476800,44,36,100
424,builder_6,918092977,1549330,43,34,90
425,builder_6,297361999,129200,48,35,56
426,builder_6,333469007,595400,50,38,100
427,builder_6,757879995,544830,49,30,100
428,builder_6,379250004,371000,67,42,98
429,builder_6,316799010,414030,54,41,84
430,builder_6,160944009,595030,38,23,55
431,builder_6,445469996,935230,57,46,100
432,builder_6,49699990,63300,41,31,56
433,builder_6,89216993,21490,43,37,84
434,builder_6,95373007,0,49,36,72
435,builder_6,30660001,115000,58,46,66
436,builder_6,54456992,241040,43,37,90
437,builder_6,101396999,160740,48,37,74
438,builder_6,129295004,67600,63,49,100
439,builder_6,12089999,12800,55,43,11
440,builder_6,1910000,0,52,38,4
441,builder_6,138092995,299880,48,38,38
442,builder_6,354381999,270000,70,44,51
443,builder_6,1406909996,1476800,44,36,100
444,builder_6,918092977,1549330,43,34,90
445,builder_6,297361999,129200,48,35,56
446,builder_6,333469007,595400,50,38,100
447,builder_6,757879995,544830,49,30,100
448,builder_6,379250004,371000,67,42,98
449,builder_6,316799010,414030,54,41,84
450,builder_6,160944009,595030,38,23,55
451,builder_6,445469996,935230,57,46,100
452,builder_6,49699990,63300,41,31,56
453,builder_6,89216993,21490,43,37,84
454,builder_6,95373007,0,49,36,72
455,builder_6,30660001,115000,58,46,66
456,builder_6,54456992,241040,43,37,90
457,builder_6,101396999,160740,48,37,74
458,builder_6,129295004,67600,63,49,100
459,builder_6,12089999,12800,55,43,11
460,builder_6,1910000,0,52,38,4
461,builder_6,138092995,299880,48,38,38
462,builder_6,354381999,270000,70,44,51
463,builder_6,1406909996,1476800,44,36,100
464,builder_6,918092977,1549330,43,34,90
465,builder_6,297361999,129200,48,35,56
466,builder_6,333469007,595400,50,38,100
467,builder_6,757879995,544830,49,30,100
468,builder_6,379250004,371000,67,42,98
469,builder_6,316799010,414030,54,41,84
470,builder_6,160944009,595030,38,23,55
471,builder_6,445469996,935230,57,46,100
472,builder_6,49699990,63300,41,31,56
473,builder_6,89216993,21490,43,37,84
474,builder_6,95373007,0,49,36,72
475,builder_6,30660001,115000,58,46,66
476,builder_6,54456992,241040,43,37,90
477,builder_6,101396999,160740,48,37,74
478,builder_6,129295004,67600,63,49,100
479,builder_6,12089999,12800,55,43,11
480,builder_6,1910000,0,52,38,4
481,builder_6,138092995,299880,48,38,38
482,builder_6,354381999,270000,70,44,51
483,builder_6,1406909996,1476800,44,36,100
484,builder_6,918092977,1549330,43,34,90
485,builder_6,297361999,129200,48,35,56
486,builder_6,333469007,595400,50,38,100
487,builder_6,757879995,544830,49,30,100
488,builder_6,379250004,371000,67,42,98
489,builder_6,316799010,414030,54,41,84
490,builder_6,160944009,595030,38,23,55
491,builder_6,445469996,935230,57,46,100
492,builder_6,49699990,63300,41,31,56
493,builder_6,89216993,21490,43,37,84
494,builder_6,95373007,0,49,36,72
495,builder_6,30660001,115000,58,46,66
496,builder_6,54456992,241040,43,37,90
497,builder_6,101396999,160740,48,37,74
498,builder_6,129295004,67600,63,49,100
499,builder_6,12089999,12800,55,43,11
500,builder_6,1910000,0,52,38,4
501,builder_6,138092995,299880,48,38,38
502,builder_6,354381999,270000,70,44,51
503,builder_6,1406909996,1476800,44,36,100
504,builder_6,918092977,1549330,43,34,90
505,builder_6,297361999,129200,48,35,56
506,builder_6,333469007,595400,50,38,100
507,builder_6,757879995,544830,49,30,100
508,builder_6,379250004,371000,67,42,98
509,builder_6,316799010,414030,54,41,84
510,builder_6,160944009,595030,38,23,55
511,builder_6,445469996,935230,57,46,100
512,builder_6,49699990,63300,41,31,56
513,builder_6,89216993,21490,43,37,84
514,builder_6,95373007,0,49,36,72
515,builder_6,30660001,115000,58,46,66
516,builder_6,54456992,241040,43,37,90
517,builder_6,101396999,160740,48,37,74
518,builder_6,129295004,67600,63,49,100
519,builder_6,12089999,12800,55,43,11
520,builder_6,11603002,31700,69,56,13
521,builder_6,88574994,388800,51,39,56
522,builder_6,170361988,558500,55,37,100
523,builder_6,200750019,611400,59,48,100
524,builder_6,237000015,434700,57,41,100
525,builder_6,38533995,661900,60,47,35
526,builder_6,138582996,548000,59,35,92
527,builder_6,122642994,455800,45,33,68
528,builder_6,103180004,249120,45,32,100
529,builder_6,118550015,688300,42,30,100
530,builder_6,155850034,688300,53,39,100
531,builder_6,270737985,201500,58,45,85
532,builder_6,194549994,188700,48,32,50
533,builder_6,623399998,176800,44,32,100
534,builder_6,103249989,0,47,33,35
535,builder_6,610400010,0,55,48,100
536,builder_6,473560012,199160,48,37,100
537,builder_6,381109992,195380,57,47,100
538,builder_6,291170004,169140,53,36,80
539,builder_6,302583994,334840,52,40,83
540,builder_6,11603002,31700,69,56,13
541,builder_6,88574994,388800,51,39,56
542,builder_6,170361988,558500,55,37,100
543,builder_6,200750019,611400,59,48,100
544,builder_6,237000015,434700,57,41,100
545,builder_6,38533995,661900,60,47,35
546,builder_6,138582996,548000,59,35,92
547,builder_6,122642994,455800,45,33,68
548,builder_6,103180004,249120,45,32,100
549,builder_6,118550015,688300,42,30,100
550,builder_6,155850034,688300,53,39,100
551,builder_6,270737985,201500,58,45,85
552,builder_6,194549994,188700,48,32,50
553,builder_6,623399998,176800,44,32,100
554,builder_6,103249989,0,47,33,35
555,builder_6,610400010,0,55,48,100
556,builder_6,473560012,199160,48,37,100
557,builder_6,381109992,195380,57,47,100
558,builder_6,291170004,169140,53,36,80
559,builder_6,302583994,334840,52,40,83
560,builder_6,11603002,31700,69,56,13
561,builder_6,88574994,388800,51,39,56
562,builder_6,170361988,558500,55,37,100
563,builder_6,200750019,611400,59,48,100
564,builder_6,237000015,434700,57,41,100
565,builder_6,38533995,661900,60,47,35
566,builder_6,138582996,548000,59,35,92
567,builder_6,122642994,455800,45,33,68
568,builder_6,103180004,249120,45,32,100
569,builder_6,118550015,688300,42,30,100
570,builder_6,155850034,688300,53,39,100
571,builder_6,270737985,201500,58,45,85
572,builder_6,194549994,188700,48,32,50
573,builder_6,623399998,176800,44,32,100
574,builder_6,103249989,0,47,33,35
575,builder_6,610400010,0,55,48,100
576,builder_6,473560012,199160,48,37,100
577,builder_6,381109992,195380,57,47,100
578,builder_6,291170004,169140,53,36,80
579,builder_6,302583994,334840,52,40,83
580,builder_6,11603002,31700,69,56,13
581,builder_6,88574994,388800,51,39,56
582,builder_6,170361988,558500,55,37,100
583,builder_6,200750019,611400,59,48,100
584,builder_6,237000015,434700,57,41,100
585,builder_6,38533995,661900,60,47,35
586,builder_6,138582996,548000,59,35,92
587,builder_6,122642994,455800,45,33,68
588,builder_6,103180004,249120,45,32,100
589,builder_6,118550015,688300,42,30,100
590,builder_6,155850034,688300,53,39,100
591,builder_6,270737985,201500,58,45,85
592,builder_6,194549994,188700,48,32,50
593,builder_6,623399998,176800,44,32,100
594,builder_6,103249989,0,47,33,35
595,builder_6,610400010,0,55,48,100
596,builder_6,473560012,199160,48,37,100
597,builder_6,381109992,195380,57,47,100
598,builder_6,291170004,169140,53,36,80
599,builder_6,302583994,334840,52,40,83
600,builder_6,11603002,31700,69,56,13
601,builder_6,88574994,388800,51,39,56
602,builder_6,170361988,558500,55,37,100
603,builder_6,200750019,611400,59,48,100
604,builder_6,237000015,434700,57,41,100
605,builder_6,38533995,661900,60,47,35
606,builder_6,138582996,548000,59,35,92
607,builder_6,122642994,455800,45,33,68
608,builder_6,103180004,249120,45,32,100
609,builder_6,118550015,688300,42,30,100
610,builder_6,155850034,688300,53,39,100
611,builder_6,270737985,201500,58,45,85
612,builder_6,194549994,188700,48,32,50
613,builder_6,623399998,176800,44,32,100
614,builder_6,103249989,0,47,33,35
615,builder_6,610400010,0,55,48,100
616,builder_6,473560012,199160,48,37,100
617,builder_6,381109992,195380,57,47,100
618,builder_6,291170004,169140,53,36,80
619,builder_6,302583994,334840,52,40,83
620,builder_6,11603002,31700,69,56,13
621,builder_6,88574994,388800,51,39,56
622,builder_6,170361988,558500,55,37,100
623,builder_6,200750019,611400,59,48,100
624,builder_6,237000015,434700,57,41,100
625,builder_6,38533995,661900,60,47,35
626,builder_6,138582996,548000,59,35,92
627,builder_6,122642994,455800,45,33,68
628,builder_6,103180004,249120,45,32,100
629,builder_6,118550015,688300,42,30,100
630,builder_6,155850034,688300,53,39,100
631,builder_6,270737985,201500,58,45,85
632,builder_6,194549994,188700,48,32,50
633,builder_6,623399998,176800,44,32,100
634,builder_6,103249989,0,47,33,35
635,builder_6,610400010,0,55,48,100
636,builder_6,473560012,199160,48,37,100
637,builder_6,381109992,195380,57,47,100
638,builder_6,291170004,169140,53,36,80
639,builder_6,302583994,334840,52,40,83
640,builder_6,11603002,31700,69,56,13
641,builder_6,88574994,388800,51,39,56
642,builder_6,170361988,558500,55,37,100
643,builder_6,200750019,611400,59,48,100
644,builder_6,237000015,434700,57,41,100
645,builder_6,38533995,661900,60,47,35
646,builder_6,138582996,548000,59,35,92
647,builder_6,122642994,455800,45,33,68
648,builder_6,103180004,249120,45,32,100
649,builder_6,118550015,688300,42,30,100
650,builder_6,155850034,688300,53,39,100
651,builder_6,270737985,201500,58,45,85
652,builder_6,194549994,188700,48,32,50
653,builder_6,623399998,176800,44,32,100
654,builder_6,103249989,0,47,33,35
655,builder_6,610400010,0,55,48,100
656,builder_6,473560012,199160,48,37,100
657,builder_6,381109992,195380,57,47,100
658,builder_6,291170004,169140,53,36,80
659,builder_6,302583994,334840,52,40,83
660,builder_6,11603002,31700,69,56,13
661,builder_6,88574994,388800,51,39,56
662,builder_6,170361988,558500,55,37,100
663,builder_6,200750019,611400,59,48,100
664,builder_6,237000015,434700,57,41,100
665,builder_6,38533995,661900,60,47,35
666,builder_6,138582996,548000,59,35,92
667,builder_6,122642994,455800,45,33,68
668,builder_6,103180004,249120,45,32,100
669,builder_6,118550015,688300,42,30,100
670,builder_6,155850034,688300,53,39,100
671,builder_6,270737985,201500,58,45,85
672,builder_6,194549994,188700,48,32,50
673,builder_6,623399998,176800,44,32,100
674,builder_6,103249989,0,47,33,35
675,builder_6,610400010,0,55,48,100
676,builder_6,473560012,199160,48,37,100
677,builder_6,381109992,195380,57,47,100
678,builder_6,291170004,169140,53,36,80
679,builder_6,302583994,334840,52,40,83
680,builder_6,11603002,31700,69,56,13
681,builder_6,88574994,388800,51,39,56
682,builder_6,170361988,558500,55,37,100
683,builder_6,200750019,611400,59,48,100
684,builder_6,237000015,434700,57,41,100
685,builder_6,38533995,661900,60,47,35
686,builder_6,138582996,548000,59,35,92
687,builder_6,122642994,455800,45,33,68
688,builder_6,103180004,249120,45,32,100
689,builder_6,118550015,688300,42,30,100
690,builder_6,155850034,688300,53,39,100
