block_id,total_gas,total_mev_captured,validator_type,validator_id
1,48773000,595800,normal,2238
2,15810000,0,normal,2248
3,15380000,249440,normal,2232
4,19297000,0,normal,2249
5,21706000,12800,normal,2250
6,6749000,128000,normal,2217
7,62600000,181000,normal,2205
8,41252000,0,normal,2211
9,18810000,56200,normal,2222
10,41023000,66100,normal,2216
11,21380000,0,normal,2250
12,12520000,84800,normal,2228
13,18780000,0,normal,2212
14,78647000,1068390,normal,2229
15,40033000,0,normal,2207
16,3760000,0,normal,2212
17,5967000,15700,normal,2250
18,9690000,0,normal,2207
19,23150000,1235590,normal,2210
20,11706000,21800,normal,2241
21,83960000,21800,normal,2222
22,19890000,489000,normal,2210
23,42973000,15700,normal,2218
24,11150000,0,normal,2230
25,33080000,0,normal,2234
26,14780000,195600,normal,2237
27,9983000,102900,normal,2249
28,58887000,67900,normal,2221
29,14360000,0,normal,2245
30,112113000,0,normal,2246
31,16305000,195000,normal,2222
32,6179000,73100,normal,2250
33,8790000,146990,normal,2237
34,38950000,0,normal,2232
35,34870000,4645130,normal,2208
36,14703000,0,normal,2203
37,4435000,70240,normal,2235
38,37350000,58000,normal,2247
39,40599000,285000,normal,2230
40,15527000,56200,normal,2203
41,27373000,722000,normal,2205
42,6410000,212700,normal,2226
43,11479000,21560,normal,2221
44,5458000,12800,normal,2215
45,11203000,0,normal,2249
46,39032000,0,normal,2240
47,4140000,2200000,normal,2226
48,37552000,0,normal,2226
49,63217000,1400300,normal,2211
50,35367000,376000,normal,2226
