block_id,total_gas,total_mev_captured,validator_type,validator_id
1,35110000,560200,normal,1847
2,8484000,29200,attack,1827
3,14287000,133800,normal,1846
4,17600000,0,attack,1829
5,17887000,164000,attack,1816
6,10650000,13900,attack,1801
7,20505000,350000,attack,1826
8,18633000,18600,attack,1823
9,15427000,76400,attack,1812
10,36060000,344800,attack,1821
11,5249000,14200,attack,1812
12,58477000,35600,normal,1847
13,11340000,4325180,attack,1843
14,14339000,13900,attack,1813
15,15873000,96620,attack,1832
16,12951000,49100,attack,1805
17,14088000,90300,attack,1817
18,23110000,1180200,attack,1801
19,36080000,73100,attack,1805
20,13923000,5284800,attack,1821
21,44620000,31090,attack,1814
22,13140000,0,attack,1802
23,11693000,35600,attack,1832
24,38832000,320500,attack,1842
25,28354000,0,attack,1844
26,23417000,390800,attack,1805
27,45653000,200100,attack,1839
28,11194000,231000,attack,1812
29,8928000,296000,attack,1803
30,38393000,4464640,attack,1809
31,7008000,0,attack,1843
32,37012000,215700,attack,1836
33,60607000,0,attack,1803
34,13804000,291700,attack,1826
35,37530000,545000,attack,1830
36,82160000,0,attack,1829
37,34438000,0,attack,1830
38,25237000,21800,attack,1810
39,13604000,43790,attack,1838
40,17378000,283100,normal,1849
41,12025000,760000,attack,1839
42,7902000,106840,attack,1824
43,42593000,0,attack,1808
44,32780000,504000,attack,1801
45,23290000,67500,attack,1817
46,7932000,116700,normal,1850
47,3717000,369000,normal,1847
48,17118000,21800,attack,1845
49,12067000,4393100,attack,1828
50,11970000,155000,attack,1813
