block_id,total_gas,total_mev_captured,validator_type,validator_id
1,68513000,79700,attack,2004
2,34429000,389290,normal,2035
3,7110000,0,attack,2012
4,10000000,0,normal,2044
5,45593000,5279000,attack,2022
6,8734000,21800,attack,2018
7,40980000,188700,attack,2007
8,14688000,41820,attack,2015
9,12670000,17700000,normal,2038
10,39050000,908800,normal,2045
11,43240000,0,normal,2039
12,11110000,154300,attack,2021
13,33400000,0,normal,2043
14,4759000,0,attack,2023
15,31165000,0,normal,2050
16,37400000,67900,attack,2002
17,60640000,1869000,attack,2010
18,14162000,14200,normal,2031
19,34345000,0,normal,2047
20,33200000,4663800,normal,2043
21,13408000,0,normal,2037
22,21760000,241500,normal,2036
23,52400000,112300,normal,2047
24,20807000,5640,normal,2034
25,4993000,0,attack,2025
26,5980000,0,normal,2042
27,17754000,0,normal,2028
28,55770000,574800,normal,2028
29,20610000,73100,attack,2015
30,11124000,60700,attack,2012
31,33205000,231000,normal,2045
32,9960000,45190,normal,2045
33,18707000,117000,normal,2045
34,18640000,36800,attack,2025
35,12387000,35100,attack,2008
36,37177000,106500,normal,2050
37,15637000,959000,attack,2005
38,15840000,0,attack,2020
39,28197000,12030,attack,2004
40,11310000,608200,normal,2035
41,17590000,16400,attack,2002
42,81370000,0,normal,2031
43,19310000,350000,normal,2039
44,36644000,33100,attack,2007
45,6645000,128120,attack,2015
46,46669000,64800,attack,2015
47,27250000,18600,attack,2005
48,15080000,74900,attack,2014
49,8028000,0,attack,2011
50,9563000,0,attack,2009
