block_id,total_gas,total_mev_captured,validator_type,validator_id
1,53740000,37980,attack,6881
2,61804000,34760,attack,6883
3,84178000,11260,attack,6852
4,66015000,397800,attack,6867
5,140497000,1468800,attack,6863
6,39449000,4576000,normal,6892
7,119918000,520900,attack,6880
8,66118000,14621300,attack,6874
9,22930000,0,attack,6860
10,73619000,32800,attack,6860
11,24591000,686000,attack,6863
12,53549000,202900,attack,6855
13,76719000,65000,attack,6888
14,39434000,542320,attack,6860
15,59294000,195000,normal,6899
16,58312000,766100,normal,6892
17,27214000,8700900,attack,6890
18,82019000,15349830,attack,6870
19,142118000,2116090,attack,6859
20,97517000,24600,attack,6861
21,16156000,705000,attack,6866
22,70434000,449220,attack,6857
23,24695000,425300,attack,6859
24,75750000,238200,attack,6890
25,46858000,1286380,attack,6873
26,47109000,226680,attack,6858
27,41465000,51300,attack,6890
28,86554000,832700,attack,6874
29,172350000,179000,normal,6897
30,71023000,241400,attack,6885
31,125028000,202200,normal,6894
32,27378000,6260,attack,6865
33,155954000,1624100,attack,6871
34,138292000,0,normal,6892
35,19116000,428600,normal,6892
36,39157000,1276400,attack,6884
37,27757000,133300,normal,6895
38,84466000,0,normal,6898
39,178436001,961000,attack,6852
40,26025000,392500,attack,6876
41,42593000,35876100,attack,6875
42,23699000,359800,normal,6896
43,59630000,403030,attack,6876
44,68990000,403900,attack,6860
45,250480000,708800,attack,6872
46,72325000,35818000,attack,6886
47,18744000,0,attack,6852
48,38413000,424900,attack,6867
49,28140000,143600,attack,6855
50,47078000,43600,attack,6876
