block_id,total_gas,total_mev_captured,validator_type,validator_id
1,27323000,24700,normal,3999
2,84392000,0,attack,3988
3,92942000,362000,attack,3952
4,155443000,1659000,attack,3979
5,21681000,1608000,attack,3974
6,59576000,0,attack,3953
7,43916000,66600,attack,3986
8,46409000,307800,attack,3958
9,30938000,179440,attack,3987
10,90900000,1553700,attack,3970
11,30837000,540280,attack,3978
12,25080000,0,attack,3972
13,48798000,1009270,attack,3976
14,54067000,61400,attack,3977
15,90734000,43600,attack,3988
16,48685000,53080,attack,3965
17,88823000,103500,attack,3951
18,188643001,144700,attack,3980
19,40752000,570000,attack,3958
20,52242000,319000,attack,3961
21,158039000,0,attack,3971
22,88462000,284000,attack,3979
23,85906000,34000,attack,3970
24,56904000,164500,attack,3984
25,18366000,64780,attack,3979
26,68453000,310200,attack,3951
27,54569000,0,normal,4000
28,75936000,129900,attack,3965
29,38966000,9189000,attack,3968
30,25460000,98200,attack,3962
31,39213000,1273900,attack,3976
32,31711000,97500,attack,3995
33,23877000,177500,attack,3963
34,30297000,35400000,attack,3970
35,32480000,67900,attack,3965
36,39595000,2021100,attack,3968
37,53049000,146090,attack,3975
38,19522000,255390,normal,4000
39,93010000,1098000,normal,3996
40,87249000,14909400,attack,3951
41,86026000,405700,attack,3981
42,99043000,544790,attack,3971
43,69467000,753000,attack,3957
44,72417000,1188000,attack,3966
45,222211001,117060,attack,3983
46,39853000,34120,attack,3994
47,85525000,717200,attack,3959
48,22032000,538600,normal,3996
49,75680000,39720000,attack,3984
50,140360000,155000,normal,3999
