block_id,total_gas,total_mev_captured,validator_type,validator_id
1,851690000,78435170,attack,214
2,1282000000,10076000,attack,217
3,1194000000,2143730,attack,207
4,1390320000,57810920,normal,249
5,1249000000,303690,attack,222
6,1195000000,5686190,attack,205
7,1214790000,71730540,normal,242
8,1140340000,126689280,normal,237
9,1139387000,54902900,normal,234
10,844280000,80967090,attack,223
11,829880000,143240330,normal,249
12,1194320000,58040690,normal,241
13,1007900000,44672800,attack,213
14,1021100000,15670200,attack,222
15,1060500000,18790540,attack,216
16,1120800000,30980900,attack,206
17,1159273000,16905500,normal,247
18,1014910000,72180740,normal,230
19,1234000000,1951720,attack,216
20,1160400000,19111600,attack,215
21,1234000000,828280,attack,202
22,1470000000,2394200,normal,231
23,1074248000,190242100,normal,249
24,967430000,29505540,attack,206
25,1210000000,25886700,attack,224
26,1202000000,18629560,attack,206
27,1540400000,22131180,normal,243
28,1299000000,18016200,normal,243
29,1420340000,18315200,normal,233
30,1467000000,2650290,normal,241
31,1077100000,54153990,attack,206
32,1285900000,36863300,normal,237
33,1133000000,2229230,attack,210
34,1163000000,1551200,attack,225
35,1232000000,18003930,attack,218
36,1028302000,185140640,normal,226
37,1032830000,190304080,normal,233
38,1233200000,20424300,attack,221
39,823920000,152185940,normal,233
40,563344000,195291800,normal,233
41,1325770000,54491200,normal,248
42,1205500000,18397400,attack,203
43,983505000,60478300,attack,219
44,1208000000,924500,attack,213
45,1299550000,74885200,normal,232
46,1025623000,78382600,attack,225
47,1094730000,110906140,normal,240
48,1218400000,19039820,attack,208
49,1120000000,2358290,attack,202
50,1445500000,36832900,normal,242
