block_id,total_gas,total_mev_captured,validator_type,validator_id
1,47909000,43000,normal,939
2,13893000,594000,attack,909
3,40323000,6390,normal,938
4,15825000,0,normal,929
5,35427000,46500,normal,944
6,13940000,5630,attack,904
7,18714000,256000,normal,936
8,6010000,0,attack,908
9,33460000,13900,attack,904
10,29848000,145390,normal,933
11,59400000,161300,normal,937
12,13730000,128000,normal,943
13,50570000,88200,normal,916
14,10922000,37340,normal,926
15,60162000,158200,attack,912
16,15237000,0,normal,918
17,13060000,42000,normal,942
18,11063000,0,normal,929
19,9516000,8520,attack,907
20,7892000,594000,normal,942
21,37850000,310000,normal,946
22,10208000,343200,attack,904
23,75683000,417700,attack,903
24,16770000,526000,normal,933
25,14890000,0,normal,938
26,18850000,195000,attack,912
27,14030000,292840,normal,933
28,59138000,32500,normal,934
29,45631000,0,attack,914
30,35720000,20130,normal,940
31,17970000,182900,attack,915
32,16280000,545000,normal,917
33,13765000,139000,attack,908
34,38918000,47700,attack,914
35,7143000,609100,normal,918
36,11200000,174700,normal,927
37,12943000,571000,normal,919
38,7783000,285000,attack,908
39,38460000,0,normal,943
40,13761000,0,normal,937
41,28993000,16400,normal,950
42,14720000,232000,normal,918
43,4677000,0,normal,927
44,74631000,161000,attack,906
45,12430000,6390,normal,946
46,11820000,0,normal,934
47,12705000,102900,attack,904
48,61990000,0,normal,946
49,11060000,0,attack,915
50,37688000,48200,normal,934
