block_id,total_gas,total_mev_captured,validator_type,validator_id
1,496350000,45557300,attack,288
2,624510000,84069900,attack,286
3,875800000,50383080,attack,271
4,642265000,23687600,attack,284
5,582984000,34194900,attack,251
6,512470000,7945500,attack,276
7,715450000,24525630,attack,257
8,611500000,12848800,attack,256
9,805687000,21793700,attack,290
10,745140000,84151530,attack,256
11,709370000,25510340,normal,292
12,644800000,15413930,attack,263
13,597500000,25804120,attack,259
14,571510000,26378900,normal,295
15,685243000,32149780,normal,293
16,799012000,29388130,attack,260
17,729300000,29390500,normal,295
18,891260000,33231730,attack,274
19,813400000,6307170,attack,289
20,590670000,48721600,attack,270
21,611640000,41620100,attack,265
22,713420000,48831720,attack,274
23,606950000,39999640,attack,265
24,635110000,19520060,attack,284
25,745370000,46064000,attack,281
26,535379000,23567600,attack,264
27,829600000,26146030,attack,280
28,600220000,29839290,attack,257
29,497200000,32825380,attack,266
30,741530000,32055280,normal,299
31,664397000,37506300,attack,283
32,817230000,43825440,attack,266
33,785900000,16228300,attack,260
34,687280000,34275600,attack,256
35,637810000,18780440,attack,273
36,660338000,33488000,attack,272
37,874720000,26097100,attack,265
38,546500000,12458300,attack,255
39,675100000,50435800,attack,261
40,728630000,47489700,attack,270
41,596209000,49764400,attack,283
42,584480000,63713430,attack,252
43,684998000,22501440,normal,299
44,747600000,2538890,normal,299
45,905130000,26802530,attack,268
46,666020000,26292900,attack,271
47,559270000,25502970,attack,284
48,543300000,26844930,attack,259
49,530290000,22107270,attack,253
50,674910000,20743300,normal,295
