block_id,total_gas,total_mev_captured,validator_type,validator_id
1,3384000,49100,attack,1145
2,0,0,attack,1109
3,0,0,attack,1137
4,0,0,attack,1128
5,0,0,attack,1145
6,0,0,attack,1126
7,0,0,attack,1136
8,0,0,attack,1132
9,0,0,attack,1127
10,0,0,attack,1111
11,0,0,attack,1101
12,0,0,attack,1110
13,0,0,attack,1106
14,0,0,attack,1112
15,0,0,attack,1121
16,0,0,attack,1148
17,0,0,attack,1147
18,0,0,attack,1140
19,0,0,attack,1110
20,0,0,attack,1109
21,0,0,attack,1112
22,0,0,attack,1125
23,0,0,attack,1112
24,0,0,attack,1116
25,0,0,attack,1115
26,0,0,attack,1111
27,0,0,attack,1137
28,0,0,attack,1128
29,0,0,attack,1112
30,0,0,attack,1109
31,0,0,attack,1114
32,0,0,attack,1102
33,0,0,attack,1119
34,0,0,attack,1139
35,0,0,attack,1143
36,0,0,attack,1129
37,0,0,attack,1146
38,0,0,attack,1133
39,0,0,attack,1111
40,0,0,attack,1118
41,0,0,attack,1109
42,0,0,attack,1124
43,0,0,attack,1123
44,0,0,attack,1148
45,0,0,attack,1134
46,0,0,attack,1112
47,0,0,attack,1118
48,0,0,attack,1108
49,0,0,attack,1149
50,0,0,attack,1149
