block_id,total_gas,total_mev_captured,validator_type,validator_id
1,189290000,19733300,normal,127
2,244520000,1386500,attack,101
3,179520000,1732370,normal,130
4,234100000,2141200,normal,118
5,148330000,5849340,normal,143
6,135694000,18937500,normal,136
7,127984000,10321900,attack,109
8,159170000,1622970,normal,134
9,226700000,27308640,attack,101
10,123730000,5321130,attack,109
11,311980000,2020100,normal,116
12,156800000,1081700,normal,124
13,159470000,9352300,normal,121
14,178000000,2294580,attack,108
15,215980000,3221980,attack,101
16,188230000,9618430,attack,110
17,284450000,2866500,normal,118
18,91869000,3898260,normal,135
19,142060000,19981540,normal,135
20,288370000,3582800,normal,131
21,369970000,2087000,attack,113
22,120223000,19385530,normal,116
23,129020000,26484300,normal,122
24,287530000,447930,normal,144
25,158240000,1411320,attack,105
26,129130000,1512000,normal,120
27,227474000,19943310,normal,142
28,292830000,2220500,normal,146
29,231820000,12217630,attack,114
30,157050000,26307900,attack,110
31,145510000,449300,attack,114
32,298570000,15417400,normal,138
33,106300000,2257330,normal,137
34,174932000,17801600,normal,118
35,262020000,38013200,normal,143
36,193690000,20391100,normal,146
37,273370000,779100,attack,112
38,189260000,9206360,normal,131
39,115770000,1781580,normal,122
40,280930000,1090000,normal,118
41,249200000,20343170,normal,121
42,256890000,25667100,normal,145
43,183103000,11726320,attack,102
44,155610000,9004530,attack,112
45,284120000,1687090,normal,147
46,214310000,21253600,normal,130
47,266970000,25210340,normal,116
48,134120000,2011500,normal,122
49,261960000,1358600,normal,131
50,218880000,2398900,normal,117
