block_id,total_gas,total_mev_captured,validator_type,validator_id
1,897980190,146970,normal,3840
2,1032000780,153360,attack,3806
3,1032001356,153360,attack,3816
4,1032001932,153360,attack,3822
5,1032002508,153360,attack,3804
6,1032003084,153360,attack,3803
7,989003496,146970,normal,3849
8,1032004236,153360,attack,3809
9,989004600,146970,normal,3843
10,1032005388,153360,attack,3830
11,989005704,146970,normal,3842
12,1032006540,153360,attack,3817
13,1032007116,153360,attack,3824
14,1032007692,153360,attack,3834
15,1075008600,159750,attack,3813
16,1032008844,153360,attack,3801
17,1075009800,159750,attack,3829
18,1032009996,153360,attack,3830
19,1032010572,153360,attack,3803
20,1032011124,153360,normal,3840
21,1032011724,153360,attack,3833
22,1075012800,159750,attack,3833
23,1032012852,153360,normal,3843
24,989012880,146970,normal,3836
25,989013432,146970,normal,3842
26,1032014604,153360,attack,3835
27,1075015800,159750,attack,3815
28,1032015756,153360,attack,3813
29,989015640,146970,normal,3838
30,1032016908,153360,attack,3808
31,1032017484,153360,attack,3811
32,989017296,146970,normal,3842
33,989017848,146970,normal,3841
34,1032019212,153360,attack,3826
35,1032019788,153360,attack,3810
36,1032020364,153360,attack,3816
37,989020056,146970,normal,3845
38,1032021516,153360,attack,3821
39,1032022092,153360,attack,3806
40,1075023600,159750,attack,3833
41,1032023244,153360,attack,3819
42,1032023820,153360,attack,3801
43,989023368,146970,normal,3838
44,1075026000,159750,attack,3802
45,1075026600,159750,attack,3824
46,1032026100,153360,normal,3848
47,1075027800,159750,attack,3819
48,989026128,146970,normal,3846
49,1032027852,153360,attack,3834
50,1032028428,153360,attack,3809
