block_id,total_gas,total_mev_captured,validator_type,validator_id
1,814340153,2688000,normal,6336
2,989000690,2944000,normal,6343
3,989001242,2944000,normal,6331
4,1032001884,3072000,attack,6310
5,989002346,2944000,normal,6333
6,989002898,2944000,normal,6337
7,1032003612,3072000,attack,6318
8,1032004188,3072000,attack,6312
9,989004554,2944000,normal,6334
10,1032005340,3072000,attack,6321
11,1032005916,3072000,attack,6321
12,1032006492,3072000,attack,6321
13,1032007068,3072000,attack,6307
14,989007314,2944000,normal,6340
15,1032008220,3072000,attack,6303
16,989008418,2944000,normal,6328
17,989008970,2944000,normal,6349
18,989009522,2944000,normal,6350
19,1032010524,3072000,attack,6308
20,1032011100,3072000,attack,6309
21,1032011652,3072000,normal,6345
22,1075012750,3200000,attack,6306
23,1032012804,3072000,normal,6340
24,989012834,2944000,normal,6337
25,1075014550,3200000,attack,6324
26,1075015150,3200000,attack,6311
27,989014490,2944000,normal,6327
28,989015042,2944000,normal,6327
29,1032016260,3072000,normal,6327
30,1075017550,3200000,attack,6311
31,1032017412,3072000,normal,6328
32,1032018012,3072000,attack,6303
33,1032018564,3072000,normal,6331
34,989018354,2944000,normal,6339
35,1075020550,3200000,attack,6306
36,989019458,2944000,normal,6348
37,1032020868,3072000,normal,6336
38,1075022350,3200000,attack,6305
39,1032022044,3072000,attack,6324
40,1032022620,3072000,attack,6318
41,989022218,2944000,normal,6349
42,1075024750,3200000,attack,6317
43,989023322,2944000,normal,6347
44,1032024924,3072000,attack,6317
45,1032025476,3072000,normal,6349
46,1075027150,3200000,attack,6301
47,1032026628,3072000,normal,6338
48,1075028350,3200000,attack,6321
49,1075028950,3200000,attack,6320
50,1032028356,3072000,normal,6331
