block_id,total_gas,total_mev_captured,validator_type,validator_id
1,31150000,784800,attack,1864
2,60969000,818240,normal,1889
3,60566000,0,attack,1853
4,17322000,27700,normal,1889
5,103877000,159300,attack,1870
6,56333000,190500,normal,1882
7,37600000,17775900,normal,1900
8,32190000,328700,normal,1884
9,42293000,223980,attack,1859
10,41288000,5180,normal,1893
11,53183000,0,attack,1852
12,119115000,362000,attack,1868
13,25140000,0,attack,1876
14,117941000,894600,attack,1856
15,78709000,313200,attack,1857
16,78990000,8833600,attack,1869
17,49665000,280400,normal,1881
18,56698000,340200,attack,1878
19,90189000,94780,attack,1865
20,43830000,0,attack,1857
21,32194000,1376700,attack,1868
22,64609000,462000,attack,1874
23,54161000,468200,attack,1861
24,79917000,129800,attack,1862
25,71765000,0,attack,1868
26,76203000,161000,normal,1891
27,97838000,75000,normal,1898
28,74572000,3130,normal,1884
29,25277000,139090,attack,1868
30,24293000,30600,attack,1877
31,174450000,319500,normal,1888
32,66878000,491430,attack,1855
33,80934000,0,normal,1891
34,94161000,61560,attack,1877
35,26996000,34000,attack,1862
36,108037000,89880,attack,1858
37,20162000,92700,normal,1882
38,108323000,52100,normal,1891
39,68062000,341400,attack,1872
40,48999000,315500,attack,1880
41,25513000,590700,attack,1880
42,47940000,43460,attack,1869
43,26683000,4320000,normal,1900
44,29148000,15009800,attack,1880
45,31330000,1157300,attack,1861
46,24383000,54600,normal,1895
47,59084000,35600,normal,1883
48,87088000,5089000,normal,1886
49,29757000,738000,attack,1873
50,42948000,16400,normal,1889
