block_id,total_gas,total_mev_captured,validator_type,validator_id
1,909970000,34157700,normal,85
2,1055060000,76657100,normal,85
3,1389000000,1281020,attack,68
4,1146000000,2182100,attack,54
5,1279600000,18498500,attack,62
6,1234000000,273700,attack,64
7,1351000000,2476700,attack,60
8,1336500000,36516100,normal,75
9,1170500000,20208540,attack,56
10,1215900000,37635730,normal,86
11,1110890000,54566100,attack,58
12,1079604000,147434200,normal,82
13,1156190000,95778500,attack,59
14,963130000,26940600,attack,51
15,1078400000,18421060,attack,68
16,1029100000,53837360,attack,65
17,1139000000,7885800,attack,63
18,805640000,138633900,attack,70
19,1137500000,26307900,attack,69
20,1443600000,26103130,normal,82
21,885070000,148800840,normal,96
22,1183912000,106655120,normal,78
23,995534000,118223040,normal,88
24,1062600000,21480000,attack,60
25,1552000000,661290,normal,75
26,1145000000,26838280,attack,59
27,1234380000,73302330,normal,74
28,1079600000,26107390,attack,67
29,1514300000,32785620,normal,75
30,1112100000,42227900,attack,56
31,1180000000,16736140,attack,51
32,1164100000,19210930,attack,67
33,1082000000,54732580,attack,60
34,968850000,71093200,attack,53
35,1044491000,273943900,normal,99
36,1060389000,150085440,normal,80
37,990070000,61233600,attack,67
38,1382148000,66271800,normal,94
39,1226000000,1214930,attack,60
40,1165900000,37262400,attack,54
41,1477600000,37839190,normal,81
42,865085000,215210500,normal,79
43,1136654000,120007000,normal,86
44,983966000,114987700,normal,83
45,704450000,52374800,normal,83
46,989430000,53737000,attack,56
47,1221000000,1675600,attack,53
48,831544000,109614900,normal,88
49,1089649000,102131700,normal,94
50,1307544000,66655300,normal,96
